Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
39;4;18.6220569611;19.0;5;38.4361151457;4;24.5;13.0649995804;6;32.628659606;
40;4;19.6918334961;20.0650005341;4;38.7899974585;4;25.7885971069;12.5;5;33.0226402283;
41;4;18.0744628906;21.5;5;39.1381864548;4;25.4754753113;12.5;6;33.4281313419;
42;4;17.1231517792;23.5;5;39.4838449955;5;25.5429382324;15.5;5;33.8457547426;
43;4;16.4855003357;25.5;6;39.8187118769;5;25.6081123352;18.5;6;34.2762081623;
44;4;16.5456142426;27.5;7;40.0402543545;5;25.6707859039;21.5;6;34.7202224731;
45;4;17.0;27.5;8;40.2842636108;5;26.4160671234;24.5;6;35.1785018444;
46;4;18.6852798462;28.5;8;40.5518820286;5;26.5535507202;27.5;5;35.6516530514;
47;4;19.7655639648;29.5;8;40.8440244198;5;23.7879867554;28.5;6;36.140103817;
48;4;20.0;30.5;8;41.1613030434;5;24.7879867554;27.5;6;36.6440150738;
49;4;21.9483909607;31.5;8;41.5039470196;5;26.7879867554;27.5;7;37.1631908417;
50;4;23.0511837006;32.5;9;41.871723175;5;24.9495029449;28.5;7;37.6969923973;
51;4;23.0;34.5;9;42.263862133;5;24.7879867554;28.5;7;38.2442641258;
52;4;24.5;33.5;8;42.6789975166;5;26.7879867554;27.5;7;38.8032822609;
53;4;24.5;32.5;8;43.1151270866;5;25.3225250244;27.5;7;40.3717303276;
54;5;24.1310844421;33.4799995422;6;49.1391992569;4;22.5;23.5;7;34.9275689125;
55;5;26.2537918091;32.4799995422;6;50.0782785416;5;23.5;24.5;5;50.0401959419;
56;5;26.75;33.4799995422;5;51.0398130417;5;24.5;26.5;5;50.8105818033;
57;5;26.75;33.4799995422;7;52.015203476;5;25.5;28.5;5;51.5005253553;
58;5;27.152053833;34.4799995422;8;52.9952020645;5;25.5;30.5;5;52.1091864109;
59;5;26.2600002289;32.7502403259;8;53.9702501297;5;25.5;31.5;6;52.6390813589;
60;5;25.2600002289;32.7014884949;8;54.9308414459;5;24.5;33.5;6;53.0952153206;
61;5;25.2600002289;33.6534576416;8;55.867893219;5;24.5;34.5;7;53.4842107296;
62;5;24.672164917;34.6066055298;10;56.7730903625;6;24.5;35.5;8;53.8135173321;
63;5;23.672164917;33.5613441467;11;57.6391792297;6;23.5;34.5;8;54.0907794237;
64;5;24.2600002289;33.5180397034;11;58.4601783752;6;23.5;34.5;9;54.2296639681;
65;5;25.2600002289;34.4769897461;11;59.231508255;7;24.5;32.5;8;54.2514331341;
66;5;26.2600002289;35.4384231567;12;59.9500350952;7;25.5;32.5;9;54.2733153105;
67;5;25.2600002289;34.4024963379;13;60.6140193939;7;25.5;32.5;9;56.0453014374;
68;5;25.2600002289;34.3693008423;13;61.2230129242;7;25.7999992371;33.0;9;57.4900108576;
69;5;25.2600002289;34.338848114;13;61.7776927948;7;26.0340003967;33.3899993896;10;58.6529749632;
70;5;24.7199897766;35.3111152649;13;64.1452302933;7;26.2123565674;33.6872596741;11;59.5819271803;
71;5;21.7199897766;35.2622375488;13;66.1714401245;7;26.3458442688;33.9097442627;12;60.1588273048;
72;5;22.7199897766;34.2174034119;14;67.8907384872;7;26.3999996185;34.0;12;60.3009601831;
73;5;19.7199897766;34.3639526367;14;69.3419713974;7;26.3999996185;34.0;11;60.428878665;
74;5;20.0;36.5498199463;15;70.4155263901;7;26.3999996185;34.0;12;60.4513280392;
75;6;20.0;33.5171699524;14;71.2023715973;7;24.3999996185;35.0;12;60.4738043547;
76;6;22.0;34.4882850647;13;71.8911876678;7;23.3999996185;36.0;9;60.4962974787;
77;6;24.0;35.4629058838;13;72.3799343109;7;22.3999996185;37.0;9;60.5187973976;
78;6;26.9662914276;36.4407463074;13;72.7648220062;7;21.3999996185;38.0;9;60.5412938595;
79;7;23.9662914276;39.4215011597;12;73.0;6;20.3999996185;39.0;10;60.5637768507;
80;7;22.9662914276;42.4097442627;12;73.0;6;19.3999996185;40.0;10;60.5862361193;
81;8;22.0;45.4097442627;12;73.0;5;18.3999996185;41.0;10;60.6086617708;
82;9;22.5;48.4097442627;11;73.0;5;18.0;42.0;10;60.6310436726;
83;9;22.5;51.4097442627;12;74.0;5;18.0;43.0;11;60.6533719301;
84;9;23.5;55.4097442627;14;74.0199999809;5;18.0;44.0;11;60.6756366491;
85;9;26.5;53.4097442627;14;74.0401959419;5;18.0;45.0;11;60.6978281736;
86;9;26.5;54.4097442627;14;74.0605818033;5;18.0;46.0;11;60.7199368477;
87;9;23.5;55.4097442627;15;74.0811508894;5;18.0;47.0;12;60.7419531345;
88;9;24.0;57.4097442627;16;74.1018965244;5;19.0;45.0;12;60.7638677359;
89;9;24.0499992371;58.4097442627;16;74.1228116751;5;18.0;46.0;12;60.7856714725;
90;9;25.0499992371;57.4097442627;16;74.1438889503;5;18.0;47.0;14;60.8073554039;
91;9;24.0499992371;59.4097442627;17;74.1651208401;5;19.0;45.0;13;60.8289107084;
92;9;25.0499992371;58.4097442627;19;74.1864993572;5;18.0;46.0;13;60.8503289223;
93;9;25.0499992371;57.4097442627;18;74.2080165148;5;18.0;47.0;13;60.8716015816;
94;9;22.0499992371;60.4097442627;18;74.2296639681;5;19.0;45.0;15;60.8927206993;
95;9;22.0499992371;60.4097442627;18;74.2514331341;5;18.0;46.0;15;60.9136784077;
96;9;21.0499992371;60.4097442627;19;74.2733153105;5;18.0;47.0;14;60.9344670773;
97;9;20.0;63.4097442627;20;74.2953014374;5;19.0;45.0;15;60.9550794363;
98;9;21.0;63.4097442627;20;74.3173824549;5;18.0;46.0;15;60.9755084515;
99;9;21.0;63.4097442627;20;74.3395489454;5;18.0;48.0;11;60.9957473278;
100;10;21.0;63.4097442627;17;76.3575388193;4;17.0;42.0;10;59.0;
