Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;11.0;5;20.0;2;9.19999980927;10.0;3;21.0599999428;
3;1;8.0;10.0;5;20.0;2;9.21199989319;10.0;3;21.1229639053;
4;1;9.0;10.0;5;20.0;2;9.22459316254;10.0;3;21.1889609098;
5;1;9.0;10.0;5;20.0;2;10.3566884995;10.0;3;21.2580518723;
6;1;10.0;10.0;5;20.0;2;11.377415657;10.0;3;21.3302885294;
7;1;11.0;10.0;5;20.0;2;11.3990869522;10.0;3;21.8190145493;
8;1;11.0;10.0;5;20.3999996185;2;11.5457038879;10.1999998093;2;22.2388005257;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;11.6716403961;10.3632001877;2;22.6008902788;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;11.7802667618;10.4951858521;2;23.7875448465;
11;1;11.2971115112;10.4951858521;5;22.0419120789;2;12.1362638474;11.0209560394;2;24.8040741682;
12;2;11.6125736237;11.2209558487;5;23.9143505096;2;14.1362628937;11.4571752548;2;25.6643919945;
13;2;14.2971115112;11.4571752548;5;24.661406517;2;16.1362628937;11.8107032776;2;26.3888099194;
14;2;16.2971115112;11.8107032776;5;25.2644476891;2;17.2742366791;12.0916318893;2;27.0000665188;
15;2;17.6214675903;12.0916318893;5;25.7461636066;2;18.3258094788;12.3113050461;2;27.5204386711;
16;2;18.6341781616;12.3113050461;5;26.1288670301;2;19.3801765442;12.4808797836;2;27.7490785122;
17;2;19.6472434998;12.4808797836;5;26.211841464;2;20.437297821;12.5;4;27.9484119415;
18;2;20.6606636047;12.5;5;26.2577478886;2;21.4970970154;12.5;4;28.156321764;
19;2;21.2971115112;12.8773241043;5;26.3048160076;2;22.4468955994;12.5;4;28.3723301888;
20;2;21.5;12.8914451599;6;26.3530313969;2;22.5116996765;12.5;5;28.5958371162;
21;2;21.9059104919;12.5;6;26.4023760557;2;22.5787506104;12.5;6;28.8261203766;
22;2;21.5;12.920712471;6;26.4528282881;2;22.6478366852;12.5;6;29.0623402596;
23;2;21.5;12.9358482361;7;26.5043625832;2;22.7187023163;12.5;7;29.303548336;
24;2;21.5;12.9513092041;7;26.5569496155;2;22.7910652161;12.5;7;29.5486979485;
25;2;21.5;12.9670848846;7;26.6105561256;2;21.5;13.5;7;29.796661377;
26;2;21.5;12.9831666946;7;26.6651450396;2;22.5;12.5;7;30.0462479591;
27;2;19.9995441437;13.5;8;26.72067523;2;23.013874054;12.5;7;30.2962265015;
28;2;19.0162029266;14.5;8;26.7771017551;2;23.0888671875;12.5;7;30.5453491211;
29;2;18.0331306458;15.5;8;26.8343759775;2;23.1636047363;12.5;7;30.7923750877;
30;2;16.5;17.4171886444;8;26.8924454451;2;21.5;13.5;7;31.0360965729;
31;2;15.5;18.4462223053;8;26.9512542486;3;20.5;13.5;5;41.2753615379;
32;2;14.5;19.4756278992;8;27.0107431412;3;21.3826084137;14.5;5;41.9090957642;
33;2;14.0;20.5053710938;8;27.0708494186;3;21.4527282715;15.5;5;42.5107221603;
34;2;14.0;21.5354251862;8;27.1315076351;3;21.5208969116;16.5;5;43.0781130791;
35;2;14.0;22.5657539368;8;27.1926498413;3;21.5868530273;17.5;5;43.6099429131;
36;2;14.0;23.5963249207;8;27.2542052269;3;21.6503715515;18.5;5;44.1056284904;
37;2;14.0;24.6271018982;9;27.3161010742;3;22.2112731934;19.5;6;44.56524086;
38;2;14.0;25.6580505371;9;27.3782629967;3;23.2694091797;20.5;5;44.9894094467;
39;2;15.0;23.6891307831;9;27.4406147003;3;23.8328971863;21.5;6;45.379216671;
40;2;14.0;24.7203063965;11;27.5030794144;3;23.9821434021;22.5;6;45.7360925674;
41;2;14.0;25.7515392303;11;27.5655794144;3;22.0686950684;24.5;6;46.0617198944;
42;2;15.0;23.7827892303;11;27.628036499;3;22.7686290741;24.5;7;46.3579511642;
43;2;14.0;24.8140182495;12;27.690372467;3;24.8367462158;25.5;7;46.5226583481;
