Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;10.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;2;11.0;10.1999998093;4;21.0;1;11.0;10.0;5;20.3999996185;
8;2;11.3000001907;10.0;4;21.3999996185;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;11.4200000763;10.1999998093;4;21.7264003754;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;11.5179204941;10.3632001877;4;21.9903717041;2;11.597111702;10.4951858521;3;23.0419120789;
11;2;11.597111702;10.4951858521;4;23.0919120312;2;11.9125738144;11.0209560394;3;24.0443505049;
12;2;11.927573204;11.0209560394;4;24.0163254738;2;12.2133054733;11.4571752548;3;24.8968375921;
13;2;13.9275741577;11.4571752548;5;24.7773565054;2;14.9515733719;11.8107032776;4;25.6209878922;
14;2;15.9275741577;11.8107032776;5;25.395208478;2;16.9515743256;12.0916318893;4;26.2409451008;
15;2;16.9761562347;12.0916318893;5;25.8925833702;2;18.0980739594;12.3113050461;4;26.7804714441;
16;2;17.9935646057;12.3113050461;5;26.2918028831;2;19.1581878662;12.4808797836;4;27.0402543545;
17;2;19.0115871429;12.4808797836;5;26.3921557665;2;20.2246494293;12.5;4;27.2842636108;
18;2;20.0302200317;12.5;5;26.4563041925;2;21.2978534698;12.5;4;27.5518820286;
19;2;21.0494651794;12.5;5;26.5224741697;2;22.2655639648;12.5;5;27.8440244198;
20;2;21.956741333;12.5;5;26.5906432867;2;22.3532066345;12.5;5;28.1613030434;
21;2;21.5;12.9771928787;5;26.6607804298;2;22.4483909607;12.5;4;28.5039470196;
22;2;21.5;12.9982337952;5;26.7328453064;2;22.5511837006;12.5;3;28.871723175;
23;3;22.0198535919;12.5;4;26.8067884445;2;22.6615161896;12.5;4;29.263862133;
24;3;21.5;12.5;4;26.8825509548;2;22.7791595459;12.5;4;29.6789975166;
25;3;19.5;14.0647649765;3;26.9600640535;2;22.9036998749;12.5;4;30.1151270866;
26;3;20.5;13.088019371;4;27.0392494202;2;23.034538269;12.5;4;30.5695996284;
27;3;21.5;13.1117744446;4;27.120018959;2;21.5;13.5;4;31.0391392708;
28;3;21.5;13.5600090027;4;27.2022752762;2;22.5;12.5;4;31.5199065208;
29;3;20.1606826782;13.5;4;27.2859115601;2;23.4559726715;12.5;4;32.007601738;
30;3;20.5;13.5;4;27.3708124161;2;21.6022796631;13.5;4;32.4976010323;
31;3;21.5;13.6854057312;5;27.4568536282;2;20.6022796631;13.5;4;32.9851250648;
32;3;21.5;13.7284269333;5;28.5439035892;2;21.5;14.5;4;33.465420723;
33;3;21.2631721497;13.5;5;28.6718232632;2;21.5;15.5;4;33.9339466095;
34;3;21.2895469666;14.5;5;28.8016517162;2;21.5;16.5;4;34.3865451813;
35;3;20.6404972076;15.5;6;28.9332399368;2;20.5;15.5;4;34.8195896149;
36;3;19.6799736023;16.5;6;29.0664316416;2;20.5;15.5;4;35.2300891876;
37;3;18.7199287415;17.5;4;29.201064229;2;20.5;15.5;5;35.6157541275;
38;3;17.7603187561;18.5;4;29.3369693756;2;19.6847267151;16.5;7;35.9750175476;
39;3;17.3010902405;19.5;4;29.4739747047;2;18.7925052643;17.5;7;36.307009697;
