Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;9.19999980927;10.0;3;21.0;
3;1;8.0;10.0;6;20.0;2;9.19999980927;10.0;3;21.0299999714;
4;2;9.0;10.1999998093;5;21.0;2;9.20600032806;10.0;3;21.0605909824;
5;2;9.19999980927;10.0;5;21.0900000334;2;10.3181772232;10.0;3;21.091766119;
6;2;10.3269996643;10.0;5;21.1871190071;2;11.3275299072;10.0;3;21.1235172749;
7;2;11.3561353683;10.0;5;21.2917383909;2;11.3370552063;10.0;3;21.5670698881;
8;2;11.3875217438;10.0;5;21.817143321;2;11.4701213837;10.1999998093;3;21.9382035732;
9;2;11.5451431274;10.1999998093;5;22.2793469429;2;11.5814609528;10.3632001877;3;22.2480803728;
10;2;11.683804512;10.3632001877;5;22.6900259256;2;11.6744241714;10.4951858521;3;23.3592649698;
11;2;11.8070077896;10.4951858521;5;23.9506295919;2;12.0077791214;11.0209560394;3;24.2933903933;
12;2;12.1851892471;11.0209560394;5;25.0538563728;2;14.0077791214;11.4571752548;3;25.0641713142;
13;2;14.1851892471;11.4571752548;5;26.0146684647;2;16.0077800751;11.8107032776;3;25.691778779;
14;2;16.1851882935;11.8107032776;5;26.8543052673;2;17.0651283264;12.0916318893;3;26.198879838;
15;2;17.0562915802;12.0916318893;5;27.5962526798;2;18.0854549408;12.3113050461;3;26.6077592373;
16;2;18.5046653748;12.3113050461;5;28.2632865906;2;19.1063728333;12.4808797836;4;26.7176665068;
17;2;19.6030311584;12.4808797836;5;28.6547400951;3;20.1278743744;12.5;4;26.7912226915;
18;2;20.7089958191;12.5;5;29.0328326225;3;20.6125736237;12.5;5;26.8666112423;
19;2;21.8224239349;12.5;5;29.4347915649;3;21.5;13.0599832535;5;26.943765521;
20;2;22.8304367065;12.5;5;29.8589887619;3;22.0831298828;12.5;5;27.0226092339;
21;2;22.9576969147;12.5;5;30.3031497002;3;22.1067829132;12.5;5;27.1030561924;
22;2;21.5;13.5;7;30.7643566132;3;22.1309165955;12.5;5;27.1850111485;
23;2;22.5;12.5;7;31.2390885353;3;21.5;13.155503273;6;27.2683691978;
24;2;21.5;13.5;8;31.7232985497;4;22.1805114746;12.5;5;27.3530163765;
25;2;22.5;12.5;8;32.2125329971;4;22.2059059143;12.5;5;27.4388306141;
26;2;23.5;12.5;8;32.7020812035;4;22.2316493988;12.5;5;27.5256814957;
27;2;21.5;13.5;8;33.1871519089;4;22.2577037811;12.5;5;27.6134316921;
28;2;21.5;14.5;8;33.6630582809;4;21.5;13.5;5;27.7019374371;
29;3;20.5;13.5;7;34.1254005432;4;21.5;13.8509683609;4;27.7910490036;
30;3;20.5;14.5;7;34.570227623;4;20.3373146057;13.5;4;27.8806123734;
31;3;20.3710670471;15.5;7;34.9941673279;4;19.3641834259;14.5;4;27.9704699516;
32;3;19.498249054;16.5;7;35.3945169449;4;18.3911399841;15.5;5;28.0604612827;
33;3;18.6183547974;17.5;7;35.7692890167;4;17.418138504;16.5;5;28.1504247189;
34;3;17.7307853699;18.5;7;36.1172132492;4;16.4451274872;17.5;5;28.2401983738;
35;3;17.3351631165;19.5;7;36.4376983643;4;15.4720592499;18.5;5;28.329621315;
36;3;17.4313087463;20.5;7;36.7307662964;4;14.9988861084;19.5;4;28.4185347557;
37;3;17.5192298889;21.5;8;36.9969644547;4;15.025560379;20.5;4;28.5067830086;
38;3;17.5990905762;22.5;8;37.2372674942;4;15.0520343781;21.5;5;28.5942146778;
39;3;17.6711807251;23.5;8;37.4529781342;4;15.0782642365;22.5;7;28.6806838512;
40;3;17.7358932495;24.5;8;37.6456279755;4;15.1042051315;23.5;7;28.7660505772;
41;3;18.7936897278;22.5;8;37.8168964386;4;15.1298151016;24.5;7;28.8501822948;
42;3;17.8450698853;23.5;9;38.9685335159;5;16.1550540924;22.5;8;28.9329543114;
43;3;18.8905601501;25.0;9;39.0199999809;5;15.1798858643;23.5;8;29.0142502785;
44;4;19.8905601501;24.5100002289;8;40.0401959419;5;15.2042751312;24.5;9;29.0939631462;
45;4;21.2026195526;26.5100002289;8;40.1305818558;5;16.2281894684;22.5;9;29.1719956398;
46;4;21.0;28.5100002289;12;42.0059082508;6;17.2515983582;22.5;8;44.2482600212;
47;5;23.2947750092;30.5100002289;5;53.5709716082;6;18.0;23.5;9;45.072678566;
48;5;24.3033466339;33.6271896362;5;55.4603946209;6;20.0;24.5;9;45.8145580292;
49;5;24.0;37.1271896362;6;57.0893274546;6;22.0;25.5;9;46.4730081558;
