Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
5;1;9.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
6;1;10.0;10.0;5;20.0;1;11.0;10.0;4;20.0;
7;1;11.0;10.0;5;20.0;1;11.0;10.0;4;20.3999996185;
8;1;11.0;10.0;5;20.3999996185;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;11.1199998856;10.3999996185;4;21.7264003754;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;11.5179204941;10.3632001877;4;22.0903717279;2;11.597111702;10.4951858521;3;23.0419120789;
11;2;11.6271114349;10.4951858521;4;23.2838120461;2;11.9125738144;11.0209560394;3;23.9343504906;
12;2;11.9851436615;11.0209560394;4;24.3146933317;2;12.180305481;11.4571752548;3;24.6616024971;
13;2;13.9851436615;11.4571752548;5;25.1981878281;2;14.9185733795;11.8107032776;3;25.243845582;
14;2;15.9851436615;11.8107032776;5;25.9559320211;2;16.9185733795;12.0916318893;3;25.7037609816;
15;2;17.1443748474;12.0916318893;5;26.6120283604;2;17.9369182587;12.3113050461;3;26.0636560917;
16;2;18.209400177;12.3113050461;5;27.1901185513;2;18.9431419373;12.4808797836;3;26.1228116751;
17;2;19.2810821533;12.4808797836;5;27.4906733036;2;19.9494171143;12.5;3;26.1438889503;
18;2;20.3597755432;12.5;5;27.7773330212;2;20.955739975;12.5;5;26.1651208401;
19;2;21.4457740784;12.5;5;28.0890238285;3;21.8495368958;12.5;4;26.1864993572;
20;2;22.4267082214;12.5;5;28.4260663986;3;21.8559494019;12.5;4;26.2080165148;
21;2;22.5278205872;12.5;5;28.788336277;3;21.5;12.8624048233;4;26.2296639681;
22;2;22.6365013123;12.5;7;29.1751885414;3;21.5;12.8688993454;5;26.2514331341;
23;2;22.7525558472;12.5;7;29.585392952;3;21.5;12.8754301071;6;26.2733153105;
24;2;22.875617981;12.5;7;30.0170898438;4;21.5;12.8819942474;4;30.5453014374;
25;2;23.0051269531;12.5;7;30.4677705765;4;22.5;12.8885908127;5;30.6948825121;
26;3;23.1403312683;12.5;6;30.9342932701;4;23.8952140808;12.5;5;30.8427928686;
27;3;21.2802886963;13.5;8;31.4129357338;4;24.9018650055;12.5;5;30.988728404;
28;3;20.4238815308;14.5;8;31.8994894028;4;25.5;13.1808958054;5;31.1324048042;
29;3;19.5698471069;15.5;8;32.3893885612;4;25.6367378235;13.1920499802;5;31.2735587358;
30;3;18.7168159485;16.5;8;32.877872467;4;24.1121311188;13.5;5;31.4119495153;
31;3;17.8633613586;17.5;8;33.360165596;4;23.1710453033;14.5;5;31.5473616123;
32;3;17.0080490112;18.5;9;33.8316650391;4;22.2286128998;15.5;5;31.679604888;
33;3;16.0080490112;17.5;9;35.2881155014;5;21.2847499847;16.5;3;44.5585151911;
34;3;15.0;19.5;9;35.7657604218;5;20.890499115;18.2481479645;3;45.3214540482;
35;3;16.0;21.5;9;36.2226462364;5;21.3924598694;18.5;4;46.0273401737;
36;3;18.0;21.0405921936;9;36.6563284397;5;20.9439201355;19.5;4;46.6734369993;
37;3;20.0;20.5;9;37.0650776625;5;20.9937324524;20.5;5;47.25920403;
38;3;22.0;22.0835533142;9;37.4478701353;5;21.0418682098;21.5;5;47.7859612703;
39;3;22.7343597412;22.5;9;37.8043367863;5;21.088312149;22.5;5;48.2564737797;
40;3;22.4639778137;24.1288738251;10;38.1346900463;5;21.1330566406;23.5;5;48.6745225191;
41;3;22.5489616394;25.1524085999;11;38.4396288395;5;20.6800956726;25.3266868591;6;49.0445078611;
42;3;21.5489616394;24.1765155792;11;38.7202385664;6;22.2174739838;26.3266868591;7;49.3711155653;
43;3;19.5489616394;26.2011871338;11;38.9778937101;6;22.7478256226;28.3266868591;7;49.6460542679;
44;3;20.0;26.2011871338;12;39.214164257;6;24.2952346802;30.3266868591;6;49.7343947887;
