Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
39;4;19.4237670898;17.5;3;29.2297405005;4;14.4893131256;22.5;6;26.6533719301;
40;4;19.9507484436;18.5;3;29.3400233984;4;14.496011734;23.5;6;26.6756366491;
41;4;20.3020076752;19.5;3;29.4500989914;4;14.5026912689;24.5;8;26.6978281736;
42;4;20.3350296021;20.5;3;29.5598016977;5;15.5093479156;22.5;7;26.7199368477;
43;4;20.0;20.0614051819;4;29.6689693928;5;14.5159816742;23.5;7;26.7419531345;
44;5;20.3431663513;19.5;3;29.7774441242;5;14.5225858688;24.5;8;26.7638677359;
45;5;21.0836963654;19.5;3;29.885073185;5;15.5291604996;22.5;9;26.7856714725;
46;5;22.4655227661;21.5;3;29.9917103052;5;16.5357017517;22.5;9;26.8073554039;
47;5;23.1351089478;23.5;3;30.0972160101;6;17.0;22.5;6;41.8289107084;
48;5;24.5291652679;25.5;4;30.2014586926;6;19.5486736298;23.5;8;42.6003289223;
49;5;25.5604381561;27.5;4;30.3043154478;6;21.5550994873;24.5;8;43.2909760475;
50;5;26.2093009949;28.1366577148;4;30.4056720734;6;22.5614814758;25.5;9;43.9000105858;
51;5;27.2331123352;28.1476516724;5;30.505423665;6;23.5678157806;26.5;9;44.4299480915;
52;5;28.1516265869;27.5;6;30.6034759283;6;24.0741043091;27.5;9;44.3857934475;
53;5;28.1810436249;27.5;6;30.6997431517;6;24.0803394318;28.5;10;44.8511823416;
54;5;27.8013858795;28.180896759;6;31.7941508293;6;25.086523056;27.5;10;45.2481276989;
55;5;29.2382450104;28.5;6;31.926633954;6;26.0926532745;27.5;10;45.5840041637;
56;5;30.2659912109;29.5;6;32.0583213568;6;27.0987243652;27.5;11;45.3506755829;
57;5;30.6174964905;30.5;6;32.1891694069;6;28.1000003815;27.5;10;45.1533374786;
58;5;30.6567516327;31.5;7;32.3191401958;6;28.1845016479;27.5;10;45.4885692596;
59;5;30.6957416534;32.5;7;32.44820261;6;28.259929657;27.5;10;45.7680110931;
60;5;30.7344608307;32.5;7;32.5763309002;6;28.3228034973;27.5;10;45.9992313385;
61;5;28.877325058;34.2593994141;7;32.7035031319;6;28.3748283386;27.5;11;46.0;
62;5;28.5;35.9230537415;10;32.8297024965;6;28.375;27.5;10;46.0;
63;5;30.3750419617;32.5;10;32.9549145699;6;28.375;27.5;9;45.5;
64;5;28.9758720398;34.2011871338;10;33.0614900589;6;28.2625007629;27.5;10;45.2775001526;
65;5;28.5;36.03074646;10;33.1354062557;6;28.2124385834;27.5;11;45.5923309326;
66;5;29.4406223297;35.0;12;33.2103215456;6;28.2832756042;27.5;10;45.8540496826;
67;5;29.4630966187;35.0;12;34.5173316002;6;28.3421611786;27.5;10;46.0;
68;5;30.7951984406;33.5;13;35.6050907373;6;28.375;27.5;10;46.0;
69;5;29.552898407;35.7389144897;13;36.5073183775;6;28.375;27.5;11;46.0;
70;5;29.7283382416;37.0976715088;13;37.2591801882;6;28.375;27.5;12;46.0;
71;5;31.4429683685;34.4097442627;14;37.7450407743;6;28.375;27.5;12;47.0699996948;
72;5;31.7197608948;35.0;15;38.0481483936;6;28.6907501221;28.0;14;48.4087505341;
73;5;31.7805805206;35.0564422607;15;38.348379612;6;29.0504684448;28.3899993896;15;49.4687137604;
74;5;32.5045127869;34.0;15;38.6451500654;6;29.3335514069;28.6872596741;16;50.2966365814;
75;5;32.5935440063;34.0;14;38.9379315376;6;26.8670387268;30.9097423553;17;50.7889881134;
76;5;32.6813812256;34.0;17;39.2262535095;6;25.9211940765;32.0;17;51.0;
77;6;32.7678756714;34.0;16;39.5097017288;6;24.9211940765;33.0;18;51.0;
78;6;32.8529090881;34.0;16;39.7879168987;7;24.3999996185;34.0;17;51.0;
79;6;32.9363746643;34.0;17;40.0605912209;7;24.3999996185;35.0;17;51.0;
80;6;33.0181770325;34.0;17;40.3274656534;8;24.3999996185;36.0;17;51.0;
81;6;33.0982398987;34.0;17;40.5883235931;8;24.3999996185;37.0;17;51.0;
82;6;33.1764984131;34.0;18;40.8429884911;8;24.3999996185;40.0;16;50.0;
83;6;33.2528953552;34.0;18;41.0755286217;8;24.3999996185;42.0;17;49.3999996185;
84;6;33.3226585388;34.0;18;41.2975716591;8;24.3999996185;44.0;15;48.4043998718;
85;6;33.3892707825;34.0;18;41.5132911205;8;24.3999996185;46.0;15;48.0121049881;
86;6;33.4539871216;34.0;18;41.7226307392;8;24.3999996185;48.0;14;48.6836572886;
87;6;33.5167884827;34.0;19;41.8586332798;8;25.3999996185;51.0;15;49.4865326881;
88;6;33.5575904846;34.0;19;41.9798471928;8;26.3999996185;54.0;14;50.1900146008;
89;6;33.593952179;34.0;19;42.1000447273;8;26.6622447968;57.0;13;50.8023300171;
90;6;33.6300125122;34.0;19;42.2189440727;8;26.3999996185;60.0;13;51.3340146542;
91;6;33.6656837463;34.0;19;42.3362751007;8;26.3999996185;63.0;14;50.7965576649;
92;6;33.700881958;34.0;20;42.4517817497;8;26.3999996185;66.0;14;50.3850181103;
93;6;33.735534668;34.0;20;42.5652227402;8;26.3999996185;69.0;15;50.0714279413;
94;6;33.7695655823;34.0;20;42.6763758659;8;26.3999996185;72.0;13;49.8360183239;
95;6;33.8029136658;34.0;21;42.7850370407;8;26.3999996185;74.8617858887;13;49.6643754244;
96;6;33.8355102539;34.0;21;42.8910236359;8;26.3999996185;76.8727874756;14;50.545697093;
97;6;33.8673057556;34.0;21;42.9941740036;8;26.3999996185;78.8837280273;15;51.3276166916;
98;6;33.8982505798;34.0;21;43.0943484306;8;27.3999996185;77.8946228027;16;52.0173889399;
99;6;33.9283027649;34.0;21;43.1914291382;8;26.3999996185;79.905456543;14;52.6248414516;
100;6;33.9574279785;34.0;21;43.2853198051;8;26.3999996185;81.9162216187;15;53.1609586477;
