Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.0;1;11.0;10.0;6;20.3999996185;
8;1;11.0;10.0;5;20.3999996185;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.2179203033;10.3632001877;6;20.9903717041;
10;1;11.2179203033;10.3632001877;5;20.9903717041;1;11.2971115112;10.4951858521;6;22.0419120789;
11;1;11.2971115112;10.4951858521;5;22.0419120789;1;11.6125736237;11.0209560394;6;22.9143505096;
12;1;11.6125736237;11.0209560394;6;22.9143505096;1;11.8743057251;11.4571752548;6;23.6214065552;
13;1;13.2971115112;11.4571752548;6;23.6214065552;1;12.8743057251;11.8107032776;6;24.1832637787;
14;1;14.2971115112;11.8107032776;6;24.1832637787;1;13.8743057251;12.0916318893;6;24.6226100922;
15;1;15.2971115112;12.0916318893;6;24.6226100922;2;15.3867835999;12.3113050461;5;25.9617595673;
16;2;17.2971115112;12.5113048553;5;25.9617595673;2;16.488527298;12.4808797836;5;26.0199999809;
17;2;19.2971115112;12.4808797836;5;26.0499999523;2;18.6927833557;12.5;5;26.0401959419;
18;2;20.2971115112;12.5;5;26.1019749641;2;19.6988430023;12.5;5;26.0605818033;
19;2;21.2971115112;12.5;5;26.1559499502;2;20.704957962;12.5;6;26.0811508894;
20;2;21.5;12.5;5;26.2119446993;2;21.7111282349;12.5;6;26.1018965244;
21;2;21.5;12.5;7;26.269973278;2;21.8305683136;12.5;6;26.1228116751;
22;2;21.5;12.5;7;26.3300433159;2;21.8368434906;12.5;6;26.1438889503;
23;2;21.5;12.5;7;26.3921557665;2;21.5;12.8431663513;6;26.1651208401;
24;2;21.5;12.5;7;26.4563041925;2;21.5;12.8495359421;6;26.1864993572;
25;2;19.5;13.5;7;26.5224741697;2;21.8559494019;12.5;6;26.2080165148;
26;2;18.5;14.5;9;26.5906432867;2;21.5;12.8624048233;6;26.2296639681;
27;2;17.5;15.5;9;26.6607804298;2;21.5;12.8688993454;7;26.2514331341;
28;2;16.5;16.5;9;26.7328453064;2;21.5;13.1257162094;7;26.2733153105;
29;2;15.5;17.5;9;26.8067884445;2;21.5;13.1366577148;7;26.2953014374;
30;2;14.5;18.5;10;26.8825509548;2;21.5;13.1476507187;7;26.3173824549;
31;2;14.0;19.5;11;26.9600640535;2;19.8952140808;13.5;7;26.3395489454;
32;3;14.0;20.5;8;42.0392494202;2;18.9018650055;14.5;8;26.3617914915;
33;3;15.0;22.5;8;42.870018959;2;19.5;13.1808958054;8;26.3841004372;
34;3;16.0;24.5;10;43.6216497421;2;20.5;13.1920499802;8;26.4064661264;
35;3;16.0;26.5;10;44.2932014465;2;18.9219398499;13.5;8;26.428878665;
36;4;17.0;25.5;10;44.8870820999;2;19.5;13.2144393921;8;26.4513280392;
37;4;16.0;27.5;8;45.4081799984;2;20.5;13.2256641388;8;26.4738043547;
38;4;16.0;29.5;7;45.8629934788;2;21.5;13.2369022369;8;26.4962974787;
39;4;17.0;28.5;7;46.2588412762;2;19.9488887787;13.5;8;26.5187973976;
40;4;17.0;27.5;7;46.6032307148;2;20.5;13.2593984604;8;26.5412938595;
