Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;9.0;10.0;6;20.0;1;10.0;10.0;5;20.0;
6;1;10.0;10.0;6;20.0;1;11.0;10.0;5;20.0;
7;2;11.0;10.1999998093;5;21.0;1;11.0;10.0;5;20.3999996185;
8;2;11.0;10.0;4;21.4299995899;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;11.1199998856;10.1999998093;3;22.6029913425;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;11.462720871;10.7712001801;3;23.5944402218;2;11.597111702;10.4951858521;3;23.1319121122;
11;2;11.7508029938;11.2513370514;3;25.3351261616;2;11.939573288;11.0209560394;3;24.1014695168;
12;2;12.2569313049;12.0948867798;3;26.796210289;2;13.939573288;11.4571752548;2;24.9131449461;
13;2;14.2569313049;12.797627449;2;27.9812498093;2;15.939573288;11.8107032776;2;25.5874900818;
14;2;16.2569313049;13.3613300323;2;28.916716218;2;17.0338420868;12.0916318893;2;26.1475405693;
15;2;17.2569313049;13.7992258072;2;29.6412241459;2;18.0700531006;12.3113050461;2;26.6159290075;
16;2;17.4783725739;14.1306209564;2;30.1963735819;2;19.1088237762;12.4808797836;2;26.7922235727;
17;2;17.6257896423;14.3763179779;2;30.5095181465;2;20.1502399445;12.5;2;26.9393253326;
18;2;19.4783725739;14.5;3;30.5773028135;2;21.1943702698;12.5;2;27.0956480503;
19;2;20.4783725739;14.5;4;30.6470621824;2;22.1286945343;12.5;2;27.261295557;
20;2;21.4783725739;14.5;4;30.7187577486;2;22.1783885956;12.5;2;27.4362905025;
21;2;22.4783725739;14.5;4;30.7923419476;2;22.2308864594;12.5;4;27.6205644608;
22;2;22.7000007629;14.5;4;30.8677575588;2;22.2861690521;12.5;4;27.8139474392;
23;2;22.7000007629;14.5;4;30.9449378252;2;22.3441848755;12.5;4;28.016159296;
24;2;22.7000007629;14.5;5;31.0238063335;2;22.4048480988;12.5;4;28.2268030643;
25;2;22.7000007629;14.5;6;31.1042768955;2;22.4680404663;12.5;4;28.445360899;
26;3;22.7000007629;14.5;6;31.1862537861;2;22.5336074829;12.5;6;28.6711919308;
27;3;22.7000007629;14.5;6;31.2696318626;3;22.6013565063;12.5;5;28.9035346508;
28;3;22.7000007629;14.5;6;31.3542973995;3;22.6710605621;12.5;5;29.141512394;
29;3;22.7000007629;14.5;6;31.440128088;3;22.7424545288;12.5;5;29.3841423988;
30;3;20.7000007629;15.5;6;31.5269935131;3;22.8152427673;12.5;6;29.6303496361;
31;3;19.7000007629;16.5;6;31.6147561073;3;21.5;13.5;6;29.8789830208;
32;3;18.7000007629;17.5;6;31.7032718658;3;22.5;12.5;6;30.1288366318;
33;3;17.7000007629;18.5;6;31.7923913002;3;23.0386505127;12.5;6;30.3786706924;
34;3;16.7000007629;19.5;6;31.881960392;3;23.1136016846;12.5;6;30.6272368431;
35;3;15.7000007629;20.5;6;31.9718210697;3;21.5;13.5;6;30.8733024597;
36;3;14.7000007629;21.5;7;32.0618131161;3;21.5;14.5;6;31.1156759262;
37;3;14.0;22.5;8;32.1517748833;3;22.5;12.5;7;32.353228569;
38;3;14.0;23.5;8;32.2415444851;3;22.4059677124;13.5;7;32.6749161482;
39;3;14.0;24.5;8;32.330960989;3;22.4754753113;14.5;7;32.9969153404;
