Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;9.0;10.0;4;20.0;2;10.3000001907;10.0;4;21.0;
6;1;10.0;10.0;4;20.0;2;11.3000001907;10.0;4;21.0900000334;
7;1;11.0;10.0;4;20.0;2;11.3269996643;10.0;4;21.5980186462;
8;1;11.0;10.0;4;20.3999996185;2;11.4794054031;10.1999998093;3;22.0418490171;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.6125545502;10.3632001877;3;22.4332156181;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;11.7299642563;10.4951858521;3;23.6659361124;
11;2;11.597111702;10.4951858521;3;23.0819120407;2;12.0997810364;11.0209560394;3;24.7393633127;
12;2;11.9245738983;11.0209560394;3;23.99553442;2;14.0997810364;11.4571752548;3;25.6686143875;
13;2;13.9245738983;11.4571752548;4;24.7449600697;2;16.0997810364;11.8107032776;4;26.4751701355;
14;2;15.9245738983;11.8107032776;4;25.3503712416;2;17.3001461029;12.0916318893;4;27.1828548908;
15;2;16.9627056122;12.0916318893;4;25.8344515562;2;18.3806476593;12.3113050461;4;27.8148901463;
16;2;17.9761257172;12.3113050461;4;26.2195074558;2;19.4685134888;12.4808797836;4;28.1711652279;
17;2;18.9898986816;12.4808797836;4;26.3048160076;2;20.5639228821;12.5;4;28.5145654678;
18;2;20.0040187836;12.5;4;26.3530313969;2;21.6669425964;12.5;4;28.8830828667;
19;2;21.0184822083;12.5;4;26.4023760557;2;22.6649246216;12.5;5;29.2759313583;
20;2;21.9207134247;12.5;3;26.4528282881;2;22.7827796936;12.5;4;29.6917257309;
21;2;21.9358482361;12.5;3;26.5043625832;3;22.9075183868;12.5;3;30.1284441948;
22;2;21.9513092041;12.5;5;26.5569496155;3;23.0385322571;12.5;3;30.5834169388;
23;2;21.9670848846;12.5;5;26.6105561256;3;23.1750259399;12.5;3;31.0533499718;
24;2;21.9831676483;12.5;5;26.6651450396;3;23.3160057068;12.5;4;31.5343885422;
25;2;21.5;12.99954319;5;26.72067523;4;23.4603157043;12.5;3;32.0222206116;
26;2;21.5;13.0162029266;6;26.7771017551;4;23.6066665649;12.5;3;32.5122156143;
27;2;21.5;13.0331306458;6;26.8343759775;4;23.7536659241;12.5;3;32.9995918274;
28;2;20.0503120422;13.5;6;26.8924454451;4;23.8998775482;12.5;3;33.4795999527;
29;3;19.0677337646;14.5;6;26.9512542486;4;24.0438804626;12.5;3;33.9477081299;
30;4;17.5;15.5;5;37.0107431412;4;22.0438804626;13.5;3;35.399772644;
31;4;17.5;16.5;5;37.4708490372;4;22.0438804626;13.5;3;35.8721837997;
32;4;17.5;18.4525909424;5;37.9059073925;4;23.0438804626;14.5;3;36.3231549263;
33;4;17.5;19.4804935455;5;38.3145885468;4;23.5725917816;16.0405921936;4;36.7504208088;
34;4;18.0;20.5086193085;5;38.6962399483;5;23.6880607605;16.5;3;37.1524332762;
35;4;19.0;21.5369338989;4;39.050819397;5;23.7955970764;17.5;3;37.5283392668;
36;4;20.0;22.5654067993;5;40.3788056374;5;23.2585010529;18.5;3;37.8779242039;
37;4;22.0;23.59400177;6;40.731102705;5;22.4860534668;20.1288738251;3;38.2015321255;
38;4;23.5082206726;24.6226825714;6;42.6289429665;5;22.5690155029;21.1524085999;3;38.4999687672;
