Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;9.19999980927;10.0;4;21.0;
3;1;8.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0599999428;
4;1;9.0;10.0;4;20.0;2;9.21199989319;10.0;4;21.1229639053;
5;1;9.0;10.0;4;20.0;2;10.336889267;10.0;4;21.1889609098;
6;1;10.0;10.0;4;20.0;2;11.3566884995;10.0;4;21.2580518723;
7;1;11.0;10.0;4;20.0;2;11.377415657;10.0;4;21.7428686619;
8;1;11.0;10.0;4;20.3999996185;2;11.522860527;10.1999998093;4;22.1586660147;
9;2;11.1199998856;10.3999996185;3;21.7264003754;2;11.647600174;10.3632001877;4;22.5167047977;
10;2;11.5179204941;10.3632001877;3;21.9903717041;2;11.7550115585;10.4951858521;4;23.6975815296;
11;2;11.597111702;10.4951858521;3;23.0619120598;2;12.1092748642;11.0209560394;4;24.7081744671;
12;2;11.9185733795;11.0209560394;3;23.9545464516;2;14.1092748642;11.4571752548;4;25.5624349117;
13;2;13.9185733795;11.4571752548;4;24.6819883585;2;16.1092739105;11.8107032776;4;26.2807190418;
14;2;15.9185733795;11.8107032776;3;25.2644146681;2;17.241809845;12.0916318893;4;26.8858177662;
15;2;16.9369182587;12.0916318893;3;25.7245066166;2;18.2915363312;12.3113050461;3;27.4000668526;
16;2;17.9431419373;12.3113050461;3;26.0845712423;2;19.3440666199;12.4808797836;3;27.6226844788;
17;2;18.9494171143;12.4808797836;3;26.1438889503;2;20.3993797302;12.5;3;27.8161680698;
18;2;19.955739975;12.5;3;26.1651208401;2;21.4574241638;12.5;3;28.018476963;
19;2;20.9621105194;12.5;3;26.1864993572;2;22.4055423737;12.5;4;28.2292125225;
20;2;21.8559494019;12.5;4;26.2080165148;2;22.4687633514;12.5;5;28.447855711;
21;2;21.8624038696;12.5;4;26.2296639681;2;22.5343570709;12.5;5;28.6737642288;
22;2;21.8688983917;12.5;4;26.2514331341;2;22.6021289825;12.5;4;28.9061751366;
23;2;21.8754291534;12.5;4;26.2733153105;3;22.6718521118;12.5;3;29.1442108154;
24;2;21.8819942474;12.5;4;26.2953014374;3;22.7432632446;12.5;4;29.3868870735;
25;2;21.5;12.8885908127;5;26.3173824549;3;22.8160667419;12.5;4;29.6331281662;
26;3;21.8952140808;12.5;5;26.3395489454;3;22.8899383545;12.5;4;29.8817820549;
27;3;21.9018650055;12.5;6;26.3617914915;3;22.9645347595;12.5;4;30.1316423416;
28;3;19.908536911;13.5;6;26.3841004372;3;21.5;13.5;4;30.3814692497;
29;3;18.9152297974;14.5;5;26.4064661264;3;22.5;12.5;5;31.6300139427;
30;3;17.9219398499;15.5;5;26.428878665;3;22.1890048981;14.0;5;31.9160447121;
31;3;16.9286632538;16.5;5;26.4513280392;3;22.2628135681;14.5;5;32.1995539665;
32;3;15.9353981018;17.5;5;26.4738043547;3;21.3355102539;16.0405921936;5;32.479416132;
33;3;14.9421415329;18.5;5;26.4962974787;3;20.7438259125;16.5;5;32.7545865774;
34;3;14.4488887787;19.5;5;26.5187973976;3;19.4762439728;18.0835533142;5;33.0241197348;
35;3;14.4556388855;20.5;5;26.5412938595;3;18.9072360992;18.5;5;33.2871825695;
36;3;14.4623880386;21.5;5;26.5637768507;3;18.1088294983;20.1288738251;12;33.5430648327;
37;3;14.4691333771;22.5;5;26.5862361193;4;18.1714744568;21.1524085999;5;51.7911827564;
38;3;14.4758710861;23.5;6;26.6086617708;4;18.5773849487;20.5;6;52.9310811758;
39;3;14.4825983047;24.5;6;26.6310436726;4;20.0;22.2011871338;6;53.9373329878;
40;3;15.4893131256;22.5;6;26.6533719301;4;21.0;23.2264137268;6;54.8141393661;
41;3;14.496011734;23.5;7;26.6756366491;4;22.0;24.242515564;6;55.570851326;
42;3;14.5026912689;24.5;7;26.6978281736;4;21.4670848846;23.4903335571;7;56.219889164;
43;3;15.5093479156;22.5;7;26.7199368477;4;23.4831676483;27.4903335571;7;56.774949193;
44;3;14.5159816742;23.5;7;26.7419531345;4;24.5303993225;30.4903335571;7;57.2496745586;
45;3;14.5225858688;24.5;7;26.7638677359;4;25.5700092316;33.4903335571;8;57.466584444;
46;3;15.5291604996;22.5;8;26.7856714725;5;27.1399765015;35.5;7;57.6377359629;
47;4;14.5357017517;23.5;7;26.8073554039;5;27.6410083771;37.5;7;57.8011502028;
48;4;14.0;24.5;7;26.8289107084;5;28.7403450012;38.5;9;57.9512542486;
49;4;15.0;23.5;9;26.8503289223;5;28.7853775024;39.5;10;58.0107431412;
50;4;16.5550994873;23.5;9;26.8716015816;5;28.2000007629;41.5;10;58.0708494186;
51;4;17.5614814758;23.5;8;26.8927206993;5;28.8212547302;41.2999992371;11;58.1315076351;
52;5;19.0;24.5;8;27.9136784077;5;28.2000007629;42.2999992371;11;59.1926498413;
53;5;21.5741043091;25.5;8;28.0244671106;5;29.8577957153;42.2999992371;12;59.3042051792;
54;5;22.3269996643;26.4672336578;9;28.1421984434;6;30.2000007629;43.2999992371;11;59.4180760384;
55;5;23.9426593781;26.5;9;28.2672468424;6;30.2000007629;44.2999992371;12;59.5342129469;
56;5;23.5;28.4877548218;10;28.3999736309;6;30.5467853546;45.2999992371;13;59.6525593996;
57;5;23.9212684631;28.4978733063;11;28.5249304771;6;30.2000007629;46.2999992371;13;59.7730526924;
58;5;23.5;29.2624664307;11;28.6541694403;6;28.2000007629;47.9349861145;14;59.8956227303;
59;5;23.9962501526;28.5;12;28.7922235727;7;29.2000007629;46.9650230408;13;60.0201922655;
60;5;24.1000003815;28.396112442;12;28.9393253326;7;30.2000007629;46.9960784912;13;61.1466766596;
61;5;24.0817985535;28.5;13;29.0956480503;7;31.6368923187;47.2999992371;13;61.2749842405;
62;5;24.1286945343;28.5;13;29.261295557;7;32.6567420959;48.2999992371;14;61.4050158262;
63;5;24.1783885956;28.5;13;29.4362905025;7;30.677192688;50.2999992371;15;61.5366647243;
64;5;23.5;29.5;12;29.6205644608;7;29.9982337952;52.2999992371;15;61.6698167324;
65;5;23.5;29.8102817535;13;29.8139474392;7;30.0198535919;54.2999992371;15;63.7950752974;
66;5;23.5;29.9069747925;13;30.016159296;8;31.3576316833;53.7919998169;13;80.5668513775;
67;5;24.4048480988;28.5;14;30.2268030643;8;33.6314544678;54.4229278564;16;83.0889549255;
68;5;24.4680404663;28.5;14;30.445360899;8;35.7021560669;55.9177207947;16;85.2714947462;
69;5;24.5336074829;28.5;15;30.6711919308;8;36.1848678589;56.484992981;17;86.8143383265;
70;5;23.5;29.5;15;30.9035346508;9;37.3342514038;57.5999984741;16;88.0023436546;
71;5;24.5;28.5;15;31.141512394;9;38.4284133911;58.5999984741;19;89.0764012337;
72;5;24.7424545288;28.5;16;31.3841423988;9;39.6935806274;59.5999984741;19;89.9514195919;
73;5;24.8152427673;28.5;16;31.6303496361;9;40.8771896362;60.5999984741;20;90.7418700457;
74;5;23.5;29.5;16;31.8789830208;10;41.4702835083;61.5999984741;19;91.458078742;
75;5;24.5;28.5;16;32.1288366318;11;41.5992164612;62.5999984741;17;120.860593081;
76;5;25.0386505127;28.5;17;33.4299588203;11;39.0274162292;67.5999984741;18;125.88254118;
77;5;25.4289875031;29.0;17;34.5124106407;11;41.0274162292;70.6898651123;18;129.113149643;
78;5;24.0340003967;30.3899993896;17;35.4088873863;11;42.3771972656;74.6597442627;19;131.604918599;
79;6;24.2123565674;31.6872596741;16;36.1534991264;11;43.1141281128;77.7971954346;19;133.451157689;
80;6;24.3458442688;32.9097442627;17;36.6295585632;12;44.1633605957;80.9363555908;19;135.803532481;
81;6;25.3999996185;31.0;17;36.9192996025;13;44.4000015259;85.0768280029;18;136.796872616;
82;6;24.3999996185;32.0;17;37.2016553879;13;47.4000015259;86.8531570435;18;137.389650464;
83;6;24.3999996185;33.0;17;37.4751992226;13;47.4000015259;90.0763092041;18;137.994688988;
84;6;24.3999996185;34.7375984192;17;37.7386851311;13;49.4000015259;91.3047180176;18;138.611418605;
85;6;25.3999996185;33.7375984192;15;37.9910678864;13;49.4000015259;93.8098297119;16;139.239229798;
86;6;26.3999996185;33.7375984192;16;39.2315139771;13;51.4000015259;94.0143966675;16;140.877474308;
87;6;27.8694534302;35.0;15;39.5794020891;13;50.0238113403;98.2218780518;15;142.585457921;
88;6;26.8694534302;37.0;15;41.5365653038;13;51.4000015259;102.431785583;16;144.335401535;
89;6;26.8199996948;38.7200012207;15;43.1497237682;13;54.4000015259;106.643608093;16;144.85889554;
90;6;27.1375198364;40.2691879272;17;44.4752172232;13;55.6401443481;111.775749207;17;145.655088782;
91;6;27.369758606;41.6762237549;17;45.5746850967;13;53.4000015259;118.928672791;19;146.462322831;
