Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
40;4;14.7696743011;19.5;7;27.628036499;3;15.2884111404;18.5;9;27.690372467;
41;4;14.7884111404;20.5;7;27.690372467;3;14.8071117401;19.5;10;27.7525100708;
42;4;14.8071117401;21.5;7;27.7525100708;3;14.825753212;20.5;10;27.8143725395;
43;4;14.825753212;22.5;8;28.8143725395;3;14.8443117142;21.5;11;27.8758842945;
44;4;15.8443117142;24.0;8;28.9058842659;3;15.8627653122;20.5;11;27.936971426;
45;4;16.8627662659;24.5;9;28.9975624084;3;16.0;20.5;12;27.9975619316;
46;4;17.0;24.0302963257;9;29.0893280506;3;17.0;20.5;11;28.0575861931;
47;4;17.2267990112;23.5;8;29.1811034679;3;18.0;21.5;11;28.1169772148;
48;4;17.3370552063;23.5;9;29.2728122473;3;19.0;22.5;12;28.1756706238;
49;4;18.0;24.5;9;29.3643795252;3;20.0;23.5;13;28.2336053848;
50;4;19.0;25.5;10;29.4557323456;3;21.0;24.1168022156;13;28.2907235622;
51;5;20.3666381836;26.5;8;29.5467996597;3;21.5;24.145362854;15;28.346971035;
52;5;21.3768234253;27.5;7;29.6375129223;3;21.5;24.1734848022;12;28.4022974968;
53;5;22.0;28.5;8;29.7278060913;3;21.5;24.2011489868;11;28.4566559792;
54;6;23.0;29.2011489868;7;29.8176151514;3;22.5;22.5;11;28.5100040436;
55;6;24.5;27.5;7;29.906879425;3;21.5;23.5;11;28.5623030663;
56;6;23.5;28.5;7;29.9955408573;3;21.5;24.2811508179;12;28.6135182381;
57;6;23.5;29.2811508179;7;30.0835437775;3;22.5;22.5;12;29.6636190414;
58;6;24.5;27.5;7;30.1708358526;3;23.5990867615;23.5;12;29.7325789928;
59;6;24.5990867615;27.5;8;31.2573674917;4;24.6137733459;24.5;10;42.5505714417;
60;6;25.6137733459;28.5;8;31.3730918169;4;24.5;27.5;11;43.2550717592;
61;6;26.628112793;29.5;9;31.4885562658;5;26.5;28.5;11;43.9050887823;
62;6;26.6420974731;30.5;9;31.6037125587;5;26.6557235718;30.5;11;44.497954607;
63;6;26.6557235718;31.5;10;31.7185145617;5;26.5;33.0509490967;12;45.0331767797;
64;7;26.6689853668;32.5;9;31.8329170942;5;28.5;33.0614051819;12;45.5121030807;
65;7;26.6818847656;32.5;9;31.9468770027;5;26.5;35.0719451904;12;45.9155642986;
66;7;25.5;33.5;9;32.0384092331;5;26.5;37.0825614929;12;46.251881361;
67;7;26.5;32.5;9;32.1120208502;5;26.5;38.0932502747;12;46.5440379381;
68;7;26.7000007629;32.5;9;32.1862791777;5;26.5;39.1040077209;12;47.7966729403;
69;7;26.7000007629;32.5;9;32.2611371279;5;27.5;41.1148300171;13;48.0014331341;
70;7;26.7000007629;32.5;9;33.3365463018;5;28.0375003815;43.1257171631;13;48.0233153105;
71;7;27.7000007629;33.5;9;33.4624564648;5;27.5375003815;45.1366577148;12;48.0453014374;
72;7;28.7000007629;34.5;9;33.5907914639;5;27.5375003815;47.1476516724;14;49.5842572451;
73;7;28.7000007629;35.5;10;34.9094706774;6;28.7070941925;47.1586914062;13;50.8460849524;
74;7;29.0359992981;37.0;10;36.0142120123;6;28.8514575958;46.8979110718;14;51.8711175919;
75;7;28.0340003967;39.3899993896;10;36.9393850565;6;28.9733371735;46.9233055115;14;52.7011989355;
76;7;29.2123565674;39.3776702881;11;37.7207684517;6;29.4167766571;47.9488563538;14;53.0923141241;
77;7;29.6871070862;39.6527557373;11;38.2432910204;6;29.1000003815;46.9745597839;15;53.2463924885;
78;7;28.3999996185;40.7988433838;12;38.5907046795;6;30.1000003815;47.0004081726;14;53.3981459141;
79;7;28.3999996185;41.8579750061;12;38.9433189631;6;28.1000003815;48.4278488159;14;53.5473777056;
80;7;29.3999996185;39.9204711914;13;39.300904274;6;28.1000003815;49.5067138672;15;53.6939119101;
81;8;26.3999996185;41.9863700867;10;39.6632020473;6;28.1000003815;50.5842552185;14;53.8375941515;
82;8;25.3999996185;44.055683136;9;40.0299193859;6;28.1000003815;51.6604003906;15;53.9782918692;
83;8;24.3999996185;45.683795929;10;40.4007251263;6;28.1000003815;52.7350769043;16;54.11589396;
84;8;23.3999996185;46.8081665039;10;40.7752444744;6;28.1000003815;53.8082313538;15;54.2503108978;
85;8;22.3999996185;47.9342269897;11;41.1530561447;6;28.1000003815;50.8347816467;16;54.3814731836;
86;8;21.3999996185;49.0618476868;12;41.5336875916;6;27.1000003815;51.8613815308;16;54.5093306303;
87;8;20.3999996185;50.1908569336;13;41.9166128635;6;28.1000003815;50.2376899719;17;54.633852005;
88;8;20.0;51.3210754395;13;42.3012533188;6;28.7922801971;50.2643699646;17;54.755023241;
89;8;20.0;52.4522705078;15;42.6869757175;6;28.815279007;50.2910728455;18;54.8728464842;
90;8;20.0;53.5842094421;15;43.0730969906;6;27.1000003815;51.3177871704;18;54.9873377085;
91;8;20.0;54.7166175842;16;43.4588856697;6;27.1000003815;52.3444976807;17;55.098526597;
92;8;20.0;55.8491973877;17;43.8435692787;6;26.0;52.3711891174;18;55.2064534426;
93;8;20.0;56.9816360474;17;44.2263400555;6;26.0;52.3978652954;22;55.2594758272;
94;8;21.0;55.1135864258;18;44.5546724796;6;25.0;53.4244995117;22;55.3036528826;
95;8;20.0;56.2188606262;19;44.8737192154;6;24.7999992371;55.4510879517;23;55.347708106;
96;8;20.0;57.3200912476;20;45.191286087;6;23.7999992371;57.4776115417;23;55.3916227818;
97;8;21.0;55.4212417603;21;45.5064404011;6;22.7999992371;59.5040664673;24;55.4353784323;
98;8;20.0;56.5219078064;22;45.8182659149;6;21.7999992371;61.5304412842;24;55.4789568186;
99;8;20.0;57.6216773987;22;46.1258764267;6;21.7999992371;63.556728363;25;55.5223401785;
100;8;21.0;55.7201652527;23;46.4284284115;6;21.7999992371;65.582901001;25;55.5655107498;
101;8;20.0;56.8169937134;26;46.7251317501;6;21.7999992371;67.6089630127;26;55.6084513664;
102;8;20.0;57.9118118286;27;47.0152614117;6;22.7999992371;66.6349029541;26;55.6511451006;
103;9;21.0;56.0043029785;27;47.2981641293;6;21.7999992371;68.660697937;27;55.6935755014;
104;9;20.0;57.0941734314;27;47.5732653141;6;21.7999992371;70.6863479614;28;55.7199368477;
105;9;20.0;58.1811714172;27;47.840072155;6;22.7999992371;69.703956604;28;55.7419531345;
106;9;21.0;56.2650794983;27;48.0981776714;6;22.7999992371;68.719367981;28;55.7638677359;
107;9;20.0;57.3457221985;28;48.3354687691;6;21.7999992371;70.7347106934;29;55.7856714725;
108;9;20.0;58.422958374;28;48.5356433392;6;22.7999992371;69.7499694824;29;55.8073554039;
109;9;21.0;56.4966926575;28;50.7276105881;6;22.7999992371;68.7651519775;29;55.8289107084;
110;9;22.0;59.5668563843;28;51.0112798214;6;22.0;70.5460205078;30;55.8503289223;
111;9;24.0;62.6334266663;29;51.5814499855;6;23.0;71.5652999878;30;55.8716015816;
112;9;25.0;62.8417358398;30;52.1465579271;6;24.0;72.5844421387;31;55.8927206993;
113;9;24.0;66.0459823608;30;52.7034319639;6;26.0;70.6034469604;33;55.9136784077;
114;9;24.0;69.2445602417;30;53.2492172718;6;26.0;70.8223114014;34;55.9344670773;
115;9;25.0;67.4360275269;30;53.7814580202;6;27.0;70.8410263062;34;55.9550794363;
116;9;24.0;68.619140625;30;55.2981476784;6;29.0;67.8595733643;35;55.9755084515;
117;9;25.0;70.7929077148;31;56.7977586985;6;28.3999996185;67.8779602051;36;55.9957473278;
118;9;28.0;70.9565429688;31;57.3027986288;6;28.3999996185;67.8961715698;36;56.0;
119;9;28.0;74.1095428467;31;57.7563495636;6;29.3999996185;64.9000015259;37;56.0;
120;9;28.0;77.2516403198;31;58.1928082705;6;28.3999996185;64.9000015259;37;56.0;
121;9;29.0;77.3827590942;32;58.6123502254;6;28.3999996185;65.4000015259;38;56.0;
122;9;28.0;83.1516418457;32;59.0154477358;6;29.3999996185;63.4000015259;39;56.0;
123;9;28.0;84.7578659058;31;59.4028048515;6;28.3999996185;64.4000015259;39;56.0;
124;9;28.0;85.8973007202;33;59.7752974033;6;28.3999996185;65.4000015259;39;56.0;
125;10;28.0;87.0232849121;32;60.1339097023;6;29.3999996185;63.4000015259;40;56.0;
