Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;5;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;5;23.4745616913;2;9.8956489563;11.0792179108;4;23.0;
11;1;20.0916557312;11.7372808456;5;24.0673980713;2;10.1750001907;11.0;4;24.7000008821;
12;1;21.0916557312;12.0336990356;6;24.5325260162;2;10.5574998856;11.7700004578;5;26.1690288782;
13;1;22.0916557312;12.2662630081;6;24.892534256;2;12.2523422241;12.4126424789;5;27.4157934189;
14;1;23.0916557312;12.446267128;6;25.0;2;14.2523422241;12.9308347702;5;28.4674659967;
15;1;24.0916557312;12.5;6;25.0;2;16.2523422241;13.3366470337;5;29.3608939648;
16;1;25.0916557312;12.5;6;25.0;2;17.4150733948;13.6469516754;5;30.135217905;
17;1;26.0916557312;12.5;6;25.0;2;18.4845218658;13.879781723;5;30.7230784893;
18;1;27.0;12.5;7;25.0;2;19.5626926422;14.0;5;31.1118502617;
19;1;27.0;12.5;7;25.0;2;20.6501674652;14.0;5;31.544028759;
20;1;27.0;12.5;7;25.0;2;21.0974063873;14.0;5;32.0209121704;
21;1;27.0;12.5;7;25.0;2;21.2047042847;14.0;5;32.5427899361;
22;1;27.0;12.5;7;25.0;2;21.3221263885;14.0;5;33.1086950302;
23;1;27.0;12.5;7;25.0;2;21.4494552612;14.0;6;33.7161855698;
24;1;27.0;12.5;7;25.0;2;21.5861415863;14.0;6;34.3611893654;
25;1;27.0;12.5;7;25.0;2;21.7312660217;14.0;6;35.0379443169;
26;1;27.0;12.5;7;25.0;2;21.8835372925;14.0;6;35.7390680313;
27;1;27.0;12.5;7;25.0;2;22.0412902832;14.0;6;36.4557781219;
28;1;27.0;12.5;7;25.0;2;22.2025489807;14.0;6;37.1782588959;
29;1;27.0;12.5;8;25.0;2;22.36510849;14.0;6;37.8961582184;
30;1;27.0;12.5;8;25.0;2;20.5266342163;15.0;6;38.5991659164;
31;1;27.0;12.5;8;25.0;2;19.6848106384;16.0;6;39.2776012421;
32;1;27.0;12.5;8;25.0;2;18.8374595642;17.0;6;39.9229507446;
33;1;27.0;12.5;8;25.0;3;18.9826622009;18.5;5;41.5282850266;
34;1;27.0;12.5;8;25.0;3;19.1188621521;19.0;5;42.2485142946;
35;1;27.0;13.5;8;25.0;3;19.205915451;20.0;5;42.9442135096;
36;1;27.0;14.5;8;25.0;3;19.3624477386;21.0;6;43.6169452667;
37;1;27.0;15.5;9;25.0;3;19.5138130188;22.0;6;44.2700439692;
38;1;27.0;16.5;9;25.0;3;19.6607589722;23.0;6;44.9082524776;
39;1;27.0;17.5;9;25.0;3;19.8043556213;24.0;6;45.5373003483;
40;1;27.0;17.5;10;25.0;3;19.945892334;25.0;6;46.163449049;
41;2;28.0;18.5;9;26.0;3;20.0867767334;26.0;6;46.793033123;
42;2;29.0;19.5;10;26.0;3;19.5282669067;27.0;6;47.4320178032;
43;2;29.6000003815;20.5;10;26.0;3;20.574798584;25.0;6;48.0209121704;
44;3;29.6000003815;21.5;9;26.0;3;19.6000003815;26.0;8;48.5427899361;
45;3;29.6000003815;22.5;9;26.0;3;20.6000003815;26.0;8;49.1086950302;
46;3;29.6000003815;22.5;10;26.0;4;22.6000003815;28.0;7;50.7161855698;
47;3;29.0;22.5;10;26.0;4;24.6000003815;30.0;8;51.521189332;
48;3;29.0;22.5;10;26.0;4;25.6000003815;32.0;7;52.3816882372;
49;3;29.0;22.5;10;26.0;4;26.6000003815;34.0;8;53.2931919098;
50;3;29.0;22.5;9;26.0;4;27.6000003815;34.0;9;54.2499500513;
51;3;29.0;22.5;9;26.0;5;28.8999996185;35.0;10;56.2452495098;
52;3;29.0;22.5;9;27.0;5;29.8999996185;36.0;10;57.431812644;
53;3;30.0;23.5;9;27.0299999714;5;29.8999996185;37.0;10;58.6659883261;
54;3;31.0;24.5;10;27.0605909824;5;29.8999996185;38.0;12;59.9435753822;
55;4;31.0;25.5;10;27.091766119;6;29.8999996185;39.0;11;61.261151433;
56;4;31.0;26.5;10;28.1644349098;6;29.8999996185;39.0;11;62.6161878109;
57;4;31.5999984741;28.0;10;29.0188789368;6;29.8999996185;39.0;12;64.0069587231;
58;5;32.0680007935;28.9791431427;9;29.6896015406;6;29.8999996185;39.0;12;65.4322431087;
59;5;32.4247131348;29.2989196777;10;30.2125208378;6;29.8999996185;39.0;12;66.8908572197;
60;5;32.6916885376;29.5445022583;9;30.4727129936;6;29.8999996185;39.0;13;68.3810901642;
61;5;32.7999992371;29.6584396362;9;30.5540890694;6;29.8999996185;39.0;13;69.900118351;
62;5;32.7999992371;29.6826896667;10;30.6371334791;6;29.8999996185;39.0;13;71.4435038567;
63;5;32.7999992371;29.7075042725;10;30.7218104601;6;29.8999996185;39.0;13;74.0048437119;
64;5;32.7999992371;29.7328681946;10;31.8080792427;6;30.8999996185;40.0;15;75.6156272888;
65;5;33.7999992371;30.7587680817;10;31.9358935356;7;31.8999996185;41.0;14;77.2265205383;
66;5;34.7999992371;31.7851924896;11;32.0663862228;7;31.8999996185;42.0;15;78.7606637478;
67;5;34.7999992371;32.812122345;13;32.1995025873;7;32.152797699;43.0;15;82.3589887619;
68;5;34.7999992371;33.8395385742;13;32.3351796865;7;30.0890007019;45.4199981689;17;85.6208120584;
69;5;34.7999992371;34.8674163818;13;32.4733467102;7;31.2291622162;45.3608207703;17;88.5752311945;
70;5;34.7999992371;35.5016593933;13;32.6139243841;7;29.3310565948;46.6233825684;17;91.0081611872;
