Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;15.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;1;16.0;10.0;6;20.3999996185;1;9.14999961853;10.5;4;21.0;
7;2;17.6000003815;10.1999998093;5;21.7264003754;1;9.72500038147;10.5;4;21.0;
8;2;18.0358409882;10.3632001877;4;22.8594274521;1;9.72500038147;10.5;4;21.4200000763;
9;2;18.7156562805;10.9097137451;4;23.8127875328;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;20.7156562805;11.3658018112;4;24.5981152058;1;9.8956489563;10.8792181015;4;22.0;
11;2;22.7156562805;11.7372808456;4;25.2345055342;1;9.94999980927;11.0;4;23.5400009155;
12;2;23.7919197083;12.0336990356;4;25.7443674803;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;24.4466209412;12.2662630081;4;26.1502821445;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;24.6901683807;12.446267128;4;26.3048160076;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;24.7828903198;12.5;4;26.3530313969;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;26.7473392487;12.5;4;26.4023760557;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;27.7769451141;12.5;4;26.4528282881;1;15.9499998093;13.879781723;5;28.0;
18;2;28.8072166443;12.5;4;26.5043625832;1;16.9500007629;14.0;5;28.0;
19;2;29.8381385803;12.5;4;26.5569496155;1;17.9500007629;14.0;5;28.0;
20;2;29.9341697693;12.5;5;26.6105561256;1;18.2999992371;14.0;5;28.0;
21;2;29.9663333893;12.5;6;26.6651450396;1;18.2999992371;14.0;5;28.0;
22;2;29.99908638;12.5;6;26.72067523;1;18.2999992371;14.0;5;28.0;
23;2;30.0324058533;12.5;6;26.7771017551;1;18.2999992371;14.0;6;28.0;
24;2;30.0662612915;12.5;6;26.8343759775;1;18.2999992371;14.0;6;28.0;
25;3;30.1006259918;12.5;6;26.8924454451;1;18.2999992371;14.0;6;28.0;
26;3;30.1354675293;12.5;6;26.9512542486;1;18.2999992371;14.0;7;28.0;
27;3;30.170753479;12.5;6;27.0107431412;1;18.2999992371;14.0;7;28.0;
28;3;30.206445694;12.5;6;27.0708494186;1;18.2999992371;14.0;8;28.0;
29;3;30.2425098419;12.5;6;27.1315076351;1;18.2999992371;14.0;8;28.0;
30;3;29.0;13.5;6;27.1926498413;1;18.2999992371;14.0;8;28.0;
31;3;29.0;13.5963249207;6;27.2542052269;1;18.2999992371;14.0;8;28.0;
32;3;29.0;13.6271028519;6;27.3161010742;1;18.2999992371;14.0;8;28.0;
33;3;30.0;15.6271028519;6;27.3782629967;1;18.2999992371;14.0;8;28.0;
34;3;30.4269580841;17.6271018982;6;27.4406147003;1;18.2999992371;14.0;8;28.0;
35;3;30.4643688202;19.6271018982;6;27.5030794144;1;18.2999992371;14.0;8;28.0;
36;3;30.5018482208;21.5;6;27.5655794144;1;18.2999992371;14.0;8;28.0;
37;3;30.5393486023;22.5;7;27.628036499;1;18.2999992371;14.0;9;28.0;
38;3;30.5768222809;22.5;7;27.690372467;1;18.2999992371;14.0;9;28.0;
39;3;30.6142234802;22.5;8;27.7525100708;1;18.2999992371;14.0;9;28.0;
40;3;30.651506424;22.5;8;27.8143725395;1;18.2999992371;14.0;9;28.0;
41;3;30.6886234283;22.5;8;27.8758842945;1;18.2999992371;14.0;8;28.0;
42;3;30.7255306244;22.5;8;27.936971426;1;18.2999992371;14.0;9;28.0;
43;3;30.7621822357;22.5;9;28.9975619316;1;18.2999992371;14.0;9;28.0;
44;3;31.798538208;23.5;9;29.0975861549;1;18.2999992371;14.0;9;28.0;
45;3;32.8345527649;24.5;9;29.1981611252;1;18.2999992371;14.0;8;28.0;
46;3;33.5188980103;25.5;10;29.2992241383;1;18.2999992371;14.0;9;28.0;
47;5;34.579536438;27.5;8;30.4007128477;2;19.2999992371;14.5;8;29.0;
48;5;34.9401626587;29.5;8;30.5025650263;3;21.2999992371;14.5;7;30.1599999666;
49;5;35.7015380859;30.5;8;30.6047189236;3;22.2999992371;17.5;8;30.5037438869;
50;5;35.7628326416;31.5;8;30.7071135044;3;22.8633403778;20.5;8;30.8978677988;
51;5;35.8242683411;32.5;8;30.809687376;3;22.9520187378;23.5;8;31.3482958078;
52;5;35.8858108521;33.2000007629;8;32.0385737419;3;23.0533657074;26.5;9;31.8611625433;
53;5;36.6051445007;33.7210006714;8;34.0512305498;3;23.1687602997;29.0;9;32.4426450729;
54;5;38.1943817139;35.1324119568;8;34.9418778419;3;22.8345222473;30.0;10;33.0987329483;
55;5;39.6740646362;36.4514961243;9;35.6891051531;3;22.2999992371;30.0;10;33.834928751;
56;5;41.065574646;37.6962051392;9;36.1777575016;3;22.2999992371;30.5559253693;10;34.6558790207;
57;5;42.2997779846;38.8090820312;9;36.4915009737;3;22.2999992371;30.7720146179;11;35.5649409294;
58;5;38.2393836975;42.7619972229;10;36.8105615377;3;23.2047042847;29.0;13;36.5637021065;
59;6;38.7999992371;43.4983329773;10;37.1346322298;3;23.3221263885;29.0;12;37.6514849663;
60;6;36.7999992371;43.0886535645;10;37.4633877277;3;23.4494552612;29.0;11;38.8248806;
61;6;37.7999992371;43.9119873047;12;37.7964850664;3;23.5861415863;29.0;13;40.0773749352;
62;6;38.7999992371;44.1633453369;14;38.1335631609;4;23.7312660217;29.0;13;41.3991336823;
63;6;36.7999992371;45.338973999;14;38.4742432833;4;22.2999992371;30.0;13;42.7770123482;
64;6;37.7999992371;44.516494751;15;38.8181296587;4;23.2999992371;29.0;14;44.1948461533;
65;7;38.7999992371;44.6957092285;14;40.1648082733;4;24.2025489807;29.0;15;45.6340370178;
66;7;38.7999992371;43.7968673706;16;40.5738481283;4;24.36510849;29.0;15;47.0744171143;
67;7;42.7999992371;42.0117645264;18;41.0802716017;4;24.5266342163;29.0;15;48.4953241348;
