Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;4;20.0;2;15.6000003815;10.0;5;21.0;
6;1;11.0;10.0;4;20.0;2;16.6000003815;10.0;5;21.4999996424;
7;1;11.0;10.0;4;20.3999996185;2;17.6599998474;10.1999998093;5;21.9353003502;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;18.1611804962;10.3632001877;5;23.1708700657;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;18.9025211334;10.9097137451;4;24.2404698133;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;20.9025211334;11.3658018112;4;25.1568137407;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;22.9025211334;11.7372808456;4;25.940043211;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;24.2152423859;12.0336990356;4;26.6135470867;
13;1;13.6125736237;11.8107032776;4;24.1832637787;2;24.9681301117;12.2662630081;4;27.2007815838;
14;1;14.6125736237;12.0916318893;4;24.6226100922;2;25.3204689026;12.446267128;4;27.5550394058;
15;1;15.6125736237;12.3113050461;4;24.9617595673;2;25.5330238342;12.5;4;27.8219122887;
16;1;16.6125736237;12.4808797836;4;25.0;2;27.6286678314;12.5;4;28.109128952;
17;1;17.6125736237;12.5;5;25.0;2;28.8009986877;12.5;4;28.4166488647;
18;1;18.6125736237;12.5;6;25.0;2;29.9855098724;12.5;5;28.7440783978;
19;2;19.5;12.5;5;25.0;2;31.1819667816;12.5;5;29.0906271935;
20;2;19.5;12.5;6;25.0;2;31.4543762207;12.5;5;29.4550762177;
21;2;19.5;12.5;6;25.0;2;31.6730461121;12.5;4;29.8357591629;
22;2;19.5;12.5;6;25.0;2;31.9014549255;12.5;4;30.2305622101;
23;2;19.5;12.5;6;25.0;2;32.1383361816;12.5;4;30.6369476318;
24;2;19.5;12.5;7;25.0;3;32.3821678162;12.5;3;31.0519990921;
25;2;19.5;12.5;7;25.0;3;32.6311988831;12.5;3;31.472492218;
26;2;19.5;12.5;7;25.0;3;32.8834953308;12.5;3;31.8949847221;
27;2;19.5;12.5;8;25.0;3;33.1369895935;12.5;3;32.3159246445;
28;2;19.5;12.5;8;25.0;3;33.3895568848;12.5;3;32.7317671776;
29;2;19.5;12.5;8;25.0;3;33.6390609741;12.5;4;33.1390943527;
30;2;17.5;13.5;8;25.0;3;33.8834571838;12.5;4;33.5347280502;
31;2;16.5;14.5;8;25.0;3;34.1208381653;14.5;4;33.9158267975;
32;2;15.5;15.5;8;25.0;3;34.3494949341;16.5;5;34.279964447;
33;2;14.5;16.5;8;25.0;3;34.5679779053;18.5;5;34.6251821518;
34;2;13.5;17.5;8;25.0;3;34.7751083374;20.5;5;34.9500141144;
35;2;12.5;18.5;8;25.0;3;34.9700088501;22.5;5;35.2534885406;
36;2;12.0;19.5;9;25.0;3;35.15209198;22.5;6;35.5351018906;
37;2;12.0;20.5;9;25.0;3;35.3210601807;22.5;5;36.7947816849;
38;2;12.0;21.5;10;25.0;3;36.4768676758;23.5;7;37.1228302717;
39;2;12.0;22.5;11;25.0;3;37.6196975708;24.5;7;37.4369835854;
40;2;12.0;23.5;11;25.0;3;38.4621887207;25.5;9;37.7384909391;
41;2;12.0;24.5;11;25.0;3;38.6430969238;26.5;8;38.0287752151;
42;2;13.0;22.5;10;25.0;3;38.8172645569;27.5;8;38.3093695641;
43;2;12.0;23.5;11;25.0;3;38.985622406;27.5;8;38.5818551779;
44;2;12.0;24.5;12;25.0;3;39.1491127014;27.5;8;38.7922235727;
