Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;9.19999980927;10.0;3;21.0;1;13.0;10.0;4;20.0;
2;2;9.19999980927;10.0;3;21.1200000048;1;13.0;10.0;4;20.0;
3;2;9.22399997711;10.0;3;21.2530560493;1;13.0;10.0;4;20.0;
4;2;9.25061130524;10.0;3;21.4002518654;2;14.6000003815;10.0;3;21.0;
5;2;10.4200754166;10.0;3;21.5626775026;2;15.6000003815;10.0;3;21.0599999428;
6;2;11.4688034058;10.0;3;21.7414059639;2;16.6359996796;10.0;3;21.5335636139;
7;2;11.5224218369;10.0;4;22.3548774719;2;17.6801376343;10.1999998093;3;21.9377998114;
8;3;11.7064628601;10.1999998093;3;22.9167456627;2;18.1626796722;10.3632001877;3;23.1372920275;
9;3;11.8750238419;10.3632001877;3;23.4393892288;2;18.8823738098;10.9097137451;3;24.1638869047;
10;3;12.0318164825;10.4951858521;3;24.8717758656;2;20.8823738098;11.3658018112;3;25.029558897;
11;3;12.4615325928;11.0209560394;3;26.1735084057;2;22.8823738098;11.7372808456;3;25.7537147999;
12;3;14.4615325928;11.4571752548;3;27.3609917164;2;24.1034450531;12.0336990356;3;26.3590377569;
13;3;16.4615325928;11.8107032776;3;28.4561290741;2;24.8154239655;12.2662630081;3;26.8683357239;
14;3;17.5368385315;12.0916318893;3;29.4820175171;2;25.1210002899;12.446267128;3;27.1343436241;
15;3;17.8446063995;12.3113050461;3;30.4597220421;2;25.2806053162;12.5;4;27.3022236824;
16;3;18.1379165649;12.4808797836;3;31.1853199005;3;27.3168544769;12.5;3;27.4794437885;
17;3;20.2423801422;12.5;4;31.9160957336;3;28.4231872559;12.5;4;27.6659116745;
18;3;21.4616127014;12.5;5;32.6826691628;3;29.5350666046;12.5;4;27.8614320755;
