Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0;1;13.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0299999714;1;14.0;10.0;5;20.0;
5;2;10.3090000153;10.0;4;21.0605909824;1;15.0;10.0;5;20.0;
6;2;11.3181772232;10.0;4;21.091766119;1;16.0;10.0;5;20.3999996185;
7;2;11.3275299072;10.0;4;21.534434557;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4603300095;10.1999998093;4;21.9046876431;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.5714063644;10.3632001877;4;22.2136896849;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.6641073227;10.4951858521;4;23.3236640692;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;11.9970989227;11.0209560394;4;24.2565786839;2;21.0916557312;11.7372808456;4;25.0673980713;
12;2;13.9970989227;11.4571752548;4;25.0261526108;2;23.0916557312;12.0336990356;5;25.5725259781;
13;2;15.9970989227;11.8107032776;5;25.6525614262;2;24.7156562805;12.2662630081;5;25.9737181664;
14;2;17.0533638;12.0916318893;5;26.1584771872;2;25.7403659821;12.446267128;5;26.1235535145;
15;2;18.0733337402;12.3113050461;5;26.5661897659;2;26.7657871246;12.5;5;26.1671074629;
16;2;19.0939025879;12.4808797836;5;26.6749540567;2;27.7919197083;12.5;5;26.211841464;
17;2;20.1150588989;12.5;5;26.7473965883;2;28.8187599182;12.5;5;26.2577478886;
18;2;21.1367931366;12.5;5;26.8217064142;2;29.7546482086;12.5;5;26.3048160076;
19;2;22.0465126038;12.5;6;26.8978226185;2;29.7828903198;12.5;6;26.3530313969;
20;2;22.0693473816;12.5;6;26.9756746292;2;29.8118190765;12.5;6;26.4023760557;
21;2;22.0927028656;12.5;6;27.0551822186;2;29.841424942;12.5;6;26.4528282881;
22;2;22.1165542603;12.5;6;27.1362555027;2;29.8716964722;12.5;6;26.5043625832;
23;2;22.14087677;12.5;7;27.2187950611;2;29.9026184082;12.5;6;26.5569496155;
24;3;21.5;13.1656389236;6;27.3026921749;2;29.9341697693;12.5;6;26.6105561256;
25;3;21.5;13.1908073425;6;27.3878297806;2;29.9663333893;12.5;6;26.6651450396;
26;3;21.5;13.2163486481;6;27.4740822315;2;29.99908638;12.5;7;26.72067523;
27;3;20.242225647;13.5;6;27.5613162518;3;30.0324058533;12.5;6;26.7771017551;
28;3;19.2683944702;14.5;6;27.6493918896;3;30.0662612915;12.5;6;26.8343759775;
29;3;18.2948169708;15.5;6;27.7381625175;3;30.1006259918;12.5;6;26.8924454451;
30;3;17.3214492798;16.5;6;27.8274769783;3;30.1354675293;12.5;6;26.9512542486;
31;3;16.3482437134;17.5;7;27.9171793461;3;30.170753479;12.5;6;27.0107431412;
32;3;15.3751535416;18.5;7;28.0071108341;3;30.206445694;12.5;6;27.0708494186;
33;3;14.902132988;19.5;8;28.0971102715;3;30.2425098419;14.5;6;27.1315076351;
34;3;14.9291334152;20.5;8;28.1870160103;3;30.2789039612;16.5;7;27.1926498413;
35;3;14.9561042786;21.5;8;28.2766661644;3;30.3155899048;18.5;7;27.2542052269;
36;3;14.9829998016;22.5;7;28.3659007549;3;30.3525238037;20.5;6;27.3161010742;
37;3;15.0097703934;23.5;6;29.4545619488;3;30.3896598816;22.5;7;27.3782629967;
