Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;11.0;10.0;4;20.3999996185;2;17.6000003815;10.1999998093;4;21.8264003992;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;18.0958404541;10.3632001877;4;23.0613274574;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;18.8367958069;10.9097137451;4;24.1319464445;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;20.8367958069;11.3658018112;4;25.0513429642;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;22.8367958069;11.7372808456;4;25.8400663137;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;24.1552562714;12.0336990356;5;26.5219442844;
13;1;13.6125736237;11.8107032776;4;24.1832637787;2;25.2853069305;12.2662630081;5;27.12089324;
14;1;14.6125736237;12.0916318893;4;24.6226100922;2;26.4286708832;12.446267128;5;27.4906733036;
15;1;15.6125736237;12.3113050461;4;24.9617595673;2;27.5860595703;12.5;5;27.7773330212;
16;1;16.6125736237;12.4808797836;4;25.0;2;28.7580566406;12.5;5;28.0890238285;
17;1;17.6125736237;12.5;4;25.0;2;29.9450702667;12.5;5;28.4260663986;
18;1;18.6125736237;12.5;4;25.0;2;31.055639267;12.5;5;28.788336277;
19;1;19.5;12.5;5;25.0;2;31.2730026245;12.5;6;29.1751885414;
20;1;19.5;12.5;5;25.0;2;31.5051136017;12.5;6;29.585392952;
21;1;19.5;12.5;5;25.0;2;31.7512359619;12.5;6;30.0170898438;
22;1;19.5;12.5;6;25.0;2;32.0102539062;12.5;6;30.4677705765;
23;1;19.5;12.5;6;25.0;2;32.2806625366;12.5;6;30.9342932701;
24;2;19.5;12.5;5;25.0;3;32.5605773926;12.5;5;31.4129357338;
25;2;19.5;12.5;5;25.0;3;32.8477630615;12.5;5;31.8994894028;
26;2;19.5;12.5;5;25.0;3;33.1396942139;12.5;5;32.3893885612;
27;2;19.5;12.5;7;25.0;3;33.433631897;12.5;5;32.877872467;
28;2;19.5;12.5;7;25.0;3;33.7267227173;12.5;5;33.360165596;
29;2;19.5;12.5;7;25.0;3;34.0160980225;12.5;5;33.8316650391;
30;2;19.5;12.5;7;25.0;3;34.2989997864;12.5;6;34.2881155014;
31;2;19.5;12.5;7;25.0;3;34.5728683472;14.5;6;34.7257604599;
32;2;19.5;12.5;7;25.0;3;34.8354568481;16.5;6;35.141462326;
33;2;19.5;12.5;8;25.0;3;35.0848770142;18.5;6;35.5327749252;
34;2;19.5;12.5;9;25.0;3;35.3196640015;20.5;6;35.8979701996;
35;2;19.5;12.5;9;25.0;3;35.5387802124;22.5;6;37.2360286713;
36;3;20.5;12.5;8;26.0;3;36.7416152954;23.5;6;37.6365889311;
37;3;19.5;13.5;8;26.0199999809;3;37.9279556274;24.5;6;38.0169930458;
38;3;18.8059997559;14.5;9;26.0401959419;3;38.8101959229;25.5;6;38.3783358335;
39;3;17.8120594025;15.5;9;26.0605818033;3;38.2519607544;26.5;6;38.7220888138;
40;3;16.8181743622;16.5;9;26.0811508894;3;39.233253479;27.5;6;39.0499958992;
