Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;3;21.0599999428;
3;1;9.0;10.0;5;20.0;2;13.4239997864;10.0;3;21.1229639053;
4;1;9.0;10.0;5;20.0;2;14.6737785339;10.0;3;21.1889609098;
5;2;10.3000001907;10.0;4;21.0;2;15.7133769989;10.0;3;21.2580518723;
6;2;11.3000001907;10.0;4;21.0299999714;2;16.7548313141;10.0;3;21.7428686619;
7;2;11.3090000153;10.0;4;21.4708906412;2;17.805721283;10.1999998093;3;22.1586660147;
8;2;11.4412670135;10.1999998093;4;21.8393678665;2;18.2952003479;10.3632001877;3;23.3887284994;
9;2;11.5518102646;10.3632001877;4;22.1466006041;2;19.0332355499;10.9097137451;3;24.4489006996;
10;2;11.6439800262;10.4951858521;3;23.2541460991;2;21.0332355499;11.3658018112;3;25.351270318;
11;2;11.9762439728;11.0209560394;3;24.1846234798;2;23.0332355499;11.7372808456;3;26.1153242588;
12;2;13.9762439728;11.4571752548;3;24.9517599344;2;24.3204116821;12.0336990356;3;26.7637841702;
13;2;15.9762439728;11.8107032776;4;25.5757399797;2;25.4304103851;12.2662630081;3;27.31944561;
14;2;17.0303173065;12.0916318893;4;26.0792449713;2;26.5478019714;12.446267128;3;27.6349725723;
15;2;18.0495643616;12.3113050461;4;26.4845746756;2;27.6726398468;12.5;4;27.8553886414;
16;2;19.0694179535;12.4808797836;4;26.5909943581;3;28.804889679;12.5;3;28.0879490376;
17;2;20.0898723602;12.5;4;26.6611413956;3;29.9444255829;12.5;4;28.3322691917;
18;2;21.1109161377;12.5;4;26.7332159281;3;30.9993610382;12.5;4;28.5877785683;
19;2;21.5;13.0199651718;5;26.8071684837;3;31.1526679993;12.5;4;28.8537125587;
20;2;21.5;13.0421504974;5;26.8829400539;3;31.3122272491;12.5;4;29.1291098595;
21;2;22.0648822784;12.5;5;26.9604618549;3;29.3122272491;13.5;4;29.4128165245;
22;2;22.0881385803;12.5;5;27.039655447;3;29.0;14.5;4;29.703496933;
23;2;22.1118965149;12.5;5;27.1204328537;3;29.0;15.5;4;29.9996528625;
24;2;22.1361293793;12.5;6;27.2026965618;3;29.0;15.999756813;5;30.2996492386;
25;3;21.5;13.1608085632;6;27.2863395214;3;30.0;13.999756813;6;30.6017479897;
26;3;19.5;14.1859016418;7;27.3712463379;3;29.0;14.999756813;6;30.9041442871;
27;4;19.2113742828;14.5;6;27.4572930336;4;29.0;15.999756813;5;31.205010891;
28;4;17.5;16.5;6;27.5443477631;4;30.0;13.999756813;6;31.5025405884;
29;4;16.5;17.7721748352;6;27.6322715282;4;29.0;14.999756813;6;31.7949895859;
30;4;15.5;18.8161354065;6;27.7209193707;4;29.0;15.999756813;6;32.080719471;
31;4;14.5;19.8604602814;6;27.8101406097;4;29.0;16.9997558594;7;32.3582324982;
32;4;14.0;20.9050712585;6;28.899780035;4;29.0;18.9997558594;7;32.6262021065;
33;4;15.0;22.4498901367;6;29.0096795559;4;29.0;20.9997558594;7;32.883494854;
34;4;16.0;23.5048408508;6;29.1198744774;4;29.0;22.9997558594;7;33.1291847229;
35;4;16.0;24.5599365234;6;29.2301968336;4;29.0;24.9997558594;7;33.3625583649;
36;4;16.0;25.6150989532;6;30.340478301;4;29.0;26.9997558594;8;33.5831155777;
