Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;3;21.0900000334;
3;1;9.0;10.0;5;20.0;2;13.4359998703;10.0;3;21.1871190071;
4;1;9.0;10.0;5;20.0;2;14.7122716904;10.0;3;21.2917383909;
5;1;10.0;10.0;5;20.0;2;15.7750434875;10.0;3;21.4042263031;
6;1;11.0;10.0;5;20.0;2;16.8425350189;10.0;3;21.9389723539;
7;1;11.0;10.0;5;20.3999996185;2;17.9233837128;10.1999998093;2;22.4109756947;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;18.4465866089;10.3632001877;2;23.7114653587;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;19.2268791199;10.9097137451;2;24.8527286053;
10;2;11.597111702;10.4951858521;3;23.0419120789;2;21.2268791199;11.3658018112;2;25.8476524353;
11;2;11.6125736237;11.0209560394;3;23.9843505621;2;23.2268791199;11.7372808456;2;26.7164058685;
12;2;11.8743057251;11.4571752548;3;25.6821321249;2;24.681060791;12.0336990356;3;27.4822225571;
13;2;14.6125736237;12.2689905167;4;27.1008424759;2;25.8614730835;12.2662630081;3;28.168181181;
14;2;16.6125736237;12.939125061;4;28.2503396273;2;27.0570449829;12.446267128;4;28.6269388199;
15;2;17.6125736237;13.4724435806;4;29.1609301567;2;28.2678184509;12.5;5;29.0031633377;
16;2;18.6125736237;13.8840417862;4;29.872718215;2;29.4935531616;12.5;5;29.4033532143;
17;2;19.6125736237;14.1939220428;4;30.4271165133;2;30.7336673737;12.5;5;29.8259272575;
18;2;20.6125736237;14.422750473;5;30.6831297874;2;31.8955574036;12.5;6;30.268661499;
19;2;21.6125736237;14.5;5;30.7894508839;2;32.1611976624;12.5;6;30.7286863327;
20;2;22.6125736237;14.5;5;30.9005856514;2;32.437210083;12.5;6;31.2025241852;
21;2;22.7000007629;14.5;5;31.0165102482;2;32.7215156555;12.5;6;31.6861643791;
22;2;22.7000007629;14.5;5;31.1371679306;2;33.0116996765;12.5;6;32.1751794815;
23;2;22.7000007629;14.5;6;31.2624664307;2;33.3051071167;12.5;6;32.6648726463;
24;3;22.7000007629;14.5;6;31.3922762871;2;33.5989227295;12.5;6;33.1504516602;
25;4;22.7000007629;14.5;5;31.5264284611;2;33.8902702332;12.5;6;33.6272163391;
26;4;22.7000007629;14.5;5;31.6647143364;2;34.1763305664;12.5;6;34.0907382965;
27;4;20.7000007629;15.5;5;31.8068845272;2;34.4544448853;12.5;6;34.5370264053;
28;4;19.7000007629;16.5;5;31.9526493549;2;34.7222137451;12.5;6;34.9626617432;
29;4;18.7000007629;17.5;5;32.1016800404;2;34.977596283;12.5;7;35.3648881912;
30;4;17.7000007629;18.5;5;32.2536101341;2;35.2189331055;12.5;7;35.7416639328;
31;4;16.7000007629;19.5;5;32.408039093;2;35.4449996948;14.5;7;36.0916633606;
32;4;15.7000007629;20.5;6;32.5645349026;2;35.6549987793;16.5;7;36.4142465591;
33;4;14.7000007629;21.5;7;32.722638607;2;35.8485488892;18.5;7;36.7093906403;
34;4;14.0;22.5;7;32.8818693161;2;36.0256347656;20.5;7;36.9776067734;
35;4;15.0;23.5;7;33.0417299271;2;36.1865615845;22.5;7;37.2198410034;
36;4;15.212518692;24.5;6;32.8017129898;2;36.331905365;22.5;9;37.4373731613;
37;4;15.2605133057;25.5;7;32.6013054848;2;36.4624252319;22.5;10;37.6317224503;
38;4;15.308391571;26.5;8;33.436000824;2;36.5790328979;22.5;10;37.8045597076;
39;4;15.0;28.0;8;33.3516976833;2;36.6827354431;22.5;11;37.9576301575;
40;4;17.0;26.0249996185;9;34.2258296013;2;36.7745780945;22.5;12;38.0;
41;4;16.0;27.0562381744;10;34.9306372404;2;36.7999992371;22.5;11;38.0;
42;4;17.0;28.0889854431;11;35.3826118708;3;36.7999992371;22.5;10;38.0;
43;4;16.373966217;29.5;12;35.1889603138;3;36.7999992371;22.5;9;38.0;
44;4;17.0;29.1529045105;12;35.0337920189;4;36.7999992371;22.5;6;53.0;
45;4;18.0;28.8968963623;13;34.9127748013;4;37.7999992371;23.5;6;53.75;
46;4;19.0;27.9983863831;13;34.822006464;4;38.7999992371;24.5;6;54.4193744659;
47;4;21.4487419128;28.9983863831;14;34.757979393;4;38.7999992371;25.5;7;56.7256784439;
48;4;23.2188053131;29.9983863831;14;34.7175455093;4;39.6339988708;27.0;7;58.6637496948;
49;4;22.4897613525;30.9983863831;14;34.6978834867;4;40.3116874695;28.3899993896;7;61.268445015;
50;4;24.5111503601;30.215221405;14;34.696464777;4;41.8547477722;30.6872596741;7;62.6221179962;
51;4;24.0;30.5;13;34.7110277414;4;43.2861061096;32.9097442627;7;63.5817837715;
52;4;23.9649047852;30.5;13;34.7395550013;4;43.5384597778;35.0;10;64.2446682453;
53;5;23.9184150696;31.1973571777;10;49.780244112;4;43.6639328003;37.0;10;64.80562675;
54;5;24.8765735626;30.127620697;10;50.5814857483;4;43.7726745605;39.0;10;65.1680926085;
55;5;25.8389148712;30.0648593903;11;52.4563643932;4;43.7999992371;40.6059188843;11;65.2577478886;
56;5;27.1423034668;31.5705070496;11;54.5049474239;4;43.7999992371;41.6288757324;13;65.3048160076;
57;6;26.3750915527;32.9584846497;10;56.2389838696;6;43.7999992371;42.6524085999;9;87.1030313969;
58;6;26.5495471954;34.2492446899;10;57.6924831867;6;42.7999992371;45.0765151978;9;88.5117510557;
59;6;27.6779193878;34.4631996155;11;59.6409327984;6;42.7999992371;47.1011886597;10;89.6923969984;
60;6;27.7000007629;36.5;11;60.3733882904;6;42.7999992371;49.126411438;11;90.6554436684;
61;6;29.7000007629;36.5;11;61.0025827885;6;42.7999992371;53.1011886597;12;91.4245643616;
62;6;28.7000007629;38.5;12;61.541473031;7;42.7999992371;56.1011886597;11;107.029768467;
63;6;29.7000007629;38.5;12;62.0034686327;8;43.7999992371;59.1011886597;10;108.551987767;
64;6;28.7000007629;40.5;12;63.3192498684;8;44.7999992371;62.1011886597;11;109.725649595;
65;6;29.7000007629;43.0509490967;13;63.7218660116;8;44.7999992371;64.6011886597;12;110.631479502;
66;7;30.7000007629;45.0614051819;13;64.1895083189;8;45.7999992371;66.6011886597;14;111.428928971;
67;7;31.1752986908;47.0719451904;14;64.735891819;9;46.7999992371;68.6011886597;13;112.120226741;
68;7;30.7000007629;49.0825614929;15;65.3767063618;9;47.9000015259;68.6011886597;14;112.712070823;
69;7;30.7000007629;51.0932502747;15;66.1292752028;9;48.9000015259;69.6011886597;16;113.214039803;
70;7;31.6278934479;52.1040077209;15;67.0117830038;9;49.9000015259;70.6011886597;19;113.63713932;
71;7;30.7000007629;54.1148300171;16;70.2252032757;9;50.9000015259;71.6011886597;19;113.992658377;
72;8;32.0480003357;53.7057189941;15;74.2275756598;9;51.9000015259;72.6011886597;20;114.192649841;
73;8;35.3049621582;52.1449279785;14;77.2117503881;9;52.9000015259;73.6011886597;21;114.254205227;
74;8;35.4895248413;54.4635238647;15;80.1157537699;9;53.9000015259;75.1011886597;22;114.316101074;
75;8;34.9561347961;54.6586914062;15;82.6290652752;11;54.9000015259;76.558052063;17;164.378262997;
76;9;35.5999984741;55.6697769165;13;85.2807959318;12;54.9000015259;83.064781189;16;169.340616226;
77;9;35.0212669373;57.680896759;13;88.0574760437;12;55.9000015259;88.1084289551;17;172.805981636;
78;9;34.5999984741;55.7624664307;14;90.857322216;12;56.9000015259;90.1521530151;18;175.047234535;
79;10;35.0962486267;54.0;12;93.5665192604;12;55.9000015259;95.1959075928;19;176.451726913;
80;10;34.5999984741;55.0;13;94.2149002552;12;55.9000015259;100.239624023;20;176.889619827;
81;10;33.5999984741;55.0;13;94.7159200907;13;56.5597763062;101.28326416;20;177.401043415;
82;10;33.5999984741;57.0;13;97.8908184767;13;54.6622772217;105.402084351;22;177.885043144;
83;10;34.5999984741;59.0;15;100.250495911;13;54.7547950745;109.525009155;23;178.342451334;
84;11;33.5999984741;63.0;14;101.801900148;14;55.8376998901;110.651756287;25;178.774504423;
85;11;34.5999984741;65.0;15;104.068177104;14;54.9115066528;114.781974792;25;180.182700872;
86;11;34.5999984741;70.0;15;105.279167891;14;56.9768257141;116.915298462;25;180.628669977;
87;11;35.5999984741;72.4347381592;15;106.332603812;14;58.0343322754;119.051300049;25;182.057035685;
88;11;35.5999984741;75.5370407104;16;107.185455441;14;59.0847244263;122.189491272;26;183.453799725;
89;11;35.5999984741;78.6434936523;16;107.789405346;14;60.1000022888;128.329391479;26;183.959933281;
90;11;35.5999984741;81.7538223267;17;109.440875888;14;62.1000022888;131.470443726;27;185.496629119;
91;12;36.5999984741;84.86769104;18;110.173866153;14;65.1000061035;133.612106323;29;186.345672965;
92;13;37.5999984741;87.8336105347;17;110.962659597;15;68.0999984741;136.753799438;30;188.281715751;
93;13;37.5999984741;89.9643554688;18;111.810342073;16;70.0999984741;139.802032471;29;190.206710815;
94;13;37.5999984741;93.0972213745;18;112.67381537;16;72.0999984741;141.702728271;31;192.158479095;
95;13;37.5999984741;94.2316894531;20;113.586519837;16;74.0999984741;143.470870972;34;194.179747224;
96;14;37.5999984741;96.3671417236;19;114.562806726;16;75.3999938965;144.124084473;34;196.314479947;
97;14;38.5999984741;95.5029678345;20;115.59916532;16;76.3999938965;144.680389404;34;197.859193087;
98;15;37.5999984741;98.6385498047;19;117.689420462;16;77.3999938965;144.512161255;35;200.676842451;
99;15;38.5999984741;102.773254395;21;118.944526553;16;79.3999938965;146.368179321;36;203.975754023;
100;16;40.5999984741;103.906463623;20;120.245660782;16;81.3999938965;150.84538269;37;206.64751327;
101;16;39.5999984741;105.037597656;20;121.579536319;16;87.3999938965;155.741012573;38;209.615215421;
