Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;4;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;18.6916561127;10.9097137451;3;23.7316036224;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;20.6916561127;11.3658018112;3;24.4745616913;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;22.6916561127;11.7372808456;3;25.0673980713;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;23.6916561127;12.0336990356;4;25.5325260162;
13;1;13.6125736237;11.8107032776;4;24.1832637787;2;24.6916561127;12.2662630081;4;25.892534256;
14;1;14.6125736237;12.0916318893;4;24.6226100922;2;25.6916561127;12.446267128;4;26.0;
15;1;15.6125736237;12.3113050461;4;24.9617595673;2;26.6916561127;12.5;4;26.0;
16;1;16.6125736237;12.4808797836;4;25.0;2;27.6916561127;12.5;4;26.0;
17;1;17.6125736237;12.5;4;25.0;2;28.6916561127;12.5;4;26.0;
18;1;18.6125736237;12.5;4;25.0;2;29.6000003815;12.5;4;26.0;
19;1;19.5;12.5;5;25.0;2;29.6000003815;12.5;5;26.0;
20;1;19.5;12.5;6;25.0;2;29.6000003815;12.5;5;26.0;
21;1;19.5;12.5;7;25.0;2;29.6000003815;12.5;5;26.0;
22;1;19.5;12.5;7;25.0;2;29.6000003815;12.5;5;26.0;
23;1;19.5;12.5;7;25.0;2;29.6000003815;12.5;5;26.0;
24;1;19.5;12.5;8;25.0;2;29.6000003815;12.5;5;26.0;
25;1;19.5;12.5;8;25.0;2;29.6000003815;12.5;6;26.0;
26;1;19.5;12.5;8;25.0;3;29.6000003815;12.5;5;26.0;
27;1;19.5;12.5;7;25.0;3;29.6000003815;12.5;5;26.0;
28;1;19.5;12.5;7;25.0;3;29.6000003815;12.5;5;26.0;
29;3;20.5;12.5;5;26.0;3;29.6000003815;12.5;5;26.0;
30;3;21.5;12.5;5;26.0700000525;3;29.0;13.0;5;26.0;
31;3;21.5;12.5;5;27.3941510916;3;29.0;13.0;5;26.0;
32;3;21.875;13.125;5;28.4569673538;3;29.0;13.0;5;26.0;
33;3;22.1703128815;13.6171875;5;29.293027997;3;29.6000003815;15.0;5;26.0;
34;3;22.3962726593;13.9937877655;6;29.9436507225;3;29.6000003815;17.0;5;26.0;
35;3;22.56524086;14.2754020691;6;30.4494355917;3;29.6000003815;19.0;5;26.0;
36;3;22.6893692017;14.4822807312;6;30.5816155672;3;29.6000003815;21.0;5;26.0;
37;3;22.7000007629;14.5;6;30.6831297874;3;29.6000003815;22.5;6;26.0;
38;3;22.7000007629;14.5;6;30.7894508839;3;29.6000003815;22.5;6;26.0;
39;3;22.7000007629;14.5;6;30.9005856514;3;29.6000003815;22.5;6;26.0;
40;3;22.7000007629;14.5;5;31.0165102482;3;29.6000003815;22.5;6;26.0;
41;3;22.7000007629;14.5;5;32.1371679306;3;29.6000003815;22.5;6;26.0;
42;3;23.7000007629;15.0;5;32.312466383;3;29.6000003815;22.5;6;26.0;
43;3;24.7000007629;14.5;5;32.4942512512;4;30.6000003815;23.5;5;27.0;
44;3;25.0305938721;17.5;5;32.6823784113;4;31.6000003815;24.5;5;27.0399999619;
45;3;25.0467853546;20.5;5;32.8766590357;4;32.5999984741;25.5;6;27.0811839104;
46;3;25.063583374;23.5;5;33.0768578053;4;33.5999984741;26.5;6;27.1235535145;
47;3;25.0809936523;26.5;6;33.2826926708;4;34.5999984741;27.5;6;27.1671074629;
48;3;25.0990142822;29.5;6;33.4938358068;4;35.3002662659;27.5;6;27.211841464;
49;4;25.117647171;29.5;5;33.7099143267;4;35.3271064758;27.5;7;27.2577478886;
50;4;25.1368923187;29.5;5;33.9305132627;4;35.3546485901;27.5;7;28.3048160076;
51;4;24.7000007629;30.2612380981;5;34.1551781893;4;36.3828887939;28.5;7;28.3730313778;
52;4;24.7000007629;30.2953224182;5;34.3834190369;4;37.411819458;29.5;7;29.499632597;
53;5;25.1982345581;29.5;4;34.6147146225;4;38.0756607056;31.0;7;30.4102377892;
54;5;24.7000007629;29.5;4;34.8485183716;4;38.609790802;32.3899993896;7;31.1393605471;
55;5;24.7000007629;30.4033946991;5;35.0842635632;4;39.0349273682;33.6872596741;7;31.7229171991;
56;5;24.7000007629;30.4412765503;4;35.3213697672;4;38.3657989502;35.299697876;7;32.0459692478;
57;5;24.7000007629;30.4800319672;4;35.5592498779;4;38.4934997559;35.4450683594;9;32.1923986673;
58;5;25.3117752075;29.5;3;35.7973155975;4;38.5132255554;35.5018463135;9;32.342646122;
59;5;24.7000007629;30.5;3;36.0349845886;4;37.7999992371;36.1713256836;9;32.4966158867;
60;6;26.3606834412;30.5;2;38.2716870308;4;37.7999992371;36.2483100891;8;32.6541908979;
61;6;28.3857746124;32.5;2;38.6868702173;4;38.5743255615;35.6818237305;10;32.8152319193;
62;6;29.7592449188;34.5;2;39.123945117;4;38.5953063965;35.7448616028;9;32.9795771837;
63;6;30.0742225647;36.5;2;39.5852960348;4;38.6165733337;35.8093109131;9;33.1470428705;
64;6;30.1680393219;38.5;2;40.0734784603;4;38.6381225586;35.8750839233;11;33.3174231052;
65;6;30.2710590363;39.5;2;40.5911533833;4;38.659942627;35.9420928955;13;33.4904905558;
66;6;30.3841648102;39.5;3;41.1409896612;5;37.7999992371;36.7452468872;12;33.6659975052;
67;7;30.5082359314;39.5;2;42.7730488777;5;37.7999992371;36.8330001831;12;33.8436772823;
68;7;31.6583499908;40.5;2;44.8836215734;5;37.7999992371;36.9218406677;13;34.0232454538;
69;7;33.1816864014;42.0800018311;5;46.7585248947;5;37.7999992371;37.0116233826;13;34.2044024467;
70;7;34.0078773499;43.5082702637;5;48.4624046087;5;37.7999992371;37.1022033691;14;34.3868347406;
71;8;35.4486083984;45.8158721924;4;50.9908003807;5;37.7999992371;39.0724220276;14;34.5702186823;
72;8;36.8388214111;48.0;5;52.2816565037;5;37.7999992371;40.1030693054;14;34.7542220354;
73;8;37.1421356201;49.0;7;56.7297502756;5;37.7999992371;41.1338500977;14;34.9385075569;
74;9;37.6349372864;53.4366569519;6;59.8966597319;5;37.7999992371;42.1647529602;15;35.1227355003;
75;9;39.6894035339;55.3712005615;7;62.8119770288;5;37.7999992371;43.1957550049;15;35.3065670729;
76;9;39.252117157;58.6790237427;8;65.5038315058;5;37.7999992371;44.2268333435;15;35.4896669388;
77;9;40.740486145;59.0836830139;8;67.7855641842;5;37.7999992371;45.2579727173;16;35.6717069149;
78;9;42.3990402222;58.680896759;9;70.1015161276;5;37.7999992371;46.2891464233;16;35.8523682356;
79;9;42.9353485107;59.3571968079;11;72.4203492403;5;37.7999992371;47.3203353882;16;36.0313441753;
80;9;42.0068435669;60.4060897827;10;75.71086514;5;37.7999992371;48.0156707764;16;36.2083426714;
81;9;44.4835395813;60.456615448;10;77.9846236706;6;38.7999992371;49.1041717529;17;37.3830887079;
82;9;43.081161499;63.5087738037;10;80.1792993546;6;40.7999992371;49.1437683105;17;37.5753253698;
83;9;41.7900238037;67.5625610352;12;82.2776210308;6;40.4119987488;51.5494995117;18;37.7650129795;
84;9;39.7900238037;72.5503692627;12;84.2688302994;6;39.7999992371;53.1414489746;18;37.9519296885;
85;9;38.7900238037;76.8131256104;12;84.3139683008;6;39.1919403076;53.4148025513;19;38.1358752251;
86;9;36.7900238037;79.7218475342;13;84.4190102816;7;37.7999992371;54.4148025513;16;38.316672802;
