Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;3;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;3;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;3;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;3;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;3;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;18.0916557312;10.9097137451;4;22.7316036224;
10;1;11.2971115112;10.4951858521;3;22.0419120789;1;19.0916557312;11.3658018112;3;23.4745616913;
11;2;11.9125738144;11.0209560394;2;23.9143505096;1;20.0916557312;11.7372808456;3;24.0673980713;
12;2;12.1743059158;11.4571752548;2;24.7514065504;1;21.0916557312;12.0336990356;3;24.5325260162;
13;2;14.9125738144;11.8107032776;2;25.4586948156;1;22.0916557312;12.2662630081;3;24.892534256;
14;2;16.9125728607;12.0916318893;2;26.0603342056;1;23.0916557312;12.446267128;3;25.0;
15;2;18.0438919067;12.3113050461;2;26.5800945759;1;24.0916557312;12.5;2;25.0;
16;2;19.0980739594;12.4808797836;2;26.8187118769;1;25.0916557312;12.5;2;25.0;
17;2;20.1581878662;12.5;2;27.0402543545;1;26.0916557312;12.5;3;25.0;
18;2;21.2246494293;12.5;4;27.2842636108;1;27.0;12.5;4;25.0;
19;3;22.1852798462;12.5;3;27.5518820286;2;27.0;12.5;3;25.0;
20;3;22.2655639648;12.5;4;27.8440244198;2;27.0;12.5;4;25.0;
21;3;22.3532066345;12.5;4;28.1613030434;2;27.0;12.5;5;25.0;
22;3;22.4483909607;12.5;4;28.5039470196;2;27.0;12.5;6;25.0;
23;3;22.5511837006;12.5;4;28.871723175;2;27.0;12.5;6;25.0;
24;3;22.6615161896;12.5;4;29.263862133;2;27.0;12.5;6;25.0;
25;3;22.7791595459;12.5;5;29.6789975166;2;27.0;12.5;6;25.0;
26;4;22.9036998749;12.5;4;30.1151270866;2;27.0;12.5;6;25.0;
27;4;21.034538269;13.5;4;30.5695996284;2;27.0;12.5;6;25.0;
28;4;20.5;13.5;4;31.0391392708;2;27.0;12.5;6;25.0;
29;4;19.5;13.5;4;31.5199065208;2;27.0;12.5;6;25.0;
30;4;19.5;13.5;4;32.007601738;2;27.0;12.5;6;25.0;
31;4;18.5;13.5;4;32.4976010323;2;27.0;12.5;7;25.0;
32;4;18.5;13.5;4;32.9851250648;2;27.0;12.5;7;25.0;
33;4;19.5;14.5;4;33.465420723;2;27.0;12.5;7;25.0;
34;4;20.5;15.5;4;33.9339466095;2;27.0;12.5;7;25.0;
35;4;21.5;16.5;5;34.3865451813;3;27.0;13.5;7;25.0;
36;4;20.5;15.5;5;34.8195896149;3;27.0;14.5;7;25.0;
37;4;20.5;15.5;5;35.2300891876;3;27.0;15.5;7;25.0;
38;4;20.5;15.5;5;35.6157541275;3;27.0;16.5;8;25.0;
39;4;19.5;14.5;5;35.9750175476;3;27.0;17.5;8;25.0;
40;4;19.5;14.5;5;36.307009697;3;27.0;17.5;8;25.0;
41;4;18.5;13.5;5;37.6115064621;3;27.0;17.5;9;25.0;
42;4;19.5;14.0;5;37.9788464308;3;27.0;17.5;9;25.0;
43;4;22.5;17.0;5;38.3269572258;3;27.0;17.5;9;25.0;
44;4;24.856136322;20.0;5;38.657397151;3;27.0;17.5;9;25.0;
45;4;26.5;23.0;6;38.9719820023;3;27.0;17.5;9;26.0;
46;4;27.6915950775;26.0;6;39.2726874352;3;28.0;18.5;9;26.0700000525;
47;4;27.3243274689;28.0;6;39.5615590811;3;29.0;19.5;10;26.1441510916;
48;5;27.8684692383;27.5;5;54.7922235727;3;29.0;20.5;10;26.2225923538;
49;6;28.3999996185;28.5;5;55.6893253326;3;29.0;21.5;11;26.305452466;
50;6;29.3999996185;29.5;5;56.5150225163;4;29.0;22.5;10;26.3928465843;
51;6;31.0286941528;30.5;6;57.2685854435;4;29.0;22.5;10;26.4848741293;
52;6;30.0783882141;32.5;7;57.9525601864;4;29.0;23.5;10;26.5816155672;
53;6;30.1308860779;34.5;7;58.571890831;4;29.0;23.607131958;11;26.6831297874;
54;6;30.2861690521;35.5;7;59.1330373287;4;29.0;23.6781921387;11;26.7894508839;
55;6;30.6217956543;34.5;7;59.6431772709;4;29.0;23.752614975;11;26.9005856514;
56;6;30.5959281921;34.5;7;60.1095659733;5;29.0;23.8304100037;8;37.0165102482;
57;7;30.7166633606;35.5;7;61.445360899;5;30.0;24.9115562439;8;38.6774981022;
58;7;32.8086090088;34.5;7;61.801191926;5;31.5999984741;26.5242481232;8;40.1003334522;
59;7;33.7750015259;35.5;8;65.4858130217;5;32.0680007935;28.0334815979;8;41.3164277077;
60;7;35.4499969482;38.5;8;68.7375974655;5;32.4247131348;29.4565048218;8;42.3595352173;
61;7;37.0018119812;40.7266921997;8;71.5455238819;5;32.6916885376;30.8111953735;8;43.1134574413;
62;9;38.0895996094;42.698184967;5;73.9476748705;5;32.7999992371;32.0399475098;8;44.6616232395;
63;9;38.6166305542;43.4520225525;6;76.0076982975;5;33.7999992371;34.1844940186;9;45.2446973324;
64;9;40.0296096802;41.8340644836;6;77.794883728;6;34.7999992371;36.3347702026;8;45.8063011169;
65;9;37.1902389526;44.1017799377;6;82.4070560932;6;34.7999992371;38.4903755188;8;46.3475145102;
66;9;38.3184890747;43.4400177002;6;85.5191321373;6;34.7999992371;40.6508140564;8;46.8696231842;
67;9;39.4254875183;45.5906906128;6;88.186419487;6;35.7999992371;39.8155136108;8;47.3739887476;
68;9;38.8919906616;46.5906906128;6;90.2696319818;6;34.7999992371;41.9838180542;9;47.8619517088;
69;9;39.1320495605;48.5906906128;7;93.0520825386;7;34.7999992371;44.1550140381;8;48.2390818596;
70;10;39.3526077271;50.0;6;95.650072813;7;35.7999992371;43.3283119202;8;48.5703517199;
71;11;38.3526077271;53.0;7;97.2795342207;7;35.7999992371;43.3283119202;8;49.9054567814;
72;11;38.6402359009;57.7028579712;8;98.7034113407;8;35.7999992371;47.3283119202;6;50.3431353569;
73;11;36.9771270752;59.7421760559;8;100.114854217;8;38.7999992371;45.3283119202;6;50.7910121679;
74;11;35.6402397156;63.7831115723;8;101.53872776;8;39.5253372192;47.0;6;51.2483875751;
75;11;37.0176506042;64.6229553223;9;102.965284705;8;40.5963592529;49.0;8;51.7145835161;
76;11;37.3460426331;66.4072494507;9;105.384521961;8;41.4146270752;51.0;9;52.1889538765;
77;11;39.8784408569;67.8685913086;10;107.846534014;8;40.8388328552;53.0;9;52.6708902121;
78;11;39.5572662354;72.744758606;13;109.364881754;8;40.0658493042;55.0;10;53.1598217487;
79;12;40.1177482605;76.1441879272;13;110.85669446;8;39.2954216003;57.0;11;53.6552107334;
80;12;36.6478805542;79.0;13;112.315109372;8;38.5273094177;59.0;12;54.1565415859;
81;12;35.5966567993;86.8698272705;15;113.734846234;8;37.7613105774;61.0;15;54.6633057594;
82;12;34.7249984741;92.1955413818;16;115.112357974;8;36.9972343445;63.0;15;55.174983263;
83;13;36.3027458191;93.3176727295;16;116.445830703;8;36.2348937988;65.0;15;55.6910207272;
84;13;36.7249984741;95.6148147583;17;117.613151312;8;35.4740982056;66.4504241943;16;56.210807085;
85;14;39.3622703552;99.3979263306;18;118.735217214;8;34.7146224976;67.5098876953;16;56.7336511612;
86;15;40.3622703552;101.440483093;16;117.63146174;8;33.9562149048;68.5699768066;16;57.2587606907;
87;15;37.7249984741;98.6148147583;17;116.697725058;8;33.1985588074;70.2828140259;15;57.7852249146;
88;16;38.2663536072;98.5303955078;17;115.915229082;8;32.4412765503;71.3681640625;16;58.3120028973;
89;17;37.2122192383;97.6148147583;16;115.267499804;8;31.8839263916;72.4538192749;16;58.8379173279;
90;17;36.7249984741;98.6148147583;16;114.739944458;8;32.1259765625;73.53956604;18;59.36165905;
91;17;37.1196479797;101.0;18;114.302114606;9;32.3668212891;74.6252059937;19;59.8817994595;
92;18;38.0801811218;104.0;16;113.819568872;9;32.6057815552;75.7105178833;18;60.3460822105;
93;18;38.7249984741;107.0;17;113.445477426;9;32.8116798401;76.7952957153;19;60.7684321404;
94;19;40.0126991272;110.0;16;114.166743517;9;32.9930496216;77.8793487549;20;61.18942976;
95;19;41.7249984741;111.0;17;114.061401129;9;33.1744041443;78.9624633789;23;61.6069784164;
96;19;44.7249984741;114.0;18;120.956804335;9;33.3546485901;80.0444641113;23;62.0190248489;
97;20;46.7249984741;119.0;17;126.861121058;9;33.5327072144;81.1251602173;25;62.4236021042;
98;20;48.6243591309;123.0;20;127.583180189;9;33.70753479;82.2043991089;27;62.8188729286;
99;20;47.7807846069;128.949035645;20;128.281162262;9;33.8781661987;83.2820205688;28;63.2031669617;
100;20;47.6725654602;132.95211792;22;128.954208493;9;34.0437164307;84.3578796387;26;63.8628282547;
