Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;6;20.0;
5;2;10.3000001907;10.0;3;21.0;1;15.0;10.0;6;20.0;
6;2;11.3000001907;10.0;3;21.0900000334;1;16.0;10.0;6;20.3999996185;
7;2;11.3269996643;10.0;3;21.5980186462;1;17.0;10.1999998093;6;20.7264003754;
8;2;11.4794054031;10.1999998093;3;22.0418490171;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;11.6125545502;10.3632001877;3;22.4332156181;2;18.6916561127;10.9097137451;5;23.7316036224;
10;2;11.7299642563;10.4951858521;3;23.6659361124;2;20.6916561127;11.3658018112;5;24.5045616627;
11;2;12.0997810364;11.0209560394;3;24.7393633127;2;22.6916561127;11.7372808456;5;25.1279890537;
12;2;14.0997810364;11.4571752548;3;25.6686143875;2;23.7280101776;12.0336990356;5;25.6242921352;
13;2;16.0997810364;11.8107032776;4;26.4751701355;2;24.3745765686;12.2662630081;5;26.0160515308;
14;2;17.3001461029;12.0916318893;4;27.1828548908;2;24.6096305847;12.446267128;5;26.1558350325;
15;2;18.3806476593;12.3113050461;4;27.8148901463;2;24.6935005188;12.5;5;26.1887089014;
16;2;19.4685134888;12.4808797836;4;28.1711652279;2;25.9355201721;13.0943546295;5;26.2221269608;
17;2;20.5639228821;12.5;4;28.5145654678;2;26.9355201721;13.1110630035;5;26.2560760975;
18;2;21.6669425964;12.5;4;28.8830828667;2;27.9355201721;13.1280384064;6;26.2905418873;
19;2;22.6649246216;12.5;5;29.2759313583;2;28.9355201721;13.1452713013;6;26.3255085945;
20;2;22.7827796936;12.5;5;29.6917257309;2;29.0;13.1627540588;6;26.3609591722;
21;2;22.9075183868;12.5;5;30.1284441948;2;29.0;13.452671051;6;26.3968753815;
22;2;21.5;13.5;5;30.5834169388;2;29.0;13.477812767;6;26.4332377911;
23;3;21.5;14.1750249863;4;31.0533499718;2;29.0;13.5032663345;6;26.4700255394;
24;3;22.5;12.5;5;31.5343885422;2;29.0;13.5290184021;7;26.5072168112;
25;4;23.4603157043;12.5;4;32.0222206116;4;29.0;13.5550518036;5;26.5447884798;
26;4;21.5;13.5;4;32.5122156143;4;29.0;13.5813522339;5;26.5827163458;
27;4;20.5;13.5;4;32.9995918274;4;29.0;13.6079015732;5;26.6209751368;
28;4;20.5;14.5;4;33.4795999527;4;29.0;13.6346826553;5;26.6595385075;
29;4;20.0438804626;15.5;4;33.9477081299;4;29.0;13.6616773605;5;26.6983793974;
30;4;19.0438804626;14.5;4;35.399772644;4;29.0;13.6888656616;5;26.7374696732;
31;4;19.0438804626;14.5;4;36.002183795;4;29.0;13.7162284851;5;26.7767804861;
32;4;19.5;13.5;4;36.6088819504;4;29.0;13.7437458038;5;26.8162822723;
33;4;18.9100723267;13.5;4;37.2211377621;4;30.0;15.7437458038;6;26.8559447527;
34;4;18.5;14.2971353531;4;37.8411480188;4;30.1135673523;17.7437458038;6;26.8957372904;
35;4;18.0567474365;13.5;5;38.471927166;4;30.1374416351;19.7437458038;6;26.9356285334;
36;4;18.1466293335;13.5;5;39.1171243191;4;30.1613769531;21.5;6;26.9755871296;
37;4;19.2490844727;14.5;5;39.7807672024;4;30.1853523254;22.5;6;27.015581131;
38;4;19.5;16.5;5;40.4669401646;4;30.2093486786;22.5;6;27.0555787086;
