Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;3;21.0900000334;
3;1;9.0;10.0;5;20.0;2;13.4359998703;10.0;3;21.1871190071;
4;1;9.0;10.0;5;20.0;2;14.7122716904;10.0;3;21.2917383909;
5;1;10.0;10.0;5;20.0;2;15.7750434875;10.0;3;21.4042263031;
6;1;11.0;10.0;5;20.0;2;16.8425350189;10.0;3;21.9389723539;
7;1;11.0;10.0;5;20.3999996185;2;17.9233837128;10.1999998093;3;22.4109756947;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;18.4465866089;10.3632001877;3;23.7114653587;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;19.2268791199;10.9097137451;3;24.8527286053;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;21.2268791199;11.3658018112;3;25.8476524353;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;23.2268791199;11.7372808456;3;26.7164058685;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;24.681060791;12.0336990356;3;27.4822225571;
13;1;13.6125736237;11.8107032776;6;24.1832637787;2;25.8614730835;12.2662630081;3;28.168181181;
14;1;14.6125736237;12.0916318893;5;24.6226100922;2;27.0570449829;12.446267128;3;28.6269388199;
15;1;15.6125736237;12.3113050461;5;24.9617595673;2;28.2678184509;12.5;4;29.0031633377;
16;2;17.6125736237;12.4808797836;4;26.0;3;29.4935531616;12.5;3;29.4033532143;
17;2;19.6125736237;12.5;4;26.0199999809;3;30.7336673737;12.5;4;29.8259272575;
18;2;20.9185733795;12.5;4;26.0401959419;3;31.8955574036;12.5;4;30.268661499;
19;2;21.8120594025;12.5;4;26.0605818033;3;32.1611976624;12.5;4;30.7286863327;
20;2;21.8181743622;12.5;4;26.0811508894;3;32.437210083;12.5;5;31.2025241852;
21;2;21.824344635;12.5;6;26.1018965244;3;32.7215156555;12.5;5;31.6861643791;
22;2;21.8305683136;12.5;6;26.1228116751;3;33.0116996765;12.5;4;32.1751794815;
23;2;21.8368434906;12.5;6;26.1438889503;3;33.3051071167;12.5;4;32.6648726463;
24;2;21.5;12.8431663513;6;26.1651208401;3;33.5989227295;12.5;4;33.1504516602;
25;2;19.5;13.8495359421;6;26.1864993572;3;33.8902702332;12.5;4;33.6272163391;
26;2;18.5;14.8559494019;8;26.2080165148;3;34.1763305664;12.5;4;34.0907382965;
27;2;17.8624038696;15.5;8;26.2296639681;3;34.4544448853;12.5;4;34.5370264053;
28;2;16.8688983917;16.5;9;26.2514331341;3;34.7222137451;12.5;4;34.9626617432;
29;2;15.8754301071;17.5;9;26.2733153105;3;34.977596283;12.5;4;35.3648881912;
30;2;14.8819942474;18.5;10;26.2953014374;3;35.2189331055;12.5;4;35.7416639328;
31;2;14.388589859;19.5;10;26.3173824549;3;35.4449996948;14.5;6;36.0916633606;
32;2;14.3952150345;20.5;10;26.3395489454;3;35.6549987793;16.5;6;36.4142465591;
33;2;14.4018650055;21.5;10;26.3617914915;3;35.8485488892;18.5;6;36.7093906403;
34;2;14.408536911;22.5;10;26.3841004372;4;36.0256347656;20.5;6;36.9776067734;
35;2;14.4152297974;23.5;9;26.4064661264;4;36.1865615845;22.5;7;37.2198410034;
36;2;14.4219398499;24.5;9;26.428878665;4;36.331905365;22.5;7;37.4373731613;
37;2;15.4286632538;22.5;10;26.4513280392;4;36.4624252319;22.5;8;37.6317224503;
38;2;14.4353981018;23.5;10;26.4738043547;4;36.5790328979;22.5;8;37.8045597076;
39;2;14.4421415329;24.5;11;26.4962974787;4;36.6827354431;22.5;8;37.9576301575;
40;2;15.4488887787;22.5;11;26.5187973976;4;36.7745780945;22.5;9;39.0;
41;2;14.0;23.5;11;26.5412938595;4;37.7999992371;23.5;9;39.0900000334;
42;2;14.4623880386;24.5;13;26.5637768507;4;38.7999992371;24.5;9;39.1871190071;
43;2;15.4691333771;22.5;14;26.5862361193;4;39.7999992371;25.5;11;39.2917383909;
44;2;14.4758710861;23.5;14;26.6086617708;4;40.7999992371;26.5;11;39.4042263031;
45;2;14.4825983047;24.5;15;26.6310436726;4;41.7999992371;27.5;11;39.5249304771;
46;3;16.4893131256;22.5;14;27.6533719301;5;41.7999992371;28.2624664307;11;39.6541694403;
47;3;16.496011734;23.5;14;27.7056366205;6;39.7999992371;28.5;10;41.1987656355;
48;3;16.8116912842;24.5;15;27.7584191561;6;41.3999977112;28.0;10;42.4944928885;
49;3;17.0;23.8792095184;16;27.8117029667;6;42.8680000305;29.3775062561;11;43.5778384209;
50;3;18.8435115814;24.8792114258;16;27.8654704094;6;43.8547477722;29.7638893127;12;44.4872665405;
51;3;19.3370552063;25.8792114258;17;27.9197027683;6;44.2861099243;30.0816173553;12;45.1107292175;
52;3;20.0;26.8792114258;17;27.974380374;6;44.5384597778;30.2733154297;12;45.5351319313;
53;3;21.0;27.8792114258;18;28.0294823647;6;44.6639328003;30.3809547424;13;45.9438948631;
54;3;22.3666381836;27.5;19;28.0849868059;7;44.7726745605;30.4947185516;12;47.2289073467;
55;3;23.3768234253;27.5;20;28.1408708096;7;45.7999992371;31.6144542694;12;47.6298288107;
56;3;23.8871631622;27.5;20;28.1971101761;7;46.7999992371;32.7399139404;11;48.0622930527;
57;3;23.8976516724;27.5;21;28.2536798716;7;45.592464447;35.7399139404;12;48.527749896;
58;3;23.9082870483;27.5;20;28.3105537891;7;44.7087936401;38.7399139404;13;49.0275440216;
59;3;23.9190635681;27.5;21;28.3677048683;7;43.8404312134;41.7399139404;13;49.5628670454;
60;3;23.5;28.2166194916;22;28.4251049757;7;42.988861084;43.7399139404;14;50.1346981525;
61;3;23.5;28.2350120544;22;28.4827252626;7;42.1555252075;45.7399139404;14;50.7437307835;
62;3;23.9521656036;27.5;23;28.5405358076;8;41.3417816162;47.7399139404;13;51.3902804852;
63;4;23.9634361267;27.5;23;28.5827163458;8;40.5488510132;49.7399139404;13;52.0741770267;
64;5;23.9748153687;27.5;21;48.6209751368;8;39.7776908875;51.7399139404;14;52.79464221;
65;5;24.5;28.5;21;49.8595392704;8;40.0289344788;53.7399139404;14;53.5501599312;
66;5;25.9978618622;29.5;21;50.9159792662;8;40.3027610779;55.7399139404;15;54.3383436203;
67;5;27.009513855;30.5;21;51.7954282761;8;40.5988082886;57.7399139404;15;55.1558246613;
68;5;25.5;33.3687362671;21;52.5131143332;8;40.9160614014;59.7399139404;15;56.9981708527;
69;5;25.5;35.3883895874;21;53.0899276733;8;42.2527999878;62.7399139404;16;57.919857502;
70;5;25.5;36.4081420898;22;54.548638463;8;42.606552124;63.7399139404;16;58.8572797775;
71;5;26.5;38.4279708862;22;54.9557372332;8;43.6478805542;65.7399139404;17;59.8030260801;
72;5;27.5;40.4478683472;23;55.0585924387;8;43.3515701294;67.7399139404;17;60.7489891052;
73;5;27.5;42.4678153992;23;55.1645480394;8;44.4893722534;69.7399139404;18;61.6866766214;
74;5;28.0;44.4877929688;24;55.2736330032;8;43.9164123535;69.7399139404;19;62.6075800657;
75;5;29.0;46.5077896118;25;56.385867238;8;44.3411903381;70.7399139404;19;63.5035738945;
76;6;30.0;47.165145874;24;58.355027914;8;44.7589416504;67.7399139404;20;64.3672972918;
77;7;31.0;48.2294616699;23;59.9297686815;8;44.1652565002;68.7399139404;21;65.1924889088;
78;7;32.0;49.2990608215;23;61.1809637547;8;44.5562820435;69.7399139404;21;65.974224925;
79;7;32.5187683105;50.3741874695;24;62.0300160646;8;42.9288902283;69.7399139404;22;66.7090491056;
80;7;32.5999984741;52.4550628662;24;62.4462611675;8;42.2807655334;69.7399139404;23;67.3949923515;
81;7;32.5999984741;53.7231292725;23;62.6943647861;9;42.6104354858;70.7399139404;23;68.0314834118;
82;7;32.5999984741;52.5;23;62.9549500942;9;39.917224884;73.7399139404;23;68.6191861629;
83;7;32.5999984741;53.0;22;63.2279994488;9;39.2011566162;73.7399139404;23;69.2322251797;
84;7;33.5999984741;52.0;23;63.5133514404;9;36.5393371582;76.7399139404;23;69.7775495052;
85;8;34.5999984741;51.3061180115;21;63.8106837273;9;35.8665313721;79.7399139404;22;70.3075311184;
86;8;32.5999984741;51.0;21;65.1194972992;9;34.4584159851;80.7399139404;20;70.8252193928;
87;8;33.5999984741;54.0;21;65.4991066456;9;33.594291687;82.7399139404;21;71.3335244656;
88;8;35.5999984741;53.3993721008;23;65.8915958405;9;33.9123878479;85.7399139404;21;73.8108148575;
89;8;34.5999984741;55.4301757812;24;66.2959586382;9;37.2864875793;87.7399139404;23;74.2809977531;
90;8;34.5999984741;57.4607772827;24;66.7109920979;9;39.49659729;89.7399139404;23;74.7747163773;
91;8;35.5999984741;56.4911384583;25;67.1353079081;9;41.3910522461;92.7399139404;23;75.2903535366;
92;9;32.5999984741;58.5212249756;24;67.5673507452;9;39.9474601746;94.7399139404;26;75.8258318901;
93;9;33.5999984741;58.0;25;68.0054271221;9;40.185836792;96.7399139404;26;76.3786375523;
94;9;35.5999984741;58.0;25;68.4477359056;9;41.4308357239;98.7399139404;21;76.9458701611;
95;9;34.5999984741;60.6095085144;26;68.8924071789;9;40.6806678772;99.7399139404;18;77.524312973;
96;10;34.5999984741;62.6381721497;25;69.337544322;9;39.9333648682;103.73991394;19;78.1105253696;
97;10;35.5999984741;60.0;25;69.7812668085;9;40.1868476868;107.73991394;17;78.7009496689;
98;10;34.5999984741;63.0;26;70.2217519283;9;42.4389762878;105.73991394;18;79.2920286655;
99;10;34.5999984741;65.721496582;26;70.6572744846;10;40.6876335144;109.73991394;18;79.8803193569;
100;10;35.5999984741;65.748298645;26;71.08624053;10;40.9307937622;113.73991394;16;80.4626045227;
