Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;4;21.0;
3;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;4;21.0900000334;
4;1;9.0;10.0;5;20.0;2;14.6540002823;10.0;4;21.1871190071;
5;1;10.0;10.0;5;20.0;2;15.7122716904;10.0;4;21.2917383909;
6;1;11.0;10.0;5;20.0;2;16.7750434875;10.0;4;21.817143321;
7;1;11.0;10.0;5;20.3999996185;2;17.8502864838;10.1999998093;4;22.2793469429;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;18.367609024;10.3632001877;4;23.5656701326;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;19.1394004822;10.9097137451;4;24.691826582;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;21.1394004822;11.3658018112;4;25.6707911491;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;23.1394004822;11.7372808456;4;26.5228655338;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;24.5649356842;12.0336990356;5;27.2714657784;
13;1;13.6125736237;11.8107032776;6;24.1832637787;2;25.7350196838;12.2662630081;5;27.9399077892;
14;1;14.6125736237;12.0916318893;6;24.6226100922;2;26.9200801849;12.446267128;5;28.3811409473;
15;1;15.6125736237;12.3113050461;6;24.9617595673;2;28.1203403473;12.5;4;28.7401795387;
16;1;16.6125736237;12.4808797836;6;25.0;2;29.3357639313;12.5;4;29.1239151955;
17;1;17.6125736237;12.5;6;25.0;2;30.5660057068;12.5;4;29.5311965942;
18;1;18.6125736237;12.5;6;25.0;2;31.7187175751;12.5;4;29.960246563;
19;1;19.5;12.5;7;25.0;2;31.976146698;12.5;5;30.4086403847;
20;1;19.5;12.5;7;25.0;2;32.2451858521;12.5;5;30.873316288;
21;1;19.5;12.5;7;25.0;2;32.5239906311;12.5;5;31.3506221771;
22;1;19.5;12.5;8;25.0;2;32.8103713989;12.5;5;31.8364052773;
23;1;19.5;12.5;8;25.0;2;33.1018447876;12.5;5;32.3261375427;
24;1;19.5;12.5;8;25.0;2;33.3956832886;12.5;5;32.815073967;
25;1;19.5;12.5;8;25.0;2;33.6890449524;12.5;5;33.2984304428;
26;1;19.5;12.5;8;25.0;2;33.979057312;12.5;6;33.7715711594;
27;1;19.5;12.5;8;25.0;3;34.2629432678;12.5;5;34.2301864624;
28;1;19.5;12.5;8;25.0;3;34.5381126404;12.5;5;34.6704492569;
29;1;19.5;12.5;8;25.0;3;34.8022689819;12.5;5;35.0891361237;
30;1;19.5;12.5;8;25.0;3;35.0534820557;12.5;5;35.4837083817;
31;1;19.5;12.5;8;25.0;3;35.2902259827;14.5;5;35.8523464203;
32;1;19.5;12.5;9;25.0;3;35.5114059448;16.5;5;36.1939411163;
33;1;19.5;12.5;9;25.0;3;35.7163619995;18.5;5;36.5080499649;
34;1;19.5;12.5;9;25.0;3;35.9048309326;20.5;5;36.7948246002;
35;1;19.5;12.5;8;25.0;3;36.0768966675;22.5;5;37.0549211502;
36;1;19.5;12.5;7;25.0;3;36.2329521179;22.5;5;37.289399147;
37;1;19.5;12.5;7;25.0;3;36.3736419678;22.5;6;37.4996213913;
38;1;19.5;12.5;7;25.0;3;36.4997711182;22.5;6;37.687163353;
39;1;19.5;12.5;7;25.0;3;36.6122970581;22.5;7;37.8537254333;
40;1;19.5;12.5;7;25.0;3;36.7122344971;22.5;7;38.0;
41;1;19.5;12.5;8;25.0;4;37.7999992371;23.5;7;39.0;
42;1;19.5;12.5;8;25.0;4;38.7999992371;24.5;7;39.1299999952;
43;1;19.5;12.5;8;25.0;5;39.4779968262;25.5;7;39.2754310369;
44;1;19.5;12.5;9;25.0;5;39.5652580261;26.5;7;39.4377241135;
45;1;19.5;12.5;9;25.0;5;38.7999992371;27.5;7;39.6183350086;
