Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;4;21.0;
4;2;9.19999980927;10.0;4;21.0;2;14.6000003815;10.0;4;21.0599999428;
5;2;10.3000001907;10.0;4;21.0599999428;2;15.6359996796;10.0;4;21.1229639053;
6;2;11.3179998398;10.0;4;21.1229639053;2;16.6737785339;10.0;4;21.6001901627;
7;2;11.336889267;10.0;4;21.6001901627;2;17.7201137543;10.1999998093;4;22.0082015991;
8;2;11.4800567627;10.1999998093;4;22.0082015991;2;18.2049217224;10.3632001877;4;23.2129787207;
9;2;11.6024608612;10.3632001877;4;22.3582868576;2;18.9277858734;10.9097137451;4;24.245090127;
10;2;11.7074861526;10.4951858521;4;23.5279067755;2;20.9277858734;11.3658018112;4;25.1164904833;
11;2;12.0583724976;11.0209560394;4;24.5268628597;2;22.9277858734;11.7372808456;4;25.8465604782;
12;2;14.0583724976;11.4571752548;4;25.3691681623;2;24.1591529846;12.0336990356;5;26.4579504728;
13;2;16.0583724976;11.8107032776;5;26.0752547979;2;25.2469100952;12.2662630081;5;26.9734284878;
14;2;17.1801719666;12.0916318893;5;26.6680037975;2;26.3401927948;12.446267128;5;27.245682478;
15;2;18.2261924744;12.3113050461;5;27.1698563099;2;27.4390659332;12.5;5;27.4198198318;
16;2;19.2750034332;12.4808797836;5;27.3801496029;2;28.543548584;12.5;5;27.6032464504;
17;2;20.3266181946;12.5;5;27.5615134239;2;29.6536026001;12.5;5;27.7958021164;
18;2;21.3810272217;12.5;5;27.7520513535;2;30.6774806976;12.5;5;27.9972171783;
19;2;22.3256149292;12.5;6;27.9515185356;2;30.798330307;12.5;5;28.207105875;
20;2;22.3854560852;12.5;6;28.1595556736;2;30.9242630005;12.5;5;28.4249610901;
21;2;22.4478664398;12.5;6;28.3756833076;2;31.054977417;12.5;7;28.6501536369;
22;2;22.5127048492;12.5;6;28.5992991924;2;31.1900920868;12.5;7;28.8819327354;
23;2;22.5797901154;12.5;6;28.8296794891;2;31.329158783;12.5;7;29.1194319725;
24;2;22.6489028931;12.5;6;29.0659828186;2;31.4716587067;12.5;7;29.3616781235;
25;2;21.5;13.5;6;29.3072590828;2;31.6170063019;12.5;7;29.60760355;
26;2;21.5;14.5;8;29.5524601936;3;31.7645626068;12.5;6;29.8560638428;
27;3;21.5;14.7762298584;7;29.8004574776;3;31.9136390686;12.5;7;30.1058568954;
28;3;20.5;13.7762298584;7;30.0500593185;3;32.0635147095;12.5;7;30.3557448387;
29;3;20.0150184631;14.5;7;30.3000340462;3;32.2134475708;12.5;7;30.6044793129;
30;3;19.5;13.5;7;30.5491337776;3;30.2134475708;13.5;7;30.8508253098;
31;3;20.5;14.5;8;30.7961182594;3;31.2134475708;15.5;7;31.0935864449;
32;3;21.5;15.3980588913;9;31.0397801399;3;32.2134475708;17.5;8;31.3316273689;
33;3;21.5;15.5198898315;9;31.278968811;3;32.7989768982;19.5;8;31.5638952255;
34;3;20.5;14.5198898315;9;31.5126113892;3;32.9383392334;21.5;8;32.7894377708;
35;3;20.4537830353;14.5198898315;10;31.7397313118;3;34.0736618042;23.5;9;33.1374167204;
36;3;19.5;13.5198898315;10;31.95946455;3;35.2044487;24.5;10;33.4925507307;
37;3;20.5;14.5198898315;10;32.171069622;3;36.0955314636;25.5;11;33.8556876183;
