Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;2;11.0;10.0;4;21.0;1;15.0;10.0;5;20.0;
6;2;13.0;10.0;4;21.0900000334;2;16.6000003815;10.0;4;21.3999996185;
7;2;14.0;10.0;4;21.5980186462;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;14.4794054031;10.1999998093;4;22.0418490171;2;18.0358409882;10.3632001877;3;22.8394274712;
9;2;14.6125545502;10.3632001877;4;23.3017349243;2;18.7036552429;10.9097137451;3;23.7717995644;
10;2;14.9905204773;10.9097137451;4;24.3994617462;2;20.7036552429;11.3658018112;3;24.5351434946;
11;2;15.3198385239;11.3658018112;4;25.3481024504;2;22.7036552429;11.7372808456;3;25.1485489607;
12;2;17.3198394775;11.7372808456;4;26.1681330204;2;23.7403469086;12.0336990356;3;25.6344225407;
13;2;19.3198394775;12.0336990356;5;26.8832330704;2;24.7527942657;12.2662630081;3;26.0153459311;
14;2;20.5246925354;12.2662630081;5;27.5170819759;2;25.7653427124;12.446267128;3;26.1438889503;
15;2;21.6068458557;12.446267128;5;27.923101902;2;26.7779884338;12.5;3;26.1651208401;
16;2;22.6964111328;12.5;5;28.2468910217;2;27.7907276154;12.5;3;26.1864993572;
17;2;22.819480896;13.474067688;5;28.5960328579;2;28.8035545349;12.5;3;26.2080165148;
18;2;23.819480896;13.5788097382;5;28.9701628685;2;29.7248096466;12.5;3;26.2296639681;
19;2;24.5;13.6910486221;6;29.3683638573;2;29.7377986908;12.5;4;26.2514331341;
20;2;25.5;12.5;6;29.7891087532;2;29.7508602142;12.5;4;26.2733153105;
21;2;25.9367332458;12.5;6;30.2302284241;2;29.7639884949;12.5;4;26.2953014374;
22;2;24.5;13.5;6;30.6889076233;2;29.7771816254;12.5;4;26.3173824549;
23;2;24.5;14.2066726685;7;31.1617178917;2;29.790430069;12.5;4;26.3395489454;
24;3;25.5;12.5;6;31.6446905136;3;29.803730011;12.5;3;26.3617914915;
25;4;24.4934082031;13.5;5;32.1334280968;3;29.0;12.5;4;26.3841004372;
26;4;23.6400279999;14.5;5;32.6232500076;4;29.8304595947;12.5;3;26.4064661264;
27;4;22.6400279999;13.5;5;33.1093654633;4;29.8438796997;12.5;3;26.428878665;
28;4;21.6400279999;13.5;5;33.587059021;4;29.8573265076;12.5;3;26.4513280392;
29;4;21.5;13.5;5;34.0518712997;4;29.8707962036;12.5;3;26.4738043547;
30;4;20.5;13.5;5;34.4997692108;4;29.8842830658;12.5;3;26.4962974787;
31;4;20.5;14.5;5;34.927280426;4;29.8977775574;12.5;3;26.5187973976;
32;4;20.4781837463;15.5;5;35.3315906525;4;29.911277771;14.5;3;27.5412938595;
33;4;19.4781837463;14.5;6;35.7105960846;4;30.9247760773;17.5;3;27.7737768888;
34;4;19.5;14.5;6;36.0629110336;4;31.9382667542;20.5;3;28.0477951765;
35;4;18.5;13.5;6;36.3878383636;4;32.8286781311;23.5;3;28.3704022169;
36;4;18.5;13.5;6;36.6853075027;4;33.0222396851;26.5;3;28.7493298054;
37;4;18.0;13.5;7;36.955786705;4;33.2495994568;27.5;3;29.192809701;
38;4;18.0;13.5;7;37.2001886368;4;33.5156860352;27.5;3;29.7092632055;
