Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;9.19999980927;10.0;4;21.0;1;13.0;10.0;5;20.0;
3;2;9.19999980927;10.0;5;21.0299999714;1;13.0;10.0;5;20.0;
4;2;9.20600032806;10.0;5;21.0605909824;1;14.0;10.0;5;20.0;
5;2;10.3181772232;10.0;4;21.091766119;1;15.0;10.0;5;20.0;
6;2;11.3275299072;10.0;4;21.1235172749;1;16.0;10.0;5;20.3999996185;
7;2;11.3370552063;10.0;4;21.5670698881;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4701213837;10.1999998093;4;21.9382035732;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.5814609528;10.3632001877;4;22.2480803728;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.6744241714;10.4951858521;4;23.3592649698;2;20.0916557312;11.3658018112;4;24.4745616913;
11;2;12.0077791214;11.0209560394;4;24.2933903933;2;22.0916557312;11.7372808456;4;25.1573981047;
12;2;14.0077791214;11.4571752548;3;25.0641713142;2;23.7456550598;12.0336990356;5;25.7196450233;
13;2;16.0077800751;11.8107032776;3;25.691778779;2;24.8039264679;12.2662630081;5;26.1842726469;
14;2;16.7075328827;12.0916318893;3;26.198879838;2;25.8666992188;12.446267128;4;26.4042263031;
15;2;16.859664917;12.3113050461;3;26.6077592373;2;26.9341907501;12.5;3;26.5249304771;
16;2;16.9823265076;12.4808797836;3;26.7176665068;2;28.0066146851;12.5;3;26.6541694403;
17;2;18.9020843506;12.5;2;26.7912226915;2;29.0841579437;12.5;2;26.7922235727;
18;2;19.9241504669;12.5;2;26.8666112423;2;30.075334549;12.5;2;26.9393253326;
19;2;20.9467658997;12.5;3;26.943765521;2;30.1635951996;12.5;3;27.0956480503;
20;2;21.9699134827;12.5;3;27.0226092339;2;30.2573890686;12.5;4;27.261295557;
21;2;22.1067829132;12.5;3;27.1030561924;2;30.3567771912;12.5;5;27.4362905025;
22;2;22.1309165955;12.5;3;27.1850111485;2;30.461774826;12.5;5;27.6205644608;
