Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;9.19999980927;10.0;3;21.0;1;13.0;10.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0599999428;1;13.0;10.0;5;20.0;
3;2;9.21199989319;10.0;3;21.1229639053;1;13.0;10.0;5;20.0;
4;2;9.22459316254;10.0;3;21.1889609098;1;14.0;10.0;4;20.0;
5;2;10.3566884995;10.0;3;21.2580518723;1;15.0;10.0;4;20.0;
6;2;11.377415657;10.0;3;21.3302885294;1;16.0;10.0;4;20.3999996185;
7;2;11.3990869522;10.0;3;21.8190145493;1;17.0;10.1999998093;4;20.7264003754;
8;2;11.5457038879;10.1999998093;3;22.2388005257;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;11.6716403961;10.3632001877;3;22.6008902788;2;18.6916561127;10.9097137451;3;23.7316036224;
10;2;11.7802667618;10.4951858521;3;23.7875448465;2;20.6916561127;11.3658018112;3;24.6495616436;
11;2;12.1362638474;11.0209560394;3;24.8040741682;2;22.6916561127;11.7372808456;3;25.4459667206;
12;2;14.1362628937;11.4571752548;3;25.6643919945;2;23.9187965393;12.0336990356;4;26.1471253633;
13;2;16.1362628937;11.8107032776;3;26.3888099194;2;25.0604152679;12.2662630081;3;26.7797651291;
14;2;17.2742366791;12.0916318893;3;27.0000665188;2;26.2239952087;12.446267128;3;27.2007522583;
15;2;18.3258094788;12.3113050461;3;27.5204386711;2;27.4121074677;12.5;3;27.5594582558;
16;2;19.3801765442;12.4808797836;4;27.7490785122;2;28.62733078;12.5;3;27.9674496651;
17;3;20.437297821;12.5;4;27.9484119415;2;29.8721256256;12.5;3;28.4283702374;
18;3;21.4970970154;12.5;4;28.156321764;2;31.0570220947;12.5;3;28.9450814724;
19;3;22.4468955994;12.5;4;28.3723301888;2;31.3670501709;12.5;3;29.5192847252;
20;3;22.5116996765;12.5;5;28.5958371162;2;31.7115707397;12.5;3;30.1511130333;
21;3;22.5787506104;12.5;5;28.8261203766;2;32.0906677246;12.5;3;30.8387293816;
22;3;22.6478366852;12.5;5;29.0623402596;2;32.503238678;12.5;3;31.5779867172;
23;3;22.7187023163;12.5;5;29.303548336;2;32.9467926025;12.5;2;32.3622150421;
24;3;22.7910652161;12.5;6;29.5486979485;2;33.4173278809;12.5;1;33.1822023392;
25;3;21.5;13.5;6;29.796661377;2;33.9093208313;12.5;1;34.0264253616;
