Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;6;20.0;
6;2;11.3000001907;10.0;4;21.0;1;16.0;10.0;6;20.3999996185;
7;2;11.0;10.0;4;21.4299995899;1;17.0;10.1999998093;6;20.7264003754;
8;2;11.1199998856;10.1999998093;4;22.6029913425;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;11.462720871;10.7712001801;4;23.5944402218;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;11.7508029938;11.2513370514;4;25.3351261616;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;12.2569313049;12.0948867798;4;26.796210289;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;14.2569313049;12.797627449;5;27.9812498093;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;16.2569313049;13.3613300323;5;28.916716218;1;21.7195167542;12.2662630081;6;24.892534256;
14;2;17.2569313049;13.7992258072;5;29.6412241459;1;21.9355201721;12.446267128;6;25.0;
15;2;18.2569313049;14.1306209564;5;30.1963735819;2;23.0;12.5;5;26.0;
16;2;19.2569313049;14.3763179779;5;30.5095181465;2;25.9355201721;12.5;5;26.1749999523;
17;2;20.2569313049;14.5;5;30.5773028135;2;27.9355201721;12.5;5;26.3785686493;
18;2;21.2569313049;14.5;6;30.6470621824;2;29.9355201721;12.5;6;26.6145993471;
19;2;22.2569313049;14.5;6;30.7187577486;2;31.9355201721;12.5;6;26.8872308731;
20;2;22.7000007629;14.5;6;30.7923419476;2;33.0;12.5;6;27.2007522583;
21;2;22.7000007629;14.5;6;30.8677575588;2;33.3204498291;12.5;6;27.5594582558;
22;2;22.7000007629;14.5;6;30.9449378252;2;33.5356750488;12.5;5;27.9674496651;
23;2;22.7000007629;14.5;6;31.0238063335;2;33.7804718018;12.5;5;28.4283702374;
24;2;22.7000007629;14.5;7;31.1042768955;3;34.0570220947;12.5;4;28.9450814724;
25;2;22.7000007629;14.5;7;31.1862537861;3;34.3670501709;12.5;4;29.5192847252;
26;2;22.7000007629;14.5;7;31.2696318626;3;34.7115707397;12.5;4;30.1511130333;
27;2;20.7000007629;15.5;7;31.3542973995;3;35.0906677246;12.5;4;30.8387293816;
28;2;19.7000007629;16.5;7;31.440128088;3;35.503238678;12.5;3;31.5779867172;
29;2;18.7000007629;17.5;7;31.5269935131;3;35.9467926025;12.5;3;32.3622150421;
30;2;17.7000007629;18.5;7;31.6147561073;3;36.4173278809;12.5;3;33.1822023392;
31;2;16.7000007629;19.5;7;31.7032718658;3;36.9093208313;12.5;3;34.0264253616;
32;2;15.7000007629;20.5;7;31.7923913002;3;37.4158554077;14.5;3;35.8815507889;
33;2;16.7000007629;18.5;8;31.881960392;3;38.9289321899;17.5;3;36.7631876469;
34;2;17.7000007629;17.5;9;31.9718210697;3;40.4399108887;20.5;5;37.627405405;
35;2;18.7000007629;16.5;9;32.0618131161;3;41.5764389038;23.5;5;38.460529089;
36;2;19.7000007629;15.5;9;32.1517748833;3;42.0763168335;26.5;4;39.2506382465;
37;2;20.7000007629;14.5;10;32.2415444851;3;42.5503845215;27.5;6;39.98826015;
38;2;21.7000007629;14.5;11;32.330960989;3;42.9929542542;27.5;6;40.6667724848;
