Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0;1;15.0;10.0;5;20.0;
6;2;11.3000001907;10.0;4;21.0900000334;2;16.6000003815;10.0;4;21.3999996185;
7;2;11.3269996643;10.0;4;21.5980186462;2;17.6000003815;10.1999998093;4;21.8564003706;
8;2;11.4794054031;10.1999998093;4;22.0418490171;2;18.1138401031;10.3632001877;4;23.1174584627;
9;2;11.6125545502;10.3632001877;4;22.4332156181;2;18.8704738617;10.9097137451;4;24.2204706669;
10;2;11.7299642563;10.4951858521;4;23.6659361124;2;20.8704738617;11.3658018112;4;25.179480195;
11;2;12.0997810364;11.0209560394;4;24.7393633127;2;22.8704738617;11.7372808456;4;26.0160360336;
12;2;14.0997810364;11.4571752548;4;25.6686143875;2;24.2608375549;12.0336990356;5;26.7549741268;
13;2;16.0997810364;11.8107032776;5;26.4751701355;2;25.4251251221;12.2662630081;5;27.4211812019;
14;2;17.3001461029;12.0916318893;5;27.1828548908;2;26.6088447571;12.446267128;5;27.869289875;
15;2;18.3806476593;12.3113050461;5;27.8148901463;2;27.8132286072;12.5;5;28.2460479736;
16;2;19.4685134888;12.4808797836;5;28.1711652279;2;29.0392837524;12.5;5;28.6600472927;
17;2;20.5639228821;12.5;5;28.5145654678;2;30.2876853943;12.5;5;29.1116952896;
18;2;21.6669425964;12.5;5;28.8830828667;2;31.4670181274;12.5;5;29.6005063057;
19;2;22.6649246216;12.5;6;29.2759313583;2;31.7603034973;12.5;6;30.1249408722;
20;2;22.7827796936;12.5;6;29.6917257309;2;32.0749664307;12.5;6;30.6822810173;
21;2;22.9075183868;12.5;6;30.1284441948;2;30.0749645233;13.5;6;31.2685627937;
22;2;21.5;13.5;6;30.5834169388;2;29.0749645233;14.5;6;31.8785839081;
23;2;21.5;14.1750249863;6;31.0533499718;2;30.0749645233;12.5;6;32.5060081482;
24;2;22.5;12.5;6;31.5343885422;2;29.0;13.5;6;33.1435680389;
25;2;23.4603157043;12.5;6;32.0222206116;2;29.0;14.5;6;33.7833623886;
26;2;21.6066665649;13.5;8;32.5122156143;2;29.0;15.5;6;34.4172258377;
27;3;20.7536659241;14.5;7;32.9995918274;2;29.0;16.5;6;35.0371408463;
28;3;19.8998775482;15.5;7;33.4795999527;2;29.0;17.5;6;35.635641098;
29;3;19.0438804626;16.5;8;33.9477081299;2;30.0;15.5;7;36.2061748505;
30;3;18.0438804626;15.5;8;34.399772644;2;29.0;16.5;8;36.7433795929;
31;3;17.0438804626;15.5;8;34.8321838379;2;29.0;17.5;8;37.2432508469;
32;3;16.5;14.5;7;35.2419710159;2;29.0;19.5;8;37.7031993866;
33;3;17.5;14.5;7;35.6268672943;2;29.0;21.5;8;38.1219987869;
34;3;18.5;15.5;7;35.9853258133;2;29.0;23.5;10;38.4996500015;
35;3;17.5;14.5;7;36.3164978027;2;29.0;25.5;10;38.8371887207;
36;3;17.5;14.5;7;36.6201763153;2;29.0;27.5;10;39.1364612579;
37;3;18.5;15.5;7;36.8967161179;2;29.0;28.5;12;39.3998994827;
38;3;19.5;16.5;7;37.1469373703;2;30.0;26.5;12;39.6303119659;
39;3;20.5;17.5;9;37.3720273972;2;31.0;25.5;12;39.830701828;
