Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;2;16.0;10.0;5;21.0;
6;2;11.3000001907;10.0;4;21.0;2;18.0;10.0;5;21.5299996138;
7;2;11.0;10.0;4;21.4499995708;2;20.0;10.1999998093;5;22.0018314123;
8;2;11.1199998856;10.1999998093;4;22.6443753242;2;21.2010993958;10.3632001877;5;23.3081688881;
9;2;11.462720871;10.7712001801;4;23.658624053;2;21.9849014282;10.9097137451;5;24.466154933;
10;2;11.7508029938;11.2513370514;4;25.4479563236;2;23.9849014282;11.3658018112;5;25.4912455082;
11;2;12.2569313049;12.0948867798;4;26.9634257555;2;25.9849014282;11.7372808456;5;26.4064147472;
12;2;14.2569313049;12.797627449;5;28.2089290619;2;27.4950656891;12.0336990356;5;27.2378556728;
13;2;16.2569313049;13.3613300323;5;29.2112575769;2;28.3427143097;12.2662630081;5;28.0116350651;
14;2;17.2569313049;13.7992258072;5;30.0093170404;2;28.8069801331;12.446267128;5;28.5832509995;
15;2;18.2569313049;14.1306209564;5;30.6449608803;2;29.1499500275;12.5;5;29.0998392105;
16;2;19.2569313049;14.3763179779;5;31.0457484722;2;31.3954238892;12.5;5;29.6697235107;
17;2;20.2569313049;14.5;5;31.2084724903;2;32.7373542786;12.5;5;30.2922105789;
18;2;21.2569313049;14.5;6;31.3805463314;2;34.1108474731;12.5;5;30.9647336006;
19;2;22.2569313049;14.5;6;31.5619308949;2;35.5143585205;12.5;5;31.6826052666;
20;2;22.7000007629;14.5;6;31.75248909;2;36.009563446;12.5;6;32.4389019012;
21;3;22.7000007629;14.5;6;31.9519760609;2;36.4633407593;12.5;6;33.2245311737;
22;3;22.7000007629;14.5;6;32.1600320339;2;36.9347190857;12.5;7;34.0285177231;
23;3;22.7000007629;14.5;6;32.3761773109;2;37.4171104431;12.5;7;34.8385095596;
24;3;22.7000007629;14.5;6;32.5998094082;2;37.9031066895;12.5;7;35.6414785385;
25;3;22.7000007629;14.5;6;32.83020401;2;38.3848876953;12.5;7;36.424533844;
26;3;22.7000007629;15.5;6;33.0665197372;2;38.8547210693;12.5;8;37.1757497787;
27;3;21.7000007629;15.5;6;32.9078063965;2;39.3054504395;12.5;8;37.8848962784;
28;3;20.9923419952;16.5;6;32.7930145264;3;39.7309379578;12.5;7;38.5439720154;
29;3;20.0659046173;17.5;6;32.7170171738;3;40.1263809204;14.5;7;39.1474952698;
30;3;19.1403064728;18.5;6;32.6750221252;3;40.488494873;16.5;7;39.692527771;
31;3;18.2151870728;19.5;6;32.6625566483;3;40.8155174255;18.5;7;40.1784791946;
32;3;17.2901802063;20.5;6;32.6754565239;3;41.1070861816;20.5;7;40.6067428589;
33;3;16.3649082184;21.5;7;32.7098588943;3;41.3640441895;22.5;8;40.9802522659;
34;3;15.7390003204;22.5;7;32.7621936798;3;41.5881500244;22.5;8;41.3030128479;
35;3;15.8120975494;23.5;7;32.8291831017;3;41.7818069458;22.5;8;41.5796737671;
36;3;16.8838500977;24.5;6;33.9078435898;3;41.9478034973;22.5;8;41.815158844;
37;3;16.0;26.0;6;34.0354766846;3;42.0890960693;22.5;8;42.0;
38;3;18.0;24.0200004578;7;35.3107711077;3;42.2000007629;22.5;8;42.0;
