Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;3;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;3;20.0;
5;1;10.0;10.0;4;20.0;1;15.0;10.0;3;20.0;
6;2;11.3000001907;10.0;3;21.0;1;16.0;10.0;3;20.3999996185;
7;2;11.3000001907;10.0;2;21.4999996424;1;17.0;10.1999998093;3;20.7264003754;
8;2;11.4499998093;10.1999998093;2;21.9353003502;1;17.4358406067;10.3632001877;3;21.8194274902;
9;2;11.5805902481;10.3632001877;2;22.3176362514;1;18.0916557312;10.9097137451;3;22.7316036224;
10;2;11.6952905655;10.4951858521;2;23.5373773575;1;19.0916557312;11.3658018112;3;23.4745616913;
11;2;12.0612134933;11.0209560394;2;24.5968167782;1;20.0916557312;11.7372808456;3;24.0673980713;
12;2;14.0612134933;11.4571752548;2;25.5111111403;2;22.0916557312;12.0336990356;3;25.5325260162;
13;2;16.0612125397;11.8107032776;3;26.3018171787;2;24.0916557312;12.2662630081;3;25.892534256;
14;2;17.2481403351;12.0916318893;3;26.9928781986;2;25.6916561127;12.446267128;3;26.0;
15;2;18.3236541748;12.3113050461;3;27.6076834202;2;26.6916561127;12.5;3;26.0;
16;2;19.4063510895;12.4808797836;3;27.9463441372;2;27.6916561127;12.5;3;26.0;
17;2;20.4964771271;12.5;3;28.2720229626;2;28.6916561127;12.5;3;26.0;
18;2;21.5941810608;12.5;3;28.6230447292;2;29.6000003815;12.5;3;26.0;
19;2;22.5869140625;12.5;4;28.9990065098;2;29.6000003815;12.5;4;26.0;
20;2;22.6997013092;12.5;4;29.3989467621;2;29.6000003815;12.5;4;26.0;
21;2;22.819683075;12.5;4;29.8212919235;2;29.6000003815;12.5;4;26.0;
22;2;22.9463882446;12.5;4;30.2638244629;2;29.6000003815;12.5;4;26.0;
23;3;23.0791473389;12.5;3;30.7236814499;2;29.6000003815;12.5;4;26.0;
24;3;23.2171039581;12.5;4;31.19739151;2;29.6000003815;12.5;4;26.0;
25;4;23.3592185974;12.5;3;31.680949688;2;29.6000003815;12.5;5;26.0;
26;4;21.5;13.5;3;32.1699318886;3;29.6000003815;12.5;4;26.0;
27;4;21.5;14.5;3;32.6596431732;3;29.6000003815;12.5;5;26.0;
28;4;22.5;12.5;3;33.1452922821;3;29.6000003815;12.5;5;26.0;
29;4;23.5;12.5;3;33.6221752167;3;29.6000003815;12.5;5;26.0;
30;4;22.0866527557;13.5;3;35.0858602524;3;29.0;13.0;5;26.0;
31;4;22.2257575989;14.5;3;35.6623524427;3;29.0;13.0;5;26.0;
32;4;22.3597068787;15.5;3;36.2336553335;3;29.0;13.0;5;26.0;
33;4;21.8700962067;16.5;3;36.7984371185;3;29.6000003815;15.0;5;26.0;
34;4;21.0395317078;17.5;4;37.3561041355;3;29.6000003815;17.0;5;26.0;
35;4;20.0937137604;16.5;4;37.9067722559;3;29.6000003815;19.0;6;26.0;
36;4;19.6082134247;17.4093551636;4;38.4511926174;3;29.6000003815;21.0;6;26.0;
37;4;19.2202892303;15.5;4;38.9906377792;3;29.6000003815;22.5;6;26.0;
38;4;19.2934932709;16.5;4;39.526756525;3;29.6000003815;22.5;7;26.0;
39;4;19.8737792969;17.5;4;40.0614049435;3;29.6000003815;22.5;7;26.0;
40;4;20.5184211731;18.5;4;40.596473217;3;29.6000003815;22.5;7;26.0;
