Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;2;11.3000001907;10.0;4;21.0;1;16.0;10.0;4;20.3999996185;
7;2;11.3000001907;10.0;4;21.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;18.0358409882;10.3632001877;3;22.8194274902;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;18.6916561127;10.9097137451;3;23.7616035938;
10;2;11.597111702;10.4951858521;4;23.0719120502;2;20.6916561127;11.3658018112;3;24.5351526737;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;22.6916561127;11.7372808456;3;25.1591641903;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;23.7467155457;12.0336990356;4;25.6560432911;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;24.7657661438;12.2662630081;4;26.0483692884;
14;2;16.5920333862;12.0916318893;4;25.7784451246;2;25.78515625;12.446267128;4;26.1887089014;
15;2;16.7335338593;12.3113050461;4;26.1504684687;2;26.8048820496;12.5;4;26.2221269608;
16;2;16.8451404572;12.4808797836;4;26.2221269608;2;27.8249320984;12.5;4;26.2560760975;
17;2;18.7534217834;12.5;4;26.2560760975;2;28.8453006744;12.5;4;26.2905418873;
18;2;19.7636070251;12.5;4;26.2905418873;2;29.7743244171;12.5;4;26.3255085945;
19;2;20.7739467621;12.5;5;26.3255085945;2;29.7953052521;12.5;5;26.3609591722;
20;2;21.7844352722;12.5;5;26.3609591722;2;29.816576004;12.5;5;26.3968753815;
21;2;21.9082870483;12.5;5;26.3968753815;2;29.8381252289;12.5;5;26.4332377911;
22;2;21.9190635681;12.5;5;26.4332377911;2;29.8599433899;12.5;5;26.4700255394;
23;2;21.9299716949;12.5;5;26.4700255394;2;29.8820152283;12.5;5;26.5072168112;
24;2;21.9410076141;12.5;6;26.5072168112;2;29.9043292999;12.5;5;26.5447884798;
25;3;21.9521656036;12.5;5;26.5447884798;2;29.9268722534;12.5;5;26.5827163458;
26;3;21.9634361267;12.5;5;26.5827163458;2;29.9496307373;12.5;5;26.6209751368;
27;3;21.9748153687;12.5;5;26.6209751368;2;29.9725856781;12.5;5;26.6595385075;
28;3;21.9862918854;12.5;5;26.6595385075;2;29.9957237244;12.5;5;26.6983793974;
29;3;21.9978618622;12.5;5;26.6983793974;2;30.01902771;12.5;5;26.7374696732;
30;3;22.009513855;12.5;5;26.7374696732;2;29.0;13.3687343597;6;26.7767804861;
31;3;22.0212402344;12.5;5;26.7767804861;2;29.0;13.3883905411;8;26.8162822723;
32;3;21.5;13.3883905411;5;26.8162822723;2;29.0;13.4081411362;8;26.8559447527;
33;3;22.044883728;12.5;5;26.8559447527;2;30.0;15.4081411362;8;26.8957372904;
34;3;22.0567836761;12.5;5;26.8957372904;2;30.1374416351;17.4081420898;8;26.9356285334;
35;3;22.0687217712;12.5;6;26.9356285334;2;30.1613769531;19.4081420898;9;26.9755871296;
36;3;21.5;13.4678144455;6;26.9755871296;2;30.1853523254;21.4081420898;9;27.015581131;
37;3;22.0926761627;12.5;6;27.015581131;2;30.2093486786;22.5;9;27.0555787086;
