Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;5;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;11.597111702;10.4951858521;4;23.0819120407;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;11.9245738983;11.0209560394;4;23.99553442;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;13.9245738983;11.4571752548;4;24.7449600697;1;21.0916557312;12.0336990356;4;24.5325260162;
13;2;15.9245738983;11.8107032776;5;25.3503712416;1;21.7195167542;12.2662630081;4;24.892534256;
14;2;16.9627056122;12.0916318893;5;25.8344515562;1;21.9355201721;12.446267128;4;25.0;
15;2;17.9761257172;12.3113050461;5;26.2195074558;1;22.0;12.5;4;25.0;
16;2;18.9898986816;12.4808797836;5;26.3048160076;1;23.9355201721;12.5;4;25.0;
17;2;20.0040187836;12.5;5;26.3530313969;1;24.9355201721;12.5;4;25.0;
18;2;21.0184822083;12.5;5;26.4023760557;1;25.9355201721;12.5;5;25.0;
19;2;21.9207134247;12.5;6;26.4528282881;1;26.9355201721;12.5;5;25.0;
20;2;21.9358482361;12.5;6;26.5043625832;1;27.0;12.5;6;25.0;
21;2;21.9513092041;12.5;6;26.5569496155;1;27.0;12.5;6;25.0;
22;2;21.9670848846;12.5;6;26.6105561256;1;27.0;12.5;6;25.0;
23;2;21.9831676483;12.5;6;26.6651450396;1;27.0;12.5;6;25.0;
24;2;21.9995441437;12.5;6;26.72067523;1;27.0;12.5;6;25.0;
25;2;21.5;13.0162029266;6;26.7771017551;1;27.0;12.5;6;25.0;
26;2;22.0331306458;12.5;7;26.8343759775;1;27.0;12.5;6;25.0;
27;2;21.5;13.4171876907;8;26.8924454451;1;27.0;12.5;6;25.0;
28;3;22.0677337646;12.5;7;26.9512542486;1;27.0;12.5;6;25.0;
29;3;21.5;13.4756269455;7;27.0107431412;1;27.0;12.5;6;25.0;
30;3;21.5;13.5053710938;7;27.0708494186;1;27.0;12.5;6;25.0;
31;3;22.1212539673;12.5;7;27.1315076351;1;27.0;12.5;6;25.0;
32;3;21.5;13.5;7;27.1926498413;1;27.0;12.5;6;25.0;
33;3;22.1577949524;12.5;9;27.2542052269;1;27.0;12.5;6;25.0;
34;3;21.5;13.5;9;27.3161010742;1;27.0;12.5;7;25.0;
35;3;22.1948299408;12.5;9;27.3782629967;1;27.0;13.5;7;25.0;
36;3;22.2134780884;12.5;9;27.4406147003;1;27.0;14.5;7;25.0;
37;4;22.2321853638;12.5;8;40.2530794144;1;27.0;15.5;7;25.0;
38;4;21.2509231567;13.5;8;40.9530792236;1;27.0;16.5;6;25.0;
39;4;21.2696743011;14.5;8;41.5995664597;1;27.0;17.5;6;25.0;
40;4;21.2884101868;15.5;8;42.1898126602;1;27.0;17.5;7;25.0;
41;4;21.3071117401;16.5;8;42.7232627869;1;27.0;17.5;7;25.0;
42;4;22.5;19.5;9;43.2011990547;2;27.0;17.5;6;25.0;
43;4;24.5;21.5;9;43.6263277531;2;27.0;17.5;6;25.0;
44;4;27.3627662659;23.5;9;44.0023534298;2;27.0;17.5;6;25.0;
45;4;28.5;25.5;10;44.3335833549;2;27.0;17.5;6;25.0;
46;5;30.5;27.5;9;44.6245951653;2;27.0;17.5;6;25.0;
47;5;30.9551544189;27.5;10;44.8669772148;2;27.0;17.5;7;25.0;
48;5;31.0375003815;28.5;10;44.9256706238;2;27.0;17.5;7;25.0;
49;5;31.0375003815;29.0878353119;10;44.9836053848;3;28.0;18.5;6;26.0;
50;5;31.0375003815;29.1168022156;11;45.0407235622;3;29.0;19.5;7;26.0499999523;
51;5;31.0375003815;29.145362854;11;45.096971035;3;29.0;20.5;7;26.1019749641;
52;5;31.0375003815;29.1734848022;11;45.1522974968;3;29.0;21.5;7;26.1559499502;
53;5;31.0375003815;29.2011489868;12;46.2066559792;3;29.0;22.5;7;26.2119446993;
54;5;33.0374984741;28.5;12;46.2800040245;3;29.0;23.10597229;7;26.269973278;
55;5;33.0374984741;30.5;13;46.3524990082;3;29.0;23.1349868774;7;26.3300433159;
56;5;33.0374984741;32.2811508179;13;46.4241000414;3;29.0;23.1650218964;8;26.3921557665;
57;5;31.0375003815;34.3067588806;13;46.4947699308;3;29.0;23.1960773468;8;27.4980688095;
58;5;30.0375003815;36.3318099976;14;46.5644755363;3;29.5999984741;23.7490348816;8;29.390453577;
59;5;29.0375003815;37.9072380066;16;46.6331871748;3;31.0680007935;25.195224762;8;30.1439754963;
60;5;28.0375003815;38.9415931702;16;46.700879097;4;32.4247131348;26.5519886017;8;52.5058677197;
61;5;27.0375003815;39.975440979;16;46.7675287724;5;33.6916885376;27.9097423553;7;54.2206778526;
62;5;26.0375003815;41.0087661743;16;46.8331172466;5;34.7999992371;30.0;10;55.53381145;
63;5;25.5375003815;42.041557312;17;48.3524361849;5;35.7999992371;33.0;10;56.6362529993;
64;6;25.7070941925;43.1127815247;16;49.5947142839;5;34.7999992371;35.7425842285;10;57.5516126156;
65;6;25.8514575958;44.1835174561;17;50.600281477;5;36.7999992371;35.841999054;11;58.309773922;
66;6;25.9733371735;45.253616333;18;51.4109767675;5;35.7999992371;36.9452819824;11;58.9414768219;
67;6;26.0755138397;46.3229522705;18;51.7827787399;5;37.7999992371;34.6765136719;11;60.3259090185;
68;6;26.1000003815;47.3913879395;19;51.9176088572;5;40.7999992371;35.7011871338;12;60.6740088463;
69;6;26.1000003815;48.4588050842;20;52.0501703024;6;40.7999992371;37.7264137268;11;61.0705888271;
70;6;27.1000003815;47.4698867798;20;52.1802567244;6;40.7999992371;39.0;13;61.4893264771;
71;7;26.1000003815;49.481010437;18;62.3076820374;6;39.9000015259;41.8086242676;13;61.9307330847;
72;8;28.1000003815;49.4921646118;17;62.9322820902;6;38.9000015259;43.8521499634;13;62.3952231407;
73;8;28.1000003815;51.0129089355;18;63.5264133215;6;37.9000015259;44.897277832;14;62.8830899;
74;8;28.1000003815;53.7769546509;18;64.0868728161;7;36.9000015259;45.9439849854;9;73.394479394;
75;8;29.1000003815;52.836227417;19;64.6114996672;7;36.9000015259;47.0;10;75.3896684647;
76;8;30.1000003815;51.8474655151;18;65.0991436243;8;39.9000015259;49.0;9;76.4182624817;
77;8;30.1000003815;52.8587112427;19;65.549577713;8;38.9000015259;54.0;9;77.5008136034;
78;8;31.1000003815;53.8699645996;21;65.9633700848;8;37.9000015259;58.4324188232;13;78.5758004189;
79;8;31.9547939301;54.0570297241;22;66.3417385817;8;37.9000015259;60.4324188232;13;79.6411137581;
80;9;32.0376968384;54.108039856;19;98.6863933802;8;37.9000015259;63.0;13;80.6951736212;
81;9;33.1115036011;55.1573562622;19;101.87939322;8;34.9000015259;67.6531219482;14;81.7367763519;
82;9;35.1768264771;54.1685714722;21;104.297660112;8;33.9000015259;72.0133209229;13;83.6843955517;
83;9;36.2955856323;54.3155212402;21;106.029418588;8;33.9000015259;71.0694580078;14;84.5134341717;
84;10;36.3658676147;55.3266868591;21;107.131618857;9;33.0999984741;75.1260223389;13;85.5359493494;
85;10;36.4000015259;56.3378181458;22;107.697828174;9;35.0999984741;75.4437789917;13;86.5427205563;
86;10;36.4000015259;57.3489151001;23;107.719936848;9;34.0999984741;80.3273620605;13;87.532355547;
87;10;36.4000015259;58.8599700928;23;107.741953135;9;34.0999984741;79.8373565674;13;88.4075520039;
