Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;2;15.6000003815;10.0;4;21.0;
6;1;11.0;10.0;6;20.0;2;16.6000003815;10.0;4;21.5299996138;
7;1;11.0;10.0;6;20.3999996185;2;17.6779994965;10.1999998093;4;22.0018314123;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;18.2010993958;10.3632001877;4;23.3081688881;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;18.9849014282;10.9097137451;4;24.466154933;
10;2;11.597111702;10.4951858521;5;23.0419120789;2;20.9849014282;11.3658018112;4;25.4912455082;
11;2;11.9125738144;11.0209560394;5;23.944350481;2;22.9849014282;11.7372808456;4;26.4064147472;
12;2;12.1833057404;11.4571752548;5;24.6819975376;2;24.4950656891;12.0336990356;5;27.2378556728;
13;2;14.1833057404;11.8107032776;5;25.2750298977;2;25.7148532867;12.2662630081;5;28.0116350651;
14;2;16.1833057404;12.0916318893;5;25.746127367;2;26.9631156921;12.446267128;5;28.5832509995;
15;2;16.7238388062;12.3113050461;5;26.1175945997;2;28.2416057587;12.5;5;29.0998392105;
16;2;16.8352775574;12.4808797836;5;26.1887089014;2;29.5515594482;12.5;5;29.6697235107;
17;2;18.743396759;12.5;5;26.2221269608;2;30.8934898376;12.5;5;30.2922105789;
18;2;19.7534217834;12.5;5;26.2560760975;2;32.175327301;12.5;5;30.9647336006;
19;2;20.7636070251;12.5;6;26.2905418873;2;32.5788421631;12.5;6;31.6826052666;
20;2;21.7739467621;12.5;6;26.3255085945;2;33.009563446;12.5;6;32.4389019012;
21;2;21.8976516724;12.5;6;26.3609591722;2;33.4633407593;12.5;6;33.2245311737;
22;3;21.9082870483;12.5;4;26.3968753815;2;33.9347190857;12.5;6;34.0285177231;
23;3;21.5;12.5;4;26.4332377911;2;34.4171104431;12.5;6;34.8385095596;
24;3;21.9299716949;12.5;4;26.4700255394;2;34.9031066895;12.5;6;35.6414785385;
25;3;21.9410076141;12.5;5;26.5072168112;3;35.3848876953;12.5;5;36.424533844;
26;3;21.9521656036;12.5;5;26.5447884798;3;35.8547210693;12.5;6;37.1757497787;
27;3;21.9634361267;12.5;5;26.5827163458;4;36.3054504395;12.5;5;37.8848962784;
28;3;21.5;13.2913579941;5;26.6209751368;4;36.7309379578;12.5;5;38.5439720154;
29;3;21.9862918854;12.5;5;26.6595385075;4;37.1263809204;12.5;5;39.1474952698;
30;3;19.9978618622;13.5;5;26.6983793974;4;37.488494873;14.5;5;39.692527771;
31;3;19.009513855;14.5;6;27.7374696732;4;37.8155174255;16.5;5;40.1784791946;
32;3;18.5;16.8687343597;6;27.816780448;4;38.1070861816;18.5;4;40.6067428589;
33;3;18.5;17.9083900452;6;27.8974661827;4;38.3640441895;20.5;4;40.9802522659;
34;3;17.5;18.9487342834;6;27.9794982672;4;38.5881500244;22.5;5;41.3030128479;
35;3;16.5;19.9897499084;6;28.0628447533;4;38.7818069458;22.5;6;41.5796737671;
36;3;16.0;21.0314216614;6;28.1474699974;4;38.9478034973;22.5;6;41.815158844;
37;3;16.9442405701;20.5;6;28.2333350182;4;39.0890960693;22.5;7;42.0;
38;3;16.5926761627;22.1288738251;6;28.3203971386;4;37.0890960693;23.5;8;42.0;
