Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
39;3;15.5806884766;22.5;8;26.9755871296;3;32.0089225769;23.5;8;29.466989994;
40;3;14.5926761627;23.5;10;27.015581131;3;33.0621948242;24.5;8;29.5856714249;
41;3;14.6046743393;24.5;10;27.0555787086;3;33.7514038086;25.5;8;29.7040894032;
42;3;15.6166734695;22.5;10;27.0955479145;3;33.8224525452;26.5;9;29.8220911026;
43;3;15.6286640167;23.5;10;28.135456562;3;33.8932533264;27.5;10;29.9395288229;
44;3;16.6406364441;25.0;10;28.2252731323;4;33.9637145996;27.5;9;30.0562609434;
45;4;17.0;24.0249996185;8;57.0669410229;4;33.3205299377;27.5;9;30.1721525192;
46;4;19.0;24.1584701538;9;59.1729546785;4;33.3700141907;28.1110630035;10;30.2870762348;
47;4;21.3467845917;23.6272525787;9;60.8025804758;4;33.4186019897;28.1280384064;10;30.4009125233;
48;4;23.6881561279;25.6272525787;10;62.0150256157;4;33.4662208557;28.1452713013;10;30.5135498047;
49;4;25.6998977661;27.6272525787;10;62.8951413631;4;33.5128250122;28.1627540588;10;30.6248861551;
50;4;27.7115650177;29.6272525787;11;63.5281852484;4;33.5583572388;28.1804790497;11;30.7348270416;
51;4;29.7231502533;31.5;12;63.6551197767;5;33.602771759;28.1984367371;10;32.9873957634;
52;4;31.2346439362;32.5;11;63.7592753172;5;35.3241119385;29.7236022949;10;34.0612963438;
53;4;30.7027816772;33.5;12;63.8650747538;5;36.9136047363;31.1393108368;11;34.9513804913;
54;4;30.7345237732;34.5;13;63.9724617004;5;37.3914642334;32.4628067017;11;35.6927365065;
55;4;31.9982337952;33.5;13;64.0813717842;5;37.778755188;33.7120361328;11;36.1696267128;
56;4;31.7994117737;33.5;13;64.191732645;5;38.0060653687;34.829536438;11;36.4651750326;
57;4;31.8325195312;34.5;14;64.3034636974;5;38.123298645;35.4631729126;11;37.7591195107;
58;4;32.726272583;33.4412765503;14;64.4164756536;5;39.2383232117;36.514289856;12;38.1107286215;
59;4;33.7369232178;33.4800338745;15;64.5306708813;5;40.3507385254;37.5664138794;12;38.4622877836;
60;5;34.5367736816;33.5;14;64.6459434032;5;40.4601745605;38.6195144653;12;38.8132503033;
61;5;34.9249992371;32.5;14;64.7621791363;5;40.5663108826;39.6735534668;13;39.1631263494;
62;5;36.5856819153;33.5;14;64.8792560101;5;40.6688613892;40.7284851074;15;39.5114873648;
63;5;33.9249992371;35.921672821;14;64.9970445633;5;40.7675895691;41.449420929;16;39.8579655886;
64;5;33.7878684998;35.6854057312;14;65.1154079437;5;40.8623085022;41.5437240601;16;40.2022514343;
65;5;31.9249992371;37.728427887;15;65.2342031002;5;40.9528770447;41.6403961182;15;40.544090271;
66;5;31.6881713867;37.9701499939;15;66.3532812595;5;41.0391960144;41.7393798828;16;40.8832786083;
67;5;30.9249992371;40.9857292175;15;66.5404678583;5;41.1212120056;41.8406295776;17;41.2196563482;
68;5;32.6411399841;40.5;16;70.038726449;5;41.1989059448;41.9440727234;17;41.5531022549;
69;5;32.8619537354;42.5;16;72.6634042263;5;41.2723007202;42.0496330261;18;41.8835264444;
70;5;32.5282783508;43.5;17;74.597851038;5;41.3414497375;42.1572189331;18;42.2108618021;
71;5;33.8248329163;44.7139701843;17;75.9903868437;5;41.4064331055;42.2667350769;19;42.5350587368;
72;5;32.9707794189;45.2183914185;17;76.5465549231;5;41.4673614502;42.3780632019;18;42.8560767174;
73;6;34.987903595;45.6378898621;18;77.9337933064;6;41.5243530273;42.4910774231;15;43.1738798618;
74;6;35.0047683716;48.7331848145;19;78.5321297646;6;39.5243530273;40.0;15;43.4432394505;
75;6;34.3600006104;52.834777832;19;79.1785742044;6;38.5243530273;44.0;15;43.6776769161;
76;6;35.0;53.6722183228;19;79.8784626722;6;37.5243530273;45.8388366699;16;43.9142677784;
77;6;36.842464447;54.0573425293;19;80.637550354;6;36.7999992371;46.9571342468;16;44.1526548862;
78;6;36.456867218;56.1784324646;20;81.4618632793;6;36.7999992371;47.0763282776;16;44.3924627304;
79;6;35.8162956238;57.3060302734;20;82.357446909;6;36.7999992371;47.196231842;16;45.6333017349;
80;6;35.0996856689;60.4400367737;21;83.3299942017;6;37.7999992371;48.3166503906;16;45.9347689152;
81;6;36.1143608093;58.5802726746;22;84.3843283653;6;38.7999992371;49.4373855591;17;46.2394149303;
82;6;36.7564315796;59.7264785767;22;85.5237426758;7;39.7999992371;51.3815155029;17;46.5468887091;
83;7;34.68592453;59.8783073425;19;91.7492129803;7;38.7999992371;51.6672897339;17;46.8568267822;
84;8;35.0;61.0353317261;18;93.2085535526;7;38.7999992371;54.7923851013;18;47.1688560247;
85;8;37.1695137024;64.1970367432;19;94.7423872948;7;40.7999992371;52.7793960571;18;47.4825953245;
86;8;36.0;63.3628311157;19;96.339628458;7;38.7999992371;54.9608879089;18;47.7976572514;
87;8;35.0;66.5235519409;20;97.9608831406;8;38.7999992371;57.1440124512;11;48.113650918;
88;8;35.0;66.7039031982;21;99.5937137604;8;39.7999992371;54.8321533203;11;49.7459197044;
89;8;35.2000007629;67.8776473999;22;101.231351852;8;39.7999992371;54.871307373;12;51.4226533175;
90;8;34.2000007629;72.0524368286;21;103.848208427;8;40.1682357788;55.6235046387;12;53.1311526299;
91;8;35.2000007629;72.227394104;20;105.458831787;8;39.287902832;55.180305481;12;54.8583111763;
92;8;37.2000007629;73.4016571045;21;107.001192093;8;39.4086532593;55.7618789673;13;57.5912048817;
93;8;35.2000007629;73.9201278687;22;108.45614028;8;40.4086532593;55.3662490845;14;59.357622385;
94;8;35.2000007629;76.1682815552;21;109.809814334;8;41.4086532593;56.3910140991;14;61.1076686382;
95;8;35.2000007629;77.4096984863;23;111.054100394;8;38.7999992371;59.0333938599;13;62.8316662312;
96;9;34.2000007629;81.2495574951;23;112.186362028;8;39.7999992371;60.6902389526;14;64.5214449167;
97;10;33.2000007629;82.3587188721;22;113.208601236;8;38.7999992371;64.3581390381;15;66.1703137159;
98;10;33.2000007629;80.6487350464;22;114.12632823;9;39.7999992371;67.881729126;13;67.7729289532;
99;11;32.2000007629;82.9269638062;20;114.947355628;9;41.7999992371;67.5927505493;13;69.325101614;
100;11;32.2000007629;87.1443786621;20;115.602623343;9;42.7999992371;69.3042755127;14;70.8235785961;
101;11;32.0;93.3404464722;20;116.15182209;10;43.7999992371;71.0124053955;13;72.2658356428;
102;11;33.0;95.7448806763;21;116.499668598;10;41.7999992371;72.7316131592;14;73.6499112844;
103;11;35.0;97.7008514404;21;117.716679096;10;40.7999992371;76.386177063;14;74.9742798805;
104;11;37.0;99.8479156494;22;117.984787583;10;40.7999992371;79.0785217285;14;77.1152472496;
105;11;39.0;101.986083984;23;119.247029066;10;41.7999992371;82.7360687256;14;78.2355246544;
106;11;41.0;105.115455627;24;119.583622217;10;44.7999992371;80.3728408813;15;79.318251729;
107;11;43.0;108.236213684;25;119.920380354;10;44.7999992371;81.9862060547;17;81.3602420092;
108;12;44.0;111.348579407;25;120.257866621;10;43.7999992371;86.57396698;18;82.4189851284;
109;12;44.4000015259;114.125160217;25;120.596664071;10;45.7999992371;88.1343231201;19;83.4356262684;
110;12;44.4000015259;116.26285553;26;120.93735671;10;44.7999992371;91.6659469604;21;84.409108758;
111;12;44.4000015259;118.393615723;27;123.02569294;10;44.7999992371;95.1679611206;23;85.3390353918;
112;12;45.4000015259;119.199264526;28;125.15631175;11;46.7999992371;92.6399078369;22;86.2038252354;
113;12;47.4000015259;119.354934692;28;127.314791203;11;44.7999992371;95.0665283203;23;86.9302507639;
114;12;47.4000015259;122.994056702;27;129.487698317;12;45.7999992371;95.3963851929;22;87.6284867525;
115;12;48.6552200317;123.670936584;33;132.663227797;12;47.7999992371;92.2143707275;22;88.249894619;
116;12;48.8553924561;128.660980225;34;134.891603708;12;47.7999992371;92.2853317261;23;88.8168194294;
117;12;50.0448188782;134.220733643;36;137.108174801;12;50.7999992371;93.929649353;23;89.3633176088;
118;12;49.0448188782;137.748062134;37;139.307376981;12;53.7999992371;94.2349319458;23;90.8432141542;
119;12;48.7247161865;143.241882324;39;141.485198259;12;57.7999992371;95.3031539917;22;91.3353323936;
120;12;48.4000015259;144.373809814;40;143.63857305;12;61.7999992371;95.2948532104;22;92.8188579082;
121;12;47.4000015259;148.334991455;40;145.764698148;12;66.8000030518;93.4069824219;22;93.3548227549;
122;12;47.4000015259;151.131225586;41;147.860392094;12;71.8000030518;93.082862854;22;93.7912158966;
123;12;48.4000015259;150.613922119;42;149.921580911;12;75.8000030518;93.799079895;24;94.2116582394;
124;12;51.3501968384;150.111358643;43;151.942991495;12;79.1999969482;93.9171524048;24;94.6427937746;
125;12;49.4000015259;154.621292114;44;153.864348292;12;81.1999969482;94.0368804932;25;95.0842267275;
126;12;49.4000015259;155.141143799;45;155.643147349;12;76.1999969482;98.1581115723;26;95.5355014801;
127;12;51.4000015259;154.374206543;46;157.257638931;12;74.1999969482;102.280654907;26;95.9961032867;
128;12;49.5327529907;155.402786255;47;158.800503492;12;72.1999969482;106.404327393;27;96.4654593468;
129;12;50.5730781555;157.417999268;48;160.302301168;12;70.1999969482;110.528900146;27;96.9429403543;
130;12;50.6112480164;155.947753906;49;161.751123905;12;68.1999969482;114.654151917;27;97.427862525;
131;12;49.6472702026;157.472335815;50;163.137116432;12;66.1999969482;118.77986145;29;97.9194904566;
132;12;50.681186676;159.988815308;52;164.452738762;12;64.1999969482;121.187599182;30;98.4170415401;
133;12;50.681186676;160.494628906;53;165.69283247;12;62.7999992371;123.379753113;31;98.9196887016;
134;12;50.4000015259;163.987457275;55;166.854518652;12;62.7999992371;124.373802185;33;99.4265663624;
135;12;53.4000015259;161.465332031;57;167.936971426;12;62.7999992371;124.569412231;34;99.9367756844;
136;12;55.4000015259;161.505599976;59;168.871086597;12;62.7999992371;124.766281128;35;100.449389219;
137;12;59.4000015259;161.949249268;60;169.724112511;12;62.7999992371;124.964065552;35;100.963457346;
138;12;63.4000015259;162.374343872;61;170.509821653;12;62.7999992371;125.162414551;36;101.478015661;
139;12;67.4000015259;161.99887085;61;171.231945515;12;62.7999992371;125.36101532;37;101.992089987;
140;12;71.4000015259;161.540710449;63;171.89464283;12;63.7999992371;136.764877319;37;102.504702806;
141;12;75.4000015259;160.641174316;64;172.350703478;12;64.8000030518;140.075973511;38;103.014883041;
142;12;79.4000015259;158.997131348;65;172.770625114;12;65.8000030518;141.785751343;39;103.521669388;
143;12;83.4000015259;158.327819824;62;173.165318489;12;66.8000030518;142.693649292;39;104.024118185;
144;12;87.4000015259;157.640808105;63;173.535905123;12;67.8000030518;141.999099731;40;104.521310568;
145;12;91.4000015259;156.936782837;63;173.846189499;12;68.8000030518;141.301605225;40;105.012358189;
146;12;94.4000015259;156.190307617;66;174.056336403;12;69.8000030518;140.600601196;41;105.496408701;
147;12;97.4000015259;155.373443604;66;174.232087135;12;70.8000030518;139.895599365;42;105.97265172;
148;12;100.200004578;154.532073975;66;174.349227428;12;71.8000030518;139.186126709;42;106.418381691;
149;12;102.200004578;154.649230957;66;174.464515686;12;72.8000030518;138.447570801;44;106.83743453;
150;12;103.200004578;154.764526367;68;174.577713013;12;73.8000030518;137.684509277;45;107.24776125;
151;12;104.200004578;154.877716064;69;174.688598156;12;74.8000030518;137.717025757;45;107.64875555;
152;12;105.200004578;154.988586426;68;174.796970367;12;75.8000030518;137.944732666;45;108.039871693;
153;12;106.200004578;155.096984863;68;174.902648926;12;76.8000030518;138.167282104;47;108.420623779;
154;12;105.200004578;169.988586426;69;175.005474567;12;77.8000030518;138.384368896;47;108.790587902;
155;12;107.200004578;171.988586426;67;175.105309963;13;78.8000030518;138.595718384;47;109.149404526;
156;12;107.200004578;173.988586426;68;175.202039719;13;79.8000030518;138.801101685;46;109.448368073;
157;12;106.200004578;178.988601685;68;175.295570374;13;77.8000030518;146.601104736;47;109.726505756;
158;12;112.200004578;161.988586426;69;175.385829449;13;80.8000030518;141.601104736;48;109.99575901;
159;12;105.200004578;169.988586426;73;175.472765923;13;77.8000030518;142.601104736;48;110.207514286;
160;12;106.200004578;174.988586426;74;175.556347847;13;74.8000030518;149.601104736;48;110.400880337;
161;12;105.200004578;182.988601685;72;175.636562347;13;77.8000030518;142.601089478;49;111.587869167;
162;12;107.200004578;167.189453125;67;175.713413239;13;79.8000030518;139.601104736;52;111.918336272;
163;12;103.200004578;171.189453125;67;175.786921024;13;73.8000030518;148.601104736;52;114.38600111;
164;12;105.200004578;158.089447021;68;175.857120991;13;74.8000030518;151.601104736;55;116.765641093;
165;12;99.4000015259;165.089447021;69;175.924060822;14;71.8000030518;160.601104736;56;119.053465366;
166;12;101.400001526;170.089447021;69;175.987800121;15;71.8000030518;166.601104736;55;121.248544097;
167;12;102.400001526;175.089447021;63;176.0;15;73.8000030518;162.601104736;56;123.352363348;
168;12;104.400001526;163.489440918;62;176.0;15;69.8000030518;167.026657104;55;126.283574343;
169;12;109.400001526;159.489440918;62;176.0;15;67.8000030518;174.575897217;55;129.147759676;
170;12;100.400001526;162.489440918;62;176.0;15;69.8000030518;173.575897217;56;131.938338518;
171;12;100.400001526;170.489440918;62;176.0;15;67.8000030518;175.575897217;56;135.649418116;
172;12;102.400001526;175.489440918;68;176.0;15;66.8000030518;181.575897217;53;139.2313658;
173;12;103.400001526;180.489440918;68;176.0;15;69.8000030518;185.575897217;54;142.744469285;
174;12;103.400001526;185.489440918;68;176.239999771;15;70.8000030518;193.575897217;51;145.217226744;
175;12;103.400001526;190.489440918;68;176.47462368;15;72.8000030518;199.575897217;52;147.604593158;
176;12;103.400001526;195.489440918;71;176.702878475;15;73.8000030518;200.575897217;52;149.962022185;
177;12;103.400001526;200.489456177;65;176.923880577;15;73.8000030518;207.575897217;53;152.283619642;
178;12;106.400001526;181.489440918;66;177.136867523;15;77.8000030518;204.575897217;53;154.564046264;
179;12;102.400001526;185.489440918;68;177.341205597;15;72.8000030518;206.575897217;54;156.79845202;
180;12;103.400001526;190.489440918;69;177.536393166;15;71.8000030518;212.12121582;55;158.982454062;
181;12;103.400001526;195.489440918;77;177.722060204;15;74.8000030518;208.164657593;54;161.112166405;
182;12;103.400001526;200.489440918;78;177.897964001;15;73.8000030518;208.20880127;55;163.184261084;
183;12;103.400001526;205.489440918;78;178.06398201;15;73.8000030518;212.253601074;56;165.196027994;
184;12;105.400001526;204.489440918;79;178.22010231;15;75.8000030518;213.299057007;56;167.139715314;
185;12;103.400001526;209.489456177;80;178.366412163;15;77.8000030518;211.34513855;57;168.785941362;
186;12;106.400001526;190.489440918;82;178.503085136;15;77.8000030518;212.391830444;53;170.217685461;
187;12;102.400001526;194.489456177;82;178.630369186;15;78.8000030518;213.439102173;54;171.564703465;
188;12;105.400001526;175.489440918;81;178.748573303;15;80.8000030518;209.575897217;52;172.893359542;
189;13;101.400001526;179.489440918;79;178.858055115;15;78.8000030518;207.575897217;50;172.334108114;
190;14;102.400001526;184.489440918;77;178.959209442;15;80.8000030518;202.575897217;51;171.927294612;
191;14;103.400001526;189.489456177;77;179.0;15;81.8000030518;203.575897217;56;174.149732828;
192;14;106.400001526;172.871459961;73;179.0;15;81.8000030518;206.575897217;53;176.229146838;
193;14;102.400001526;176.871459961;69;179.0;15;76.8000030518;213.575897217;51;178.12322998;
194;14;103.400001526;181.871459961;69;179.0;15;76.8000030518;215.297317505;51;179.46259284;
195;15;106.400001526;168.871459961;69;180.0;15;76.8000030518;219.343383789;53;180.526356697;
196;15;103.400001526;173.871459961;69;189.579998612;16;76.8000030518;223.543380737;53;179.581979394;
197;15;108.199996948;173.371459961;68;196.567103505;16;81.8000030518;213.775894165;53;187.762668014;
198;15;106.872001648;177.371459961;62;204.741430283;16;76.8000030518;217.975891113;51;192.330235004;
199;15;107.424118042;186.371459961;63;211.004240632;16;78.8000030518;224.277755737;52;196.333900928;
200;15;111.869285583;197.360412598;63;215.680254102;16;82.8000030518;220.711532593;53;202.57569325;
201;15;116.222671509;209.064575195;61;219.817397594;17;80.8000030518;226.089447021;54;207.935726047;
202;15;120.896591187;222.725265503;61;222.532559514;17;83.1999969482;228.303268433;54;213.550274491;
203;15;119.126647949;179.567550659;62;224.194402695;17;85.1999969482;236.413574219;56;217.810577512;
204;15;112.846443176;203.367675781;62;225.89562583;17;89.1999969482;241.528060913;57;221.552580476;
205;15;115.956703186;221.3671875;62;227.461377978;17;94.1999969482;255.491256714;58;224.587731719;
206;15;116.057861328;190.884857178;63;228.268200397;17;100.199996948;264.479644775;59;227.153630733;
207;15;110.150398254;201.893096924;63;229.706808805;18;104.004547119;279.23135376;58;230.047970414;
208;15;113.150398254;181.559692383;60;230.364345074;18;109.131790161;296.970367432;56;231.860613227;
