Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;2;9.19999980927;10.0;5;21.0;1;14.0;10.0;5;20.0;
5;2;10.3000001907;10.0;5;21.1200000048;1;15.0;10.0;4;20.0;
6;2;11.3360004425;10.0;5;21.2530560493;1;16.0;10.0;4;20.3999996185;
7;2;11.375916481;10.0;5;21.8127820492;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;11.5438346863;10.1999998093;5;22.3170127869;2;18.0358409882;10.3632001877;3;22.8494274616;
9;2;11.6951036453;10.3632001877;5;22.7783694267;2;18.7096557617;10.9097137451;3;23.7921946049;
10;2;11.8335103989;10.4951858521;5;24.1197800636;2;20.7096557617;11.3658018112;3;24.5663278103;
11;2;12.2359342575;11.0209560394;5;25.3230593204;2;22.7096557617;11.7372808456;3;25.1909153461;
12;2;14.2359342575;11.4571752548;5;26.4056642056;2;23.7657661438;12.0336990356;4;25.6883610487;
13;2;16.2359333038;11.8107032776;5;27.3911669254;2;24.78515625;12.2662630081;4;26.0812431574;
14;2;17.2173500061;12.0916318893;5;28.3050293922;2;25.8048820496;12.446267128;4;26.2221269608;
15;2;17.4915084839;12.3113050461;5;29.1714119911;2;26.8249320984;12.5;4;26.2560760975;
16;2;17.7514228821;12.4808797836;5;29.790178299;2;27.8453006744;12.5;4;26.2905418873;
17;2;19.8238372803;12.5;5;30.4229521751;2;28.8659801483;12.5;4;26.3255085945;
18;2;21.0136699677;12.5;5;31.1049995422;2;29.7953052521;12.5;4;26.3609591722;
19;2;22.2182846069;12.5;6;31.8311891556;2;29.816576004;12.5;5;26.3968753815;
20;2;23.4361400604;12.5;6;32.5941519737;2;29.8381252289;12.5;6;26.4332377911;
21;2;23.7782459259;12.5;6;33.38438797;2;29.8599433899;12.5;7;26.4700255394;
22;2;24.0153160095;12.5;6;34.1905984879;2;29.8820152283;12.5;7;26.5072168112;
23;3;24.2571792603;12.5;5;35.0002355576;2;29.9043292999;12.5;7;26.5447884798;
24;3;24.5000705719;12.5;6;35.8002309799;2;29.9268722534;12.5;7;26.5827163458;
25;4;24.740070343;12.5;5;36.5778226852;3;29.9496307373;12.5;6;26.6209751368;
26;4;24.9733467102;12.5;5;37.3213710785;3;29.9725856781;12.5;6;26.6595385075;
27;4;25.1964111328;12.5;5;38.0210561752;3;29.9957237244;12.5;6;26.6983793974;
28;4;25.4063167572;12.5;5;38.6693668365;3;30.01902771;12.5;6;26.7374696732;
29;4;25.6008110046;12.5;5;39.2613372803;3;30.0424823761;12.5;6;26.7767804861;
30;4;23.7784004211;13.5;5;40.7945203781;3;30.0660686493;12.5;6;26.8162822723;
31;4;23.7784004211;14.0;5;41.2887558937;3;30.0897693634;12.5;6;26.8559447527;
32;4;23.7784004211;14.0100002289;5;41.7259783745;3;30.1135673523;14.5;7;26.8957372904;
33;4;22.7784004211;14.0200977325;6;42.1093679667;3;30.1374416351;16.5;7;26.9356285334;
34;5;23.0965766907;14.5;5;42.4430836439;3;30.1613769531;18.5;7;26.9755871296;
35;5;23.5;15.5;5;42.7318480015;3;30.1853523254;20.5;7;27.015581131;
36;5;22.8305683136;14.5;5;42.9806016684;3;30.2093486786;22.5;7;27.0555787086;
37;5;22.5;15.0614061356;5;43.1438889503;3;30.2333469391;22.5;7;28.0955479145;
