Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;2;9.19999980927;10.0;4;21.0;1;13.0;10.0;4;20.0;
4;2;9.19999980927;10.0;4;21.0599999428;1;14.0;10.0;4;20.0;
5;2;10.3179998398;10.0;4;21.1229639053;1;15.0;10.0;4;20.0;
6;2;11.336889267;10.0;4;21.1889609098;1;16.0;10.0;4;20.3999996185;
7;2;11.3566884995;10.0;4;21.6699410677;1;17.0;10.1999998093;4;20.7264003754;
8;2;11.5009822845;10.1999998093;4;22.0818096399;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;11.62454319;10.3632001877;4;22.4358423948;2;18.6916561127;10.9097137451;3;23.7316036224;
10;2;11.7307529449;10.4951858521;4;23.611035943;2;20.6916561127;11.3658018112;3;24.7045617104;
11;2;12.0833110809;11.0209560394;4;24.615765214;2;22.6916561127;11.7372808456;3;25.5774691105;
12;2;14.0833110809;11.4571752548;4;25.4640146494;2;23.9976978302;12.0336990356;3;26.3822109699;
13;2;16.0833110809;11.8107032776;5;26.1761806011;2;25.2014656067;12.2662630081;3;27.1519303322;
14;2;17.2104492188;12.0916318893;5;26.7751014233;2;26.4472923279;12.446267128;3;27.7506024837;
15;2;18.2583217621;12.3113050461;5;27.2831678391;2;27.742017746;12.5;3;28.3350889683;
16;2;19.3089962006;12.4808797836;5;27.4996597767;3;29.0927085876;12.5;2;29.0242819786;
17;2;20.3624725342;12.5;5;27.687142849;3;30.5062255859;12.5;4;29.8281612396;
18;2;21.4187164307;12.5;5;27.883649826;3;31.8968963623;12.5;4;30.7538084984;
19;2;22.3650951385;12.5;6;28.0888605118;3;32.4522857666;12.5;4;31.8036594391;
20;2;22.4266586304;12.5;6;28.3023359776;3;33.082195282;12.5;4;32.9736399651;
21;2;22.4906997681;12.5;6;28.5235154629;3;33.7841835022;12.5;3;34.2515239716;
22;2;22.5570545197;12.5;6;28.7517154217;3;34.5509147644;12.5;3;35.6159830093;
23;2;22.6255149841;12.5;6;28.986133337;3;35.3695907593;12.5;3;37.0368280411;
24;3;22.6958389282;12.5;6;29.22585392;3;36.2220993042;12.5;3;38.47681427;
25;4;22.7677555084;12.5;5;29.4698610306;3;37.0860900879;12.5;3;39.8950042725;
26;4;22.8409576416;12.5;5;29.7170505524;3;37.9370040894;12.5;3;41.2511940002;
27;4;21.5;13.5;5;29.9662499428;3;38.7507171631;12.5;3;42.5104675293;
28;4;21.5;14.5;5;30.2162384987;3;39.5062789917;12.5;3;43.6468143463;
29;4;21.5;15.1081190109;5;30.4657707214;3;40.1880874634;12.5;4;44.6450138092;
30;4;22.5;13.1081190109;5;30.7136011124;3;40.7870101929;14.5;4;45.5005512238;
31;4;21.5;14.1081190109;5;30.9585089684;3;41.3003311157;16.5;4;46.2179584503;
32;4;22.5;12.5;4;31.1993217468;3;41.7307739258;18.5;4;46.8082504272;
33;4;21.5;13.5;4;31.4349379539;3;42.0849494934;20.5;4;47.2862319946;
34;4;22.5;12.5;5;31.6643476486;3;42.3717384338;22.5;4;47.6681671143;
35;4;21.5;13.5;5;31.8866472244;3;42.6008987427;22.5;4;47.9700698853;
36;4;22.5;12.5;5;32.1010527611;3;42.782043457;22.5;4;48.0;
37;4;21.5;13.5;5;32.3069086075;3;42.7999992371;22.5;4;48.0;
38;4;22.5;12.5;5;32.5036902428;3;42.7999992371;22.5;4;48.0;
39;4;23.5;12.5;5;32.6910057068;3;42.7999992371;22.5;4;48.0;
40;4;21.5;13.5;5;33.8685903549;3;42.7999992371;22.5;4;48.0;
41;4;22.5;15.0;5;34.0863025188;3;42.7999992371;22.5;4;48.0;
42;4;24.5;18.0;5;34.2960858345;3;42.7999992371;22.5;7;48.0;
43;4;25.8305931091;21.0;5;34.4980376959;3;42.7999992371;22.5;7;48.0;
44;4;26.3494110107;24.0;5;35.6923371553;3;42.7999992371;22.5;7;49.9200000763;
45;4;27.4077014923;27.0;6;35.8792347908;3;43.9519996643;23.0;8;51.4367370605;
46;4;28.0827789307;30.0;6;36.0590367317;3;42.4200019836;24.3899993896;8;52.6090259552;
47;4;28.1186981201;31.1650218964;7;36.2320948839;3;41.7767105103;25.6872596741;9;53.4995059967;
48;4;28.1519813538;32.1960754395;8;36.3987919092;3;41.0436935425;26.9097423553;9;54.0;
49;4;28.1827468872;33.2281532288;9;36.5224741697;3;40.1520004272;28.0;9;54.0;
50;5;26.1827468872;34.9612350464;9;36.5906432867;3;39.1520004272;29.0;9;54.0;
51;5;25.5;35.9953231812;9;36.6607804298;3;38.1520004272;30.0;11;54.0;
52;5;25.9982337952;36.2000007629;10;36.7328453064;3;37.1520004272;31.0;13;54.0;
53;5;25.5;38.0664215088;11;36.8067884445;3;36.1520004272;32.0;13;54.0;
54;6;25.5;38.6033935547;11;36.8825509548;3;35.1520004272;31.0;13;54.0;
55;6;25.5;38.6412734985;11;36.9600640535;3;35.1520004272;31.0;14;54.0;
56;6;25.5;38.6800308228;12;37.0392494202;3;35.1520004272;31.0;14;54.0;
57;6;26.1117744446;37.7000007629;12;37.120018959;3;35.1520004272;31.0;15;54.0;
58;6;25.5;38.7000007629;13;37.2022752762;3;35.1520004272;31.0;18;54.0;
59;6;26.1606826782;37.7000007629;13;37.2859115601;4;35.1520004272;31.0;17;54.0;
60;6;25.5;38.7000007629;13;38.3708124161;4;35.1520004272;31.0;17;54.0;
61;6;26.5;39.8854064941;15;38.49685359;4;35.1520004272;32.0;17;54.0;
62;6;27.5;40.9284286499;15;38.6250874996;4;35.1520004272;33.0;18;54.0;
63;6;28.2631721497;40.7000007629;16;38.7553768158;4;35.1520004272;34.0;18;54.0;
64;6;27.5;42.7000007629;17;38.8875752687;4;34.3999977112;35.0;18;54.0;
65;6;28.3161392212;42.7000007629;17;40.2448703051;4;33.3999977112;36.0;18;54.0;
66;6;29.642906189;41.8315925598;18;41.3729869127;4;32.3999977112;37.0;18;55.0;
67;6;28.0340003967;44.2713317871;18;42.3066688776;4;32.3999977112;39.0;19;55.0599999428;
68;6;30.10912323;41.6200523376;18;43.0821666718;4;32.3999977112;41.0;19;55.1229639053;
69;6;30.3458442688;41.8957290649;19;43.5849581957;4;31.5999984741;43.0;19;55.1889609098;
70;6;28.3999996185;43.6254959106;20;43.8994060755;4;31.5999984741;45.0;20;55.2580518723;
71;6;29.3999996185;42.227016449;20;44.2025965452;4;31.5999984741;47.0;20;55.3302885294;
72;6;31.3999996185;40.6559753418;21;44.4030930996;5;31.5999984741;48.0;15;70.4057120085;
73;6;32.431098938;40.7160758972;22;44.6061954498;5;33.5999984741;47.0;15;71.534350872;
74;6;32.4575233459;40.7778549194;22;44.8116828203;5;35.5999984741;47.0;14;72.571197629;
75;6;29.3999996185;42.8412818909;22;45.0193203688;5;36.5999984741;47.0;14;73.5057060719;
76;6;28.3999996185;44.7555923462;22;45.2288589478;5;37.5999984741;47.0;15;74.3342055082;
77;6;29.3999996185;43.8221588135;22;45.4400359392;6;38.5999984741;47.0;14;75.0589455366;
78;6;30.3999996185;44.8901901245;24;45.6525757313;6;36.5999984741;49.0;14;75.6866307259;
79;6;31.3999996185;45.9596252441;24;45.8661903143;6;35.5999984741;51.0;14;76.2268302441;
80;6;29.3999996185;48.0303573608;24;46.0805803537;6;34.5999984741;53.0;16;76.6905238628;
81;6;28.3999996185;50.1023025513;25;46.2954360247;6;33.5999984741;55.0;16;77.0889573097;
82;6;27.3999996185;51.4200782776;26;46.5104396343;6;33.5999984741;57.0;16;77.3341217041;
83;6;24.3999996185;53.532043457;26;46.7252649069;6;33.5999984741;59.0;17;77.4430289268;
84;6;22.3999996185;55.6439247131;26;46.9395810366;6;33.5999984741;61.0;18;77.5543570518;
85;6;21.3999996185;57.7555656433;28;47.1530530453;6;33.5999984741;63.0;20;77.667914629;
86;6;20.3999996185;59.8667907715;28;47.365344882;7;33.5999984741;65.0;20;77.9435658455;
