Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
40;2;19.5;16.5;8;41.6896247864;3;31.0089225769;22.5;6;28.4369900227;
41;2;19.5;16.5;9;41.9083213806;3;31.0621948242;22.5;6;28.5250804424;
42;2;21.5;18.5;9;42.0;3;31.1150474548;22.5;7;28.6123232841;
43;2;23.5;19.5;9;42.0;3;31.1673927307;22.5;7;29.6985738277;
44;2;24.5;20.5;9;42.0;3;32.2191429138;23.5;7;29.9136937857;
45;2;25.5;21.5;9;42.0;3;33.2702178955;24.5;8;30.142983079;
46;2;26.5;22.5;9;42.0;3;34.0857887268;25.5;9;30.3877496719;
47;2;26.6000003815;22.5;12;42.0;3;34.2326507568;26.5;10;30.649335146;
48;2;26.6000003815;22.5;12;42.0;3;34.3896026611;27.5;10;30.9290825129;
49;2;26.6000003815;22.5;12;42.0;3;34.5574493408;27.5;10;31.2282955647;
50;2;26.6000003815;22.5;13;42.0;3;34.7369766235;27.5;10;31.5481905937;
51;2;26.6000003815;22.5;14;42.0;3;34.9289131165;27.5;11;31.8898336887;
52;2;26.6000003815;22.5;14;42.0;3;35.1338996887;27.5;12;33.4352514744;
53;3;26.6000003815;22.5;11;57.0;3;36.0611495972;28.0;13;34.7971320152;
54;3;27.6000003815;23.5;11;57.75;3;36.8782806396;28.3899993896;13;36.0102522373;
55;3;28.6000003815;24.5;11;58.4193744659;3;37.6061515808;28.6872596741;14;37.1100811958;
56;3;29.6000003815;25.5;12;59.0072898865;3;38.2660522461;28.9097423553;15;37.9803624153;
57;3;28.6000003815;27.5;14;59.5162696838;4;38.7882156372;29.0;15;38.702644825;
58;3;28.6000003815;29.5;14;59.9513263702;4;37.1043510437;30.0;15;39.4539132118;
59;4;28.6000003815;30.5;13;60.3190898895;4;36.4400901794;31.0;16;40.2294406891;
60;4;28.6000003815;31.5;14;60.6270179749;4;36.5869255066;31.9589500427;17;41.0233273506;
61;4;29.088104248;32.5;14;60.8827629089;4;36.9538192749;32.0501480103;18;41.8286194801;
62;4;29.1648292542;33.5;14;61.0;4;37.3308601379;32.1385917664;18;42.6375236511;
63;4;29.2000007629;34.5;14;61.0;5;37.7136535645;32.2240524292;14;73.1917133331;
64;4;29.2000007629;35.5;14;61.0;5;40.0974388123;34.3063240051;14;77.60958004;
65;4;30.2000007629;33.5;14;61.0;5;42.4773139954;36.3852577209;15;81.3107427359;
66;4;29.2000007629;34.5;14;63.25;5;43.580406189;38.4607315063;15;84.2509405613;
67;4;28.3710002899;33.5;14;65.0925273895;5;44.0136642456;40.5326652527;16;86.5185513496;
68;4;28.513666153;34.3899993896;14;66.5780658722;5;44.4366188049;42.6010093689;16;88.2615872622;
69;4;29.6311988831;35.6872596741;15;67.761598587;5;44.8464775085;43.6657562256;17;89.5226262808;
70;4;28.7270107269;34.6872596741;15;68.5335483551;6;45.2412719727;44.7269172668;17;90.2688077688;
71;5;29.7999992371;35.6872596741;15;69.8199977875;6;46.6198310852;43.7269172668;17;90.9803273678;
72;5;30.7999992371;36.6872596741;15;70.2000000477;6;47.9817619324;43.7269172668;17;91.6578090191;
73;5;31.1599998474;35.6872596741;16;70.4376000166;6;49.3273239136;44.0;18;92.3028006554;
74;5;31.7999992371;36.0;16;70.7188290358;6;49.1159210205;46.0;20;92.9175233841;
75;5;32.7999992371;37.0;16;71.0502393246;6;50.0714416504;48.0;19;93.4594211578;
76;5;32.7999992371;38.0;15;71.438754797;6;50.2504768372;50.0;18;93.9448719025;
77;5;32.6999969482;39.0;15;71.8914179802;6;50.3873748779;52.0;20;94.4137914181;
78;5;32.4000015259;40.0;13;72.4150128365;6;50.5063896179;54.0;20;94.852899313;
79;5;32.4000015259;41.0;14;73.0155425072;6;50.5999984741;56.0;20;95.1475343704;
80;5;32.4000015259;42.0;14;73.6975607872;6;50.5999984741;58.0;20;95.4524803162;
81;4;30.3999996185;29.0;14;53.4633779526;7;46.5999984741;62.0;15;116.766269684;
82;4;28.3999996185;30.0;15;54.3122024536;8;45.5999984741;67.0;16;117.087217331;
83;4;27.3999996185;31.0;16;55.2393260002;8;44.5999984741;72.0;16;117.413449287;
84;4;26.3999996185;32.0;16;56.2355060577;8;42.7999992371;77.0;19;117.742941856;
85;4;25.3999996185;33.0;14;57.2867269516;8;41.7999992371;82.0;20;118.073566437;
86;4;24.3999996185;34.0;13;58.3745069504;9;41.7999992371;84.0;19;118.40314436;
87;4;23.3999996185;35.0;12;59.476849556;9;39.7999992371;89.0;20;119.833692551;
88;4;22.3999996185;36.0;13;60.5698070526;10;39.7999992371;90.9795837402;20;121.294559002;
89;4;22.0;37.0;13;61.6294660568;10;38.7999992371;95.4967803955;22;122.765755653;
90;4;22.0;38.0;12;62.6340303421;11;39.7999992371;97.0270843506;21;124.226273537;
91;4;22.0;39.0;12;63.5656280518;11;41.7999992371;96.5628814697;21;126.655226707;
92;4;22.0;40.0;13;64.4115219116;11;42.7999992371;101.096076965;18;128.10302484;
93;4;23.0;41.0;13;65.164560318;11;44.7999992371;105.618545532;19;129.486596465;
94;3;24.0;42.0;13;65.8228969574;13;44.7999992371;105.618545532;16;131.792057991;
95;3;23.0;41.0;13;66.3891487122;13;42.7999992371;112.618545532;16;133.069243073;
96;3;23.0;41.0;13;66.8692626953;13;43.7999992371;116.618545532;17;135.254838467;
97;3;24.0;42.0;13;67.2713165283;13;45.473777771;121.618545532;18;136.406374693;
98;3;24.0;41.0;14;67.6044559479;13;45.5133743286;129.618545532;19;137.467663884;
99;3;25.0;41.0;14;67.8780441284;13;48.2286109924;131.618545532;20;138.442349434;
100;3;26.0;41.0;14;68.0;13;48.3115463257;132.618545532;23;139.336119771;
