Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
40;3;21.5;13.3266859055;5;26.6756366491;2;29.0;22.5;2;26.4962974787;
41;3;22.0026912689;12.5;5;26.6978281736;2;29.0;22.5;2;26.5187973976;
42;3;22.0093479156;14.5;5;26.7199368477;2;29.0;22.5;3;26.5412938595;
43;3;22.0159816742;16.5;5;26.7419531345;2;29.0;22.5;3;26.5637768507;
44;3;22.0225868225;18.5;6;26.7638677359;3;29.0;22.5;2;26.5862361193;
45;3;22.0291595459;20.5;8;27.7856714725;3;29.0;22.5;2;26.6086617708;
46;3;23.0357017517;23.5;9;27.8273553848;3;29.0;22.5;2;26.6310436726;
47;3;24.0422058105;24.5;9;27.8691066504;3;29.0;22.5;2;26.6533719301;
48;4;25.3607330322;26.5;9;28.9109107256;3;29.0;22.5;3;26.6756366491;
49;4;26.3732719421;28.5;9;29.0427525043;3;29.0;22.5;3;26.6978281736;
50;4;26.3858261108;30.5;9;29.1817362309;3;29.0;22.5;3;26.7199368477;
51;4;26.3983840942;31.5;11;29.3282284737;3;29.0;22.5;3;26.7419531345;
52;4;26.4109477997;32.5;12;29.4825823307;3;29.0;22.5;3;26.7638677359;
53;4;26.4235057831;32.5;12;29.6451307535;3;29.0;22.5;3;26.7856714725;
54;4;26.4360599518;32.5;13;29.816177249;3;29.0;22.5;4;27.8073554039;
55;5;26.4486026764;32.5;12;29.9959874153;3;29.5999984741;23.0;4;28.6089113951;
56;5;26.4611282349;32.5;12;30.1689893007;3;30.0680007935;23.3899993896;4;30.2248463631;
57;5;26.4688987732;32.5;13;30.3470811844;3;31.4247112274;24.6872596741;5;30.7710863352;
58;5;25.5;34.1257171631;13;30.5346108675;3;32.6916885376;25.9097423553;5;31.0582567453;
59;5;25.5;34.1366577148;14;30.7315919399;3;32.7999992371;27.0;5;31.170527935;
60;5;25.5;34.1476516724;13;30.9379469156;3;32.7999992371;28.0;5;31.2886363268;
61;5;25.5;34.1586914062;13;32.1534963846;3;30.7999992371;30.0;5;31.4127861261;
62;5;26.9018650055;34.5;12;32.4179507494;3;31.7999992371;29.7288532257;7;31.5431596041;
63;5;27.5;36.180896759;12;32.6920874119;3;29.7999992371;30.7838249207;8;31.6799117327;
64;5;27.9152297974;36.5;12;32.9753805399;3;30.7999992371;29.8420829773;8;31.8073750734;
65;5;27.5;38.2032318115;13;33.2671780586;3;31.7999992371;29.9036865234;9;31.9373728037;
66;5;27.5;39.2144393921;13;33.6034160852;3;29.7999992371;30.9686870575;10;32.0742022991;
67;5;27.5;39.8315849304;14;34.9742072821;3;30.7999992371;30.0371017456;11;32.2178573608;
68;5;27.7999992371;40.3778953552;14;36.1360807419;3;31.7999992371;30.1089286804;11;32.3682756424;
69;5;28.0340003967;40.8157920837;14;37.1221891642;3;29.7999992371;31.1841373444;10;32.5253331661;
70;5;28.6679954529;40.4031562805;15;37.9669373035;3;30.7999992371;30.2626667023;10;32.6888401508;
71;6;28.3458442688;41.4361495972;15;38.5537519455;3;31.7999992371;30.3444194794;11;32.8585371971;
72;6;28.3999996185;40.0;15;38.9647915363;3;29.7999992371;31.4292678833;11;33.0340931416;
73;6;28.875869751;40.8403320312;15;39.3787256479;3;30.7999992371;30.5170459747;11;33.2151043415;
74;6;28.882598877;40.8850326538;16;39.7936810255;3;31.7999992371;30.6075515747;11;33.4010946751;
75;7;28.8893127441;40.9313201904;15;40.2077999115;3;29.7999992371;31.7005462646;12;33.5915186405;
76;7;28.3999996185;40.0;14;40.6192830801;3;30.7999992371;30.795759201;11;33.7857651711;
77;7;28.9026908875;42.0;15;41.0264276266;3;31.7999992371;29.0;11;33.9831638336;
78;7;27.3999996185;42.9282836914;15;42.4276623726;3;29.7999992371;31.0;11;34.1829924583;
79;7;28.9159812927;44.1316261292;15;42.8515734673;3;30.7999992371;31.0;11;34.3844876289;
80;7;26.3999996185;48.0562057495;14;44.8791182041;3;31.7999992371;31.192243576;12;34.586853981;
81;7;25.3999996185;47.0200004578;12;46.5566501617;3;29.7999992371;32.2934265137;12;34.7892785072;
82;7;24.3999996185;50.9503974915;11;48.9383715391;3;30.7999992371;31.3946380615;13;34.9909415245;
83;7;24.3999996185;54.3434829712;11;50.1437029839;3;31.7999992371;31.4954719543;13;35.191031456;
84;7;24.3999996185;56.4414138794;12;51.0835242271;3;29.7999992371;32.5955162048;13;35.3887562752;
85;7;24.0;58.5825386047;12;51.7994923592;3;30.7999992371;31.6943778992;13;35.5833573341;
86;7;24.0;60.7278213501;12;52.5055143833;3;31.7999992371;31.7916793823;13;35.7741208076;
87;7;24.0;62.8769836426;13;53.2003916502;3;29.7999992371;32.8870620728;13;35.9603867531;
88;7;24.0;64.0296630859;14;53.8832253218;3;30.7999992371;31.9801940918;13;36.1415596008;
89;7;24.0;65.1854476929;14;54.5533694029;3;31.7999992371;32.0707778931;14;36.3171124458;
90;8;24.0;66.3438644409;14;55.2103751898;3;29.7999992371;33.1585540771;14;36.4865932465;
91;8;24.0;67.5043869019;14;55.8539433479;3;28.7999992371;35.5406150818;13;36.6496276855;
92;8;24.0;68.6664581299;15;56.483872056;3;27.7999992371;36.6547393799;13;36.8059186935;
93;8;24.0;69.8294525146;17;57.1000235081;3;26.7999992371;37.7641448975;14;36.9552459717;
94;8;24.0;70.992767334;17;57.7022904158;3;25.7999992371;38.8686714172;14;37.0974636078;
95;8;25.0;69.1557159424;17;58.2416232824;3;24.7999992371;39.9682235718;14;37.2324953079;
96;8;24.0;70.3176879883;18;59.7012387514;3;23.7999992371;41.0627441406;14;37.3603301048;
97;8;25.0;72.478012085;18;60.1795196533;3;22.7999992371;42.1522293091;15;37.4810152054;
98;8;27.0;71.6360855103;19;60.6553336382;3;21.7999992371;43.2367095947;15;37.5946507454;
99;8;26.0;73.7913208008;19;61.1274112463;3;20.7999992371;44.3162536621;14;37.7013821602;
100;8;26.0;75.9431686401;21;61.5945665836;3;19.7999992371;43.3162536621;14;37.8013935089;
