Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;12.1000003815;6;23.0;2;8.30000019073;12.0;5;21.0900000334;
4;1;9.0;11.5;6;23.0;2;9.32699966431;11.0;5;21.1871190071;
5;1;9.60000038147;11.5;6;23.0;2;10.3561353683;10.0;5;21.2917383909;
6;1;10.6000003815;11.5;6;23.0;2;11.5812826157;10.0;5;21.4042263031;
7;1;11.6000003815;11.5;6;23.0;2;12.631901741;10.0;5;21.5249304771;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;13.6862182617;10.0;5;22.0694183111;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;14.7512378693;10.1999998093;5;22.5515855551;
10;2;12.4463853836;11.9106416702;5;25.0;2;15.1482124329;10.3632001877;5;23.8668255806;
11;2;12.5000009537;12.0;5;26.2200007439;2;15.7400722504;10.9097137451;5;25.0237190723;
12;2;14.4523849487;12.6000003815;5;27.1977963448;2;16.2606735229;11.3658018112;5;26.0350353718;
13;2;16.4523849487;13.0788002014;5;27.9616857767;2;18.850194931;11.7372808456;5;26.9207777977;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;20.850194931;12.0336990356;5;27.703961134;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;22.2458877563;12.2662630081;5;28.4073903561;
16;2;20.4769535065;13.943564415;5;29.1228116751;2;23.400428772;12.446267128;5;28.8833937645;
17;2;21.4832286835;14.0;6;29.1438889503;2;24.5662689209;12.5;5;29.2762613297;
18;2;22.4895515442;14.0;6;29.1651208401;2;25.7430610657;12.5;6;29.692073822;
19;2;22.3999996185;14.3495359421;6;29.1864993572;2;26.9301757812;12.5;6;30.1288084984;
20;2;22.7559490204;14.0;6;29.2080165148;2;27.557964325;12.5;6;30.5837950706;
21;2;22.3999996185;14.3624048233;6;29.2296639681;2;27.7627067566;12.5;6;31.0537385941;
22;2;22.3999996185;14.3688993454;6;29.2514331341;3;27.9741821289;12.5;6;31.534784317;
23;2;22.3999996185;14.3754301071;6;29.2733153105;3;28.1906528473;12.5;6;32.0226202011;
24;2;22.3999996185;14.3819942474;6;29.2953014374;3;26.1906528473;13.5;6;32.5126152039;
25;2;22.3999996185;14.3885908127;6;29.3173824549;3;27.1906528473;12.5;6;32.9999876022;
26;2;20.7952136993;15.0;6;29.3395489454;3;28.1906528473;12.5;6;33.4799880981;
27;2;19.801864624;16.0;6;29.3617914915;3;26.1906528473;13.5;5;33.9480848312;
28;2;18.8085365295;17.0;7;29.3841004372;3;27.1906528473;12.5;5;34.4001340866;
29;2;17.8152294159;18.0;7;29.4064661264;3;28.1906528473;12.5;5;34.8325281143;
30;2;16.8219394684;19.0;7;29.428878665;3;26.1906528473;13.5;5;35.2422962189;
31;2;15.8286628723;20.0;7;29.4513280392;3;25.1906528473;13.5;5;35.6271715164;
32;2;14.8353977203;21.0;7;29.4738043547;3;25.1906528473;14.5;6;35.9856081009;
33;2;14.4421415329;22.0;7;29.4962974787;3;24.1906528473;13.5;6;36.3167572021;
34;2;14.4488887787;23.0;8;29.5187973976;3;23.1906528473;13.5;6;36.6204128265;
35;2;14.4556388855;24.0;8;29.5412938595;3;23.1906528473;14.5;7;36.8969306946;
36;3;15.4623880386;25.5;7;30.5637768507;3;23.1906528473;15.5;7;37.1471309662;
37;3;16.0;27.2818889618;8;30.7837361097;3;23.1906528473;17.5;7;37.3722009659;
38;3;16.0;28.391866684;8;31.0403029919;3;22.1906528473;19.5;7;37.5735960007;
39;3;17.0;26.5201511383;9;31.3392544985;3;22.1906528473;20.5;8;37.7529459;
40;3;16.0;27.669626236;9;31.6868566275;3;22.1906528473;21.5;8;38.9119815826;
41;3;16.0;28.8434295654;10;32.0897189379;3;25.1906528473;23.5;8;39.0299999714;
42;3;17.0;27.0448589325;11;32.5545545816;3;28.1906528473;24.5;9;39.0605909824;
43;3;16.0;28.2772769928;12;33.0878250599;3;30.6679191589;25.5;9;39.091766119;
44;3;16.0;29.5439128876;12;33.6952514648;3;32.6819458008;26.5;10;39.1235172749;
45;3;18.0;25.8709774017;13;34.3811897039;3;33.0999984741;27.5;10;39.1558350325;
46;3;19.9143562317;26.8709774017;13;35.147891283;3;33.6201248169;27.5;11;39.1887089014;
47;3;21.144367218;27.8709754944;14;35.9947018623;4;33.6349182129;27.5;10;39.2221269608;
48;3;20.5422058105;28.8709754944;14;36.9172991514;4;33.6499557495;27.5;10;39.2560760975;
49;3;21.0;29.8709754944;14;37.9071059227;4;33.0999984741;28.3792533875;11;39.2905418873;
50;3;22.5550994873;30.0;15;38.9510436058;4;33.0999984741;28.4033794403;12;39.3255085945;
51;3;24.5614814758;29.0;15;40.0317845345;4;33.6964797974;27.5;12;39.3609591722;
52;3;26.0;29.9463615417;15;41.1285917759;4;33.0999984741;28.452671051;12;39.3968753815;
53;3;27.9741039276;29.0;15;42.2187325954;4;33.7285957336;27.5;13;39.4332377911;
54;3;28.0852794647;29.9672336578;16;43.2792981863;4;33.7449569702;27.5;12;39.4700255394;
55;3;28.9837875366;29.0;17;44.289154768;4;33.0999984741;28.5;11;39.5072168112;
56;3;28.6940937042;29.9877548218;17;45.2306706905;5;33.0999984741;28.5550518036;11;39.5447884798;
57;3;26.6940937042;30.9978733063;17;46.0751419067;5;33.0999984741;27.5;12;39.5827163458;
58;3;27.6940937042;30.0;17;46.826631546;5;33.0999984741;28.5;12;41.0268025398;
59;3;28.6940937042;30.0;18;47.4868030548;5;31.5500011444;30.1457614899;12;42.2113308907;
60;4;29.6460399628;30.0;17;48.0574321747;5;33.6623344421;28.3899993896;14;43.172400713;
61;4;29.8172302246;30.0;18;48.5436401367;5;31.9550514221;29.6872596741;14;43.9481779337;
62;4;29.963092804;30.0;18;48.9527797699;5;33.1808662415;28.9097423553;14;44.426424861;
