Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.0;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.0;10.5;5;21.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;2;14.7768793106;10.3632001877;5;22.8494274616;
11;1;12.2000007629;12.0;6;25.2000007629;2;15.282242775;10.9097137451;5;23.7921946049;
12;2;14.1463851929;12.8000001907;4;27.1576004028;2;15.7064886093;11.3658018112;5;24.5663278103;
13;2;16.1463851929;13.0788002014;4;27.9211039543;2;18.2960090637;11.7372808456;4;25.1909153461;
14;2;18.1463851929;13.4505519867;4;28.505926609;2;20.2960090637;12.0336990356;4;25.6883610487;
15;2;19.4584445953;13.7328653336;4;28.9477106333;2;21.3388690948;12.2662630081;4;26.0812431574;
16;2;20.4645595551;13.943564415;4;29.0811508894;2;22.3536624908;12.446267128;4;26.2221269608;
17;2;21.4707298279;14.0;4;29.1018965244;2;23.3687000275;12.5;4;26.2560760975;
18;2;22.4769535065;14.0;5;29.1228116751;2;24.3839759827;12.5;5;26.2905418873;
19;2;22.7368431091;14.0;6;29.1438889503;2;25.3994865417;12.5;5;26.3255085945;
20;2;22.3999996185;14.3431663513;5;29.1651208401;2;25.8464794159;12.5;5;26.3609591722;
21;2;22.3999996185;14.3495359421;5;29.1864993572;2;25.8624305725;12.5;5;26.3968753815;
22;2;22.7559490204;14.0;5;29.2080165148;2;25.8785934448;12.5;5;26.4332377911;
23;2;22.3999996185;14.3624048233;5;29.2296639681;2;25.8949565887;12.5;6;26.4700255394;
24;2;22.3999996185;14.3688993454;6;29.2514331341;2;25.9115104675;12.5;5;26.5072168112;
25;2;22.3999996185;14.3754301071;5;29.2733153105;3;25.25;13.5;4;26.5447884798;
26;3;22.3999996185;14.3819942474;4;29.2953014374;3;25.25;13.5813522339;4;26.5827163458;
27;3;22.3999996185;14.6476507187;3;29.3173824549;3;25.25;13.6079015732;4;26.6209751368;
28;3;22.7952136993;14.0;2;29.3395489454;3;25.25;13.6346826553;4;26.6595385075;
29;3;22.801864624;14.0;2;29.3617914915;3;25.9967918396;12.5;4;26.6983793974;
30;3;20.8085365295;15.0;2;29.3841004372;3;24.0142707825;13.5;3;26.7374696732;
31;3;19.8152294159;16.0;2;29.4064661264;3;23.0318603516;14.5;3;26.7767804861;
32;3;18.8219394684;17.0;2;29.428878665;3;22.0495510101;15.5;3;26.8162822723;
33;3;17.8286628723;18.0;2;29.4513280392;3;21.0673274994;16.5;2;26.8559447527;
34;3;16.8353977203;19.0;2;29.4738043547;3;20.0851745605;17.5;2;26.8957372904;
35;3;15.8421411514;20.0;2;29.4962974787;3;19.1030807495;18.5;3;26.9356285334;
36;3;14.8488883972;21.0;2;29.5187973976;3;18.1210327148;19.5;5;26.9755871296;
37;3;14.4556388855;22.0;3;29.5412938595;3;17.1390151978;20.5;5;27.015581131;
38;3;14.4623880386;23.0;3;29.5637768507;3;16.1570110321;21.5;6;27.0555787086;
39;3;14.4691333771;24.0;5;29.5862361193;3;15.1750106812;22.5;6;27.0955479145;
40;3;14.4758710861;25.0;5;29.6086617708;3;14.9429969788;23.5;6;27.135456562;
41;3;14.4825983047;26.0;5;29.6310436726;3;15.9609556198;22.5;6;27.17527318;
42;3;14.4893131256;27.0;5;29.6533719301;3;16.0;22.5;7;27.2149660587;
43;3;15.496011734;25.0;8;29.6756366491;3;17.0;22.5;8;27.2545039654;
44;3;14.5026912689;26.0;10;29.6978281736;3;19.0;22.5;8;27.293856144;
45;3;14.5093479156;27.0;11;29.7199368477;3;19.0;22.5;10;27.3329925537;
46;3;15.5159816742;26.0;10;29.7419531345;4;20.0;23.5;8;56.1218836308;
47;3;16.5225868225;26.0;10;29.7638677359;4;23.0;23.5;8;58.1730015278;
48;3;17.5291595459;26.0;10;29.7856714725;4;25.0847244263;24.5;8;59.7455952168;
49;3;18.5357017517;26.0;11;29.8073554039;4;27.1019668579;25.5;10;60.8988609314;
50;3;19.5422058105;26.0;12;29.8289107084;4;29.1190605164;26.5;10;61.7176458836;
51;4;20.0;25.9144554138;5;44.8503289223;4;31.1359939575;27.5;11;62.2872099876;
52;4;22.5550994873;25.0;6;45.6216015816;4;32.4027557373;27.5;12;62.3485264778;
53;4;24.5614814758;26.0;6;46.3120951653;4;33.4193344116;27.5;12;62.3849442005;
54;4;25.9678153992;27.0;7;46.9209682941;4;34.4357261658;27.5;13;62.4209127426;
55;4;26.9741039276;28.0;7;47.4507367611;4;35.4519119263;27.5;13;62.4564116001;
56;4;27.9803390503;29.0;8;47.9064058065;4;36.4678840637;27.5;14;62.4914214611;
57;4;28.9865226746;29.0;7;48.294598341;4;34.4836387634;28.5;14;62.5259244442;
58;4;29.1144485474;29.0;7;48.6227653027;4;33.499168396;29.5;15;62.5599038601;
59;4;29.1898040771;29.0;7;48.8827629089;4;32.5144577026;30.5;15;62.59334445;
60;4;29.2486209869;29.0;7;49.0;4;31.529504776;31.5;15;62.6262321472;
61;4;29.2749996185;29.0;6;49.0;4;32.544303894;29.5;16;62.6585543156;
62;4;29.2749996185;29.0;9;49.0;4;33.5588493347;28.5;16;62.690299511;
63;4;29.2749996185;29.0;9;49.0;5;34.573135376;27.5;11;87.6727359295;
64;4;29.2749996185;29.0;10;49.0;5;35.7000007629;29.0;12;91.3778250217;
65;4;29.2749996185;29.0;9;49.0;5;38.0510025024;30.3899993896;14;94.1504039764;
66;4;29.2749996185;29.0;11;49.0;5;40.3185348511;31.6872596741;14;96.1494259834;
67;4;29.2749996185;29.0;11;49.0;5;42.5187683105;32.9097442627;14;97.1043665409;
68;4;29.2749996185;29.0;10;49.0;5;41.5999984741;35.0;15;97.7130360603;
69;4;29.2749996185;29.0;11;49.0;5;42.5999984741;36.0;17;98.1868655682;
70;4;29.2749996185;29.0;11;49.0;5;43.107509613;37.0;17;98.4052968025;
71;4;29.2749996185;29.0;13;50.9949994087;5;41.5999984741;39.0;18;98.4596011639;
72;4;29.8307495117;29.7000007629;13;52.5537564754;5;42.5999984741;39.0;17;98.5128927231;
73;4;30.2627124786;30.2291984558;13;53.7442708015;5;43.1808013916;40.0;16;98.5651330948;
74;4;30.5904808044;30.6162643433;16;54.6400506496;5;42.3043060303;41.0;17;98.6162879467;
75;4;30.8352622986;30.8922767639;16;55.1229560375;5;41.327331543;42.0;17;98.6663269997;
76;4;30.9618873596;31.0;16;55.1468827724;5;38.6999969482;44.0;17;98.7152237892;
77;4;28.3250007629;33.0;15;55.1705653667;5;39.6999969482;44.0;19;98.7629561424;
78;5;27.3250007629;34.0852813721;14;55.1939952374;5;40.3933296204;45.0;19;98.8095054626;
79;5;26.3250007629;35.0969963074;14;55.2171640396;5;40.414276123;46.0;19;98.8548574448;
80;5;25.6000003815;36.108581543;14;55.2400636673;5;40.4346847534;47.0;20;98.8990011215;
81;5;25.6000003815;37.1200332642;14;55.25;5;38.6999969482;49.0;20;98.9419291019;
82;5;25.6000003815;40.108581543;15;55.25;5;39.6999969482;49.0;21;98.9836375713;
83;5;25.6000003815;42.108581543;15;55.25;5;38.6999969482;51.0;21;99.0;
84;5;25.6000003815;44.108581543;15;55.25;5;39.6999969482;51.0;19;99.0;
85;5;25.6000003815;46.108581543;15;55.25;5;40.5;52.0;21;99.0;
86;5;25.6000003815;48.108581543;15;55.25;5;40.5;53.0;19;99.0;
87;5;25.6000003815;50.108581543;16;55.25;5;40.5;54.0;18;99.0;
88;5;25.6000003815;52.108581543;17;55.25;5;40.5;55.0;18;99.0;
89;5;25.6000003815;54.108581543;17;55.25;5;40.5;56.0;19;99.0;
90;5;25.6000003815;56.108581543;20;55.25;5;38.5;58.0;19;99.0;
91;5;26.6000003815;54.125;20;55.25;5;37.5;60.0;20;99.0;
92;5;25.6000003815;55.125;20;55.25;5;36.5;62.0;20;99.0;
93;5;25.6000003815;56.125;21;55.25;5;35.5;64.0;22;99.0;
94;5;26.6000003815;54.125;20;55.25;5;34.5;66.0;22;99.0;
95;5;25.6000003815;55.125;18;55.25;6;32.6999969482;66.0;18;114.0;
96;5;25.6000003815;56.125;17;55.25;6;34.6999969482;65.0;18;115.049999237;
97;6;26.6000003815;54.125;14;70.25;6;37.5;66.0;19;116.004974365;
98;6;26.6000003815;56.125;15;71.2999992371;6;39.5;64.0;19;116.854377747;
99;6;27.6000003815;58.125;15;72.2549743652;6;39.5;65.0;20;117.594552994;
100;6;28.6000003815;57.125;17;73.1043777466;6;40.5;66.0;21;118.227781296;
101;6;27.6000003815;59.125;19;73.8445529938;7;42.5;65.0;20;118.960816383;
102;6;27.6000003815;61.125;21;74.4777812958;7;42.5899963379;67.0;19;119.604896545;
103;6;28.6000003815;59.125;20;75.0108165741;7;42.6807174683;69.0;20;120.170292854;
104;6;27.6000003815;60.125;21;75.4532966614;7;43.7717971802;68.0;20;120.667545319;
105;6;27.6000003815;61.125;22;75.8162899017;7;42.8628768921;70.0;21;121.007956028;
106;6;28.6000003815;59.125;24;76.1111507416;7;42.9535751343;72.0;20;121.207875729;
107;7;27.6000003815;60.125;24;76.25;7;41.953578949;72.0;21;122.40536499;
108;7;27.6000003815;61.125;25;76.25;7;42.9535751343;74.0;21;122.639667988;
109;7;28.6000003815;59.125;25;76.25;7;44.9535751343;77.0;21;122.871259212;
110;7;27.6000003815;60.125;25;76.25;7;46.3055343628;77.0;21;123.099485636;
111;7;27.6000003815;61.5750007629;24;76.25;7;45.8947677612;80.0;22;123.323755622;
112;7;27.6000003815;62.5750007629;25;76.25;7;45.9956893921;83.0;23;123.54354465;
113;7;27.6000003815;63.5750007629;25;77.25;7;46.5492630005;83.0;23;123.758399725;
114;7;28.6000003815;66.5749969482;26;77.3099999428;7;46.1912765503;84.0;24;123.967941999;
115;7;29.6000003815;69.5749969482;26;77.3729639053;7;46.2855682373;86.0;26;124.171866179;
116;7;29.6000003815;69.5749969482;28;77.4389609098;7;47.3773345947;85.0;27;124.369941115;
117;7;29.6000003815;72.5749969482;28;77.5080518723;7;45.8354034424;88.0;28;124.562004447;
118;7;30.6000003815;72.5749969482;29;77.5802885294;7;46.5529022217;89.0;28;124.747960567;
119;7;29.6000003815;71.5749969482;28;77.6557120085;8;47.6365814209;88.0;27;124.927774429;
120;7;29.6000003815;72.5749969482;28;77.734351635;8;46.7174987793;90.0;28;125.101464748;
121;7;30.6000003815;70.5749969482;28;77.8162232637;9;46.7956542969;92.0;28;125.269098401;
122;7;29.6000003815;71.5749969482;31;77.9013283253;9;47.87109375;91.0;28;125.43078351;
123;7;29.6000003815;72.5749969482;31;78.1674820185;9;46.9438476562;93.0;29;125.586662054;
124;7;30.6000003815;70.6301269531;32;78.4523801804;9;47.013999939;95.0;30;125.736904263;
125;7;29.6000003815;71.6858978271;33;78.75679636;9;46.0816040039;95.0;31;125.881701827;
126;7;29.6000003815;72.7422332764;33;79.0813548565;9;45.1467666626;95.0;31;125.951254249;
127;7;30.6000003815;71.7990493774;31;79.4264829159;9;45.178062439;95.0;33;126.010743141;
128;7;29.6000003815;73.8562545776;31;79.7923614979;9;44.2048339844;95.0;31;126.070849419;
129;7;29.6000003815;75.9137649536;32;80.1788733006;9;42.2999992371;97.1999969482;32;126.131507635;
130;7;30.6000003815;74.9714813232;33;80.5855538845;9;41.6999969482;95.1999969482;35;126.192649841;
131;7;29.6000003815;77.0293197632;33;81.0115478039;9;42.6999969482;95.1999969482;36;126.254205227;
132;7;29.6000003815;76.0871734619;34;81.4555747509;9;43.6999969482;96.1999969482;37;126.316101074;
