Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;2;11.3000001907;10.0;3;21.0;1;6.0;12.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0599999428;1;7.0;11.0;5;20.0;
3;2;11.3179998398;10.0;3;21.1229639053;1;8.0;10.0;5;20.0;
4;2;11.336889267;10.0;3;21.1889609098;1;9.0;10.0;5;20.0;
5;2;12.5350322723;10.0;3;21.2580518723;1;9.0;10.0;4;20.0;
6;2;13.5661230087;10.0;3;21.3302885294;1;10.0;10.0;4;20.0;
7;2;14.5986299515;10.0;3;21.8190145493;1;11.0;10.0;4;20.0;
8;2;14.8185567856;10.1999998093;3;22.2388005257;1;11.0;10.0;4;20.3999996185;
9;2;15.0074596405;10.3632001877;3;23.4601941109;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;15.5570878983;10.9097137451;3;24.5095257759;2;11.2179203033;10.5631999969;3;21.9903717041;
11;2;17.5570869446;11.3658018112;2;25.3986660242;2;11.597111702;10.4951858521;3;23.0819120407;
12;2;19.5570869446;11.7372808456;2;26.1468911171;2;11.9245738983;11.0209560394;3;23.99553442;
13;2;20.7545146942;12.0336990356;2;26.7767255306;2;13.9245738983;11.4571752548;2;24.7449600697;
14;2;21.8286323547;12.2662630081;2;27.3107893467;2;15.9245738983;11.8107032776;2;25.3503712416;
15;2;22.9069576263;12.446267128;2;27.6016011238;2;16.6051120758;12.0916318893;2;25.8344515562;
16;2;23.9894638062;12.5;3;27.7940778732;2;16.7503356934;12.3113050461;2;26.2195074558;
17;3;25.0760784149;12.5;2;27.9954168797;2;16.865852356;12.4808797836;2;26.3048160076;
18;3;26.1666793823;12.5;2;28.2052333355;2;16.8914451599;12.5;1;26.3530313969;
19;3;26.6923542023;12.5;3;28.4230215549;2;18.8944358826;12.5;2;26.4023760557;
20;3;26.7903594971;12.5;3;28.6481528282;2;19.9092407227;12.5;2;26.4528282881;
21;3;26.8916683197;12.5;3;28.8798778057;2;20.488527298;12.9358482361;2;26.5043625832;
22;3;26.9959449768;12.5;3;29.117331028;2;21.488527298;12.9513092041;2;26.5569496155;
23;3;27.1027984619;12.5;3;29.3595399857;2;21.9670848846;12.5;2;26.6105561256;
24;3;27.2117919922;12.5;3;29.6054382324;3;21.9831676483;12.5;1;26.6651450396;
25;3;27.3224468231;12.5;3;29.8538813591;3;21.5;12.99954319;2;26.72067523;
26;3;27.4342460632;12.5;3;30.1036677361;3;21.5;13.0162029266;2;26.7771017551;
27;3;27.5466499329;12.5;3;30.3535604477;3;22.0331306458;12.5;2;26.8343759775;
28;3;27.6591033936;12.5;3;30.6023101807;3;21.5;13.4171876907;2;26.8924454451;
29;3;27.7710399628;12.5;3;30.8486824036;3;22.0677337646;12.5;2;26.9512542486;
30;3;27.8819065094;12.5;2;31.0914797783;3;21.5;13.4756269455;2;27.0107431412;
31;3;27.9911651611;12.5;2;31.3295664787;3;21.5;13.5053710938;2;28.0708494186;
32;3;28.0983047485;12.5;2;31.5618891716;3;23.1212539673;12.5;2;28.1615076065;
33;3;28.2028503418;12.5;3;31.7874941826;3;23.5;13.5;2;29.5671858788;
34;3;28.3043727875;12.5;3;32.0055427551;3;24.5519790649;13.125;2;30.7123413086;
35;3;28.4024944305;14.5;3;32.2153205872;3;24.8861732483;13.6171875;2;31.6312494278;
36;3;28.4968948364;16.5;3;32.41624403;3;25.1523189545;13.9937877655;2;32.3648964167;
37;3;28.587310791;18.5;4;32.6078615189;3;25.3627185822;14.2754020691;2;32.9535249472;
38;3;28.673538208;20.5;3;32.7898521423;3;25.5294456482;14.4822807312;2;33.1679875851;
39;3;28.7554321289;22.5;3;32.9620194435;3;25.5837593079;14.5;2;33.3508245945;
40;3;28.8329086304;22.5;4;33.1242837906;3;25.6284255981;14.5;2;33.5370955467;
41;3;28.9059276581;22.5;5;33.2766723633;3;25.6739673615;14.5;2;33.726385355;
42;3;28.9745025635;22.5;5;33.4193067551;3;25.7202644348;14.5;2;33.9182463884;
43;3;29.0386886597;22.5;5;33.5523900986;3;25.7671871185;17.5;2;34.1122026443;
44;3;29.098575592;22.5;5;33.6761951447;3;25.8145980835;20.5;3;34.307754755;
45;3;29.1542873383;22.5;5;33.7910509109;3;25.8623561859;23.5;3;34.5043849945;
46;3;29.2059726715;22.5;6;34.8973302841;3;25.9103088379;26.5;3;34.7015646696;
47;3;30.2537994385;23.5;6;34.9954385757;3;25.9583053589;29.5;3;34.8987585306;
48;3;31.2979469299;24.5;7;35.0;3;26.0061912537;29.5;4;35.0954335928;
49;3;31.2999992371;25.5;7;35.0;3;26.0538158417;29.5;4;35.2910634279;
50;3;31.2999992371;26.5;8;35.0;3;26.101026535;29.5;4;35.4851367474;
51;3;31.2999992371;27.5;9;35.0;3;26.1476802826;29.5;5;35.6771615744;
52;3;31.2999992371;28.2000007629;9;35.0;3;24.7000007629;30.5;6;35.8666715622;
53;3;31.2999992371;28.2000007629;11;35.0;3;24.7000007629;31.5;6;36.0532315969;
54;4;31.2999992371;28.2000007629;9;42.25;3;24.7000007629;32.1382255554;6;36.2364401817;
55;4;32.2999992371;29.2000007629;9;42.4675002098;3;24.7000007629;32.2100791931;7;36.4159342051;
56;4;33.2999992371;30.2000007629;10;43.8566150665;3;24.7000007629;32.2799949646;7;36.5913912058;
57;4;34.8310012817;31.7140007019;10;45.0033116341;3;25.7000007629;30.2799949646;7;36.7625299692;
58;4;36.2571868896;33.1181373596;10;45.9422832727;3;24.7000007629;31.2799949646;7;36.9291126728;
59;4;36.9959259033;34.4296646118;11;46.7098568678;3;24.7000007629;32.2799949646;7;37.0909442902;
60;4;37.3081283569;34.6665496826;11;47.1917049885;3;24.7000007629;32.5376815796;7;37.2478704453;
61;4;37.4931488037;34.7713279724;11;47.4724897146;3;24.7000007629;32.5961456299;7;37.3997781277;
62;4;37.5890769958;34.7859687805;14;47.7296900749;3;25.7000007629;30.5961456299;7;37.5465922356;
63;4;37.6757392883;34.8007202148;15;47.8723418713;3;24.7000007629;31.5961456299;7;37.6882731915;
64;4;37.7121658325;34.8155822754;15;48.006285429;3;24.7000007629;32.5961456299;9;37.824814558;
65;4;37.7459335327;34.8305511475;15;48.1318951845;3;24.7000007629;32.8049240112;8;37.9562394619;
66;4;37.7771606445;34.8456115723;18;48.2296639681;3;24.7000007629;32.8508682251;11;38.0825977325;
67;4;37.7999992371;34.8607635498;19;48.2514331341;3;24.7000007629;32.8943710327;12;39.4997382164;
68;4;37.7999992371;34.8760032654;19;48.2733153105;4;24.7000007629;32.8943710327;13;41.6049034595;
69;4;37.7999992371;34.8913192749;20;48.2953014374;4;27.7000007629;32.9026412964;14;42.489593029;
70;4;33.7999992371;36.9067115784;19;48.3173824549;4;29.234205246;33.8158721924;15;43.1183185577;
71;4;33.7999992371;36.9221687317;20;48.3395489454;5;29.8826751709;35.0;14;43.3694150448;
72;4;30.7999992371;38.9376831055;20;48.3617914915;5;29.9372558594;36.0;14;43.6109080315;
73;4;30.7999992371;37.9532546997;21;48.3841004372;5;30.3259429932;36.0;14;43.8426841497;
74;4;28.2999992371;39.9688720703;21;48.4064661264;5;30.0375518799;36.5779190063;15;44.0647364855;
75;4;27.2999992371;41.9845275879;22;48.428878665;5;26.0375518799;38.5943527222;16;44.2771522999;
76;4;27.2999992371;41.000213623;21;48.4513280392;5;24.6000003815;40.6110649109;14;44.4801008701;
77;4;25.2999992371;43.0159301758;21;48.4738043547;5;23.6000003815;42.628036499;14;45.6738190651;
78;4;24.2999992371;45.0316619873;22;48.4962974787;6;23.6000003815;45.6452713013;12;45.8786017895;
79;5;24.2999992371;44.0474090576;21;56.5187973976;6;23.6000003815;48.0585899353;12;46.0749839544;
80;5;23.2999992371;47.0631561279;21;56.7812936306;6;22.6000003815;50.1294326782;12;46.2633289099;
81;5;23.2999992371;50.0789031982;21;57.0312002897;6;21.6000003815;52.1964225769;13;46.3577331305;
82;5;23.7000007629;50.0946426392;21;57.2681037188;6;20.6000003815;56.180480957;13;46.448154211;
83;5;23.7000007629;50.1103668213;22;57.4917861223;6;20.0;58.180480957;13;46.5385828018;
84;5;22.7000007629;53.1260643005;22;57.7022125721;6;20.0;60.180480957;13;46.6289769411;
85;5;23.7000007629;52.1417312622;22;57.8995085955;6;20.0;62.180480957;14;46.7192951441;
86;5;23.7000007629;51.1573600769;22;58.0839380026;6;20.0;64.7630386353;14;46.807474494;
87;5;22.7000007629;53.1729431152;23;58.2558811903;6;20.0;66.773727417;15;46.8675550222;
88;5;23.7000007629;52.1884803772;23;58.4158120155;6;20.0;68.7844924927;15;46.9280433655;
89;5;23.7000007629;51.203956604;23;58.5642750263;6;20.0;70.180480957;14;46.9889028072;
90;5;22.7000007629;53.5677566528;23;58.7018646002;6;21.0;69.180480957;15;47.0500957966;
91;5;22.7000007629;55.5874786377;23;58.7856714725;6;20.0;70.3883895874;15;47.1115837097;
92;5;22.7000007629;57.6071052551;23;58.8073554039;6;20.0;72.0557937622;15;47.1733272076;
93;5;23.7000007629;56.6266174316;24;58.8289107084;6;21.0;70.0866622925;16;47.2352862358;
94;5;22.7000007629;58.6460189819;24;58.8503289223;6;20.0;70.4478683472;16;47.2974200249;
95;6;22.7000007629;60.6652984619;23;58.8716015816;6;20.0;71.4678192139;17;47.3596875668;
96;6;24.7000007629;56.6844406128;23;58.8927206993;6;21.0;70.1798400879;17;47.4220472574;
97;6;22.7000007629;58.7034492493;24;58.9136784077;6;20.0;71.2110214233;17;47.4844573736;
98;6;22.7000007629;61.7223129272;24;58.9344670773;6;20.0;72.242225647;17;47.5468759537;
99;6;24.7000007629;58.7410202026;25;58.9550794363;6;21.0;69.5477752686;18;47.6092609167;
100;6;22.7000007629;61.7595710754;25;58.9755084515;7;20.0;70.1223068237;18;51.9215706587;
101;6;22.7000007629;64.7779541016;26;58.9957473278;7;22.0;69.828918457;18;52.100638628;
102;6;24.7000007629;61.7961730957;26;59.0;7;22.0;71.1588821411;19;52.2776584625;
103;6;22.7000007629;64.8000030518;26;60.0;7;22.0;73.1770706177;17;52.4523533583;
104;6;23.7000007629;68.8000030518;24;60.1799999475;7;23.0;72.1951751709;16;52.6244651079;
105;6;26.7000007629;66.8000030518;24;62.1502757072;7;22.0;74.213180542;16;52.7937558889;
106;7;24.7000007629;69.9540023804;16;65.4832243919;6;19.0;70.213180542;11;50.3531606197;
107;9;25.7000007629;75.0826721191;13;70.0017721653;5;19.0;64.4595031738;10;48.0084586143;
108;9;28.7000007629;78.0255279541;13;71.418114543;5;17.0;64.5422363281;10;47.2090680599;
109;9;29.7000007629;80.1334991455;14;72.5328998566;5;16.0;64.4426422119;10;46.4964317083;
110;10;28.7000007629;85.2424316406;16;73.4722651243;5;16.0;66.6276779175;11;45.8614728451;
111;10;28.7000007629;90.3516464233;17;74.4562507868;5;16.0;66.5237121582;13;45.29603374;
112;10;31.7000007629;86.3300323486;17;75.488612175;5;16.0;66.4328613281;13;44.7927849293;
113;10;28.7000007629;90.4647750854;15;77.5717747211;5;16.0;67.1934432983;12;44.3451453447;
114;10;29.7000007629;92.6741638184;15;78.7216113806;5;17.0;65.0423431396;14;43.9472093582;
115;10;33.7000007629;87.7779846191;15;79.8911604881;5;16.0;64.0042495728;14;43.5936760306;
116;10;30.7000007629;91.8793029785;15;82.1258889437;5;17.0;60.9720344543;15;43.2797906399;
117;10;31.7000007629;96.978012085;14;83.5074483156;5;16.0;60.9449806213;15;43.0012930036;
118;10;35.7000007629;92.9338226318;16;84.9416716099;5;16.0;61.125629425;16;42.754363656;
119;10;32.7000007629;97.0158996582;15;86.4150400162;5;17.0;57.0771026611;15;42.5355809331;
120;10;32.7000007629;101.095626831;15;87.9120544195;6;16.0;57.0334320068;14;42.2845309377;
121;10;35.7000007629;97.1875915527;13;89.4161643982;6;16.0;57.7537498474;13;42.0560775995;
122;11;34.7000007629;100.27973175;12;90.9108783007;6;17.0;55.7183761597;15;41.8504698277;
123;11;35.7000007629;103.372917175;13;92.3809014559;6;18.0;54.6865386963;15;41.6654220819;
124;11;35.7000007629;102.467910767;11;93.8131318092;6;19.0;53.6578826904;16;41.4988790751;
125;11;34.7000007629;105.643371582;12;95.1973621845;6;20.0;52.6320953369;16;41.348990202;
126;11;35.7000007629;109.815429688;12;95.6700327396;6;21.0;51.6088867188;16;41.2140913308;
127;11;38.7000007629;107.276237488;13;96.1321890354;6;22.0;51.5879974365;16;41.0926830173;
128;11;36.7000007629;110.003051758;13;97.5775570869;6;23.0;51.5691986084;17;40.9834155738;
129;11;37.7000007629;113.19065094;15;98.0607699156;6;21.0;52.9522743225;18;40.8850735426;
130;11;39.7000007629;113.357879639;15;98.4916764498;6;20.0;51.9370498657;18;40.7965661883;
131;11;40.7000007629;113.49131012;13;98.9109578133;6;19.0;52.5233459473;17;40.7169093341;
132;11;41.6782951355;114.626586914;15;99.320396781;6;18.0;53.511013031;18;40.645218879;
133;12;41.6782951355;114.763404846;14;99.7222685814;6;17.0;54.4999084473;19;40.5806979388;
134;12;42.6782951355;115.815383911;16;99.9865916967;6;16.0;55.4899215698;18;40.522628054;
135;12;41.6782951355;118.954376221;17;100.16998136;6;17.0;58.4899215698;18;40.9294274896;
136;12;41.6782951355;122.093978882;17;100.382564902;6;19.0;58.4899215698;18;41.3401990831;
137;12;41.7000007629;125.23387146;18;100.621476531;6;18.0;61.4899215698;19;41.751184538;
138;12;42.7000007629;128.373718262;19;100.884045601;6;18.0;63.7899169922;20;42.158693552;
139;13;43.7000007629;131.513153076;16;102.167771339;6;19.0;62.7899169922;21;42.5592145622;
140;13;47.7000007629;129.071289062;15;102.530302763;6;18.0;63.8127365112;21;42.9495249689;
141;13;50.7000007629;127.305213928;16;102.912378073;6;18.0;64.8204269409;21;43.3267818391;
142;13;51.7000007629;128.542022705;20;103.311959863;6;19.0;62.8286323547;21;43.6885925531;
143;13;55.7000007629;127.834022522;23;103.727097988;6;18.0;63.8373794556;22;44.0330582857;
144;13;58.7000007629;128.078613281;25;104.155922294;6;18.0;64.8467025757;22;44.3587855399;
145;13;61.7000007629;128.322967529;24;104.596627116;7;19.0;62.8566322327;22;44.6648909748;
146;13;64.6999969482;128.569412231;24;106.047463417;7;18.0;63.8672142029;22;44.9509604573;
147;13;68.1999969482;130.191116333;26;106.546730399;7;19.0;61.8784828186;22;45.2170109749;
148;13;72.1999969482;129.41986084;27;107.225355983;7;18.0;62.8904800415;22;45.4634267688;
149;13;73.8683929443;130.576370239;28;107.918476701;7;18.0;63.9032440186;22;45.6909021139;
150;13;73.8515548706;134.74029541;29;108.623878837;7;19.0;61.9168243408;22;45.9003745615;
151;14;75.8363952637;135.192581177;28;109.339253545;7;18.0;62.9312705994;23;47.0929610431;
152;14;76.8227615356;134.434875488;32;110.062206984;7;19.0;64.9466247559;23;47.4199033976;
153;14;77.8104858398;134.494232178;33;110.790287375;7;21.0;63.9629364014;23;47.7532919943;
154;14;78.7994384766;134.55657959;35;111.521005034;7;20.0;65.9802627563;31;48.0095758736;
155;14;79.7894897461;134.621765137;36;112.251860976;8;20.0;67.9986572266;24;63.2566376328;
156;14;80.7805480957;134.689605713;36;112.980393648;8;22.0;68.0181655884;25;64.5837998986;
157;14;81.5174713135;134.759887695;36;114.704205394;8;22.0;71.0388565063;25;65.8485121131;
158;14;80.4957199097;137.861907959;37;115.457355499;8;22.0;73.5066680908;25;67.0425689816;
159;14;81.4761505127;141.008239746;38;118.557338357;8;23.0;72.7285690308;27;68.1644002199;
160;14;82.7570037842;143.465148926;39;121.290320873;9;22.0;74.9740142822;26;69.217974484;
161;14;81.7570037842;154.447906494;39;123.710547566;9;22.0;77.244102478;27;70.2111653686;
162;14;82.7570037842;157.983612061;40;125.876699924;10;23.0;77.2715682983;28;71.1539952159;
163;14;83.2688598633;159.765533447;42;127.646113515;10;22.0;80.3005752563;28;72.0570008159;
164;14;84.4395751953;161.171813965;41;129.194381356;10;22.0;83.3311843872;25;72.9299348593;
165;14;86.4395751953;154.429046631;42;130.699687481;10;23.0;83.3634490967;26;73.6821236014;
166;14;83.4395751953;157.361999512;41;132.160999775;10;22.0;86.3974304199;21;75.3266842961;
167;14;84.4395751953;160.772460938;42;133.577700138;10;23.0;90.4331817627;20;76.1171859503;
168;14;85.4395751953;162.669784546;41;134.851370811;10;25.0;91.4707565308;20;77.9402879477;
169;14;88.4395751953;158.466796875;42;136.04805851;11;25.0;96.2556915283;19;78.8497732878;
170;14;90.4395751953;151.466796875;43;137.174614429;11;26.0;100.705566406;20;79.7817965746;
171;14;86.4395751953;156.466796875;44;138.271031618;11;27.0;102.158187866;21;80.7293800116;
172;14;87.4395751953;158.966796875;44;139.336585522;11;26.0;106.608352661;21;81.6856822968;
173;14;89.4395751953;155.966796875;47;140.370484829;11;28.0;107.250892639;22;82.6443587542;
174;14;87.4395751953;155.966796875;47;141.292693138;11;30.0;109.300308228;22;83.5998780727;
175;14;87.4395751953;156.966796875;44;141.814103127;11;31.7000007629;112.051795959;21;84.5477308035;
176;14;87.4395751953;157.727737427;45;142.284411907;11;32.7000007629;115.10534668;21;85.484534502;
177;14;85.4395751953;163.727737427;41;142.690707445;11;31.7000007629;118.160972595;18;86.4080225229;
178;14;84.4395751953;169.727737427;41;143.041314125;11;32.0;121.218643188;19;87.316925168;
179;14;83.4395751953;173.727737427;39;143.765274525;11;33.0;124.278335571;18;88.2107735872;
180;14;84.4395751953;175.727737427;40;144.468081474;11;33.560546875;127.340011597;19;89.0896606445;
181;14;84.4395751953;177.727737427;39;145.148461342;11;33.5604934692;130.403625488;20;89.9539880753;
182;14;83.4395751953;182.727737427;37;145.805321693;11;34.5604438782;133.469116211;19;90.8042252064;
183;14;84.4395751953;184.727737427;37;146.437747955;11;35.5604019165;136.124755859;18;91.6407065392;
184;15;85.4395751953;187.727737427;24;146.96335125;10;36.2603607178;138.124755859;17;92.4634916782;
185;15;85.4395751953;190.727737427;24;147.452293396;10;35.9366950989;138.124755859;19;93.2480592728;
186;15;86.4395751953;194.727737427;25;147.923688412;10;35.2603607178;139.124755859;21;93.8955078125;
187;15;89.4395751953;192.727737427;27;149.826220036;10;36.9979705811;140.124755859;24;94.5479569435;
188;14;88.0;196.727737427;29;151.363214493;11;39.0294265747;136.125183105;22;95.2013933659;
189;14;90.0;194.727737427;30;153.244986057;11;38.2602119446;139.125152588;24;95.8518166542;
190;14;88.0;199.727752686;32;155.009780407;11;38.2602119446;144.125106812;26;96.4953579903;
191;14;88.0;204.727752686;32;156.604537487;11;41.2602119446;145.238922119;24;97.1283974648;
192;14;90.0;204.727752686;31;158.107568264;11;42.2602119446;149.323028564;22;97.747654438;
193;14;90.0;204.727752686;21;159.516488552;11;44.2602119446;150.407836914;15;98.3502690792;
194;14;87.0;210.727752686;24;160.83048439;11;46.2602119446;148.493148804;15;98.9338486195;
195;14;90.0;209.727752686;27;162.05014801;11;50.2602119446;142.877700806;17;99.4964864254;
196;14;89.0;212.727752686;27;163.177287102;11;54.2602119446;140.938934326;18;100.03676796;
197;14;90.0;212.727752686;24;164.214718342;11;55.2602119446;140.469665527;15;100.553740263;
198;14;89.0;215.727752686;26;165.166059494;11;52.2602119446;142.305023193;13;101.046875954;
199;14;89.0;218.727752686;28;165.870332241;11;53.2602119446;140.591140747;13;101.516023636;
200;14;88.0;224.727752686;29;166.366192818;11;50.2602119446;144.651153564;14;101.961342335;
201;14;92.0;218.727752686;26;166.777524948;11;53.2602119446;143.651138306;12;102.38325119;
202;14;89.0;221.727752686;28;167.076975822;11;54.2602119446;142.651123047;12;102.782370567;
203;14;88.0;227.727752686;29;167.351539135;11;54.2601394653;144.651107788;11;103.159468651;
204;14;91.0;224.727752686;31;167.602612972;11;55.2601242065;143.651107788;13;103.51540947;
205;14;91.0;221.727752686;30;167.765314579;11;55.2601127625;142.651092529;13;103.757558346;
206;14;88.0;227.727752686;33;167.86119175;11;54.2601013184;144.651092529;16;103.964394093;
207;14;90.0;227.727752686;34;167.950715542;11;55.2600898743;143.651092529;16;104.16532135;
208;14;92.0;221.727752686;35;168.0;11;54.2600822449;145.651077271;16;104.360099792;
209;15;88.0;227.727752686;34;174.0;10;52.4206123352;143.171081543;17;98.5485305786;
210;15;91.0;228.727752686;34;174.119999886;10;55.9817886353;141.571075439;20;98.7304596901;
211;15;94.0;223.727752686;37;174.235055923;10;56.6087532043;140.571075439;20;98.9057760239;
212;15;90.0;230.727752686;38;180.507446766;10;55.7254257202;142.571060181;21;99.0744056702;
213;15;93.486000061;235.241744995;38;185.921412468;10;57.7254180908;137.588638306;23;99.2363157272;
214;15;92.929649353;241.930603027;38;190.58181572;10;55.7568740845;139.588638306;17;99.3915042877;
215;15;97.3320999146;239.132034302;37;194.549912453;10;55.7716407776;141.588638306;17;99.5400042534;
216;15;96.4951019287;246.222930908;38;197.68422842;10;57.7716331482;137.588638306;17;99.6818799973;
217;16;98.8208770752;250.137054443;38;200.482822418;9;55.7992668152;137.588623047;18;99.8172197342;
218;16;99.1119232178;250.062347412;40;202.749884605;9;56.8062858582;136.588623047;19;99.9240932465;
219;16;99.3678359985;257.258666992;40;204.556123734;9;57.8129768372;136.493972778;20;99.9878287315;
220;16;102.5;254.162139893;40;206.046627998;9;58.8129692078;135.721191406;20;100.000026703;
221;17;105.5;250.656997681;43;206.972280502;8;59.8205680847;134.721191406;21;100.000024796;
222;17;108.5;251.439208984;44;207.489574909;8;60.4500160217;133.721176147;23;100.000022888;
223;17;121.470985413;254.907791138;42;207.836040974;8;60.4500160217;132.721176147;21;100.000020981;
224;17;118.903762817;258.154846191;44;207.941768169;8;60.4500160217;131.721176147;21;100.000019073;
225;17;118.41418457;261.145812988;46;208.0;8;60.4500160217;130.721176147;22;100.000017166;
226;17;118.419998169;264.140014648;47;208.0;8;60.4500160217;130.182037354;24;100.000015259;
227;17;118.419998169;267.140014648;48;208.0;8;60.4500083923;130.182037354;24;100.000013351;
228;17;118.419998169;270.140014648;50;208.0;8;60.4500083923;130.182037354;25;100.000011444;
229;17;118.419998169;273.140014648;51;208.0;8;60.4500083923;130.182037354;25;100.000009537;
230;17;118.419998169;273.640014648;51;208.0;8;60.4500083923;130.182037354;26;100.000007629;
231;17;118.419998169;273.640014648;53;208.0;8;60.4500083923;130.182037354;27;100.000007629;
232;17;118.419998169;273.640014648;56;208.0;8;60.4500083923;130.182037354;28;100.000007629;
233;17;118.419998169;273.640014648;57;208.0;8;60.4500083923;130.182037354;28;100.000007629;
234;17;118.419998169;273.640014648;57;208.0;8;60.4500083923;130.182037354;29;100.000007629;
235;17;118.419998169;279.640014648;59;220.759997845;8;60.4500083923;130.182037354;29;100.000007629;
236;17;123.294197083;295.628997803;63;226.91502285;8;59.4500083923;129.182037354;30;100.000007629;
237;17;125.714897156;305.056762695;66;231.76111412;8;59.4500083923;129.182037354;31;100.000007629;
238;17;126.759651184;312.185791016;68;235.896936417;8;59.4500083923;129.182037354;31;100.000007629;
239;17;127.608123779;318.808074951;68;239.453534603;8;59.8300094604;129.182037354;32;100.000007629;
240;17;128.347122192;324.988800049;70;242.498505116;8;60.8300094604;129.182037354;33;100.000007629;
241;18;130.987991333;332.768859863;70;250.78235817;7;59.2900085449;118.182037354;34;94.0000076294;
242;18;134.875839233;328.669250488;71;252.497659683;7;60.2900085449;117.182037354;34;94.0000076294;
