Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;12.1000003815;6;23.0;1;11.3999996185;16.0;6;31.3753604889;
4;1;9.0;11.5;6;23.0;1;11.2750720978;15.6876802444;6;30.8131847382;
5;1;9.60000038147;11.5;6;23.0;1;12.2750720978;15.4065923691;6;30.1761550903;
6;1;10.6000003815;11.5;6;23.0;2;13.5750722885;15.0880775452;5;30.4979705811;
7;1;11.6000003815;11.5;6;23.0;2;14.1493911743;14.7489852905;5;29.8953484297;
8;1;11.8999996185;11.5;6;23.4599990845;2;13.9686050415;14.4371013641;5;29.355335474;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;13.8066005707;14.1564064026;5;29.1756733656;
10;1;12.1463851929;11.9106416702;6;24.0;2;15.988111496;14.044752121;5;29.0196957588;
11;1;12.2000007629;12.0;6;25.2000007629;2;17.9881134033;13.9442634583;5;28.885171175;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;19.9881134033;13.8538236618;5;28.7700878382;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;21.0298309326;13.7724275589;5;28.6726320982;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;22.0445480347;13.6991710663;6;28.5911676884;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;22.5773487091;13.6332406998;6;28.5242142677;
16;1;18.1463851929;13.943564415;7;28.0;2;22.5572624207;13.5739030838;6;28.470435977;
17;1;19.1463851929;14.0;7;28.0;2;22.5411319733;13.5204992294;6;28.4286239147;
18;1;20.1463851929;14.0;7;28.0;2;22.5285873413;13.4724359512;7;28.397682786;
19;1;20.3999996185;14.0;7;28.0;2;22.5193042755;13.4291791916;6;28.3766174316;
20;1;20.3999996185;14.0;7;28.0;2;22.5129852295;13.390247345;6;28.3645288944;
21;1;20.3999996185;14.0;7;28.0;2;22.5093593597;13.3552093506;7;28.3605955839;
22;1;20.3999996185;14.0;8;28.0;2;22.5081787109;13.3236751556;7;28.3640688658;
23;1;20.3999996185;14.0;8;28.0;2;22.5092201233;13.295293808;7;28.374268055;
24;1;20.3999996185;14.0;8;28.0;2;21.96185112;14.1871337891;7;28.3905704021;
25;1;20.3999996185;14.0;8;28.0;2;21.9480571747;14.1952848434;7;28.4124019146;
26;1;20.3999996185;14.0;8;28.0;2;21.9356441498;14.2062005997;6;28.439239502;
27;1;20.3999996185;14.0;8;28.0;2;22.5317726135;13.2074518204;6;28.470597744;
28;1;20.3999996185;14.0;8;28.0;2;22.541179657;13.1906929016;6;28.5060329437;
29;1;20.3999996185;14.0;8;28.0;2;22.5518112183;13.1756105423;6;28.545129776;
30;1;20.3999996185;14.0;8;28.0;2;20.5716838837;14.1756105423;6;28.5875060558;
31;1;20.3999996185;14.0;8;28.0;2;19.5917282104;15.1756105423;6;28.6328086853;
32;1;20.3999996185;14.0;8;28.0;2;18.6119155884;16.1756095886;6;28.6807031631;
33;1;20.3999996185;14.0;8;28.0;2;17.6322212219;17.1756095886;6;28.7308826447;
34;1;20.3999996185;14.0;8;28.0;2;17.9053668976;16.1756095886;3;28.7830581665;
35;1;20.3999996185;14.0;9;28.0;2;18.9053668976;15.4551334381;2;28.8369600773;
36;1;20.3999996185;14.0;9;28.0;2;19.9053668976;14.4892978668;3;28.8923330307;
37;1;20.3999996185;14.0;9;28.0;2;18.7140884399;14.1756095886;3;28.9489407539;
38;1;20.3999996185;14.0;9;28.0;2;17.7345752716;15.1756095886;3;29.0065581799;
39;1;20.3999996185;14.0;9;28.0;2;16.7550163269;16.1756095886;4;29.0649783611;
40;1;20.3999996185;14.0;9;28.0;2;16.9053668976;18.1756095886;5;29.1240031719;
41;1;20.3999996185;14.0;9;28.0;2;17.9053668976;20.0782032013;5;29.1834492683;
42;1;20.3999996185;14.0;10;28.0;2;19.8157806396;21.0743694305;6;29.2431433201;
43;1;20.3999996185;14.0;10;28.0;2;19.9053668976;22.0709190369;5;29.3029239178;
44;1;20.3999996185;14.0;10;28.0;2;20.9053668976;23.0678138733;6;29.3626384735;
45;1;20.3999996185;15.0;10;28.0;2;21.839012146;24.0650177002;7;29.4221491814;
46;1;20.3999996185;16.0;10;28.0;2;21.8375015259;24.7110748291;7;29.4813220501;
47;1;20.3999996185;17.0;11;28.0;2;21.8361434937;24.7406616211;8;29.5400385857;
48;1;20.3999996185;18.0;13;28.0;2;22.8349208832;23.0582027435;9;29.598184824;
49;1;20.3999996185;19.0;13;28.0;2;22.8794555664;23.0563697815;9;29.6556589603;
50;1;20.3999996185;19.0;13;28.0;2;22.896697998;23.0547180176;9;29.712369442;
51;1;20.3999996185;19.0;14;28.0;2;21.8319396973;24.0532341003;10;29.7682278156;
52;1;20.3999996185;19.0;14;28.0;2;21.8311386108;24.8841133118;10;29.8231604099;
53;2;20.3999996185;19.0;12;28.0;2;21.8304157257;24.9115791321;12;29.877096653;
54;2;20.3999996185;19.0;12;28.0;2;21.8297672272;24.9385471344;12;29.929974556;
55;3;20.3999996185;19.0;9;43.0;2;22.8291816711;23.0486373901;13;29.9817414284;
56;4;22.3999996185;21.0;8;44.75;2;22.9945220947;23.0477600098;14;30.032351017;
57;4;24.3999996185;23.0;7;45.5043745041;2;23.0097064972;23.0469703674;14;30.0817644596;
58;4;25.7255001068;25.0;8;46.1835926771;2;23.0245285034;23.0462589264;14;30.1299490929;
59;4;26.7528915405;27.0;8;46.7904843092;2;21.8273715973;24.0456199646;15;30.1768770218;
60;4;27.3999996185;29.0;8;47.3303551674;2;21.8270263672;25.0450439453;16;30.2225270271;
61;4;28.813709259;29.0;8;47.8101092577;3;22.8267154694;23.0445270538;13;30.2668838501;
62;4;29.8473052979;29.0;10;49.2374527454;3;21.8264369965;24.0440597534;13;30.3099374771;
63;4;31.4712352753;30.0;10;49.6502540112;3;21.8261852264;25.0436401367;13;30.3156723976;
64;4;32.0648269653;31.8687458038;9;49.9329550266;4;21.0433616638;24.9886703491;7;45.3149933815;
65;4;32.0999984741;32.9361801147;9;50.1069471836;4;22.0431785583;25.9883308411;8;46.0643811226;
66;4;32.7045516968;33.0;11;50.2895309925;4;23.0430145264;26.9880256653;8;46.7332043648;
67;4;32.7498016357;34.0;11;50.4807039499;4;24.0428657532;27.9877510071;8;47.6490120888;
68;4;32.0999984741;35.5779190063;12;50.6803902388;4;25.0427322388;28.2539348602;8;49.4005723;
69;4;32.8475036621;34.5943527222;13;50.888433218;4;27.2617683411;26.6332931519;9;50.8485350609;
