Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;6;23.0;1;11.3999996185;16.0;4;31.7439994812;
3;1;8.0;12.1000003815;6;23.0;1;11.3487997055;15.8719997406;4;31.5135993958;
4;1;9.0;11.5;6;23.0;1;11.3027200699;15.7567996979;4;31.3062400818;
5;1;9.60000038147;11.5;6;23.0;1;12.3027200699;15.6531200409;4;31.1196155548;
6;1;10.6000003815;11.5;6;23.0;1;13.3027200699;15.5598077774;4;30.9516544342;
7;1;11.6000003815;11.5;6;23.0;2;14.5854969025;15.4758272171;3;31.8924884796;
8;1;11.8999996185;11.5;6;23.4599990845;2;14.5677471161;15.4462442398;3;31.8633831739;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.559015274;15.4196195602;3;33.2080743313;
10;1;12.1463851929;11.9106416702;6;24.0;2;16.5897502899;16.0673618317;3;34.1927183867;
11;1;12.2000007629;12.0;6;25.2000007629;2;18.5897521973;16.5341625214;3;34.8948515654;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;20.5897521973;16.860162735;3;35.2663061619;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;21.6356372833;17.0200004578;3;35.3197330236;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;22.6516647339;17.0200004578;3;35.3748037815;
15;2;18.1463851929;13.9328651428;5;28.88712883;2;23.6681861877;17.0200004578;3;35.4315093756;
16;2;20.1463851929;13.943564415;5;29.0499999523;2;24.6294517517;17.0200004578;3;35.4898349047;
17;2;21.4613857269;14.0;6;29.1019749641;2;24.6469497681;17.0200004578;7;35.5497595072;
18;2;22.476978302;14.0;6;29.1559499502;3;23.6196346283;17.0200004578;3;38.9280129671;
19;2;22.7467842102;14.0;6;29.2119446993;3;24.6150379181;18.0200004578;3;39.171255827;
20;2;22.3999996185;14.3635835648;7;29.269973278;3;25.6320571899;18.4187870026;4;39.4194866419;
21;2;22.3999996185;14.3809919357;6;29.3300433159;3;25.6494827271;18.4922657013;4;39.6720578671;
22;2;22.7990131378;14.0;6;29.3921557665;3;25.1907997131;19.0610466003;5;39.92827034;
23;2;22.3999996185;14.4176464081;7;29.4563041925;3;25.6854934692;19.5668983459;5;40.1873823404;
24;3;22.8368911743;14.0;6;29.5224741697;3;25.7040481567;20.4171714783;5;40.4486176968;
25;3;22.3999996185;14.4567422867;6;29.5906432867;3;25.1907997131;21.4767837524;5;40.7111766338;
26;3;20.3999996185;15.4771928787;6;29.6607804298;3;25.1907997131;21.6626262665;6;40.9742467403;
27;3;19.8982334137;16.0;6;29.7328453064;4;26.7616920471;20.8758659363;6;42.2370152473;
28;3;18.9198532104;17.0;6;29.8067884445;4;27.7814941406;21.0274085999;6;42.5397120714;
29;3;17.942035675;18.0;6;29.8825509548;4;28.0826263428;21.1773147583;7;42.8417793512;
30;3;16.9647655487;19.0;6;29.9600640535;4;28.1143302917;21.3250389099;7;43.1424700022;
31;3;15.9880189896;20.0;7;30.0392494202;4;27.1907997131;22.4700622559;8;43.4410755634;
32;3;15.0117740631;21.0;7;30.120018959;4;27.1907997131;22.7570800781;8;43.7369327545;
33;3;14.6360054016;22.0;7;30.2022752762;5;27.8837623596;21.750125885;9;44.0294309855;
34;3;14.6606826782;23.0;7;30.2859115601;5;27.9046649933;21.8843364716;9;44.3180168867;
35;3;14.6857738495;24.0;7;30.3708124161;5;27.9256458282;22.0141944885;9;44.6021980047;
36;3;14.7112436295;25.0;7;30.4568536282;5;27.9466724396;26.0141944885;10;44.8815430403;
37;3;14.7370557785;26.0;8;30.5439035892;5;27.9677124023;30.0141944885;10;45.1556844711;
38;3;14.763171196;27.0;8;30.6318233013;5;27.9887332916;34.0141944885;10;45.4243152142;
39;3;15.7895469666;25.0;9;30.7204678059;5;28.0097007751;38.0141944885;10;45.6871875525;
40;3;14.8161401749;26.0;10;30.8096864223;5;28.030582428;42.0141944885;10;45.9441097975;
41;3;14.8429059982;27.0;11;30.8993241787;5;28.0513496399;42.6895713806;12;46.1949423552;
42;3;15.8697967529;25.0;12;30.989222765;5;28.0719661713;42.7838592529;12;46.4395922422;
43;3;14.8967666626;26.0;12;31.079221487;5;28.0924034119;42.87292099;13;46.6780096292;
44;3;14.9237661362;27.0;14;31.1691586971;5;28.1126327515;42.9568405151;14;46.9101810455;
45;3;15.9507474899;25.0;14;31.258872509;5;28.1326274872;43.0357398987;14;47.136125803;
46;3;14.9776620865;26.0;14;31.348202467;5;28.1523551941;43.109752655;16;47.3558906317;
47;3;15.0044612885;27.0;16;31.4369900227;6;29.1717967987;44.1790428162;15;48.5398123264;
48;3;16.0310974121;26.0;16;31.5250804424;6;30.1909217834;45.2200012207;16;48.8224132061;
49;3;17.0575237274;26.0;17;31.6123232841;6;30.7789268494;46.2200012207;17;49.125194788;
50;3;17.0;26.0;19;31.6985738277;6;30.8144111633;47.2200012207;19;49.4503679276;
51;4;18.0;26.0;14;41.7836937904;6;31.259098053;48.2200012207;20;49.8002386093;
52;4;20.0;27.0;14;42.2675516605;6;31.3535633087;48.2200012207;20;50.1771532297;
53;4;22.0;27.0;15;42.7244253159;6;31.4553318024;48.2200012207;20;50.5834236145;
54;4;23.0;27.0;15;43.1529388428;7;30.9536361694;48.2200012207;18;61.0212271214;
55;4;24.0;28.0;16;43.5524053574;8;31.9875869751;49.2200012207;19;61.8924849033;
56;5;24.3999996185;29.0;15;43.9227595329;8;33.0211296082;50.2200012207;20;62.8771164417;
57;5;24.3999996185;30.0;15;44.2644696236;8;34.054233551;51.2200012207;20;65.4242303371;
58;5;24.3999996185;31.0;16;44.5784397125;8;33.4723777771;52.9374542236;20;67.5743761063;
59;5;24.3999996185;32.0;16;44.8659114838;8;33.7816238403;54.4478225708;20;69.4124696255;
60;5;24.3999996185;33.0;16;46.1283650398;8;34.011100769;55.7882499695;20;70.6392612457;
61;5;25.3999996185;35.0;17;46.397434473;8;34.2546920776;57.7999992371;20;71.8476119041;
62;5;26.3999996185;37.0;17;46.6454265118;8;34.9179191589;59.2786636353;21;73.033354044;
63;5;26.3999996185;36.0;19;46.7699944973;8;33.3327598572;58.3329124451;22;74.2112464905;
64;5;26.3999996185;36.0;19;46.8635809422;8;31.936000824;59.3873405457;22;75.3749725819;
65;5;26.3999996185;36.0;20;46.9556206465;8;31.936000824;60.4418258667;24;76.5173890591;
66;5;26.3999996185;35.0;20;47.0461021662;9;31.936000824;61.6891860962;23;77.6308217049;
67;5;26.3999996185;34.0;21;47.1350212097;9;31.936000824;62.1088905334;23;78.6401057243;
68;5;26.3999996185;34.0;21;47.2223784924;9;32.936000824;60.7221260071;24;79.5412969589;
69;5;26.3999996185;34.0;21;47.2905418873;9;31.936000824;64.0284729004;25;80.4089612961;
70;5;26.3999996185;34.0;21;47.3255085945;9;32.936000824;65.9390640259;25;81.2355809212;
71;5;26.3999996185;34.0;23;47.3609591722;9;32.936000824;68.0284729004;25;82.015267849;
72;5;26.3999996185;34.0;22;47.3968753815;9;31.936000824;73.0284729004;24;82.7439169884;
73;5;26.3999996185;34.0;22;47.4332377911;9;31.936000824;75.0284729004;25;83.4191999435;
74;5;26.3999996185;34.0;23;49.3390240669;9;32.936000824;74.4384765625;26;84.0404338837;
75;5;26.8199996948;34.7000007629;23;50.8727399111;9;33.936000824;74.5284881592;26;84.608355999;
76;5;27.1375198364;35.2291984558;24;52.093200326;9;31.936000824;76.6151885986;27;85.1248435974;
77;5;27.369758606;35.6162643433;24;53.0642254353;9;31.936000824;78.6985321045;27;85.5926156044;
78;5;27.5353660583;35.8922767639;23;53.6436171532;9;31.936000824;80.7785110474;27;86.0062170029;
79;5;27.6000003815;36.0;23;53.8770464659;9;31.936000824;82.8511352539;28;86.3184804916;
80;5;27.6000003815;36.0;24;54.106333971;9;33.936000824;79.8511352539;28;86.5966739655;
81;5;27.6000003815;36.0;24;54.3310537338;9;31.936000824;82.8511352539;29;86.7215614319;
82;5;25.6000003815;37.0;24;54.5508418083;9;31.936000824;85.8511352539;29;86.8032612801;
83;5;24.6000003815;38.0;25;54.7653946877;9;32.936000824;82.8511352539;30;86.8817620277;
84;6;23.6000003815;39.0;24;54.9744691849;10;32.936000824;86.8511352539;30;87.9570631981;
85;6;22.6000003815;40.0;24;55.1778788567;10;33.936000824;90.8511352539;31;88.1016116142;
86;6;21.6000003815;41.0;25;55.3754911423;10;34.936000824;91.1140975952;32;88.2474728823;
87;6;20.6000003815;42.0;25;55.5672228336;10;33.936000824;94.1458206177;33;88.3948491812;
88;6;21.6000003815;42.0;25;55.7530345917;10;33.936000824;97.1760940552;33;88.5439419746;
89;6;22.6000003815;43.0;25;55.9329273701;10;34.936000824;97.0743179321;34;88.6546392441;
90;6;23.6000003815;44.0;26;56.1069355011;11;33.936000824;99.1434860229;34;88.7509008646;
91;6;24.6000003815;45.0;26;56.2751224041;11;33.936000824;101.207023621;34;88.8522933722;
92;6;25.6000003815;46.0;26;56.4375760555;11;33.936000824;107.859420776;34;88.958889842;
93;6;26.6000003815;48.0;26;56.5685164928;12;33.936000824;110.948959351;34;89.070735693;
94;6;27.6000003815;50.0;27;56.6440944672;13;34.936000824;112.059425354;34;89.1878449917;
95;6;27.6000003815;52.0;27;56.7195117474;13;35.936000824;113.059425354;34;89.3101973534;
96;6;27.6000003815;54.0;27;56.7946548462;13;36.936000824;114.059425354;35;89.4377346039;
97;6;27.6000003815;56.0;31;56.8694117069;13;37.936000824;115.059425354;36;89.5703575611;
98;6;27.6000003815;58.0;31;56.9436719418;14;38.1718940735;116.059425354;35;89.7079241276;
99;6;27.6000003815;59.5968360901;31;57.0173285007;14;38.1718940735;117.059417725;35;89.8502469063;
100;6;27.6000003815;60.6336631775;32;57.090277195;14;38.1718940735;118.059417725;35;89.9970920086;
101;6;27.6000003815;61.6701393127;32;57.1624178886;15;39.1718940735;116.114044189;32;105.148178577;
102;6;27.6000003815;62.7062072754;31;57.2336549759;15;39.1718940735;119.114044189;31;107.166694403;
103;6;27.6000003815;63.7418289185;31;57.3038973808;15;38.1718940735;123.545013428;31;109.100713491;
104;6;27.6000003815;64.7769470215;27;57.373059988;15;39.1718940735;124.57118988;26;110.934829712;
105;6;27.6000003815;65.8115310669;23;57.4410626888;15;38.1718940735;127.483131409;21;112.660459995;
106;6;27.6000003815;66.8455352783;23;57.5078318119;15;38.936000824;130.110794067;22;114.274960041;
107;6;28.6000003815;64.8789138794;23;57.5732996464;15;40.936000824;129.750061035;23;117.780216217;
108;6;27.6000003815;65.9116516113;23;57.6374049187;15;43.936000824;132.232467651;21;121.341112733;
109;6;27.6000003815;66.9437026978;21;57.7000930309;15;48.936000824;136.72442627;22;124.049427509;
110;6;28.6000003815;64.9750442505;21;57.7613158226;15;54.936000824;138.06652832;22;125.771269441;
111;6;27.6000003815;66.0056610107;21;57.8210315704;15;56.936000824;142.991149902;24;127.522670984;
112;6;27.6000003815;67.0355148315;21;57.8792052269;17;59.936000824;145.261856079;23;129.146971941;
113;6;28.6000003815;65.0646057129;24;57.9358081818;18;62.5979652405;146.650146484;25;130.78371048;
114;6;27.6000003815;66.0929031372;22;57.9908175468;18;61.9637374878;150.009353638;24;132.160973668;
115;6;27.6000003815;67.1204071045;22;58.0442171097;18;63.3753623962;152.063537598;27;133.481698036;
116;6;28.6000003815;65.1471099854;22;58.095995903;18;63.4437713623;154.787689209;28;134.803895712;
117;6;27.6000003815;66.172996521;22;58.1461486816;18;68.4294281006;162.769134521;29;136.127176642;
118;6;27.6000003815;67.1980743408;22;58.1946754456;18;69.5432357788;168.213821411;30;137.451288581;
119;6;28.6000003815;65.2223358154;22;58.2415809631;19;71.6865997314;174.103042603;33;139.694588304;
120;6;27.6000003815;66.2457885742;23;58.25;20;74.2690353394;179.411209106;33;141.881139994;
121;6;27.6000003815;68.1500015259;23;58.25;20;76.3785476685;175.83682251;32;143.189347625;
122;6;27.6000003815;69.1500015259;24;58.25;21;78.5836715698;179.970230103;34;145.020515561;
123;6;27.6000003815;70.1500015259;24;58.25;21;77.4878005981;186.3878479;36;146.402729154;
124;6;28.6000003815;66.0500030518;21;58.25;21;77.8177871704;189.70463562;34;147.825116515;
125;6;27.6000003815;67.9499969482;24;58.25;21;77.9579620361;191.168441772;34;149.286881208;
126;6;27.6000003815;68.9499969482;23;58.25;22;77.1012878418;194.627365112;34;151.786869168;
127;6;27.6000003815;69.9499969482;23;58.25;22;79.2490844727;196.080718994;34;154.342751026;
128;6;27.6000003815;70.9499969482;23;59.1787495613;22;81.3862304688;199.392822266;35;156.973239899;
129;6;28.6000003815;66.1849975586;23;60.1114220619;22;86.6497192383;200.711196899;36;158.386273384;
130;6;29.6000003815;65.3216552734;23;61.037882328;23;91.91381073;203.419952393;37;161.095154643;
131;6;27.6000003815;66.4592590332;23;61.9481964111;25;96.3195648193;207.391174316;36;163.864597082;
132;5;27.6000003815;67.5970458984;23;62.8331041336;30;100.61995697;210.212539673;25;167.709691644;
133;5;28.6000003815;65.7342681885;24;63.684428215;30;105.709495544;213.117019653;27;170.737653732;
134;5;27.6000003815;66.8701629639;24;64.4953808784;30;112.944419861;210.229827881;27;174.318251729;
135;5;27.6000003815;68.0040130615;22;65.2607502937;30;114.358139038;210.273040771;27;177.731639028;
136;5;28.6000003815;66.1351242065;21;65.9769539833;30;111.878616333;218.311462402;27;181.989379644;
137;5;27.6000003815;67.2628479004;21;66.6419758797;31;117.158721924;218.283233643;24;201.175891399;
138;5;27.6000003815;68.3866271973;21;67.2552142143;31;119.447502136;226.045959473;25;206.07212007;
139;5;28.6000003815;66.5059432983;21;67.8172650337;31;125.76096344;228.968353271;25;210.992603779;
140;5;27.6000003815;67.6203842163;21;68.3296833038;31;130.996170044;232.897277832;27;216.927196622;
141;5;27.6000003815;68.7296142578;19;68.7947359085;31;136.210601807;241.832336426;27;220.885978222;
142;5;28.6000003815;66.8333892822;19;69.2151842117;31;141.676651001;255.783081055;30;224.740484953;
143;5;27.6000003815;67.9315338135;25;69.594083786;31;146.193847656;269.580871582;32;228.488623381;
144;5;27.6000003815;69.0239562988;21;69.871263504;31;149.921646118;282.516693115;29;232.133027196;
145;5;27.6000003815;71.8348846436;21;70.0332345963;31;153.068206787;295.812438965;32;235.680055261;
146;5;28.6000003815;68.191619873;21;70.1840219498;31;156.547470093;306.422088623;34;238.942384243;
147;5;29.6000003815;67.2670135498;21;70.3239269257;31;160.010894775;317.43927002;36;242.160541177;
148;5;27.6000003815;68.3369598389;22;70.4533281326;31;163.458755493;328.460693359;39;245.213867068;
149;5;27.6000003815;69.4016647339;14;70.5726652145;32;166.87878418;340.485565186;34;248.218522429;
150;5;28.6000003815;67.4613342285;14;70.6824245453;32;164.282958984;354.513519287;36;250.597996473;
151;5;27.6000003815;68.5162124634;15;70.75;32;165.584243774;362.57522583;35;252.952741265;
152;5;27.6000003815;69.5500030518;14;70.75;32;162.433242798;375.733123779;35;258.612320185;
153;5;28.6000003815;67.5500030518;11;70.75;32;162.527587891;389.185089111;35;264.24849534;
154;5;27.6000003815;68.5500030518;11;70.75;32;165.593185425;397.646942139;39;269.85346961;
155;5;27.6000003815;69.5500030518;11;70.75;33;165.612350464;410.118103027;40;275.188680291;
156;5;28.6000003815;67.5500030518;12;70.75;33;166.697769165;422.597747803;40;281.410366416;
157;5;27.6000003815;68.5500030518;5;70.75;33;171.53036499;429.751251221;38;286.551415801;
158;5;27.6000003815;69.5500030518;6;70.75;33;172.43699646;442.303497314;41;291.532844424;
159;2;23.6000003815;26.0;6;47.25;36;174.327072144;454.469360352;39;319.832334638;
160;2;21.6000003815;27.0;5;47.25;36;179.053497314;465.155609131;38;324.337364435;
161;2;20.6000003815;28.0;5;47.25;37;186.661941528;467.849639893;43;328.184683084;
162;2;19.6000003815;29.0;5;47.25;37;189.138092041;475.549926758;45;331.877723575;
163;2;18.6000003815;30.0;2;47.25;37;189.940917969;483.068664551;46;335.460009933;
164;2;17.6000003815;31.0;3;47.25;39;191.305450439;491.593994141;50;338.908657432;
165;2;16.6000003815;32.0;3;47.25;39;192.630950928;500.935791016;55;342.205130816;
166;2;15.6000003815;33.0;3;47.25;39;194.895065308;506.78817749;59;344.876717925;
167;2;14.6000003815;34.0;3;47.25;40;196.230773926;513.137329102;62;348.831329584;
168;2;14.0;35.0;2;47.25;41;198.480056763;520.489013672;63;351.69230783;
169;2;14.0;36.0;1;47.25;42;199.776748657;530.842773438;64;354.323060155;
170;2;14.0;37.0;1;47.25;42;202.762802124;536.197753906;65;369.77348125;
171;0;0;0;0;0;44;207.23475647;549.789550781;66;383.741020203;
