Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.1000003815;4;23.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;13.1000003815;4;23.0;1;11.3999996185;16.0;6;32.0;
3;2;9.0;12.3000001907;3;24.0;1;11.3999996185;16.0;6;31.7439994812;
4;2;11.0;11.5;3;24.1124999523;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;12.6000003815;11.5;3;24.2364046574;2;12.6487998962;15.7567996979;5;32.3062400818;
6;2;13.9709215164;11.5;3;24.3725773096;2;13.6487998962;15.6531200409;5;32.285215497;
7;2;15.0117740631;11.5;3;24.9956032038;2;14.6855649948;15.5598077774;5;32.4110701084;
8;2;15.4986810684;11.7299995422;3;25.5367741585;2;14.723320961;15.5218267441;5;32.5767053366;
9;2;15.6610326767;11.9106416702;3;27.0197491646;2;14.7730112076;15.4876441956;5;34.1502569914;
10;2;16.1059246063;12.5274600983;3;28.2888641357;2;16.8878688812;16.1171722412;5;35.4248743057;
11;2;16.4866600037;13.0216779709;3;29.3733460903;2;18.8878688812;16.5693645477;5;36.4882452488;
12;2;19.1901283264;13.4066829681;3;30.3101172447;2;20.8878688812;16.884393692;5;37.263117075;
13;2;21.1901283264;13.6998376846;4;31.1368415356;2;22.2800292969;17.0200004578;6;37.8438222408;
14;3;22.5060806274;13.9190797806;3;31.7259047031;2;23.454240799;17.0200004578;6;38.5070633888;
15;3;22.5164756775;14.0;3;32.1925406456;2;24.653213501;17.0200004578;6;39.2563209534;
16;3;24.5164756775;14.0;3;32.6980543137;2;25.7768955231;17.0200004578;6;40.0921673775;
17;3;25.9258918762;14.0;3;33.2407708168;2;26.0276489258;17.0200004578;6;41.0113601685;
18;3;26.9722309113;14.0;3;33.8177394867;3;26.3034076691;17.0200004578;6;42.0060782433;
19;3;25.3999996185;15.0;4;34.4246611595;3;26.6018218994;17.0200004578;6;43.0634889603;
20;3;25.3999996185;15.9273986816;4;35.0559058189;3;26.919046402;17.0200004578;6;44.1658439636;
