Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
23;2;20.4515972137;12.5;3;28.9061751366;2;25.6879501343;12.5;7;29.1990156174;
24;3;20.5038890839;12.5;2;29.1442108154;2;24.5;13.5;7;29.4425997734;
25;3;20.5574474335;12.5;2;29.3868870735;2;24.5;14.5;7;29.6894927025;
26;4;20.6120491028;12.5;1;29.6331281662;2;25.5;12.5;7;29.9385285378;
27;4;19.625;13.5;2;29.8817820549;3;25.9815597534;12.5;6;30.1884908676;
28;4;18.625;13.5;2;30.1316423416;3;24.5;13.5;6;30.4381356239;
29;4;17.7796192169;14.5;2;30.3814692497;3;24.5;14.5;6;30.6862158775;
30;4;16.8358306885;15.5;2;30.6300139427;3;23.5;13.5;5;30.9315071106;
31;4;15.8917531967;16.5;3;30.8760447502;3;23.2794532776;14.5;5;31.1728301048;
32;4;15.3221101761;17.5;3;31.1183700562;3;22.3518486023;15.5;5;31.4090747833;
33;4;15.3766326904;18.5;4;31.3558626175;3;21.4227218628;16.5;5;31.6392197609;
34;4;15.4300689697;19.5;4;31.5874791145;3;20.491765976;17.5;5;31.8623495102;
35;4;15.4821825027;20.5;4;31.8122782707;3;19.5587043762;18.5;6;32.0776662827;
36;4;15.5327625275;21.5;5;32.0294346809;3;19.123298645;19.5;6;32.2844991684;
37;4;15.5816230774;22.5;5;33.2382488251;3;19.1853485107;20.5;6;32.4823098183;
38;4;15.0;24.5;5;33.4681513309;3;19.2446937561;21.5;7;32.6706910133;
39;4;16.0;26.5;6;33.689296484;3;20.3012084961;20.5;6;32.8493652344;
40;4;16.2386322021;28.5;6;33.9013707638;3;21.3548088074;20.5;7;33.0181760788;
41;4;16.2456474304;30.5;6;34.1041829586;3;20.3548088074;20.5;7;33.1770820618;
42;4;16.2527923584;32.5;6;34.2976568937;3;21.0;21.5;6;33.3261432648;
43;4;16.2600631714;34.1992759705;6;34.4818207026;3;22.0;22.5;8;33.465511322;
44;4;16.2674598694;35.3051795959;6;34.6567926407;3;23.0;23.5;9;33.595413208;
45;4;17.2749786377;33.4042663574;7;34.8227722645;3;24.0;24.5;9;33.7161436081;
46;4;16.282617569;34.4966888428;10;34.9800245762;3;24.5;25.5;8;33.8280467987;
47;4;16.2903709412;35.5826377869;10;35.1288685799;4;25.5;23.5;6;33.9315071106;
48;4;17.2982406616;33.6623535156;11;35.2696639299;4;24.5;24.5;7;34.0;
49;4;16.3062152863;34.7360916138;12;35.3968753815;4;24.5;25.5;7;34.0;
50;4;18.3142967224;32.5;12;35.4332377911;4;24.5;26.5;6;34.0;
51;4;20.322479248;32.5;13;35.4700255394;4;24.5;27.0;6;34.0;
52;4;21.0249996185;32.5;13;35.5072168112;4;24.5;27.0;6;34.0;
53;4;22.0249996185;32.5;15;35.5447884798;4;24.5;27.0;6;34.0;
54;4;23.0249996185;32.5;15;35.5827163458;4;24.5;27.0;6;34.0;
55;4;24.006111145;31.5;16;35.6209751368;4;24.5;27.0;5;34.0;
56;4;23.6499996185;31.5;17;35.6595385075;4;24.5;27.0;6;34.0;
57;4;24.0233955383;29.5;16;35.6983793974;4;24.5;27.0;4;34.0;
58;4;24.0321350098;28.5;17;35.7374696732;4;24.5;27.0;2;34.0;
59;4;23.6499996185;28.5;18;35.7767804861;4;24.5;27.0;2;34.0;
60;4;23.6499996185;28.7437458038;19;35.8162822723;4;24.5;27.0;4;34.0;
61;4;24.0586624146;27.5;19;35.8559447527;4;24.5;27.0;5;34.0;
62;4;23.6499996185;28.5;19;35.8957372904;4;24.5;27.0;5;34.0;
63;4;24.0765399933;27.5;20;35.9356285334;4;24.5;27.0;6;34.0;
64;4;23.6499996185;28.5;21;35.9755871296;4;24.5;27.0;7;35.1800003052;
65;4;23.6499996185;28.8829116821;21;36.015581131;4;23.5;26.0;9;36.1270771027;
66;4;24.1035060883;27.5;22;36.0555787086;4;23.5;26.8899993896;8;36.8760938644;
67;4;24.1125049591;27.5;23;36.0955479145;4;22.5;25.8899993896;9;37.463435173;
68;4;23.6499996185;28.5;23;36.135456562;4;22.5;25.8899993896;10;37.7747268677;
69;5;24.1304779053;27.5;21;36.17527318;3;21.5;25.5;10;37.8944940567;
70;5;23.6499996185;28.5;21;36.2149660587;3;20.5;25.0;11;38.0;
71;5;24.1483669281;27.5;20;36.2545039654;4;20.5;26.0;10;38.0;
72;5;24.1572628021;27.5;20;36.293856144;4;20.5;27.0;10;38.0;
73;5;23.6499996185;28.5;21;36.3329925537;4;18.0;29.0;10;38.0;
74;5;24.1749229431;27.5;22;36.3718836308;4;17.0;31.0;11;38.0;
75;5;24.1836738586;27.5;21;36.4105007648;4;17.0;33.0;12;38.0;
76;5;23.6499996185;28.5;21;37.6529209614;4;17.0;35.0;12;38.0;
77;5;21.875;30.7310447693;21;38.6624903679;4;17.0;37.0;12;38.0;
78;5;22.0255012512;32.1647872925;22;39.4739944935;4;17.0;39.0;12;38.0;
79;5;22.1592674255;33.5057907104;21;40.1237399578;4;17.0;41.0;12;38.0;
80;5;23.8579521179;29.9097423553;21;40.4972746372;4;17.0;43.0;9;38.0;
81;6;25.2999992371;31.0;20;41.6790466309;4;17.0;45.0;10;38.0;
82;6;27.1527843475;31.0;21;41.9062428474;4;17.0;47.0;10;38.0;
83;6;25.4289054871;33.0;20;42.0305080414;4;18.0;46.0;11;38.0;
84;6;24.4568634033;35.0;19;42.1573442221;4;17.0;48.0;11;38.0;
85;6;22.5499992371;38.0;19;42.2867412567;4;17.0;50.0;12;38.0;
86;6;22.5145168304;38.0;20;42.4186826944;4;18.0;49.0;12;38.0;
87;6;20.849313736;40.0;20;42.5531440973;4;18.0;48.0;14;38.0;
88;6;20.9581718445;40.983997345;20;42.6900920868;4;17.0;50.0;16;38.0;
89;6;20.25;43.0390472412;21;42.829482913;4;18.0;49.0;16;38.0;
90;7;20.602399826;44.0;20;42.9712622166;4;20.0;46.0;18;38.0;
91;7;18.9969844818;45.0;20;43.1153634787;4;20.0;46.0;18;38.0;
92;7;19.25;46.2177581787;20;43.2617064714;4;21.0;46.0;19;38.0;
93;7;18.7718715668;47.2818145752;21;43.410197258;4;23.0;43.0;19;38.0;
94;7;19.0;50.2177581787;21;43.5607266426;4;23.0;43.0;19;38.0;
95;7;20.0;53.2177581787;21;43.7131693363;4;24.0;43.0;20;38.0;
96;7;20.25;55.7300109863;22;43.8673841953;4;26.0;40.0;22;38.0;
97;7;20.25;57.765460968;23;44.0232129097;4;23.0;42.0;22;38.0;
98;7;20.25;59.8001213074;24;44.1804807186;4;22.0;44.0;21;38.0;
99;7;21.090927124;59.8001213074;24;44.3389959335;4;22.0;43.0;22;38.0;
100;7;21.1015434265;61.2177581787;25;44.4985506535;4;20.0;45.0;21;38.0;
101;7;21.1118927002;63.2177581787;25;44.6589210033;4;19.0;47.0;20;38.0;
102;7;21.25;63.2177581787;26;44.8198690414;4;19.0;46.0;21;38.0;
103;7;21.131778717;64.0306015015;27;44.9811434746;4;17.0;48.0;19;38.0;
104;7;21.1413097382;65.1138381958;27;45.1399610043;4;17.0;50.0;20;38.0;
105;7;22.1499996185;63.1979751587;29;45.2611646652;4;18.0;49.0;18;38.0;
106;7;21.1499996185;64.2828140259;29;45.3830943108;4;18.0;48.0;19;38.0;
107;7;21.1499996185;65.3681640625;29;45.5054576397;4;17.0;50.0;19;38.0;
108;7;22.1499996185;63.4538192749;31;45.6279573441;4;18.0;49.0;19;38.0;
109;7;21.1499996185;64.53956604;32;45.7502937317;4;18.0;48.0;20;38.0;
110;7;21.1499996185;65.6252059937;33;45.8721673489;4;17.0;50.0;20;38.0;
111;7;22.1499996185;63.7105178833;35;45.9932823181;4;18.0;49.0;20;38.0;
112;7;21.1499996185;64.7952957153;36;46.1133489609;4;18.0;48.0;20;38.0;
113;7;21.1499996185;65.8793487549;33;46.2320871353;4;17.0;50.0;20;38.0;
114;7;22.1499996185;63.9624633789;32;46.3492274284;4;17.0;52.0;20;38.0;
115;7;21.1499996185;65.0444641113;32;46.464515686;4;17.0;54.0;21;38.0;
116;6;21.1499996185;66.1251602173;33;46.5777130127;5;18.0;53.0;19;38.0;
117;6;22.1499996185;64.2043991089;33;46.688598156;5;17.0;55.0;19;38.0;
118;6;21.1499996185;65.2820205688;33;46.7969703674;5;17.0;57.0;20;38.0;
119;6;21.1499996185;66.3578796387;33;46.9026489258;5;18.0;56.0;20;38.0;
120;6;19.1499996185;69.9026489258;33;47.0054745674;5;17.0;58.0;21;38.0;
121;6;18.8999996185;72.0054779053;33;47.1053099632;5;18.0;57.0;21;38.0;
122;6;18.8999996185;74.1053085327;33;47.2020397186;5;18.0;56.0;23;38.0;
123;6;18.8999996185;76.202041626;34;47.2955703735;5;17.0;58.0;24;38.0;
124;6;18.8999996185;78.2955703735;35;47.3858294487;5;18.0;57.0;21;38.0;
125;6;18.8999996185;80.3858337402;35;47.4727659225;5;18.0;56.0;22;38.0;
126;6;18.8999996185;82.4727630615;36;47.556347847;6;17.0;58.0;22;38.0;
127;7;18.8999996185;84.556350708;35;47.6365623474;6;18.0;57.0;23;38.0;
128;7;19.8999996185;83.6365661621;33;47.7134132385;6;18.0;56.0;19;38.0;
129;7;18.8999996185;85.7134094238;33;47.7869210243;6;17.0;58.0;20;38.0;
130;7;18.8999996185;86.7869186401;33;47.8571209908;6;18.0;57.0;20;38.0;
131;7;19.8999996185;84.8571166992;34;47.9240608215;6;18.0;56.0;21;38.0;
132;7;18.8999996185;85.9240570068;35;47.9878001213;6;17.0;58.0;19;38.0;
133;7;18.8999996185;86.9878005981;37;48.0;6;18.0;57.0;19;38.0;
134;8;19.8999996185;85.0;36;48.0;6;18.0;56.0;19;38.0;
135;8;18.8999996185;86.0;38;48.0;6;17.0;58.0;19;38.0;
136;9;18.8999996185;87.0;38;48.0;6;18.0;57.0;21;38.0;
137;9;19.8999996185;85.0;39;48.0;6;18.0;56.0;23;38.0;
138;9;18.8999996185;86.0;40;48.0;6;17.0;58.0;23;38.0;
139;9;18.8999996185;87.0;40;48.0;6;18.0;57.0;23;38.0;
140;9;19.8999996185;85.0;40;48.0;6;18.0;56.0;24;38.0;
141;9;18.8999996185;86.0;41;48.0;6;17.0;58.0;24;38.0;
142;9;18.8999996185;87.0;41;48.6199998856;6;18.0;57.0;25;38.0;
143;9;19.9449996948;85.4199981689;42;49.2440361977;6;18.0;56.0;25;39.0;
144;9;18.99036026;86.8424377441;42;49.8677668571;6;19.0;56.0;25;39.0399999619;
145;9;19.035900116;88.2637634277;43;50.4868249893;6;21.0;57.0;26;39.0811839104;
146;9;20.0814380646;86.6804351807;45;52.0969519615;6;23.0;55.0;29;39.1235535145;
147;9;20.126789093;89.0889968872;46;52.7241227627;6;23.0;56.0;28;39.1671074629;
148;9;21.0;90.4862518311;46;53.3352510929;6;24.0;57.0;29;39.211841464;
149;9;23.2386322021;89.8692932129;48;53.9270937443;6;26.0;55.0;29;39.2577478886;
150;9;22.4956474304;92.2356567383;49;54.4969141483;6;23.0;58.0;28;39.3048160076;
151;9;22.5027923584;94.5833206177;50;55.0425204039;6;22.0;61.0;29;39.3530313969;
152;9;23.5100631714;92.9107513428;50;55.5622779131;6;22.0;61.0;31;39.4023760557;
153;9;22.5174598694;94.2169189453;51;56.0550956726;6;20.0;64.0;30;39.4528282881;
154;9;21.5249786377;94.5012664795;53;56.5203921795;6;19.0;67.0;30;39.5043625832;
155;9;22.532617569;91.7636642456;54;56.9580433369;6;20.0;67.0;32;39.5569496155;
156;9;22.5403709412;93.0043792725;55;57.3683252335;6;19.0;70.0;32;39.6105561256;
157;9;21.5482387543;93.2239837646;55;57.7518459558;6;19.0;73.0;33;39.6651450396;
158;9;22.873916626;91.423324585;57;58.1094822884;6;21.0;70.0;32;39.72067523;
159;9;21.3142967224;91.6034317017;57;58.4423167706;6;19.0;73.0;31;39.7771017551;
160;10;22.0;93.7654800415;56;58.7515788078;6;19.0;75.2439727783;32;39.8343759775;
