Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;8.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
6;1;9.0;10.0;6;20.0;1;11.0;10.0;5;20.0;
7;2;10.5;10.3000001907;5;21.0;3;11.3000001907;10.0;3;21.3999996185;
8;2;11.5;10.0;5;21.4399995804;3;11.1199998856;10.1999998093;3;21.8564003706;
9;2;12.5900001526;10.1999998093;5;21.8075842857;3;11.2179203033;10.3632001877;3;23.0948585272;
10;2;12.9067058563;10.3632001877;5;22.1139252186;3;11.5458278656;10.9097137451;3;25.080368638;
11;2;12.9756336212;10.4951858521;5;23.2202551365;3;12.0813140869;11.8021907806;3;26.8191465139;
12;2;13.2245578766;11.0209560394;5;24.1495091915;3;14.0813140869;12.5570135117;3;28.3070065975;
13;2;15.9879608154;11.8277225494;5;24.9154186249;3;16.0813140869;13.170545578;3;29.5663607121;
14;2;17.9879608154;11.8107032776;5;25.5381718874;3;17.0813140869;13.6524438858;3;30.6355655193;
15;2;19.0276870728;12.0916318893;5;26.0404549837;3;17.41223526;14.0203924179;3;31.5587286949;
16;2;19.7228336334;12.7366580963;5;26.4445723295;3;17.5770492554;14.2950820923;4;32.3783352375;
17;2;21.0564670563;12.4808797836;5;26.5497941971;3;19.41223526;14.4966192245;4;32.8459744453;
18;2;21.7228336334;12.9649381638;6;26.6187632084;3;21.41223526;14.5;4;33.3518748283;
19;2;22.625;13.1475048065;6;26.6896851063;3;22.717798233;14.5;3;33.5023059845;
20;2;23.0051803589;12.5;6;26.7625159025;3;23.8829269409;14.3000001907;3;33.7353711128;
21;3;23.021566391;12.5;5;26.8372021914;3;24.1206111908;14.1199998856;4;34.0435938835;
22;3;22.625;12.5;5;26.9136811495;3;24.2130775452;13.9580001831;4;34.4182114601;
23;3;22.625;13.2654724121;5;26.9918802977;3;24.3254623413;13.8122005463;4;34.8491606712;
24;3;22.625;13.296751976;6;27.0717172623;4;24.4547462463;13.6809806824;3;35.3252067566;
25;3;23.0911369324;12.5;6;27.1531002522;4;24.5975627899;13.5628824234;3;35.834227562;
26;3;22.625;13.361240387;6;27.2359278202;4;24.7502670288;13.4565944672;4;36.3636360168;
27;3;21.1280841827;13.5;6;27.320089817;5;24.9090919495;13.3609352112;3;36.9009122849;
28;3;20.14702034;14.5;6;27.4054670334;5;25.070274353;13.2748413086;3;37.434173584;
29;3;19.166229248;15.5;6;27.4919323921;5;25.2302532196;13.1973571777;3;37.9527139664;
30;3;18.1856842041;16.5;6;28.5793509483;5;25.3858146667;13.1276216507;3;38.4474515915;
31;3;18.5803527832;17.5;6;28.7175815105;5;25.5342350006;13.0648593903;3;38.9112281799;
32;3;19.6002063751;18.5;6;28.8584516048;5;25.6733665466;13.0083732605;3;40.3389387131;
33;3;19.8681507111;19.5;6;29.0018335581;5;26.8016815186;13.4575357437;3;40.8174866438;
34;3;19.9004135132;20.5;6;29.1475907564;5;27.9182472229;12.9117822647;3;41.2627243996;
35;3;19.9332084656;21.5;6;29.2955780029;5;28.0226821899;13.4641628265;3;41.6753205061;
36;3;19.9665050507;22.5;6;29.4456415176;5;28.1150760651;13.4794120789;3;42.0571508408;
37;3;20.0002689362;23.5;7;29.597620368;5;28.6171455383;12.8001880646;3;42.4109587669;
38;3;20.0344657898;24.5;7;29.7513467073;5;28.7232875824;12.7701692581;3;42.7400296926;
39;3;20.0690536499;25.5;7;29.9066461325;5;28.8220081329;12.7431526184;3;43.0479170084;
40;3;20.1039962769;26.5;7;30.0633393526;5;28.9143753052;15.7431526184;4;43.3332328796;
41;3;20.139251709;27.5;7;30.2212421894;5;28.9999694824;18.7431526184;4;43.4501650333;
42;3;20.1747779846;28.5;7;30.3801658154;5;29.0350494385;21.7431526184;4;43.580360651;
43;3;21.2105369568;28.5;8;30.5399186611;5;29.0741081238;24.7431526184;4;43.7234494686;
44;3;22.2464828491;29.5;8;30.7003064156;5;29.1170349121;27.643579483;5;43.8790082932;
45;3;22.0;30.5;8;30.8611322641;5;28.377532959;28.6292228699;6;44.0465466976;
46;3;23.0;31.5;8;31.0221984386;5;28.3697814941;29.023273468;8;44.2254984379;
47;3;24.8961639404;32.5;8;31.1833062172;5;29.2676506042;27.6046695709;9;44.4152090549;
48;3;26.0162448883;31.5;8;31.3442568779;5;29.3245639801;27.594203949;9;44.6149260998;
49;3;25.1205120087;31.5;8;31.5048518181;5;29.3844776154;27.5847816467;9;44.8238008022;
50;3;26.0885925293;29.5;8;31.6648945808;5;28.3457832336;28.5763053894;10;45.0408828259;
51;4;26.1584320068;30.5;8;32.8241894245;5;29.3412055969;27.5686740875;10;45.2651257515;
52;4;27.6076507568;30.5;8;33.0925432444;7;28.3370857239;28.5618057251;7;45.4953942299;
53;4;26.625;33.2807312012;8;33.3706450462;7;29.3333740234;27.5556259155;9;45.7304759026;
54;4;27.625;33.3422775269;8;33.6591056585;7;29.7191429138;27.5500640869;10;45.9690976143;
55;4;28.2665271759;32.5;9;33.9585342407;7;27.7907295227;28.5450572968;10;46.209939003;
56;5;28.2571792603;34.5;8;35.2695236206;7;27.3243293762;28.5405502319;10;46.4516630173;
57;5;30.2773475647;34.5;9;35.6826300621;7;28.3218994141;29.5364952087;10;46.6929297447;
58;5;29.9422550201;36.5;10;36.1154704094;7;28.3197097778;30.3464660645;10;46.9324264526;
59;5;29.977350235;38.5;12;36.568838954;7;28.3177375793;30.4662132263;10;49.1688871384;
60;5;30.4360790253;37.5;13;37.0434026718;7;31.3159637451;30.4632568359;10;49.4711182117;
61;5;30.4685630798;38.4829559326;13;37.5396647453;7;34.2203369141;31.5239448547;11;51.339132309;
62;5;30.5004882812;38.5674514771;13;38.0201102495;7;35.0804710388;34.0189056396;12;52.9221007824;
63;6;30.1221885681;38.5;12;53.5119413137;7;33.4614105225;37.404548645;12;54.2582176924;
64;6;31.5431423187;39.5;12;54.777585268;7;34.7647171021;38.6982307434;13;55.3878413439;
65;6;31.75;41.8575286865;12;55.9858241081;8;35.616519928;39.5710144043;12;56.1889098883;
66;6;33.2215194702;42.5;12;58.6748142242;8;36.0685997009;39.0;14;56.758228898;
67;6;33.7262954712;44.0;13;61.0762376785;8;36.6395492554;39.0;15;57.1266245842;
68;6;35.0255012512;46.1906013489;13;63.2213730812;8;36.7356872559;39.0;15;57.4867985249;
69;6;35.7983856201;46.6872596741;14;65.1476075649;8;36.8290176392;39.0;15;57.8383233547;
70;6;38.963432312;43.9097442627;14;66.7446165085;8;37.3514976501;39.0;16;58.1809464693;
71;6;38.4249992371;46.0;14;69.7904365063;8;37.454284668;39.0;16;58.5145760775;
72;6;39.7624969482;48.7000007629;15;72.4530801773;8;37.5543746948;39.0;16;58.8392570019;
73;7;42.9482078552;45.2291984558;15;74.793530941;8;37.6517791748;39.0;16;59.155148387;
74;7;41.0273208618;48.6162643433;15;76.7010383606;8;37.7465438843;39.0;17;59.4625011683;
75;7;40.4773216248;50.6162643433;15;78.2367100716;8;37.8387527466;39.0;14;59.7616339922;
76;7;40.4773216248;53.0;16;79.5559053421;8;35.2388000488;41.0;14;60.0529114008;
77;8;39.4773216248;53.9651641846;15;80.86439991;8;34.293762207;42.2035179138;14;60.3367238045;
78;9;40.744594574;53.2560272217;14;82.1526689529;8;34.1010131836;42.0;15;60.567088604;
79;9;41.7619247437;54.5505447388;15;83.4116148949;9;32.5891342163;43.9683227539;12;80.741353631;
80;9;39.4773216248;55.5505447388;15;85.6328277588;9;35.22240448;42.0;13;82.7181179523;
81;9;40.4773216248;58.5505447388;15;86.8388097286;9;37.2754364014;42.0;13;84.4666788578;
82;9;43.4773216248;58.9575042725;17;87.9937441349;9;35.3291244507;44.0;14;85.9633119106;
83;11;44.8238220215;61.203994751;15;89.0472095013;9;36.3833732605;43.0;16;87.2107517719;
84;11;43.6500015259;64.4365386963;15;91.0279905796;10;37.438079834;44.0;15;88.2310609818;
85;11;42.6500015259;69.6543273926;16;91.9789067507;10;38.4931411743;45.0;15;89.0569028854;
86;11;42.9100646973;73.8569107056;15;92.8690317869;10;39.5484542847;46.0;15;89.7239968777;
87;11;41.6500015259;78.8762207031;15;93.6979768276;10;40.6038894653;47.0;16;90.1978385448;
88;11;40.6500015259;82.2715835571;15;94.466360569;11;40.6593475342;48.0;15;90.3823952675;
89;11;39.6500015259;85.4524383545;15;96.1756659746;11;40.714717865;49.0;15;90.5662662983;
90;11;39.6500015259;88.6193084717;16;96.9480850697;12;40.7698822021;50.0;14;112.499081135;
91;11;40.4500007629;91.7728881836;17;97.6138244867;12;37.82472229;54.0;14;115.03985405;
92;11;39.4500007629;93.9139785767;17;98.0393850803;12;39.0579910278;58.0;14;116.499678731;
93;11;40.4500007629;98.0434265137;19;98.5869776011;12;38.0932998657;63.3995513916;15;117.759494543;
94;13;41.8016052246;102.194541931;17;99.0115147829;12;39.986289978;65.0;17;119.84501493;
95;13;42.8418159485;103.231330872;17;99.4365137815;13;35.7999992371;74.0;16;120.818402052;
96;13;43.1500015259;105.26852417;18;99.8641531467;13;35.7999992371;82.0;16;123.582619548;
97;13;43.6341552734;105.306091309;20;100.232875586;13;34.7999992371;89.1717224121;16;125.762041569;
98;14;43.506111145;105.761306763;17;100.558917642;13;34.4000015259;95.862197876;16;127.506055117;
99;14;43.5147209167;105.761306763;17;100.905955911;13;35.0;101.434928894;15;129.040800929;
100;14;42.523399353;105.210762024;17;102.105082512;13;36.0;106.004981995;16;130.252543569;
101;14;42.5321350098;105.210762024;20;102.378022313;14;36.0999984741;110.606040955;15;132.262866497;
102;14;43.5409317017;106.0;21;102.684079528;14;37.0999984741;116.237991333;17;135.27869904;
103;14;43.1500015259;108.0;21;103.021100461;15;40.0999984741;120.596153259;15;137.520116448;
104;14;45.5586662292;109.0;22;103.501533449;15;40.0999984741;128.106002808;16;139.931849718;
105;14;46.9175872803;112.0;23;106.784431338;15;40.0999984741;135.752227783;16;142.432632923;
106;14;46.7430000305;117.0;23;110.093078971;15;43.0999984741;135.20022583;16;146.042595744;
107;14;47.4637756348;120.0;24;113.38478601;15;46.6423377991;138.645324707;17;149.840868235;
108;14;47.7206192017;123.0;26;116.621474147;16;50.7327003479;143.897247314;16;153.845436573;
109;14;48.9616241455;124.0;27;119.771021605;16;55.4234428406;147.897247314;18;156.953207612;
110;14;48.1844940186;128.0;27;122.807602167;18;53.5140151978;156.897247314;17;160.045545459;
111;14;48.3881607056;132.0;29;125.711295128;19;52.6038665771;165.897247314;17;163.061278224;
112;14;49.57264328;133.0;33;128.467487812;19;51.7000007629;171.82510376;17;165.947115302;
113;15;50.7388114929;135.0;33;131.066336989;19;53.7000007629;175.849914551;19;168.663837671;
114;15;51.8881416321;137.0;33;133.502511024;20;54.7000007629;180.15687561;19;172.189502716;
