Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
48;6;31.434513092;32.5;7;46.7162125111;4;25.8999996185;26.5;8;39.1235535145;
49;6;31.5111484528;32.5;7;47.0752429962;4;27.2370662689;27.5;8;39.1671074629;
50;6;31.5919303894;32.5;8;47.4524497986;4;27.3999996185;28.0835533142;9;39.211841464;
51;6;31.6768035889;32.5;9;47.8473675251;4;27.763551712;27.5;10;39.2577478886;
52;6;31.0396270752;33.5;9;48.2593083382;4;27.7773246765;27.5;10;39.3048160076;
53;6;31.8583450317;32.5;9;48.6873512268;4;27.3999996185;28.1524085999;11;39.3530313969;
54;6;31.954656601;32.5;10;49.1303377151;5;27.8059082031;27.5;11;39.4023760557;
55;6;31.3282966614;33.5;10;49.5868732929;5;27.3999996185;28.2011871338;11;39.4528282881;
56;6;30.1570472717;33.5;10;50.0553343296;5;27.3999996185;28.2264137268;12;39.5043625832;
57;6;29.27602005;36.5;9;51.5338842869;5;27.8513088226;27.5;13;39.5569496155;
58;6;30.5032958984;37.5;10;52.0204954147;5;25.8670845032;28.5;13;39.6105561256;
59;6;30.6546115875;39.5;10;52.5129790306;5;24.8831672668;29.5;14;39.6651450396;
60;6;29.7789878845;42.5;11;53.0090203285;5;23.5;31.332572937;14;39.72067523;
61;6;29.625;44.5;12;53.5062198639;5;23.5;32.3603363037;13;39.7771017551;
62;6;29.7227706909;47.4000015259;13;55.8172018528;5;24.0331306458;32.5;15;39.8343759775;
63;6;30.0149669647;49.9270019531;13;57.8168842793;5;23.5;34.4171867371;15;39.8924454451;
64;6;30.0255012512;50.3445320129;14;59.5414803028;5;25.0677337646;31.5;16;39.9512542486;
65;6;30.1592674255;50.6698493958;14;61.0310475826;5;24.0853767395;32.5;16;40.0107431412;
66;6;33.2593841553;45.9209060669;15;62.1762064695;6;23.5;34.5;12;60.0708494186;
67;6;32.3345336914;47.0402526855;16;63.067001462;7;25.5;32.5;13;63.3629243374;
68;7;29.960767746;47.0698394775;15;63.8361773491;7;27.7999992371;33.0;14;66.1668934822;
69;7;31.0208683014;45.0;16;64.407490015;7;29.0340003967;34.3899993896;14;68.4953584671;
70;7;31.7090682983;46.0;16;64.9586203098;7;28.9279689789;35.6872596741;15;70.389446497;
71;7;28.2999992371;48.1614875793;17;65.4876437187;7;28.9609928131;35.6872596741;15;71.7592043877;
72;7;29.7999992371;47.1929588318;17;65.9930487871;7;28.9947147369;35.0;15;72.7243568897;
73;7;28.7999992371;46.224861145;16;66.4737377167;7;28.2123565674;36.0;16;73.5043387413;
74;7;29.481672287;48.2571868896;17;66.9290111065;8;28.6986942291;37.4194259644;15;74.9569840431;
75;7;29.5251216888;50.2899131775;18;67.3585467339;8;28.7123565674;36.0;15;75.1365354061;
76;7;29.565612793;52.3230209351;18;67.7623628378;8;28.6353168488;39.0;16;75.3202061653;
77;8;30.6031970978;55.3564949036;17;69.1407805681;8;26.7123565674;43.0;16;75.5077866316;
78;8;31.6379508972;57.0;17;69.5843803883;8;25.7123565674;46.659412384;16;75.6990492344;
79;8;31.6699771881;60.0;18;72.8367900848;8;24.7123565674;49.7204971313;16;75.8937510252;
80;8;30.7427940369;61.0;19;75.5565727949;8;24.7123565674;48.665145874;17;77.0916341543;
81;8;28.7427940369;64.0;19;77.8100703955;8;25.8181343079;50.7028579712;17;77.3524279594;
82;8;27.5;65.0;20;79.6753456593;8;25.7123565674;53.7421760559;19;77.6188143492;
83;8;28.5;69.0;22;81.0573638678;8;27.5492458344;55.7831115723;20;77.8905707598;
84;8;28.5;67.8388061523;22;82.0976144075;8;28.4274406433;58.8256645203;20;78.1674579382;
85;8;27.5;69.9299545288;23;82.8877732754;8;28.5897712708;62.8698272705;21;78.4492206573;
86;8;28.0;72.0236663818;23;83.5252597332;8;30.2123565674;64.5807266235;20;78.7355884314;
87;8;30.0;71.1198196411;24;84.1376636028;8;31.533575058;65.0;19;79.0262739658;
88;8;30.0;73.2182769775;23;84.7272803783;8;30.5678730011;66.7421722412;20;79.3209747076;
89;8;31.0;75.5642089844;24;85.2339310646;8;31.0713806152;67.0621185303;20;79.6193716526;
90;9;32.0;77.7674560547;18;109.620402098;8;32.129825592;69.1139068604;20;79.9211291075;
91;9;33.2000007629;80.9258117676;19;112.10030365;8;30.6665630341;69.1670608521;20;80.2258943319;
92;9;34.2000007629;84.0317306519;19;114.219476223;8;29.6978664398;69.2215118408;21;80.5332980156;
93;9;34.2000007629;87.1389923096;19;115.970073462;8;28.2123565674;70.2771759033;21;80.8429532051;
94;11;35.2000007629;91.2473678589;19;118.385728598;8;28.2123565674;69.3339538574;21;81.1544551849;
95;11;37.2000007629;95.3421325684;22;119.58232069;8;28.2123565674;68.391746521;21;81.4673833847;
96;11;38.4384994507;98.4885787964;22;120.563854218;8;28.2123565674;71.4504318237;17;81.7813000679;
97;11;39.2000007629;101.235473633;22;121.258847952;8;28.2123565674;69.5098876953;16;82.0957520008;
98;11;40.4750976562;103.382469177;27;121.734640121;8;28.2123565674;67.5699768066;15;82.4102716446;
99;12;41.2000007629;103.529190063;24;132.220329523;8;28.2123565674;69.6305847168;15;82.7243793011;
100;12;42.5999984741;104.675285339;23;134.214753509;8;28.2123565674;69.6915435791;17;83.0375833511;
