Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
32;4;15.625;15.5;4;26.6983793974;3;21.5;13.3883905411;4;26.8162822723;
33;4;15.0071353912;16.5;4;26.7374696732;3;21.5;13.4081411362;4;26.8559447527;
34;4;14.3909301758;17.5;4;26.7767804861;3;22.0567836761;12.5;4;26.8957372904;
35;4;14.3997755051;18.5;4;26.8162822723;3;22.0687217712;12.5;4;26.9356285334;
36;4;14.4086637497;19.5;4;26.8559447527;3;21.5;13.4678144455;5;26.9755871296;
37;4;14.4175872803;20.5;5;26.8957372904;3;22.0926761627;12.5;5;27.015581131;
38;4;14.4265403748;21.5;5;26.9356285334;3;21.5;13.5;5;27.0555787086;
39;4;14.4355163574;22.5;5;26.9755871296;3;21.5;13.5277891159;5;27.0955479145;
40;4;14.4445075989;23.5;5;27.015581131;3;22.1286640167;12.5;5;27.135456562;
41;4;14.4535055161;24.5;5;27.0555787086;3;21.5;13.5;5;27.17527318;
42;4;14.4625053406;25.5;5;27.0955479145;3;22.1525821686;15.5;6;27.2149660587;
43;4;14.4714984894;26.5;5;28.135456562;3;22.1644897461;17.5;6;28.2545039654;
44;4;15.4804782867;27.5;6;29.2152731419;3;23.1763515472;20.5;6;28.3238561153;
45;4;17.4894371033;28.5;8;29.3961499929;3;24.1881561279;23.5;6;28.3935835361;
46;4;18.7416343689;29.5;9;29.5869574547;3;24.5180740356;25.5;5;28.4636497498;
47;4;20.0320663452;27.5;9;29.7882281542;3;24.5390949249;26.5;5;28.5340180397;
48;4;19.0773506165;28.5;10;30.0004813671;3;24.5602054596;27.5;5;28.6046506166;
49;4;19.1251087189;29.5;11;30.2242109776;3;24.5813941956;27.5;5;28.6755100489;
50;4;19.2829933167;30.5;11;30.4598730803;3;24.6026535034;27.5;5;28.7465584278;
51;4;20.2935829163;32.5;11;30.7078697681;3;24.6239681244;27.5;6;28.8177573681;
52;4;21.3044319153;34.5;14;30.9685331583;4;24.6453285217;27.5;5;28.8890683651;
53;5;22.0;36.5;12;59.992107749;4;23.8871631622;27.5;5;28.960452795;
54;5;24.0;39.5;13;62.2912304401;4;24.6881370544;27.5;8;29.0318719149;
55;5;26.5398597717;40.5;14;64.1251888275;4;24.7095603943;27.5;9;29.1032869816;
56;5;26.625;43.371055603;15;65.5530700684;4;24.7309856415;27.5;9;29.1746592522;
57;6;29.2317276001;39.5;15;79.4094485044;5;25.7523975372;28.5;9;30.2459499836;
58;7;29.625;41.5;15;80.9166309834;5;26.7737846375;29.5;10;30.3671206236;
59;7;32.7718658447;40.5;16;81.8739769459;5;26.795135498;30.5;10;30.4901078939;
60;7;34.024848938;41.5;16;82.7613419294;5;26.8164405823;31.5;10;31.9526610374;
61;7;35.625;43.5;17;83.6016546488;5;26.7549285889;33.9318084717;11;33.15376544;
62;8;37.625;45.424987793;16;84.3950158358;5;27.5825462341;33.6171875;11;34.1276810169;
63;8;40.625;43.424987793;18;85.1427679062;5;27.3301868439;34.8723297119;11;34.9154033661;
64;8;41.625;44.424987793;18;85.8470900059;5;28.0756072998;34.2754020691;12;35.5572105646;
65;8;43.625;45.424987793;18;86.5106284618;6;28.2495174408;34.4822807312;12;35.8240170479;
66;9;46.0499992371;43.424987793;12;106.136199951;6;26.7000007629;36.4930305481;12;36.058449626;
67;9;45.505153656;47.424987793;12;107.741547465;6;26.7000007629;37.2679901123;13;37.5262646675;
68;9;46.5875015259;51.424987793;12;110.024183154;6;27.0480003357;37.9601974487;14;38.696595788;
69;9;46.5875015259;56.424987793;13;111.435929179;6;28.986700058;35.5082702637;14;39.6310937405;
70;9;46.5875015259;61.0881576538;13;116.838849902;6;29.354631424;35.8158721924;14;40.3236621618;
71;9;46.7836532593;65.3380050659;13;121.18802774;6;27.6000003815;38.0;15;41.6524596214;
72;9;48.379737854;67.3380050659;14;124.687591195;6;28.6000003815;40.301071167;15;42.075181365;
73;9;47.7981719971;68.8425674438;14;127.511879921;6;30.4149742126;40.0990257263;15;42.5083568096;
74;9;48.0755157471;71.2129516602;14;129.259415388;6;30.4498825073;41.1578369141;18;42.9517537355;
75;9;48.0999984741;73.4451141357;15;130.737289429;6;30.4852981567;42.2157592773;18;43.4051048756;
76;10;48.0999984741;76.7022781372;15;131.985648394;6;30.5211429596;43.2726745605;18;43.8681058884;
77;10;48.0999984741;77.9853591919;14;133.257407904;6;27.6000003815;46.3284606934;18;44.3404086828;
78;10;48.0999984741;78.9853591919;15;134.586523533;6;26.6000003815;48.1972732544;19;44.8216181993;
79;10;48.0999984741;80.9394378662;15;135.971411943;6;26.6000003815;48.2939147949;18;45.3112881184;
80;10;46.0999984741;84.0251922607;16;137.408736467;6;26.6000003815;48.3968811035;19;45.8089118004;
81;10;47.0999984741;85.6251907349;16;138.893135786;6;27.6000003815;49.5063095093;19;46.3139185905;
82;10;50.9807281494;90.0999984741;17;140.417051077;6;28.6000003815;50.8265037537;20;46.8256657124;
83;12;53.141708374;95.0999984741;16;142.970699787;6;27.6000003815;50.9489974976;21;47.3434350491;
84;13;52.4970779419;102.099998474;15;144.702224851;6;27.2080535889;51.8565063477;23;47.8664240837;
85;13;53.6542205811;106.915008545;16;146.461783528;6;26.2344245911;53.0516433716;23;48.3937444687;
86;13;53.946182251;112.354202271;18;148.237477303;6;23.6000003815;55.2522392273;24;48.9244196415;
87;13;51.1237487793;118.279716492;18;149.999707103;6;22.6000003815;57.4578857422;24;49.4573824406;
88;13;52.2999725342;121.864517212;19;151.639273405;6;22.6000003815;56.6680908203;26;49.9914793968;
89;13;53.4639282227;125.558273315;20;153.254912138;6;22.3298301697;57.8822937012;26;50.5254728794;
90;13;55.2946281433;126.136253357;22;154.853149652;6;21.6000003815;57.0998573303;27;51.0580530167;
91;13;55.8468551636;128.518569946;24;156.425498009;6;22.6000003815;57.3200683594;27;51.5878458023;
92;13;56.198474884;134.136260986;25;157.965561867;6;23.6000003815;57.5270385742;29;52.082157135;
93;13;54.7965583801;138.136260986;25;159.468950272;6;22.6000003815;56.7501754761;29;52.5436577797;
94;13;54.9468955994;142.436264038;26;160.932970047;6;22.4000015259;56.9885978699;29;53.0010333061;
95;13;56.0411109924;144.436264038;29;162.356143951;6;21.7999992371;58.21118927;29;53.4527482986;
96;13;57.1268386841;148.436264038;30;163.737636566;6;21.7999992371;59.4321517944;30;53.8972992897;
97;13;58.2042350769;151.755447388;30;165.076678276;6;21.7999992371;60.6505737305;30;54.3332395554;
98;14;58.6882667542;155.027801514;29;166.372069836;6;21.7999992371;61.8655815125;30;54.7592048645;
99;14;60.1561813354;156.266387939;33;167.621828556;6;21.7999992371;63.0763206482;31;55.1739344597;
100;14;61.6317214966;158.47416687;34;168.823047638;6;21.7999992371;64.2819976807;32;55.5762901306;
