Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;9.19999980927;10.0;2;21.0599999428;
3;1;8.0;12.0;6;20.0;2;9.21199989319;10.0;2;21.1229639053;
4;1;8.0;11.0;6;20.0;2;9.22459316254;10.0;2;21.1889609098;
5;2;8.0;10.3000001907;5;21.0;2;10.3566884995;10.0;2;21.2580518723;
6;2;9.22500038147;10.0;5;21.0900000334;2;11.377415657;10.0;2;21.3302885294;
7;2;9.74524974823;10.0;5;21.1871190071;2;11.3990869522;10.0;2;21.8190145493;
8;2;9.76710128784;10.0;5;21.7036092281;2;11.5457038879;10.1999998093;2;22.2388005257;
9;2;9.88331222534;10.1999998093;5;22.1564130783;2;11.6716403961;10.3632001877;2;22.6008902788;
10;2;9.98519229889;10.3632001877;5;22.557236433;2;11.7802667618;10.4951858521;2;23.7875448465;
11;2;10.075378418;10.4951858521;5;23.8035871983;2;12.1362638474;11.0209560394;2;24.8040741682;
12;2;10.3558073044;11.0209560394;5;24.8916251659;2;14.1362628937;11.4571752548;2;25.6643919945;
13;2;12.1677207947;11.4571752548;5;25.8364036083;2;16.1362628937;11.8107032776;2;26.3888099194;
14;2;14.1677207947;11.8107032776;5;26.6592981815;2;17.2742366791;12.0916318893;2;27.0000665188;
15;2;15.7228336334;12.8344421387;5;27.3839819431;2;18.3258094788;12.3113050461;2;27.5204386711;
16;2;16.7228336334;13.1397161484;5;28.0334718227;2;19.3801765442;12.4808797836;3;27.7490785122;
17;2;18.4139690399;12.4808797836;5;28.407397747;3;20.437297821;12.5;3;27.9484119415;
18;2;18.7228336334;13.5;6;28.7683298588;3;21.4970970154;12.5;4;28.156321764;
19;2;19.625;13.6304988861;6;29.1538929939;3;22.4468955994;12.5;4;28.3723301888;
20;2;20.5596256256;12.5;6;29.562889576;3;22.5116996765;12.5;3;28.5958371162;
21;2;20.6516494751;12.5;6;29.9934945107;3;22.5787506104;12.5;3;28.8261203766;
22;3;20.7485351562;12.5;5;30.4432339668;3;22.6478366852;12.5;3;29.0623402596;
23;3;20.8497276306;12.5;6;30.9089989662;3;22.7187023163;12.5;3;29.303548336;
24;4;20.9545249939;12.5;5;31.3870959282;3;22.7910652161;12.5;4;29.5486979485;
25;4;19.625;13.5;5;31.8733391762;3;22.8646087646;12.5;4;29.796661377;
26;4;19.625;14.5;5;32.36317873;4;22.938999176;12.5;3;30.0462479591;
27;4;19.625;15.445271492;5;32.8518595695;4;23.013874054;12.5;3;30.2962265015;
28;4;19.625;15.6407442093;5;33.3346033096;4;23.0888671875;12.5;3;30.5453491211;
29;4;17.625;17.6407432556;5;34.8067913055;4;23.1636047363;12.5;3;30.7923750877;
30;4;17.625;19.6407432556;5;35.3041467667;4;21.2377128601;13.5;4;32.0360965729;
31;4;17.625;21.6407432556;5;35.7840666771;4;19.5;16.0;4;32.4053615332;
