Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;8.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
6;1;9.0;10.0;6;20.0;1;11.0;10.0;5;20.0;
7;1;9.5;10.0;5;20.0;2;11.0;10.0;4;20.3999996185;
8;1;9.5;10.0;4;20.3999996185;2;11.1199998856;10.1999998093;4;20.7264003754;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;11.2179203033;10.3632001877;4;20.9903717041;
10;2;9.66343975067;10.6632003784;3;21.9903717041;2;11.2971115112;10.4951858521;3;22.0419120789;
11;2;9.94783401489;10.4951858521;2;23.0819120407;2;11.6125736237;11.0209560394;3;22.9143505096;
12;2;10.1934309006;11.0209560394;2;23.99553442;2;11.8743057251;11.4571752548;3;23.6214065552;
13;2;11.9660997391;11.4571752548;2;24.7449600697;2;12.8743057251;11.8107032776;3;24.1832637787;
14;2;13.9660997391;11.8107032776;2;25.3503712416;2;13.8743057251;12.0916318893;3;24.6226100922;
15;2;15.9660997391;12.0916318893;1;25.8344515562;2;14.3867835999;12.3113050461;3;24.9617595673;
16;2;16.9954986572;12.3113050461;1;26.2195074558;2;14.488527298;12.4808797836;3;25.0;
17;2;18.0058269501;12.4808797836;1;26.3048160076;2;16.3867835999;12.5;4;25.0;
18;2;19.0164165497;12.5;2;26.3530313969;2;17.3867835999;12.5;4;25.0;
19;2;19.9294319153;12.5;2;26.4023760557;2;18.3867835999;12.5;4;25.0;
20;2;19.9405345917;12.5;4;26.4528282881;2;19.3867835999;12.5;4;25.0;
21;2;19.9518871307;12.5;4;26.5043625832;2;19.5;12.5;3;25.0;
22;2;19.9634819031;12.5;6;26.5569496155;2;19.5;12.5;3;25.0;
23;2;19.9753131866;12.5;6;26.6105561256;2;19.5;12.5;3;25.0;
24;2;19.9873752594;12.5;6;26.6651450396;2;19.5;12.5;3;25.0;
25;2;19.9996566772;12.5;6;26.72067523;2;19.5;12.5;3;25.0;
26;2;20.0121517181;12.5;6;26.7771017551;2;19.5;12.5;3;25.0;
27;2;20.024848938;12.5;6;26.8343759775;2;19.5;12.5;3;25.0;
28;2;19.625;13.2337503433;7;26.8924454451;2;19.5;12.5;2;25.0;
29;2;18.0508003235;13.5;7;26.9512542486;2;19.5;12.5;1;25.0;
30;2;17.064031601;14.5;7;27.0107431412;2;19.5;12.5;1;25.0;
31;2;16.0774173737;15.5;7;27.0708494186;2;19.5;12.5;2;25.0;
32;2;15.0909414291;16.5;7;27.1315076351;2;19.5;12.5;3;25.0;
33;2;14.4795894623;17.5;7;27.1926498413;2;19.5;12.5;3;25.0;
34;2;14.4933462143;18.5;7;27.2542052269;2;19.5;12.5;3;25.0;
35;2;14.5071964264;19.5;7;27.3161010742;2;19.5;12.5;3;25.0;
36;2;14.5211229324;20.5;6;27.3782629967;2;19.5;12.5;3;25.0;
37;2;14.5351085663;21.5;7;27.4406147003;2;19.5;12.5;3;25.0;
38;2;14.5491380692;22.5;8;27.5030794144;3;19.5;12.5;4;25.0;
39;2;14.5631923676;23.5;8;27.5655794144;3;19.5;12.5;4;25.0;
40;2;14.577255249;24.5;9;27.628036499;3;19.5;12.5;4;25.0;
41;2;14.5913085938;25.5;8;27.690372467;3;19.5;12.5;4;25.0;
42;2;14.6053333282;26.5;8;27.7525100708;3;19.5;12.5;4;25.0;
43;2;14.6193141937;27.5;9;27.8143725395;3;19.5;12.5;6;25.0;
44;2;14.633234024;28.5;9;27.8758842945;3;19.5;12.5;6;25.0;
45;2;14.6470737457;29.5;9;27.936971426;3;19.5;12.5;6;25.0;
46;2;15.6608181;27.5;11;27.9975619316;4;19.5;13.5;5;35.0;
47;2;14.674451828;28.5;11;28.0575861931;4;20.5;15.5;5;35.3999996185;
48;2;14.68795681;29.5;11;28.1169772148;4;21.5;17.5;6;35.7743997574;
49;2;15.7013196945;27.5;11;28.1756706238;4;22.5;19.5;6;36.1219387054;
50;3;15.7145261765;29.3999996185;10;29.2336053848;4;23.5;21.5;7;36.4420347214;
51;3;17.7275619507;29.3999996185;10;29.4507235289;4;24.5;22.5;7;36.7347183228;
52;3;18.0;30.3999996185;9;31.039436698;5;25.0204162598;22.5;4;54.2505426407;
53;3;19.7752799988;31.3999996185;9;32.3911190033;6;26.1001625061;23.5;3;55.3529872894;
54;3;20.8105888367;32.4000015259;10;33.5427883863;6;27.1721458435;24.5;3;56.3177652359;
55;3;21.8462333679;32.5;11;34.5382647514;6;27.2367591858;25.5;3;57.1491603851;
56;3;22.0;32.5;12;35.4206225872;6;27.2944602966;26.5;3;57.8562278748;
57;3;23.4351158142;30.5;13;35.9634206295;6;27.3457527161;27.5;3;58.4510087967;
58;4;23.4790763855;29.5;12;51.5116147995;6;27.3911647797;28.5;3;58.8428707123;
59;4;24.5149459839;30.5;11;52.8521952629;6;27.3999996185;29.5;3;59.1361560822;
60;4;25.5505867004;31.5;11;54.1553378105;6;27.3999996185;30.5;4;59.25;
61;4;26.5858860016;32.5;12;55.9126005173;6;27.3999996185;31.5;4;59.25;
62;4;27.6207351685;33.5;13;57.5934524536;6;27.3999996185;32.5;6;59.25;
63;4;28.6550331116;34.5;14;59.1882419586;7;27.3999996185;33.5;5;59.25;
64;4;29.6886806488;34.5;14;60.693590641;7;27.3999996185;34.5;5;59.25;
65;4;30.2247886658;34.5;14;62.1105513573;7;27.3999996185;35.5;5;59.25;
66;4;30.391336441;34.5;14;63.4425859451;7;27.3999996185;36.5;6;59.25;
67;4;30.533290863;34.5;14;64.6938347816;7;27.3999996185;37.5;6;59.25;
68;4;30.6535625458;34.5;14;65.867916584;7;27.3999996185;38.5;6;59.25;
69;4;30.7551727295;34.5;14;66.8852415085;7;27.3999996185;39.5;6;60.25;
70;4;30.8225421906;34.5;15;67.7086849213;7;28.3999996185;41.5;7;62.3468751907;
71;4;31.8496398926;34.5;16;67.4761695862;7;29.7779998779;44.0;7;64.0498557091;
72;4;32.6446762085;34.2999992371;15;67.3016614914;7;31.0812187195;46.3899993896;6;65.4128725529;
73;4;33.1428756714;34.1199989319;15;67.1691250801;7;32.3206558228;48.6872596741;6;66.4934109449;
74;4;33.1130523682;33.9580001831;16;67.0652709007;7;33.5077857971;50.9097442627;7;67.1684340239;
75;4;33.0896835327;33.8122024536;16;68.3332986832;7;33.5999984741;52.6059188843;6;67.2577478886;
76;4;31.2009029388;35.0;16;69.1291565895;7;33.5999984741;53.6288757324;7;67.3048160076;
77;4;32.2197265625;34.0;16;69.8544378281;7;31.5999984741;55.6524085999;7;67.3530313969;
78;4;33.2377891541;34.0;17;70.5067353249;7;28.5999984741;58.6765136719;7;67.4023760557;
79;4;33.8640136719;34.0;17;71.086561203;7;26.5999984741;61.3011856079;8;67.4528282881;
80;4;33.9944763184;34.0;17;71.5967798233;7;24.5999984741;63.3264122009;9;67.5043625832;
81;4;34.1092758179;34.0;17;72.0419583321;7;23.3999996185;65.352180481;9;67.5569496155;
82;4;30.7917327881;36.0;19;72.4277386665;7;24.3999996185;65.352180481;9;67.6105561256;
83;4;30.7917327881;36.0;19;72.7130584717;7;25.3999996185;66.352180481;15;67.6651450396;
84;4;29.0249996185;38.0;19;72.9410152435;7;26.3999996185;67.352180481;16;67.72067523;
85;4;29.0249996185;40.0;21;73.0;7;27.3999996185;68.352180481;16;67.7771017551;
86;4;29.0249996185;42.0;21;73.0;7;28.3999996185;70.352180481;17;67.8343759775;
87;4;29.0249996185;44.0;20;73.0;7;29.3999996185;71.5171890259;17;67.8924454451;
88;4;29.0249996185;45.2000007629;20;73.0;7;30.3999996185;69.5462188721;18;67.9512542486;
89;4;29.0249996185;46.2000007629;21;73.0;7;27.3999996185;71.5756225586;18;68.0107431412;
90;4;29.0249996185;47.2000007629;21;73.0;7;26.3999996185;73.6053695679;19;68.0708494186;
91;4;29.0249996185;48.2000007629;22;73.0;8;26.3999996185;72.6354217529;18;68.1315076351;
92;4;29.0249996185;49.2000007629;22;73.0;9;24.3999996185;74.6657562256;18;68.1926498413;
93;4;29.0249996185;50.2000007629;23;73.0;9;23.3999996185;76.6963195801;18;68.2542052269;
94;4;29.0249996185;51.2000007629;24;73.0;9;23.3999996185;75.7270965576;17;68.3161010742;
95;4;29.0249996185;52.2000007629;25;73.0;9;21.3999996185;77.7580490112;17;68.3782629967;
96;4;29.0249996185;53.2000007629;25;73.0;9;21.0;79.7891311646;17;68.4406147003;
97;4;29.0249996185;54.2000007629;23;73.0;9;22.0;78.8203048706;18;69.5030794144;
98;4;30.0249996185;52.2000007629;21;73.0;9;22.0;81.8515396118;18;69.6255793571;
99;4;29.0249996185;53.2000007629;22;73.0;9;23.0;84.8827896118;18;70.7510004044;
100;4;29.0249996185;54.2000007629;22;73.0;9;25.0;85.9140167236;19;70.9793334007;
