Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;9.19999980927;10.0;4;21.0;
3;1;8.0;12.0;6;20.0;2;9.19999980927;10.0;4;21.1200000048;
4;1;8.0;11.0;6;20.0;2;9.22399997711;10.0;4;21.2530560493;
5;1;8.0;10.0;5;20.0;2;10.375916481;10.0;4;21.4002518654;
6;1;9.0;10.0;5;20.0;2;11.4200754166;10.0;4;21.5626775026;
7;1;9.5;10.0;5;20.0;2;11.4688034058;10.0;4;22.1570323706;
8;1;9.5;10.0;5;20.3999996185;2;11.6471099854;10.1999998093;4;22.698546052;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;11.8095636368;10.3632001877;4;23.1997241974;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;11.9599170685;10.4951858521;4;24.6001355648;
11;2;9.72283363342;10.7951860428;3;23.0419120789;2;12.3800411224;11.0209560394;4;25.8676092625;
12;2;10.184431076;11.0209560394;3;23.944350481;2;14.3800411224;11.4571752548;4;27.0190346241;
13;2;11.954583168;11.4571752548;3;24.6819975376;2;16.3800411224;11.8107032776;5;28.0770261288;
14;2;13.9545841217;11.8107032776;3;25.2750298977;2;17.7807025909;12.0916318893;5;29.0656356812;
15;2;15.9545841217;12.0916318893;3;25.746127367;2;18.9454803467;12.3113050461;5;30.0071249008;
16;2;16.9756240845;12.3113050461;2;26.1175945997;2;20.1261825562;12.4808797836;5;30.6989741325;
17;2;17.9828968048;12.4808797836;2;26.1887089014;2;21.322265625;12.5;5;31.4000062943;
18;2;18.7228336334;12.5;2;26.2221269608;2;22.5325756073;12.5;5;32.1424064636;
19;2;19.625;12.5;2;26.2560760975;2;23.6427230835;12.5;6;32.9179000854;
20;2;19.625;12.5;3;26.2905418873;2;23.8753700256;12.5;6;33.7161903381;
21;2;19.625;12.5;4;26.3255085945;2;24.11485672;12.5;6;34.525384903;
22;2;19.625;12.5;4;26.3609591722;2;24.3576164246;12.5;6;35.3326244354;
23;2;19.625;12.5;4;26.3968753815;3;24.5997886658;12.5;5;36.1248655319;
24;2;19.625;12.5;4;26.4332377911;3;24.8374595642;12.5;6;36.8897151947;
25;2;19.625;12.5;6;26.4700255394;4;25.0669136047;12.5;5;37.6162109375;
26;2;19.625;12.5;6;26.5072168112;4;25.2848625183;12.5;5;38.2954406738;
27;2;19.625;12.5;6;26.5447884798;4;25.4886322021;12.5;5;38.9209327698;
28;2;19.625;12.5;6;26.5827163458;4;25.6762809753;12.5;5;39.4887771606;
29;2;17.625;13.5;6;26.6209751368;4;25.8466339111;12.5;5;39.9975099564;
30;3;16.625;14.5;5;26.6595385075;4;23.8466339111;13.5;5;41.4478082657;
31;3;15.625;15.5;4;26.6983793974;4;23.8466339111;13.5;5;41.882065773;
32;3;14.625;16.5;4;26.7374696732;4;24.8466339111;14.5;5;42.2651114464;
33;3;14.0;17.5;4;26.7767804861;4;24.6795330048;15.5;5;42.6013920307;
34;3;14.0;18.5;4;26.8162822723;4;23.780418396;16.5;5;42.895766139;
35;3;14.4086637497;19.5;5;26.8559447527;4;22.8687286377;17.5;5;43.1531790495;
36;3;14.4175872803;20.5;6;26.8957372904;4;21.9459533691;18.5;5;43.2577478886;
37;4;14.4265403748;21.5;5;36.9356285334;4;20.5824012756;18.1288738251;5;43.3048160076;
38;4;15.4355163574;23.5;6;37.3755867481;4;20.5824012756;18.1524085999;5;43.3530313969;
