Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;9.0;10.0;5;20.0;
3;2;8.0;12.3000001907;3;21.0;1;9.0;10.0;6;20.0;
4;2;8.14999961853;11.0;3;21.0900000334;1;9.0;10.0;6;20.0;
5;2;8.16349983215;10.0;3;21.1871190071;1;10.0;10.0;6;20.0;
6;2;9.26710128784;10.0;2;21.2917383909;1;11.0;10.0;6;20.0;
7;2;9.79064083099;10.0;2;21.4042263031;2;11.3000001907;10.0;5;21.3999996185;
8;2;9.81595134735;10.0;2;21.9389723539;2;11.4200000763;10.1999998093;5;21.8564003706;
9;2;9.93626880646;10.1999998093;2;22.4109756947;2;11.5569200516;10.3632001877;4;22.2658027411;
10;2;10.0424690247;10.3632001877;2;22.831872344;2;11.6797409058;10.4951858521;4;23.5306534767;
11;2;10.1371707916;10.4951858521;2;24.1073114872;2;12.0591964722;11.0209560394;4;24.6489018202;
12;2;10.4241456985;11.0209560394;2;25.2262470722;2;14.0591964722;11.4571752548;4;25.6380903721;
13;2;12.2430105209;11.4571752548;2;26.2035200596;2;16.0591964722;11.8107032776;4;26.5222804546;
14;2;14.2430105209;11.8107032776;2;27.060199976;2;16.9566841125;12.0916318893;4;27.3279397488;
15;2;16.2430095673;12.0916318893;3;27.819549799;2;17.1983833313;12.3113050461;4;28.0808603764;
16;3;17.4421443939;12.3113050461;2;28.5040667057;2;17.4242572784;12.4808797836;4;28.5832509995;
17;3;18.5198516846;12.4808797836;2;28.912750721;2;19.4617595673;12.5;4;29.0998392105;
18;3;19.6032028198;12.5;2;29.3074398041;2;20.6167354584;12.5;4;29.6697235107;
19;3;20.5941734314;12.5;3;29.7249407768;2;21.7877006531;12.5;5;30.2922105789;
20;3;20.6881122589;12.5;3;30.1631817818;2;22.9744472504;12.5;5;30.9647336006;
21;3;20.7867164612;12.5;4;30.6194429398;2;23.2894210815;12.5;5;31.6826052666;
22;3;20.8893737793;12.5;4;31.0903835297;2;23.504781723;12.5;5;32.4389019012;
23;3;19.625;13.5;4;31.5721096992;2;21.504781723;13.5;5;33.2245311737;
24;3;19.625;14.5;4;32.0602788925;2;22.504781723;12.5;5;34.0285177231;
25;3;18.625;13.5;4;32.550242424;2;23.504781723;12.5;5;34.8385095596;
26;3;18.3238048553;14.5;4;33.0372152328;2;24.4515533447;12.5;7;35.6414785385;
27;3;17.625;13.5;5;33.516456604;3;24.6924438477;12.5;6;36.424533844;
28;3;18.625;14.5;6;33.9834604263;3;24.9273605347;12.5;6;37.1757497787;
29;4;16.625;16.5;5;34.4341192245;3;25.1527252197;12.5;6;37.8848962784;
30;4;15.625;18.5;6;34.8648700714;3;25.3654689789;12.5;7;38.5439720154;
31;4;14.625;20.5;6;35.2727956772;3;23.3654689789;13.5;7;39.1474952698;
32;4;14.0;22.5;6;35.6556835175;3;22.3654689789;14.5;7;39.692527771;
33;4;14.0;24.5;6;36.0120429993;3;21.5;15.5;7;40.1784791946;
34;4;14.0;26.2084293365;6;36.3410778046;3;21.5;16.5;7;40.6067428589;
35;4;14.0;27.4387550354;6;36.6426286697;3;20.5;15.5;7;40.9802522659;
36;4;14.0;28.6498413086;6;37.9170885086;3;20.5;15.5;7;41.3030128479;
37;4;15.0;29.841960907;7;38.1853108406;3;19.5;14.5;7;42.5796737671;
38;5;16.0;31.0157165527;7;38.4287028313;3;20.5;14.5;7;42.815158844;
39;5;16.2340431213;32.1719551086;8;38.6487289667;3;20.5;14.1999998093;7;43.0;
40;5;16.2386322021;33.3117027283;10;38.8470238447;3;21.5;15.1999998093;7;43.0;
41;5;16.2432594299;34.4361114502;9;39.0253164768;3;22.5;16.2000007629;6;43.0;
42;5;16.247926712;35.5463943481;11;39.1228116751;3;24.7999992371;19.2000007629;7;43.0;
43;5;16.2526321411;36.5999984741;11;39.1438889503;3;25.7999992371;22.2000007629;7;43.0;
44;5;16.2573738098;37.5999984741;12;39.1651208401;3;26.7999992371;24.2000007629;8;43.0;
45;5;16.2621517181;38.5999984741;14;39.1864993572;3;24.5;27.2000007629;9;43.0;
46;5;17.2669620514;36.5999984741;14;39.2080165148;3;25.5;28.2000007629;9;43.0;
47;5;16.2718048096;37.5999984741;15;39.2296639681;3;26.5;28.2000007629;10;43.0;
48;5;16.2766742706;38.5999984741;16;39.2514331341;3;27.5;28.2000007629;12;43.0;
49;5;17.2815723419;36.5999984741;15;39.2733153105;3;28.5;28.2000007629;12;43.0;
50;5;16.2864952087;37.5999984741;15;39.2953014374;3;28.6000003815;28.2000007629;12;43.0;
51;5;18.2914428711;34.5999984741;16;39.3173824549;4;28.6000003815;28.2000007629;11;59.0;
52;5;20.0;33.5999984741;16;39.3395489454;4;29.8999996185;28.5;8;59.6399993896;
53;6;22.226398468;32.5999984741;17;39.3617914915;4;30.8999996185;29.5;9;60.1991043091;
54;6;23.2314033508;32.5;17;39.3841004372;5;31.8999996185;30.5;9;60.6808338165;
55;6;24.2364234924;32.5;20;39.4064661264;6;32.5999984741;31.5;7;71.0908813477;
56;6;24.8664550781;31.5;19;39.428878665;6;34.9000015259;33.5;7;71.8362579346;
57;6;24.5499992371;31.5;17;39.4513280392;6;33.5999984741;36.2000007629;7;72.4989538193;
58;6;24.5499992371;29.5;18;39.4738043547;6;33.5999984741;38.2000007629;7;73.085313797;
59;6;24.5499992371;28.5;19;39.4962974787;6;34.5999984741;40.2000007629;8;73.4420347214;
60;6;24.5499992371;27.5;19;39.5187973976;6;33.17445755;43.2000007629;8;73.7347183228;
61;6;24.8917293549;27.5;19;39.5412938595;7;32.2403106689;45.2000007629;7;74.0005426407;
62;6;24.5499992371;28.5;20;39.5637768507;7;31.3001213074;47.2000007629;10;74.7404928207;
63;6;24.9018497467;27.5;20;39.5862361193;8;30.381111145;49.2000007629;8;77.0807042122;
64;6;24.5499992371;28.5;19;39.6086617708;8;31.7545185089;48.0;7;79.0185637474;
65;6;24.5499992371;27.5;17;39.6310436726;8;30.9545516968;51.1181373596;7;81.4437128305;
66;7;24.5499992371;27.5;18;39.6533719301;8;32.1918945312;54.4296646118;7;82.7111952305;
67;7;24.5499992371;27.5;18;39.6756366491;8;34.3777542114;54.6665496826;7;83.6368420124;
68;7;24.5499992371;27.5;18;39.6978281736;8;35.47813797;55.7713279724;8;85.3185851574;
69;7;24.5499992371;27.5;20;39.7199368477;8;37.5187530518;57.7859687805;8;86.027946353;
70;7;24.5499992371;27.5;20;39.7419531345;8;34.5499992371;62.8007202148;9;87.4673329592;
71;7;24.5499992371;27.5;21;39.7638677359;8;33.5499992371;68.8155822754;9;88.0603599548;
72;7;24.5499992371;27.5;22;39.7856714725;8;33.5499992371;74.8305511475;10;88.7206128836;
73;7;24.5499992371;27.5;22;39.8073554039;9;32.5499992371;80.1582870483;9;89.4531164169;
74;7;24.5499992371;27.5;23;39.8289107084;9;32.5499992371;82.4747619629;10;90.262439847;
75;7;24.5499992371;27.5;24;39.8503289223;9;30.5499992371;85.8425445557;11;91.1524254084;
76;7;24.5499992371;27.5;24;39.8716015816;9;29.5499992371;91.2347259521;12;92.1258789301;
77;7;24.5499992371;27.5;24;41.2827210426;9;30.1499996185;93.2309570312;13;93.1842371225;
78;7;22.7750015259;29.0;25;42.4331581593;9;30.1499996185;94.8358001709;15;94.327231288;
79;7;23.9505004883;28.3899993896;25;43.3590476513;9;29.1499996185;99.4832000732;14;95.5525766611;
80;7;22.1592674255;29.6872596741;25;44.0985950232;9;30.1499996185;100.217559814;14;96.8557164669;
81;7;23.2593841553;28.9097423553;23;44.5396058559;9;29.1499996185;105.895111084;15;98.2296706438;
82;7;24.2999992371;29.0;24;44.7689712048;9;30.1499996185;107.651321411;17;99.6650100946;
83;7;25.2999992371;29.0;24;44.9544582367;9;31.1499996185;106.433532715;21;101.149996281;
84;7;25.6647529602;29.0;24;45.0;9;29.1499996185;111.234909058;23;102.670893788;
85;7;25.6749992371;29.0;23;45.0;9;30.1499996185;113.047889709;23;104.212452769;
86;7;25.6749992371;29.0;24;45.0;9;31.1499996185;111.864593506;23;105.758527756;
87;7;25.6749992371;29.0;25;45.0;9;30.1499996185;114.121246338;26;107.292787313;
88;7;25.6749992371;29.0;25;45.0;9;30.1499996185;116.386253357;28;108.799449801;
89;7;25.6749992371;29.0;25;45.0;9;31.1499996185;115.65852356;28;110.263970494;
90;7;25.6749992371;29.0;24;45.0;10;29.1499996185;120.936828613;28;111.67361939;
91;7;25.6749992371;29.0;25;45.0;10;31.1499996185;119.093719482;29;113.017902136;
92;7;25.6749992371;29.0;25;45.0;10;32.1500015259;116.36416626;29;114.288795114;
93;7;25.6749992371;29.0;25;45.0;10;29.1499996185;121.793579102;29;115.48079288;
94;7;25.6749992371;29.0;25;45.0;10;30.1499996185;124.081199646;29;116.590796828;
95;7;25.6749992371;29.0;26;45.0;10;32.1500015259;120.367111206;31;117.617866993;
96;7;25.6749992371;29.0;26;45.0;10;31.1499996185;125.456207275;31;119.562899828;
97;7;25.6749992371;29.0;27;45.0;10;33.1500015259;130.476013184;31;120.528262138;
98;7;25.6749992371;29.0;27;45.0;10;35.1500015259;135.403488159;31;121.426323652;
99;7;25.6749992371;29.0;27;45.0;10;36.1500015259;139.781814575;34;122.237674475;
100;7;25.6749992371;29.0;27;45.0;10;38.1500015259;141.147338867;32;122.86938262;
