Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;13.0;10.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.1575000286;1;13.0;10.0;5;20.0;
4;2;9.23149967194;11.5;5;24.3379832506;1;14.0;10.0;5;20.0;
5;2;9.86759662628;11.5;5;24.5441935062;1;15.0;10.0;5;20.0;
6;2;11.0632581711;11.5;5;24.7790006399;1;16.0;10.0;5;20.3999996185;
7;2;12.1337003708;11.5;5;25.045334816;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;12.5136003494;11.5;5;25.8265469074;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;12.747964859;11.7299995422;5;26.551887989;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;12.9655666351;11.9106416702;5;28.2775633335;2;20.6916561127;11.3658018112;4;24.4745616913;
11;2;13.4832687378;12.5274600983;5;29.8308432102;2;22.6916561127;11.7372808456;4;25.0673980713;
12;2;15.2826309204;13.0216779709;5;31.24330616;2;23.6916561127;12.0336990356;5;25.5325260162;
13;2;17.2826309204;13.4066829681;5;32.5525846481;2;24.6916561127;12.2662630081;5;25.892534256;
14;2;19.2826309204;13.6998376846;5;33.794772625;2;25.6916561127;12.446267128;5;26.0;
15;2;20.9333686829;13.9190797806;5;34.8377981186;2;26.6916561127;12.5;5;26.0;
16;2;22.1977233887;14.0;5;35.7890863419;2;27.6916561127;12.5;4;26.0;
17;2;23.4831123352;14.0;6;36.798623085;2;28.6916561127;12.5;4;26.0;
18;2;24.7859725952;14.0;6;37.8501796722;2;29.6000003815;12.5;4;26.0;
19;2;25.355052948;14.0;6;38.9238319397;2;29.6000003815;12.5;5;26.0;
20;2;25.677148819;14.0;6;39.9972257614;2;29.6000003815;12.5;6;26.0;
21;3;25.999168396;14.0;5;41.0473155975;2;29.0;13.1999998093;7;26.0;
22;3;26.3141937256;14.0;5;42.0523090363;2;29.0;13.1999998093;6;26.0;
23;3;26.6156921387;14.0;7;42.9934892654;2;29.0;13.1999998093;6;26.0;
24;4;26.8980464935;14.0;6;43.8565912247;2;29.0;13.1999998093;6;26.0;
25;4;25.1569766998;15.0;6;44.6325187683;2;29.0;13.1999998093;6;26.0;
26;4;24.389755249;16.0;6;45.3173599243;2;29.0;13.1999998093;6;26.0;
27;4;23.5952072144;17.0;6;45.9118022919;2;29.0;13.1999998093;6;26.0;
28;4;22.7735404968;18.0;6;46.4201755524;2;29.0;13.1999998093;6;26.0;
