Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
66;8;29.3999996185;38.0;16;35.5655704737;8;44.0999984741;49.7759666443;9;60.3278998137;
67;8;31.3999996185;38.0;17;35.6198147535;8;45.0999984741;49.9216995239;9;61.1254053116;
68;8;32.5999984741;39.0;17;35.6746324301;8;45.0999984741;50.0767784119;9;61.9445445538;
69;8;32.5999984741;39.0;17;35.7337998152;8;45.0999984741;50.2413520813;10;62.7806675434;
70;9;32.5999984741;39.0;13;52.3804470301;8;45.0999984741;50.4154815674;10;64.6289532185;
71;9;31.6450004578;41.0;13;54.7364647388;8;46.0999984741;52.5991325378;11;65.6045681238;
72;9;32.4000015259;43.2291984558;13;57.7136836052;8;47.0999984741;54.792175293;11;66.5958793163;
73;9;36.4000015259;44.6162643433;13;59.4232443571;8;47.8518295288;56.9943580627;11;67.5995521545;
74;9;39.7783889771;46.8922767639;12;60.6895198822;8;47.9401473999;59.2053031921;12;68.6126295328;
75;9;39.5999984741;50.0;11;61.6355506182;8;47.0999984741;59.8169631958;11;69.6325666904;
76;9;38.5999984741;53.0;11;62.4831707478;8;47.0999984741;62.7311210632;12;70.6572287083;
77;9;38.5999984741;55.5111503601;20;63.241668582;8;44.0999984741;67.924987793;14;71.6848454475;
78;10;38.5999984741;57.2447929382;12;75.4217786789;8;43.0999984741;72.2808074951;16;72.7139334679;
79;10;38.7698898315;59.3493347168;11;76.6670390368;8;42.0999984741;72.7866210938;18;73.7432053089;
80;10;38.8583450317;62.3886528015;10;77.7148224115;9;42.0999984741;72.103729248;18;74.7714576721;
81;10;37.9000015259;65.4295883179;10;78.5775700808;9;43.7999992371;72.3978881836;18;75.7974677086;
82;9;34.9000015259;64.4721374512;11;65.6288906336;10;45.7233276367;75.2108001709;17;90.0871016979;
83;9;31.8999996185;67.5163040161;11;65.9471101761;10;48.4861106873;76.3524932861;19;91.5996339321;
84;9;30.2999992371;70.5620574951;11;66.2647863626;10;50.8665542603;74.4936599731;19;93.454829216;
85;9;29.2999992371;72.968788147;11;66.5816955566;10;49.2560768127;78.9132156372;20;95.2542085648;
86;9;28.2999992371;75.0699005127;11;66.897623539;10;48.4309043884;81.359703064;20;97.9447698593;
87;9;27.2999992371;77.170211792;12;67.2123622894;10;49.078163147;84.8293228149;21;99.7022644281;
88;9;27.0;79.2696685791;12;67.5257085562;10;48.078163147;89.3171310425;20;102.443256974;
89;9;27.0;81.3682250977;14;67.8374607563;10;49.7774848938;91.8171539307;20;104.218048811;
90;10;27.0;83.4658126831;13;68.1474164724;10;48.078163147;97.3226547241;22;105.959264159;
91;10;29.0;78.2852249146;14;68.4553719759;12;47.7999992371;102.826423645;21;107.538212895;
92;11;27.0;81.3239746094;13;68.7611190081;12;48.7999992371;105.32119751;22;109.039326549;
93;11;27.0;83.7523574829;13;69.0240806341;12;48.7999992371;107.897445679;22;110.499313831;
94;12;30.6526927948;78.3239746094;11;69.2596043348;12;51.7999992371;106.43585968;23;111.90763855;
95;12;29.0;81.3239746094;11;69.4961067438;13;48.7999992371;110.951820374;21;113.255957723;
96;12;30.0;84.3239746094;13;69.73320961;13;48.7999992371;116.441581726;21;114.538295627;
97;12;32.0;84.3239746094;14;69.9683200121;13;50.7999992371;114.085418701;21;116.751039743;
98;12;32.0;87.3239746094;15;70.1829819679;13;51.7999992371;116.085418701;22;119.052762032;
99;12;33.0;90.3239746094;13;70.3973517418;13;50.7999992371;123.743209839;19;120.427676558;
100;12;34.2999992371;90.3239746094;13;70.6110384464;13;52.7999992371;128.733459473;20;121.773743868;
101;12;33.2999992371;94.3239746094;12;70.8236527443;13;56.1651382446;128.818664551;20;123.084505439;
102;12;34.2999992371;95.3239746094;12;71.034812212;14;53.7999992371;133.906600952;20;124.296856761;
103;12;35.2999992371;97.3239746094;13;71.2441432476;14;53.7376060486;138.9972229;23;125.513421535;
104;12;36.2999992371;99.3239746094;14;71.4512851238;14;53.8448410034;141.753417969;24;126.710907936;
105;14;37.2999992371;101.323974609;12;71.6558914185;14;53.9624786377;145.092285156;25;127.803986788;
106;14;38.2999992371;103.323974609;12;71.8576347828;14;53.7999992371;145.46244812;24;128.947092056;
107;14;39.2999992371;104.724998474;14;72.0562069416;14;53.7999992371;149.534820557;30;130.142531395;
108;14;40.2999992371;104.929397583;15;72.2513217926;14;55.7999992371;149.736282349;31;132.391380072;
109;13;41.2999992371;105.007019043;16;72.4427177906;15;58.7999992371;148.49861145;29;133.719583154;
110;13;42.2999992371;105.082878113;15;72.6301579475;15;58.723323822;150.141418457;30;135.095371962;
111;13;42.9000015259;104.631752014;16;72.8134315014;15;63.6317901611;150.504684448;32;136.543856621;
112;13;42.9000015259;103.739967346;16;72.9923539162;15;67.7385101318;148.454544067;33;138.058347344;
113;13;42.9000015259;102.845329285;15;73.1667675972;15;72.5591201782;147.128707886;33;139.630077362;
114;13;42.9000015259;101.947723389;16;73.3365411758;15;77.0955429077;145.378509521;33;141.248395681;
115;13;42.9000015259;102.047073364;15;74.7364919186;15;81.6616973877;147.627044678;32;142.90112257;
116;13;42.9000015259;102.871955872;15;76.1602463722;15;86.2557830811;149.873504639;34;144.575051308;
117;13;42.9000015259;103.709114075;16;77.5968170166;15;90.8754730225;147.117156982;35;146.256545067;
118;13;42.9000015259;104.551086426;16;79.0348017216;15;95.2023010254;146.357223511;35;147.9321661;
119;13;42.9000015259;105.390197754;17;81.4628126621;15;99.3560409546;145.593048096;35;149.5892663;
120;13;43.9000015259;107.218780518;14;83.9299132824;15;100.501502991;145.823989868;32;151.216472864;
121;13;46.8999977112;106.090759277;14;85.4289762974;15;102.629653931;146.649505615;33;152.804018736;
122;13;46.8999977112;109.43397522;13;86.894116044;15;104.732543945;147.869049072;25;154.343905926;
123;13;46.8999977112;114.370025635;15;88.3179494143;15;106.103530884;149.082214355;26;155.829904556;
124;13;46.8999977112;117.890853882;15;89.6946150064;15;104.869125366;150.288604736;26;157.257422447;
125;13;47.8999977112;117.277954102;16;91.0197985172;15;103.582077026;151.487945557;29;158.623289108;
126;13;46.8999977112;119.648590088;16;92.2906740904;15;103.192001343;152.680023193;27;159.925501347;
127;13;46.8999977112;122.001358032;18;93.5057727098;15;102.796981812;153.864624023;27;161.162962437;
128;13;46.8999977112;124.335243225;16;95.6648048162;15;104.146858215;158.680023193;25;163.335259438;
129;13;48.8999977112;124.649635315;16;96.9109597206;15;108.472999573;157.999664307;29;164.5024786;
130;13;48.8999977112;127.944236755;12;98.1218726635;15;112.775024414;158.125396729;29;165.543376446;
131;13;49.2910995483;131.219085693;19;99.3015338182;15;114.775024414;158.125396729;30;166.437845588;
132;13;48.8999977112;134.474456787;21;100.454389572;16;109.775024414;167.125396729;31;167.295497894;
133;13;49.8999977112;134.710891724;22;101.474662423;16;106.775024414;174.125396729;32;168.051075578;
134;13;48.8999977112;136.929077148;23;102.460325956;16;105.775024414;178.125396729;33;168.75453651;
135;13;48.8999977112;139.129821777;21;103.450674295;16;104.775024414;184.125396729;32;169.422700405;
136;13;49.8999977112;138.314041138;21;104.373063326;16;104.775024414;191.125396729;33;170.05508101;
137;14;48.8999977112;141.064163208;20;106.833868384;15;101.782829285;187.125396729;34;168.906812191;
138;14;50.8359909058;144.216323853;21;107.836706161;15;100.782829285;191.125396729;35;170.270249367;
139;14;52.9495277405;144.365447998;23;108.865727067;15;106.782829285;190.125396729;36;170.638557196;
140;14;54.8999977112;143.444946289;22;109.920054555;15;107.982833862;192.125396729;35;170.934041262;
141;14;56.8999977112;146.525848389;20;110.954755783;15;107.982833862;200.125396729;35;171.19644618;
142;14;60.8999977112;146.608001709;20;111.97680378;15;110.982833862;199.125396729;36;171.438666582;
143;14;63.8999977112;146.691238403;21;113.021864414;16;110.5;205.125396729;35;171.66162765;
144;14;65.8999938965;149.775375366;23;114.085136414;16;108.5;215.125396729;35;171.866422296;
145;14;69.8999938965;149.860214233;25;115.160911322;16;112.5;210.125396729;37;172.054253578;
146;14;72.8999938965;149.945556641;26;116.242716074;16;112.844337463;208.125396729;36;172.226387262;
147;14;74.8999938965;153.031219482;26;117.323517799;16;108.5;217.125396729;35;172.290541887;
148;14;75.8999938965;155.116973877;28;118.39599371;16;112.5;214.125396729;35;172.604224563;
149;14;76.8999938965;156.536560059;28;119.430395126;16;112.5;211.125396729;37;172.915733099;
150;14;76.3999938965;160.679656982;27;120.344319344;16;106.5;221.125396729;31;173.22409761;
151;14;77.3999938965;162.823135376;28;121.234518528;16;106.5;223.125396729;28;173.528443933;
152;14;83.1865234375;165.570571899;29;122.096684694;16;106.5;219.125396729;30;173.828004122;
153;14;84.3096618652;170.737823486;30;122.926071644;16;101.5;227.125396729;34;174.122122288;
154;14;87.4808959961;170.822662354;34;123.719049931;16;101.5;229.125396729;35;174.410257339;
155;14;88.560585022;165.822662354;36;124.47311902;16;100.5;228.125396729;36;174.691981196;
156;14;88.647315979;165.822662354;38;125.186852932;16;97.5;233.125396729;37;174.966973543;
157;14;90.7075958252;162.822662354;38;125.859786987;16;99.5;234.125396729;38;175.2350142;
158;14;91.7754058838;160.822662354;37;126.492271662;16;97.5;233.125396729;38;175.495972872;
159;14;91.0492248535;164.822662354;36;127.085309982;16;93.5;242.084030151;37;175.749797821;
160;14;92.0982437134;165.822662354;36;127.640391827;16;97.5;241.223800659;38;175.996502638;
161;14;90.1640319824;172.822662354;37;128.159343719;16;97.5;239.366836548;39;176.236154556;
162;14;92.2065811157;173.822662354;37;128.644194603;16;94.3000030518;249.512924194;43;176.468862534;
163;14;90.2644119263;180.822662354;38;129.073111057;16;98.3000030518;250.661773682;45;176.694764853;
164;14;91.298286438;184.822662354;36;129.356826782;16;101.300003052;243.661773682;38;176.914019585;
165;14;93.3243637085;182.822662354;36;129.63150835;17;96.3000030518;251.661773682;37;177.074337721;
166;14;93.3551254272;183.822662354;35;129.896945953;17;98.3000030518;253.661773682;40;177.195025921;
167;14;92.3897018433;190.822662354;33;130.152983189;17;99.3000030518;243.661773682;37;177.316595793;
168;14;96.4076156616;188.822662354;30;130.399516582;17;95.3000030518;248.661773682;35;177.918758869;
169;14;97.4226455688;186.822662354;27;130.636491776;17;98.3000030518;252.661773682;32;184.869677305;
170;14;96.4636459351;190.822662354;24;130.863900661;18;95.699005127;262.361755371;34;190.962809086;
171;14;99.4796905518;188.822662354;21;131.033370495;18;102.052429199;257.42010498;35;196.262255669;
172;14;100.492759705;186.822662354;21;131.135829449;18;98.362701416;259.807189941;35;200.85093689;
173;14;99.5135803223;190.822662354;22;131.222765923;18;95.7959289551;274.680969238;39;205.625934124;
174;14;102.522270203;188.822662354;23;131.306347847;18;104.02961731;278.526947021;39;208.626874447;
175;14;100.530632019;195.822662354;24;131.386562347;18;101.230453491;286.929595947;41;212.235991955;
176;14;103.530632019;196.822662354;25;131.463413239;18;109.363006592;287.298156738;45;215.36973691;
177;14;102.946342468;200.822677612;22;131.536921024;18;111.371292114;291.949371338;46;216.913972259;
178;14;104.946342468;195.396560669;22;131.607120991;18;113.825553894;284.836883545;49;218.030230045;
179;14;106.960700989;191.396560669;22;131.674060822;19;117.628692627;289.12878418;44;218.856521249;
