Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;5;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;2;18.0358409882;10.3632001877;4;22.8694274426;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;18.721654892;10.9097137451;4;23.8335785866;
10;1;12.1463851929;11.9106416702;6;24.0;2;20.721654892;11.3658018112;4;24.6305116415;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;22.7216567993;11.7372808456;4;25.2793427706;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;23.8188228607;12.0336990356;5;25.8024992943;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;24.8536396027;12.2662630081;5;26.2225775719;
14;2;18.4463844299;13.4505519867;5;28.5574967861;2;25.8896827698;12.446267128;5;26.3921557665;
15;2;19.4739151001;13.7328653336;5;29.0106461048;2;26.9269485474;12.5;5;26.4563041925;
16;2;20.4834403992;13.943564415;5;29.1558350325;2;27.9654388428;12.5;5;26.5224741697;
17;2;21.4931354523;14.0;5;29.1887089014;2;29.0051403046;12.5;5;26.5906432867;
18;2;22.1463851929;14.0;5;29.2221269608;2;29.9543857574;12.5;5;26.6607804298;
19;2;22.7666378021;14.0;5;29.2560760975;2;29.9964675903;12.5;6;26.7328453064;
20;2;22.7768230438;14.0;5;29.2905418873;2;30.0397071838;12.5;6;26.8067884445;
21;2;22.7871627808;14.0;6;29.3255085945;2;30.084072113;12.5;6;26.8825509548;
22;3;22.7976531982;14.0;5;29.3609591722;2;30.129529953;12.5;6;26.9600640535;
23;3;22.8082866669;14.0;5;29.3968753815;2;30.1760387421;12.5;6;27.0392494202;
24;3;22.8190612793;14.0;6;29.4332377911;2;30.2235488892;12.5;6;27.120018959;
25;3;22.3999996185;14.4299716949;6;29.4700255394;2;30.2720108032;12.5;6;27.2022752762;
26;3;20.8410072327;15.0;6;29.5072168112;2;30.3213653564;12.5;6;27.2859115601;
27;3;19.8521652222;16.0;6;29.5447884798;2;30.371547699;12.5;6;27.3708124161;
28;3;18.8634357452;17.0;6;29.5827163458;2;30.4224872589;12.5;6;27.4568536282;
29;3;17.8748149872;18.0;5;29.6209751368;2;30.474111557;12.5;6;27.5439035892;
30;3;16.3999996185;19.0;5;29.6595385075;2;30.526342392;12.5;6;27.6318233013;
31;3;15.8978614807;20.0;5;29.6983793974;2;30.5790939331;12.5;6;27.7204678059;
32;3;14.9095134735;21.0;5;29.7374696732;2;30.6322803497;14.5;6;27.8096864223;
33;4;14.521241188;22.0;4;29.7767804861;2;30.6858119965;16.5;6;27.8993241787;
34;4;14.0;23.0;4;29.8162822723;2;30.7395935059;18.5;7;27.989222765;
35;4;14.5448846817;24.0;5;29.8559447527;2;30.7935333252;20.5;7;28.079221487;
36;4;14.5567836761;25.0;5;29.8957372904;2;30.8475322723;22.5;7;28.1691586971;
37;4;14.5687217712;26.0;5;29.9356285334;2;30.9014949799;22.5;7;28.258872509;
38;4;15.5806884766;27.5;4;30.9755871296;2;30.955324173;22.5;7;28.348202467;
39;4;17.0;25.5;4;31.015581131;2;31.0089225769;22.5;8;28.4369900227;
40;4;16.90467453;26.0;4;31.0555787086;2;31.0621948242;22.5;8;28.5250804424;
41;4;16.9166736603;27.0;4;31.0955479145;2;31.1150474548;22.5;8;28.6123232841;
42;4;17.6286640167;25.5;3;31.135456562;2;31.1673927307;22.5;9;28.6985738277;
43;4;16.9406356812;26.0;4;31.17527318;3;32.2191467285;23.5;9;29.7836937904;
44;4;16.9525814056;27.0;5;31.2149660587;4;33.2702178955;24.5;8;29.8975520134;
45;5;17.6644897461;25.5;5;31.2545039654;4;33.9385299683;25.5;8;30.0106165409;
46;5;18.0;26.5;5;31.293856144;4;34.0063705444;26.5;9;30.1227662563;
47;5;19.6881561279;27.5;6;31.3329925537;4;34.0736618042;27.5;9;30.2338879108;
48;5;20.6998977661;28.5;6;31.3718836308;4;34.140335083;27.5;9;30.3438762426;
49;6;22.7115650177;30.5;6;32.4105007648;4;34.206325531;27.5;9;30.4526358843;
50;6;24.7231502533;32.5;6;32.6463155746;4;34.2715835571;27.5;9;30.5600786209;
51;6;25.7346439362;32.5;9;32.9184423685;4;34.3360481262;27.5;10;31.6661264896;
52;6;26.7460403442;33.5;9;33.232642293;4;35.3996772766;28.5;10;32.9755722284;
53;6;27.1573295593;34.5;9;33.5951659679;4;37.1493415833;30.0;11;34.0690847635;
54;6;26.3999996185;35.5;12;34.0126087666;4;37.7676696777;31.3899993896;12;34.9804114103;
55;6;27.1795578003;34.5;12;34.4916706085;4;37.4345245361;32.6872596741;11;35.7447162867;
56;6;27.1904830933;34.5;13;35.0388009548;4;37.8214035034;33.9097442627;10;36.2463351488;
57;6;27.2012729645;34.5;14;35.6597099304;4;38.9496269226;34.665145874;10;36.5684626102;
58;6;27.2119235992;34.5;15;36.3587434292;4;39.0976524353;34.7028579712;11;36.8909026384;
59;6;26.3999996185;35.5;15;37.1381442547;4;39.243927002;34.7421760559;11;37.2129821777;
60;6;26.3999996185;35.8879623413;18;37.9972503185;4;39.388053894;34.7831115723;13;37.5340738297;
61;6;26.3999996185;35.9049530029;18;38.931732893;4;39.5296478271;34.8256645203;13;37.8536010981;
62;6;26.3999996185;35.921672821;18;39.9330091476;4;39.6683654785;34.8698272705;14;38.1710423231;
63;6;27.2628688812;34.5;18;40.9879963398;4;39.8039245605;34.9155807495;14;38.4859302044;
64;6;27.2725658417;34.5;18;42.0793633461;5;38.801864624;34.9629058838;10;48.7978535891;
65;6;26.3999996185;35.5;16;43.1863713264;5;39.8951148987;36.0117645264;9;49.6064538956;
66;6;26.3999996185;35.9857292175;17;44.2842655182;5;41.9841766357;37.0621185303;9;50.3839230537;
