Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;2;8.0;12.3000001907;5;24.0;1;13.0;10.0;5;20.0;
4;2;9.19999980927;11.5;5;24.1575000286;1;14.0;10.0;5;20.0;
5;2;9.83150005341;11.5;5;24.3379832506;1;15.0;10.0;4;20.0;
6;2;11.0013952255;11.5;5;24.5441935062;1;16.0;10.0;4;20.3999996185;
7;2;12.0632581711;11.5;5;24.7790006399;1;17.0;10.1999998093;4;20.7264003754;
8;2;12.4336996078;11.5;5;25.5231239796;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;12.6569375992;11.7299995422;5;26.2080481052;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;12.86241436;11.9106416702;5;27.8799722195;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;13.3639917374;12.5274600983;5;29.3747971058;2;21.0916557312;11.7372808456;3;25.0673980713;
12;2;15.1458177567;13.0216779709;5;30.7250962257;2;23.0916557312;12.0336990356;4;25.5325260162;
13;2;17.145816803;13.4066829681;5;31.9700732231;2;24.6916561127;12.2662630081;4;25.892534256;
14;2;19.145816803;13.6998376846;5;33.1480298042;2;25.6916561127;12.446267128;4;26.0;
15;2;20.7393455505;13.9190797806;5;34.1297211647;2;26.6916561127;12.5;4;26.0;
16;2;21.9853019714;14.0;5;35.0259037018;2;27.6916561127;12.5;4;26.0;
17;2;23.2541561127;14.0;6;35.9901456833;2;28.6916561127;12.5;4;26.0;
18;2;24.543428421;14.0;6;37.0096769333;2;29.6000003815;12.5;4;26.0;
19;2;25.1029014587;14.0;6;38.0674419403;2;29.6000003815;12.5;4;26.0;
20;2;25.4202308655;14.0;6;39.1429023743;2;29.6000003815;12.5;4;26.0;
21;3;25.7428703308;14.0;5;40.2134122849;2;29.6000003815;12.5;6;26.0;
22;3;23.7428703308;15.0;5;41.256020546;2;29.6000003815;12.5;6;26.0;
23;3;24.7428703308;14.0;7;42.2494239807;2;29.6000003815;12.5;6;26.0;
24;4;25.7428703308;14.0;6;43.1757183075;2;29.6000003815;12.5;6;26.0;
25;4;24.7428703308;15.0;6;44.0216560364;2;29.6000003815;12.5;6;26.0;
26;4;24.2064971924;16.0;6;44.779214859;2;29.6000003815;12.5;6;26.0;
27;4;23.433763504;17.0;6;45.445482254;2;29.6000003815;12.5;7;26.0;
28;4;22.633644104;18.0;6;46.0219707489;3;29.6000003815;12.5;7;26.0;
29;4;21.8065910339;19.0;7;47.5136146545;3;29.6000003815;12.5;7;26.0;
30;4;21.9540843964;20.5;7;48.1276504993;3;29.6000003815;12.5;7;26.0;
31;4;22.078294754;21.0;7;48.7101792097;3;29.6000003815;12.5;7;26.0;
32;4;21.7817726135;22.7187995911;7;49.2761448622;3;29.6000003815;12.5;8;26.0;
33;4;22.3828430176;23.0;7;49.8002393246;3;29.6000003815;14.5;8;26.0;
34;4;21.9249992371;25.0;7;51.188754797;3;29.6000003815;16.5;9;26.0;
35;4;20.9249992371;27.7193775177;9;51.701417923;3;29.6000003815;18.5;9;26.0;
36;5;20.9249992371;29.9757099152;8;52.2879767418;3;29.6000003815;20.5;9;26.0;
37;5;20.9249992371;32.268989563;9;52.954503417;3;29.6000003815;22.5;9;26.0;
38;5;21.9249992371;31.6022510529;9;53.7056126595;3;29.6000003815;22.5;9;26.0;
39;5;21.0;33.9778060913;9;54.543666482;3;29.6000003815;22.5;11;27.0;
40;5;22.0;36.977809906;9;55.4679144621;3;30.6000003815;23.5;11;27.0299999714;
41;5;23.4217147827;39.977809906;10;56.4736776352;4;31.6000003815;24.5;7;30.010376215;
42;6;24.4453048706;42.9778060913;9;57.5517293215;4;32.5999984741;26.5;8;30.1905219555;
43;6;26.0;42.977809906;9;59.6880552769;4;33.5999984741;28.5;8;30.374150753;
44;6;28.4953994751;44.0;10;60.949159503;4;34.3313903809;30.5;9;30.5608531237;
45;6;31.4468955994;46.0;10;62.2343165874;5;34.3661270142;32.0779190063;8;30.7501870394;
46;6;32.2778892517;48.9155807495;12;63.5198358297;5;34.4013328552;32.5;8;30.9416821003;
47;6;31.5027427673;48.0;12;64.7820284367;5;34.4368972778;32.5;9;31.13484478;
48;6;31.3387069702;50.0;12;65.9992836714;5;34.4727210999;32.5;10;31.3291637897;
49;6;32.3723068237;51.0621185303;14;68.1538693905;5;34.5086898804;32.5;10;31.5241155624;
50;6;35.0764732361;52.0;15;69.2631347179;5;34.5446853638;32.5;9;31.7191716433;
51;6;35.8484573364;55.8687438965;15;70.2905442715;5;34.5805969238;32.5;9;31.9138045311;
52;6;37.0743675232;55.157699585;17;71.2342011929;5;34.6163063049;32.5;9;34.1214632988;
53;6;37.2039527893;56.277179718;18;72.0965943336;5;36.2517051697;34.0;9;35.1483339071;
54;6;37.5791778564;58.0;18;72.8834575415;6;37.7546844482;36.1393127441;8;35.9896228313;
55;7;37.5857772827;55.5779190063;18;73.6025637388;6;38.1458473206;37.4628067017;8;36.6807960272;
56;7;36.7063941956;56.5943527222;18;74.2626564503;6;38.446647644;38.7120361328;9;37.1065068245;
57;7;37.1729736328;57.0;20;74.872594595;6;38.5880699158;39.829536438;9;37.3502768278;
58;8;38.2652359009;55.0;19;75.3396883011;6;38.6203842163;40.4631729126;10;37.5922374725;
59;8;37.3121643066;56.0;19;75.692899704;6;38.6518211365;40.514289856;10;37.8320382833;
60;8;37.3226509094;57.0;17;79.3535622358;6;38.6823196411;40.5664138794;10;38.0693649054;
61;8;36.1471862793;56.6904220581;18;83.4088948965;6;38.7118225098;40.6195144653;11;38.3039382696;
62;8;37.3321800232;57.7188606262;18;86.1172039509;7;38.7402839661;40.6735534668;10;39.5355151892;
63;8;40.4836921692;58.7480621338;18;88.4197046757;8;40.7676696777;40.7264137268;4;56.8238871098;
64;8;38.8329124451;59.7780151367;18;91.2377924919;8;41.7939491272;43.7521820068;5;58.4824445248;
65;8;40.4699935913;59.0;19;92.6764521599;8;42.819103241;45.8408699036;5;60.000854373;
66;8;37.0389633179;62.84009552;19;93.7953442335;8;41.3999977112;47.8982200623;5;61.3622871637;
67;8;37.4251861572;66.8721847534;19;94.8454231024;8;41.3999977112;48.832572937;6;62.5629787445;
