Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;6;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;15.0;10.0;6;20.0;
6;2;10.9000005722;11.5;5;24.1575000286;1;16.0;10.0;4;20.3999996185;
7;2;11.9472503662;11.5;5;24.3379832506;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;12.3013944626;11.5;5;25.017572403;2;18.0358409882;10.3632001877;3;22.9894274473;
9;2;12.5052719116;11.7299995422;5;25.6310656071;2;18.7936553955;10.9097137451;3;24.0985145569;
10;2;12.6893196106;11.9106416702;5;26.0982654095;2;20.7936553955;11.3658018112;3;25.068832159;
11;2;12.8294801712;12.0;5;27.6896290779;2;22.7936553955;11.7372808456;3;25.9232202768;
12;2;14.8932733536;12.6000003815;5;29.1018440723;2;24.2051486969;12.0336990356;3;26.6879553795;
13;2;16.8932743073;13.0788002014;5;30.3695924282;2;25.0127754211;12.2662630081;3;27.3894822598;
14;2;18.8932743073;13.4505519867;5;31.5336265564;2;25.4336891174;12.446267128;3;27.8840510845;
15;2;20.3667545319;13.7328653336;5;32.6336355209;2;25.730430603;12.5;3;28.3200027943;
16;2;21.5703372955;13.943564415;5;33.5061135292;2;27.927520752;12.5;3;28.8073790073;
17;2;22.7982196808;14.0;6;34.3454594612;2;29.2199478149;12.5;3;29.3477458954;
18;2;24.0500221252;14.0;6;35.2594938278;2;30.5441665649;12.5;3;29.9413113594;
19;2;24.5778465271;14.0;6;36.2388362885;2;31.9003067017;12.5;3;30.586581707;
20;2;24.8716506958;14.0;7;37.269610405;2;32.3519477844;12.5;4;31.2800674438;
21;2;25.1808815002;14.0;7;38.3337974548;2;32.7680397034;12.5;5;32.0160870552;
22;2;25.5001392365;14.0;7;39.4101867676;2;33.209651947;12.5;5;32.7867279053;
23;2;25.8230552673;14.0;8;40.4758768082;2;33.6720352173;12.5;5;33.5820074081;
24;2;26.1427631378;14.0;8;41.508146286;3;34.1492042542;12.5;4;34.3902606964;
25;2;24.1427631378;15.0;8;42.4863862991;3;34.6341552734;12.5;4;35.1987380981;
26;2;23.1427631378;15.0;8;43.3937578201;3;35.1192436218;12.5;5;35.9943685532;
27;2;23.1427631378;16.0;7;44.2182846069;3;35.5966186523;12.5;5;36.7645931244;
28;2;23.1427631378;17.0;7;44.953250885;3;36.0587539673;12.5;5;37.4981632233;
29;2;22.4859752655;18.0;7;45.5969238281;3;36.4988975525;12.5;5;38.1857919693;
30;2;21.6790771484;19.0;7;46.1517677307;3;36.9114761353;12.5;5;38.8205833435;
31;2;20.8455295563;20.0;6;46.6233921051;3;37.292350769;14.5;5;39.3982028961;
32;2;19.9870166779;21.0;6;47.0194377899;3;37.638923645;16.5;5;39.9167966843;
33;2;19.7058315277;22.0;7;47.3485813141;3;37.9500770569;18.5;6;40.3767118454;
34;2;19.8045749664;23.0;7;47.6197357178;3;38.2260284424;20.5;6;41.780087471;
35;2;19.8859214783;24.0;7;47.75;3;39.4680519104;23.5;7;42.160392046;
36;2;19.9249992371;25.0;7;47.75;3;40.6782341003;24.5;8;42.4925577641;
37;2;19.9249992371;26.0;8;47.75;3;41.4955368042;25.5;8;42.7813909054;
38;2;19.9249992371;27.0;8;47.75;4;41.6688346863;26.5;6;63.0318386555;
39;2;20.9249992371;25.0;8;47.75;4;42.1449928284;28.5;6;64.3558357954;
40;2;19.9249992371;26.0;9;47.75;4;43.8935012817;29.5;7;65.4063087702;
41;2;19.9249992371;27.0;9;47.75;5;44.9132270813;30.5;6;66.2800855637;
42;2;20.9249992371;26.0;9;47.75;5;45.9332771301;31.5;6;66.9924099445;
43;2;21.9249992371;26.0;10;47.75;5;46.9536476135;32.5;7;67.5641872883;
44;2;22.9249992371;26.0;13;47.75;5;46.9743270874;33.5;7;68.0182023048;
45;2;23.9249992371;26.0;13;47.75;5;46.9953041077;34.5;8;69.1172419786;
46;2;24.9249992371;26.0;14;47.75;5;47.0165748596;35.5;8;71.6822288036;
47;2;25.9249992371;25.0;13;47.75;5;48.0542907715;37.0;9;73.7402322292;
48;2;26.9249992371;24.0;14;47.75;5;48.9048576355;38.3899993896;11;75.3671232462;
49;2;27.9249992371;24.0;14;47.75;5;49.5921325684;39.6872596741;12;76.5704746246;
50;2;28.3250007629;24.0;16;47.75;5;50.1422805786;40.9097442627;12;77.152893424;
51;2;28.3250007629;24.0;16;47.75;5;50.4917373657;42.0;12;77.4940873384;
52;2;28.3250007629;24.0;16;47.75;5;50.6964492798;43.0;13;77.7297682762;
53;2;28.3250007629;24.0;17;47.75;5;49.7999992371;45.0;14;77.7863357067;
54;2;28.3250007629;24.0;17;47.75;5;49.7999992371;47.0;14;77.8437424898;
55;2;28.3250007629;24.0;18;47.75;5;49.7999992371;49.0;14;77.9019356966;
56;2;28.3250007629;24.0;18;47.75;5;49.7999992371;51.0;16;77.9608589411;
57;2;28.3250007629;24.0;18;47.75;5;49.7999992371;53.0;17;78.020452261;
58;2;28.3250007629;24.0;18;47.75;5;49.7999992371;55.0;17;78.0806527138;
59;2;28.3250007629;24.0;18;47.75;5;49.7999992371;56.0403251648;17;78.1413941383;
60;2;28.3250007629;24.0;19;47.75;6;49.7999992371;57.0706977844;17;78.2026081085;
61;2;28.3250007629;24.0;19;47.75;6;49.7999992371;58.1013031006;17;78.2642235756;
62;2;28.3250007629;24.0;19;47.75;6;49.7999992371;59.1321105957;20;78.3261675835;
63;2;28.3250007629;24.0;19;47.75;6;49.7999992371;59.7630844116;20;78.3883655071;
64;2;28.3250007629;24.0;18;47.75;6;49.7999992371;59.7941818237;20;78.4507408142;
65;2;28.3250007629;24.0;18;49.890625;6;49.7999992371;62.3155174255;20;78.5132164955;
66;2;28.9671878815;24.7000007629;19;51.5656642914;6;49.7999992371;63.359249115;21;78.5757148266;
67;2;27.2847080231;26.2291984558;19;52.8448371887;6;49.7999992371;64.4029998779;21;79.6381576061;
68;2;28.5169467926;25.6162643433;19;53.8048362732;6;50.7999992371;66.4467086792;22;79.7654666901;
