Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;13.0;10.0;6;20.0;
4;2;10.0;11.6999998093;3;24.0;1;14.0;10.0;6;20.0;
5;2;11.6000003815;11.5;3;24.0750000477;1;15.0;10.0;6;20.0;
6;2;13.6000003815;11.5;3;24.1548187733;1;16.0;10.0;6;20.3999996185;
7;2;14.9464454651;11.5;3;24.2396422625;1;17.0;10.1999998093;6;20.7264003754;
8;2;15.2718925476;11.5;3;24.8020402193;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;15.440612793;11.7299995422;3;25.2728075981;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;15.5818424225;11.9106416702;3;26.652300477;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;15.9956893921;12.5274600983;4;27.7989187241;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;18.6255989075;13.0216779709;4;28.7399984598;2;22.0916557312;12.0336990356;4;25.5325260162;
13;2;20.6255989075;13.4066829681;4;29.5107514858;2;23.7195167542;12.2662630081;4;25.892534256;
14;2;21.7797088623;13.6998376846;4;30.1474430561;2;24.5355205536;12.446267128;4;26.0;
15;2;22.8391704559;13.9190797806;4;30.5215232372;2;24.6000003815;12.5;4;26.0;
16;2;23.902841568;14.0;4;30.7479176521;2;25.9355201721;12.8000001907;4;26.0;
17;2;24.1463851929;14.8243751526;4;30.9884176254;2;26.9355201721;12.8000001907;4;26.0;
18;2;26.0429115295;14.0;4;31.2427792549;2;27.9355201721;12.8000001907;5;26.0;
19;2;25.3999996185;14.9728336334;4;31.5105426311;2;28.9355201721;12.8000001907;5;26.0;
20;2;25.3999996185;15.0531625748;4;31.7910158634;2;29.0;12.8000001907;5;26.0;
21;2;26.3999996185;14.0;4;32.0832648277;2;29.0;12.8000001907;5;26.0;
22;2;26.6249790192;14.0;5;32.3861098289;2;29.0;13.0;5;26.0;
23;2;26.7158317566;14.0;5;32.6981329918;2;29.0;13.0;5;26.0;
24;2;26.8094406128;14.0;5;33.0176935196;2;29.0;13.0;5;26.0;
25;3;25.9053077698;15.5;5;34.3429555893;2;29.0;13.0;6;26.0;
26;3;26.0028858185;16.5;5;34.7769236565;4;29.0;13.0;3;26.0;
