Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;6;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;2;17.6000003815;10.1999998093;5;21.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;2;18.0358409882;10.3632001877;4;22.8594274521;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;18.7156562805;10.9097137451;4;23.8127875328;
10;2;12.4463853836;11.9106416702;5;25.0;2;20.7156562805;11.3658018112;4;24.5981152058;
11;2;12.5000009537;12.0;5;26.2300007343;2;22.7156562805;11.7372808456;4;25.2345055342;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;23.7919197083;12.0336990356;4;25.7443674803;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;24.4466209412;12.2662630081;4;26.1502821445;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;24.6901683807;12.446267128;4;26.3048160076;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;24.7828903198;12.5;4;26.3530313969;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;25.9355201721;12.9059095383;4;26.4023760557;
17;2;21.5029983521;14.0;6;29.2221269608;2;26.9355201721;12.920712471;4;26.4528282881;
18;2;22.5130233765;14.0;5;29.2560760975;2;27.9355201721;12.9358482361;5;26.5043625832;
19;2;22.7768230438;14.0;5;29.2905418873;2;28.9355201721;12.9513092041;5;26.5569496155;
20;2;22.7871627808;14.0;5;29.3255085945;2;29.0;12.9670848846;6;26.6105561256;
21;3;22.7976531982;14.0;4;29.3609591722;2;29.9663333893;12.5;6;26.6651450396;
22;3;22.8082866669;14.0;5;29.3968753815;2;29.99908638;12.5;5;26.72067523;
23;3;22.8190612793;14.0;5;29.4332377911;2;30.0324058533;12.5;5;26.7771017551;
24;3;22.3999996185;14.4299716949;4;29.4700255394;2;30.0662612915;12.5;5;26.8343759775;
25;3;22.3999996185;14.4410076141;4;29.5072168112;2;30.1006259918;12.5;5;26.8924454451;
26;3;22.8521652222;14.0;4;29.5447884798;2;30.1354675293;12.5;5;26.9512542486;
27;3;22.8634357452;14.0;4;29.5827163458;2;30.170753479;12.5;4;27.0107431412;
28;3;22.8748149872;14.0;4;30.6209751368;2;30.206445694;12.5;4;27.0708494186;
29;3;23.8862915039;14.0;4;30.6595385075;2;30.2425098419;12.5;4;27.1315076351;
30;3;22.8978614807;15.0;3;30.6983793974;2;30.2789039612;12.5;4;27.1926498413;
31;3;22.9095134735;16.0;3;30.7374696732;2;30.3155899048;12.5;4;27.2542052269;
32;3;22.9212398529;17.0;3;30.7767804861;2;30.3525238037;12.5;4;27.3161010742;
33;3;22.9330329895;18.0;3;30.8162822723;2;30.3896598816;14.5;4;27.3782629967;
34;3;22.244884491;19.0;2;30.8559447527;2;30.4269580841;16.5;4;27.4406147003;
35;3;21.2567844391;20.0;3;30.8957372904;2;30.4643688202;18.5;4;27.5030794144;
36;3;20.2687225342;21.0;3;30.9356285334;2;30.5018482208;20.5;6;27.5655794144;
37;3;19.8806877136;22.0;3;30.9755871296;2;30.5393486023;22.5;7;27.628036499;
38;3;19.8926753998;23.0;3;31.015581131;2;30.5768222809;22.5;7;27.690372467;
39;3;19.90467453;24.0;3;31.0555787086;2;30.6142234802;22.5;8;27.7525100708;
40;3;19.9166717529;25.0;3;31.0955479145;2;30.651506424;22.5;9;27.8143725395;
41;3;19.9286632538;26.0;3;31.135456562;2;30.6886234283;22.5;9;27.8758842945;
42;3;20.9406356812;26.0;3;31.17527318;3;30.7255306244;22.5;8;27.936971426;
43;3;21.9525814056;27.0;4;31.2149660587;3;30.7621822357;22.5;8;27.9975619316;
44;3;22.9644889832;28.0;4;31.2545039654;3;30.798538208;22.5;8;28.0575861931;
45;3;23.2999992371;29.0;5;31.293856144;3;29.0;23.5;8;28.1169772148;
46;3;24.988155365;30.0;6;31.3329925537;3;29.0;24.0584888458;8;28.1756706238;
47;3;25.9998970032;29.0;6;31.3718836308;3;29.0;24.0878353119;8;28.2336053848;
48;3;27.0115642548;29.0;6;31.4105007648;3;29.0;24.1168022156;8;28.2907235622;
49;3;28.0231494904;29.0;7;31.4488155842;3;29.0;24.145362854;8;28.346971035;
50;3;28.4346446991;29.0;7;31.4868011475;3;29.0;24.1734848022;8;28.4022974968;
51;3;28.4460411072;29.0;8;31.5244314671;4;29.0;24.2011489868;4;38.4566559792;
52;3;28.4573307037;29.0;8;31.5616812706;4;30.0;25.2283287048;3;38.9100036621;
53;3;27.7000007629;30.0;8;31.5985264778;4;31.0;26.2550010681;3;41.5109028816;
54;3;28.4795589447;29.0;9;31.6349442005;4;33.5999984741;27.0;4;42.9015922546;
55;4;28.4904842377;29.0;6;46.6709127426;4;34.0680007935;30.3899993896;4;44.0752022266;
56;4;29.5012741089;30.0;6;47.4564116001;4;34.4247131348;33.6255989075;4;45.0661046505;
57;4;30.5119247437;31.0;6;48.160795927;4;34.6916885376;35.9086227417;5;45.7587612867;
58;4;29.7000007629;33.0;7;48.7832143307;4;34.7999992371;38.0588912964;5;46.237285018;
59;4;29.7000007629;34.3879623413;7;49.3261735439;4;34.7999992371;39.7241516113;6;46.6830351353;
60;4;29.7000007629;35.4049530029;7;49.7946708202;4;34.7999992371;40.8056488037;6;47.0973742008;
61;4;29.7000007629;35.421672821;8;50.1953220367;4;34.7999992371;41.8867874146;6;47.4820382595;
62;4;28.5628700256;35.0;10;50.5355722904;4;34.7999992371;42.9674530029;9;47.838999629;
63;4;27.5725669861;36.0;11;50.8230624199;5;34.7999992371;43.9194984436;10;48.170357585;
64;4;27.7000007629;35.0;11;50.9714579582;6;34.7999992371;45.0599517822;9;48.4108805656;
65;5;28.7000007629;35.4857292175;10;53.0540918112;6;34.7999992371;46.1544456482;9;48.5661845207;
66;6;29.3999996185;35.21875;10;54.7013052702;6;34.7999992371;47.2058029175;13;48.7195129395;
