Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;2;14.6000003815;10.0;4;21.0;
5;1;9.60000038147;11.5;6;23.0;2;15.6000003815;10.0;4;21.1349999905;
6;1;10.6000003815;11.5;6;23.0;2;16.6809997559;10.0;4;21.6980423927;
7;1;11.6000003815;11.5;6;23.0;2;17.7788257599;10.1999998093;4;22.2087906599;
8;1;11.8999996185;11.5;6;23.4599990845;2;18.3252754211;10.3632001877;4;23.5540851355;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;19.1324501038;10.9097137451;4;24.7570824623;
10;1;12.1463851929;11.9106416702;6;24.0;2;21.1324501038;11.3658018112;4;25.8337285519;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;23.1324501038;11.7372808456;4;26.8073542118;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;24.7356300354;12.0336990356;5;27.7043004036;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;25.994720459;12.2662630081;5;28.5504853725;
14;2;18.4463844299;13.4505519867;5;28.5574967861;2;27.2864265442;12.446267128;5;29.2008662224;
15;2;19.4739151001;13.7328653336;5;29.0106461048;2;28.6121749878;12.5;5;29.8015537262;
16;2;20.4834403992;13.943564415;5;29.1558350325;2;29.9725875854;12.5;5;30.459291935;
17;2;21.4931354523;14.0;6;29.1887089014;2;31.367231369;12.5;5;31.1712222099;
18;2;22.5029983521;14.0;6;29.2221269608;2;32.7027320862;12.5;5;31.9320583344;
19;2;22.7666378021;14.0;5;29.2560760975;2;33.1592330933;12.5;6;32.7339549065;
20;3;22.7768230438;14.0;4;29.2905418873;2;33.64037323;12.5;6;33.5665960312;
21;3;22.3999996185;14.0;4;29.3255085945;2;34.139957428;12.5;6;34.4175510406;
22;4;22.7976531982;14.0;3;29.3609591722;3;34.6505317688;12.5;5;35.2728948593;
23;4;22.8082866669;14.0;3;29.3968753815;3;35.163734436;12.5;5;36.1180562973;
24;4;22.8190612793;14.0;4;29.4332377911;3;35.6708335876;12.5;5;36.9387845993;
25;4;22.3999996185;14.4299716949;4;29.4700255394;3;36.163269043;12.5;5;37.7221136093;
26;4;20.8410072327;15.0;4;29.5072168112;3;36.6332702637;12.5;5;38.4571828842;
27;4;19.8521652222;16.0;4;29.5447884798;3;37.0743103027;12.5;5;39.1358041763;
28;4;18.8634357452;17.0;4;29.5827163458;3;37.4814834595;12.5;5;39.7527179718;
29;4;17.8748149872;18.0;4;30.6209751368;3;37.8516311646;12.5;5;40.3055438995;
30;4;17.8862915039;19.0;6;30.6945384741;3;38.1833267212;14.5;5;40.7944726944;
31;4;17.8978614807;20.0;6;30.7692421675;3;38.4766845703;16.5;6;41.2217960358;
32;4;17.2307720184;21.0;6;30.845053792;3;38.7330780029;18.5;6;41.5913619995;
33;4;16.853515625;22.0;7;30.9219384193;3;38.9548187256;20.5;6;41.9080314636;
34;4;16.876581192;23.0;7;30.9998584986;3;39.144821167;22.5;7;42.1772022247;
35;5;16.8999576569;24.0;4;42.5787733793;3;39.3063201904;22.5;7;42.40442276;
36;5;18.5567836761;23.6114139557;4;43.1186401844;3;39.442653656;22.5;6;42.5;
37;5;20.947593689;23.0;4;43.6227965355;3;39.5;22.5;6;42.5;
38;5;21.0;24.6197052002;5;44.0903693438;3;39.5;22.5;7;43.5;
39;5;22.5926761627;23.6727275848;5;44.5214954615;3;40.5;23.5;7;43.6299999952;
40;5;23.604675293;23.6939487457;5;44.917155385;3;41.5;24.5;7;43.7754310369;
41;5;24.0;24.7155456543;6;45.2789889574;3;42.2652587891;25.5;8;43.9377241135;
42;6;26.0711669922;23.0;5;45.6091125011;3;42.3626327515;26.5;8;44.1183350086;
43;6;28.0965251923;24.0;5;45.9099456072;3;42.4710006714;27.5;8;44.3187118769;
44;6;29.5220584869;27.0;5;46.1840629578;3;42.5912246704;27.5;9;44.5402543545;
45;6;30.547744751;30.0;6;46.4118958712;4;42.7241516113;27.5;9;46.3500683308;
46;6;31.5735683441;32.0;6;46.4983612299;4;43.8100395203;28.0;11;47.8941397667;
47;6;31.9495067596;34.0;7;46.5851470232;4;44.7364845276;28.3899993896;11;49.2164418697;
48;6;31.9755439758;34.0;8;46.6721845865;4;45.5298652649;28.6872596741;11;50.362746954;
49;6;32.0016555786;34.0;9;46.7594044209;4;46.2176513672;28.9097423553;10;51.2275099754;
50;6;32.0278205872;34.0;9;46.8467354774;5;46.7365074158;29.0;7;61.7773981094;
51;7;32.054019928;34.0;9;46.9341064692;5;48.0664405823;30.0;8;63.7788205147;
52;7;32.0802307129;34.0;9;47.0214455128;5;55.2719230652;32.0;8;64.8275604248;
53;7;32.1064338684;34.0;10;47.1086802483;5;59.7009162903;34.0;9;65.8785729408;
54;8;32.1326026917;34.0;9;47.1957383156;6;63.9713249207;36.0;8;66.9253976345;
55;9;30.75;34.0;8;47.2825477123;6;64.4813613892;39.0;8;67.9613484144;
56;9;30.75;34.0;8;47.3690364361;6;65.6096801758;41.0;9;68.979563117;
57;9;32.2107124329;34.0;8;47.4551334381;6;66.1509170532;42.0;10;69.9731152058;
58;9;32.2365379333;34.0;8;48.5407683849;6;64.1876373291;44.0;9;70.9351928234;
59;9;33.2622299194;35.0;8;48.7783721685;6;62.7881240845;46.0;9;71.8593332767;
60;9;34.2877616882;36.0;8;49.0368754864;6;60.9497032166;48.0;9;72.7396925688;
61;9;34.711063385;37.0;9;51.3186746836;6;59.0980529785;50.0;10;73.5713042021;
62;10;36.7956047058;40.0;8;51.8187686205;6;57.2342567444;52.0;11;74.3503088951;
63;10;38.0250091553;43.0;8;52.3814083338;7;56.1780319214;54.0;10;74.9784288406;
64;10;39.1136550903;46.0;9;54.9375655651;7;55.2455596924;55.75;10;75.5182557106;
65;10;39.7783889771;49.3400611877;9;57.2032763958;7;54.288444519;56.75;10;76.0185662508;
66;10;40.792175293;50.2291984558;10;59.2493394613;7;53.3321151733;57.75;10;76.4785392284;
67;11;41.1085777283;51.6162643433;9;61.1512908936;7;52.3765411377;58.75;11;76.8985140324;
