Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;5;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;1;17.0;10.1999998093;5;20.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;1;17.4358406067;10.3632001877;5;21.8194274902;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;12.1463851929;12.1106414795;5;25.0;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;12.5000009537;12.0;5;26.2400007248;2;21.0916557312;11.7372808456;4;25.0673980713;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;23.0916557312;12.0336990356;5;25.6225260496;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;24.7456550598;12.2662630081;5;26.0796532631;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;25.8039264679;12.446267128;5;26.2917383909;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;26.8666992188;12.5;5;26.4042263031;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;27.9341907501;12.5;5;26.5249304771;
17;2;21.5237102509;14.0;6;29.3048160076;2;29.0066146851;12.5;5;26.6541694403;
18;2;22.5378303528;14.0;6;29.3530313969;2;29.9925022125;12.5;5;26.7922235727;
19;2;22.8059082031;14.0;6;29.4023760557;2;30.075334549;12.5;6;26.9393253326;
20;3;22.3999996185;14.420712471;6;29.4528282881;2;30.1635951996;12.5;6;27.0956480503;
21;3;22.3999996185;14.0;6;29.5043625832;2;30.2573890686;12.5;6;27.261295557;
22;3;22.3999996185;14.4513092041;6;29.5569496155;2;30.3567771912;12.5;6;27.4362905025;
23;3;22.8670845032;14.0;6;29.6105561256;2;30.461774826;12.5;6;27.6205644608;
24;3;22.8831672668;14.0;6;29.6651450396;2;30.5723381042;12.5;6;27.8139474392;
25;3;22.3999996185;14.49954319;6;29.72067523;3;30.6883678436;12.5;5;28.016159296;
26;3;20.9162025452;15.0;6;29.7771017551;3;30.8096961975;12.5;5;28.2268030643;
27;3;19.9331302643;16.0;6;29.8343759775;3;30.9360809326;12.5;5;28.445360899;
28;3;18.9503116608;17.0;6;29.8924454451;3;31.0672168732;12.5;5;28.6711919308;
29;3;17.9677333832;18.0;6;29.9512542486;3;31.20271492;12.5;5;28.9035346508;
30;3;16.985376358;19.0;6;30.0107431412;3;31.3421211243;12.5;6;29.141512394;
31;3;16.0032234192;20.0;6;30.0708494186;3;31.4849071503;12.5;6;29.3841423988;
32;3;15.0212545395;21.0;7;30.1315076351;3;31.6304855347;12.5;7;29.6303496361;
33;3;14.6394519806;22.0;7;30.1926498413;3;31.7782096863;14.5;6;29.8789830208;
34;3;14.6577949524;23.0;7;30.2542052269;3;31.9273910522;16.5;6;30.1288366318;
35;3;15.6762619019;24.5;6;31.3161010742;3;32.0773010254;18.5;6;30.3786706924;
36;3;16.0;25.0;6;31.4182629585;3;32.2272033691;20.5;6;30.6272368431;
37;3;17.025478363;26.0;6;31.5217986107;3;32.3763427734;22.5;6;30.8733024597;
38;3;17.0565395355;27.0;6;31.6266329288;3;32.523979187;22.5;8;32.1156759262;
39;3;18.0879898071;25.0;6;31.7326868773;3;33.6694068909;23.5;8;32.6432285309;
40;3;17.1198062897;26.0;6;31.8398779631;3;34.8119354248;24.5;8;33.2452750206;
41;3;17.1519622803;27.0;7;31.9481203556;3;35.9471664429;25.5;8;33.9406950474;
42;3;17.8071117401;25.6288738251;8;32.0573260784;3;36.3644180298;26.5;14;34.751803875;
43;3;17.2171974182;26.0;8;32.1674039364;4;36.8510818481;27.5;8;64.4538998604;
44;3;17.2502212524;27.0;9;32.2782603502;4;38.4223403931;28.5;8;67.586523056;
45;3;17.8627662659;25.7011871338;10;32.3897997141;4;40.0944137573;29.5;9;70.4353308678;
46;3;18.0;26.7011871338;10;32.5019245148;4;40.8831329346;30.5;9;73.0813856125;
47;3;19.4513092041;27.7011871338;11;32.6145358086;4;41.8015975952;31.5;10;75.6213922501;
48;3;20.4670848846;28.7011871338;11;32.7275333405;5;42.8569068909;32.5;9;78.1358671188;
49;3;21.4831676483;29.7011871338;12;32.8408156633;6;43.953666687;33.5;6;90.3380346298;
50;3;22.0;30.7011871338;12;32.9542806149;6;46.044506073;35.5;6;96.780298233;
51;3;23.0;30.8603382111;13;33.0678253174;6;48.7792510986;38.0;7;102.445077896;
52;3;24.5331306458;30.645362854;14;33.1813470125;6;50.3741760254;40.3899993896;7;107.380091667;
53;3;24.3999996185;31.590675354;15;33.2947429419;6;51.8498840332;42.6872596741;7;111.585292816;
54;3;24.9677333832;30.7011489868;16;33.4079102278;6;50.227935791;45.9097442627;8;115.63514328;
55;3;25.985376358;29.0;16;33.5207471848;6;52.4395103455;48.0;8;118.189991117;
56;3;25.4530010223;30.0;16;33.6331524849;6;51.5351371765;52.0;8;120.324247479;
57;3;25.0212554932;30.0;18;33.7450258732;7;50.623374939;56.0;11;122.056424379;
58;4;25.3999996185;30.0;17;33.8562688828;8;49.7045288086;60.0;10;123.437493682;
59;4;26.156879425;29.0;18;33.9667842388;8;50.7789306641;61.0;11;124.531740427;
60;4;25.5137729645;30.0;18;34.0764765739;8;51.8469581604;62.1646156311;12;125.336928725;
61;4;26.2229423523;29.0;19;34.1852531433;8;52.8696250916;63.2962646484;12;125.633244872;
62;4;26.2555770874;29.0;19;34.2930226326;8;51.8696250916;63.3545227051;13;125.807375073;
63;4;26.2879047394;29.0;19;34.3996973038;8;49.8696250916;66.4161300659;13;126.937372804;
64;4;26.3199081421;29.0;19;35.505191803;8;49.8696250916;70.4811248779;15;127.174202323;
65;4;27.3515586853;30.0;20;35.6494240761;8;50.8696250916;71.5495452881;15;127.426757336;
66;5;26.3999996185;33.0;19;35.7715563774;8;48.8696250916;75.6213684082;16;127.69554019;
67;5;28.2071113586;32.0;20;35.8760635853;8;47.8696250916;79.6965789795;16;127.980980515;
