Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;6;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;1;17.0;10.1999998093;5;20.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;2;18.0358409882;10.3632001877;4;22.8194274902;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;18.6916561127;10.9097137451;4;23.9616036415;
10;1;12.1463851929;11.9106416702;6;24.0;2;20.6916561127;11.3658018112;4;24.9846327305;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;22.6916561127;11.7372808456;3;25.917083025;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;24.2014656067;12.0336990356;3;26.7919220924;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;25.0751533508;12.2662630081;3;27.6431367397;
14;2;18.4463844299;13.4505519867;4;28.5574967861;2;25.5858821869;12.446267128;3;28.3350889683;
15;2;19.4739151001;13.7328653336;4;29.0106461048;2;26.0010528564;12.5;3;29.0242819786;
16;2;20.4834403992;13.943564415;4;29.1558350325;2;28.3500900269;12.5;3;29.8281612396;
17;2;21.4931354523;14.0;5;29.1887089014;2;29.8324165344;12.5;3;30.7538084984;
18;2;22.5029983521;14.0;5;29.2221269608;2;31.3878059387;12.5;4;31.8036594391;
19;2;22.7666378021;14.0;4;29.2560760975;2;33.0177154541;12.5;4;32.9736399651;
20;2;22.7768230438;14.0;5;29.2905418873;2;33.7841835022;12.5;5;34.2515239716;
21;2;22.7871627808;14.0;6;29.3255085945;2;34.5509147644;12.5;5;35.6159830093;
22;2;22.7976531982;14.0;6;29.3609591722;3;35.3695907593;12.5;4;37.0368280411;
23;2;22.8082866669;14.0;6;29.3968753815;3;36.2220993042;12.5;4;38.47681427;
24;2;22.8190612793;14.0;6;29.4332377911;3;37.0860900879;12.5;4;39.8950042725;
25;2;22.3999996185;14.4299716949;6;29.4700255394;3;37.9370040894;12.5;4;41.2511940002;
26;2;22.3999996185;14.7350130081;5;29.5072168112;3;38.7507171631;12.5;4;42.5104675293;
27;2;22.8521652222;14.0;6;29.5447884798;3;39.5062789917;12.5;4;43.6468143463;
28;2;22.8634357452;14.0;6;29.5827163458;3;40.1880874634;12.5;4;44.6450138092;
29;2;22.8748149872;14.0;6;29.6209751368;3;40.7870101929;12.5;4;45.5005512238;
30;2;22.8862915039;14.0;6;29.6595385075;3;41.3003311157;14.5;5;46.2179584503;
31;2;22.8978614807;14.0;6;29.6983793974;3;41.7307739258;16.5;5;46.8082504272;
32;2;22.9095134735;14.0;6;29.7374696732;3;42.0849494934;18.5;5;47.2862319946;
33;2;22.9212398529;14.0;6;29.7767804861;3;42.3717384338;20.5;6;47.6681671143;
34;2;22.3999996185;14.8883905411;6;29.8162822723;3;42.6008987427;22.5;6;47.9700698853;
35;2;22.9448852539;14.0;6;29.8559447527;3;42.782043457;22.5;6;48.0;
36;2;22.9567832947;14.0;6;29.8957372904;3;42.7999992371;22.5;5;48.0;
37;2;22.9687213898;14.0;6;29.9356285334;3;42.7999992371;22.5;5;48.0;
38;2;22.3999996185;14.9678144455;6;29.9755871296;3;42.7999992371;22.5;5;49.0;
39;2;22.9926757812;14.0;6;30.015581131;3;43.7999992371;23.5;6;49.0299999714;
40;2;23.0046730042;14.0;8;30.0555787086;3;44.7999992371;24.5;7;49.0605909824;
41;2;23.0166740417;16.0;8;30.0955479145;3;45.4363555908;25.5;7;49.091766119;
42;2;23.0286636353;18.0;8;30.135456562;3;45.4550590515;26.5;8;49.1235172749;
43;2;23.0406360626;20.0;9;30.17527318;3;45.4741096497;27.5;8;49.1558350325;
44;2;23.0525817871;22.0;9;30.2149660587;3;45.4934997559;27.5;9;51.120267272;
45;2;23.0644893646;24.0;10;30.2545039654;3;46.6721611023;28.0;9;52.682611227;
46;2;22.3999996185;25.0;10;30.293856144;3;47.6095657349;28.3899993896;10;53.9016717672;
47;3;23.0881557465;24.0;12;30.3329925537;3;48.341003418;28.6872596741;10;54.8400747776;
48;3;22.3999996185;24.0;12;30.3718836308;4;48.9040412903;28.9097423553;10;55.3896260262;
49;3;23.1115646362;24.0;12;30.4105007648;4;49.2337722778;29.0;10;55.4397966862;
50;3;23.1231498718;24.0;14;30.4488155842;4;49.263874054;29.0;11;55.4910563231;
51;3;23.1346435547;24.0;14;30.4868011475;4;49.294631958;29.0;11;55.5433766842;
52;3;23.1460399628;24.0;13;30.5244314671;5;49.3260231018;29.0;8;84.3467253447;
53;3;23.1573295593;24.0;13;30.5616812706;5;49.3999977112;31.0;8;87.9229397774;
54;3;22.3999996185;25.0;14;30.5985264778;5;50.3999977112;33.0;8;90.7949633598;
55;3;23.1795578003;24.0;14;31.6349442005;5;50.3999977112;35.0;9;92.925391078;
56;3;24.1904830933;25.0;14;31.6709127426;5;50.3999977112;37.0;9;94.4084553719;
57;3;25.2012729645;26.0;15;31.7064116001;5;50.3999977112;39.0;10;95.3967690468;
58;3;25.2119235992;27.0;15;31.7414214611;5;50.3999977112;40.938747406;10;95.9361182451;
59;3;24.3999996185;29.0;16;31.7759244442;5;50.3999977112;41.9680595398;10;95.9954385757;
60;3;24.3999996185;30.3879623413;16;31.8099038601;5;50.3999977112;42.997718811;10;96.0553927422;
61;3;24.3999996185;30.9049530029;17;31.84334445;5;50.3999977112;44.0276947021;10;96.1159160137;
62;3;24.3999996185;30.921672821;18;31.8762321472;7;50.3999977112;45.0579605103;10;114.176940918;
63;4;25.2628688812;29.5;16;31.9085543156;7;51.3999977112;47.088470459;10;115.498397589;
64;4;25.2725658417;29.5;17;31.940299511;7;52.3999977112;49.1191978455;10;116.665737391;
65;5;24.3999996185;30.5;12;41.9714579582;7;53.3999977112;51.1501083374;10;117.67167449;
66;5;25.3999996185;31.9857292175;12;42.3999996185;7;54.3999977112;53.1811561584;12;118.520436287;
